Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Josh Richardson,MIA,25,G-F,73,73,100,5.7,12.7,44.5,44.9,-0.4,34.8,1.1,0.2,0.03
Jeff Green,WAS,32,F,76,76,100,5.9,12.6,46.7,46.5,0.2,27.2,0.6,0.2,0.18
Larry Nance Jr.,CLE,26,F,67,67,100,5.8,12.6,46.2,47.0,-0.8,26.8,1.5,0.3,0.04
Buddy Hield,SAC,26,G,82,82,100,6.1,12.6,48.3,45.0,3.3,31.9,0.7,0.2,0
Paul Millsap,DEN,34,F,70,70,100,5.8,12.5,46.5,46.9,-0.3,27.1,1.2,0.3,0.09
Thomas Bryant,WAS,21,C,70,70,100,6.1,12.5,48.7,48.0,0.7,20.8,0.3,0.3,0.01
Lonzo Ball,LAL,21,G,47,47,100,5.6,12.5,44.6,45.1,-0.5,30.3,1.5,0.1,0
P.J. Tucker,HOU,34,F,81,81,100,5.5,12.5,44.0,46.5,-2.5,NaN,NaN,NaN,NaN
Thaddeus Young,IND,31,F,81,81,100,5.6,12.4,45.3,46.8,-1.4,30.7,1.5,0.2,0.28
Danny Green,TOR,32,G-F,79,79,100,5.9,12.4,47.6,45.4,2.1,27.7,0.9,0.3,0.11
Jerami Grant,OKC,25,F,79,79,100,5.8,12.4,46.8,46.7,0.1,32.6,0.8,0.4,0.17
Kyle Lowry,TOR,33,G,65,65,100,5.2,12.4,42.0,45.2,-3.2,34.0,1.4,0.3,0.37
Ben Simmons,PHI,22,G-F,76,76,100,5.7,12.4,45.7,45.8,-0.1,34.2,1.4,0.5,0
Blake Griffin,DET,30,F,75,75,100,5.5,12.4,44.7,46.5,-1.8,35.0,0.7,0.2,0.41
Ivica Zubac,LAC,22,C,57,57,100,5.9,12.3,47.5,48.5,-1.0,17.6,0.2,0.2,0.02
Victor Oladipo,IND,27,G,36,36,100,5.8,12.3,46.8,44.6,2.3,31.9,1.7,0.1,0.36
Lauri Markkanen,CHI,22,F,51,51,100,5.9,12.3,48.3,46.4,1.9,32.3,0.7,0.2,0.04
CJ McCollum,POR,27,G,70,70,100,5.7,12.2,46.2,44.9,1.3,33.9,0.8,0.2,0
Jimmy Butler,PHI,29,G-F,63,63,100,5.9,12.2,48.4,45.8,2.5,33.6,1.9,0.3,0.02
Jemerrio Jones,LAL,24,F,5,5,100,5.0,12.2,41.0,46.2,-5.2,23.8,1.2,0.2,0.17
Kevin Durant,GSW,30,F,78,78,100,5.1,12.2,42.3,45.7,-3.4,34.6,0.7,0.6,0.04
Elfrid Payton,NOP,25,G,42,42,100,5.7,12.1,46.8,44.6,2.2,29.8,1.0,0.2,0
Cedi Osman,CLE,24,F,76,76,100,6.0,12.1,49.8,45.2,4.6,32.2,0.8,0.1,0.08
Danilo Gallinari,LAC,30,F,68,68,100,5.8,12.1,48.0,46.4,1.6,30.3,0.7,0.0,0.19
Alex Len,ATL,26,C,77,77,100,5.9,12.0,49.2,47.2,2.0,20.1,0.4,0.4,0
RJ Hunter,BOS,25,G,1,1,100,3.0,12.0,25.0,48.3,-23.3,26.0,1.0,0,0
Luka Doncic,DAL,20,F-G,72,72,100,5.6,12.0,47.2,45.6,1.5,32.2,1.1,0.2,0.14
Carmelo Anthony,HOU,35,F,10,10,100,5.8,11.9,48.7,45.9,2.8,29.4,0.4,0.6,0
Aaron Gordon,ORL,23,F,76,76,100,5.4,11.9,45.5,46.0,-0.5,33.8,0.7,0.3,0.04
Kris Dunn,CHI,25,G,45,45,100,5.6,11.8,47.6,45.2,2.3,30.2,1.5,0.2,0
Brandon Ingram,LAL,21,F,52,52,100,4.8,11.8,40.5,45.0,-4.5,33.8,0.5,0.3,0.04
John Wall,WAS,28,G,32,32,100,5.6,11.8,47.2,45.0,2.2,34.5,1.5,0.4,0.06
Luke Kornet,NYK,23,F-C,44,44,100,5.1,11.8,43.5,47.4,-3.9,17.0,0.6,0.3,0
Giannis Antetokounmpo,MIL,24,F,72,72,100,4.8,11.7,40.6,46.5,-5.9,32.8,1.3,0.4,0.03
Kevon Looney,GSW,23,C-F,80,80,100,5.0,11.7,42.9,46.7,-3.8,18.5,0.6,0.4,0.01
Aron Baynes,BOS,32,C-F,50,50,100,5.1,11.7,43.2,47.7,-4.4,16.1,0.2,0.2,0.29
Mitchell Robinson,NYK,21,C,65,65,100,4.9,11.7,42.2,47.2,-4.9,20.6,0.8,1.2,0.05
De'Aaron Fox,SAC,21,G,81,81,100,5.5,11.7,46.7,45.0,1.7,31.4,1.6,0.2,0
Trae Young,ATL,20,G,81,81,100,5.7,11.7,49.0,44.7,4.4,30.9,0.9,0.1,0.05
Dennis Schroder,OKC,25,G,78,78,100,5.4,11.6,46.4,44.9,1.5,29.3,0.8,0.0,0.19
Collin Sexton,CLE,20,G,82,82,100,6.2,11.6,53.4,44.9,8.5,31.8,0.5,0.0,0.01
Nemanja Bjelica,SAC,31,F,77,77,100,5.1,11.6,44.1,46.4,-2.3,23.2,0.7,0.3,0
Justise Winslow,MIA,23,F-G,66,66,100,5.1,11.6,44.3,45.7,-1.4,29.7,1.1,0.1,0.08
Jeremy Lamb,CHA,27,G,77,77,100,5.5,11.6,47.8,44.8,3.0,28.5,1.1,0.2,0.03
Domantas Sabonis,IND,23,F,74,74,100,5.2,11.6,45.4,47.3,-1.9,24.8,0.6,0.2,0
Noah Vonleh,NYK,23,F,66,66,100,5.2,11.5,45.3,47.2,-2.0,25.3,0.7,0.3,0.06
Kyle Kuzma,LAL,23,F,70,70,100,5.1,11.4,44.6,46.3,-1.6,33.1,0.6,0.1,0.1
Evan Fournier,ORL,26,G-F,79,79,100,5.4,11.4,47.3,45.0,2.2,31.5,0.9,0.1,0.01
Jabari Parker,WAS,24,F,62,62,100,5.4,11.4,47.6,46.0,1.6,26.9,0.7,0.1,0
Mike Conley,MEM,31,G,70,70,100,5.3,11.4,46.2,44.8,1.3,33.5,1.3,0.1,0.07
Marvin Williams,CHA,33,F,74,74,100,5.3,11.4,46.9,46.4,0.5,28.4,0.9,0.2,0
Dragan Bender,PHX,21,F,44,44,100,5.1,11.4,44.6,48.0,-3.4,18.0,0.4,0.1,0
Damian Lillard,POR,28,G,80,80,100,5.3,11.4,46.3,44.5,1.8,35.5,1.1,0.2,0.07
Kevin Love,CLE,30,F-C,22,22,100,5.0,11.3,43.8,46.4,-2.6,27.2,0.3,0.0,0.41
Justin Holiday,MEM,30,F-G,80,80,100,5.1,11.3,45.4,45.4,0.0,31.8,1.5,0.2,0
Mason Plumlee,DEN,29,F-C,82,82,100,5.3,11.3,47.1,48.1,-0.9,21.1,0.8,0.2,0.07
Damian Jones,GSW,24,C,24,24,100,5.3,11.2,47.2,46.9,0.3,17.1,0.5,0.4,0
Josh Hart,LAL,24,G,67,67,100,4.8,11.2,43.1,45.0,-1.9,25.6,1.0,0.2,0.03
Tim Hardaway Jr.,DAL,27,G,64,64,100,5.3,11.1,47.1,45.0,2.1,31.6,0.8,0.0,0.28
Bobby Portis,WAS,24,F,48,48,100,5.7,11.1,51.6,47.1,4.5,26.0,0.7,0.2,0
Klay Thompson,GSW,29,G,78,78,100,4.7,11.1,42.5,45.1,-2.6,34.0,1.1,0.4,0.01
Al-Farouq Aminu,POR,28,F,81,81,100,5.1,11.0,46.2,46.6,-0.4,28.3,0.8,0.1,0.04
Patrick Beverley,LAC,30,G,78,78,100,4.9,11.0,44.8,45.0,-0.2,27.4,0.9,0.4,0.12
Yante Maten,MIA,22,F,1,1,100,3.0,11.0,27.3,39.9,-12.6,NaN,NaN,NaN,NaN
Devin Booker,PHX,22,G,64,64,100,5.3,11.0,48.3,45.2,3.1,34.8,0.9,0.1,0.05
Rajon Rondo,LAL,33,G,46,46,100,5.5,11.0,49.7,45.4,4.3,29.8,1.2,0.1,0.13
Ante Zizic,CLE,22,C,57,57,100,5.3,11.0,48.6,47.3,1.2,18.3,0.2,0.1,0
D'Angelo Russell,BKN,23,G,81,81,100,5.1,11.0,46.5,44.9,1.6,30.2,1.2,0.1,0.01
Chris Paul,HOU,34,G,57,57,100,5.3,11.0,47.8,45.4,2.5,32.0,2.0,0.2,0.05
Derrick Rose,MIN,30,G,51,51,100,4.8,11.0,43.8,44.5,-0.7,27.1,0.6,0.2,0.04
Dwight Howard,WAS,33,C,9,9,100,5.0,10.9,45.9,49.3,-3.4,25.6,0.8,0.2,0
Mikal Bridges,PHX,22,F,81,81,100,5.4,10.9,49.9,45.5,4.4,29.5,1.6,0.1,0.01
Zach LaVine,CHI,24,G,61,61,100,5.0,10.9,46.1,44.7,1.4,34.5,1.0,0.3,0
Jaren Jackson Jr.,MEM,19,F-C,58,58,100,4.9,10.9,45.2,47.6,-2.3,26.1,0.9,0.4,0
Jayson Tatum,BOS,21,F,79,79,100,4.6,10.8,42.3,45.1,-2.8,31.1,1.1,0.5,0
Dwight Powell,DAL,27,F-C,76,76,100,5.1,10.8,46.9,46.8,0.1,21.6,0.6,0.4,0.05
Ricky Rubio,UTA,28,G,66,66,100,5.2,10.7,48.8,44.8,4.0,27.9,1.3,0.1,0.1
LeBron James,LAL,34,F,55,55,100,4.6,10.7,42.7,46.1,-3.4,35.2,1.3,0.1,0.11
Russell Westbrook,OKC,30,G,72,72,100,4.9,10.7,45.7,45.2,0.6,36.0,1.9,0.2,0.08
Avery Bradley,MEM,28,G,63,63,100,5.1,10.7,47.5,45.7,1.8,30.2,0.7,0.1,0.08
Marvin Bagley III,SAC,20,F,62,62,100,5.0,10.7,47.1,46.6,0.5,25.3,0.5,0.4,0
Kyrie Irving,BOS,27,G,67,67,100,5.1,10.6,47.6,45.6,2.0,33.0,1.5,0.3,0.18
Malcolm Brogdon,MIL,26,G,64,64,100,4.7,10.6,44.0,44.8,-0.8,28.6,0.7,0.1,0.02
Kawhi Leonard,TOR,28,F,60,60,100,4.6,10.6,43.8,45.7,-1.8,34.0,1.8,0.2,0
Eric Bledsoe,MIL,29,G,78,78,100,4.6,10.6,43.5,44.7,-1.2,29.1,1.5,0.2,0.04
Mike Muscala,LAL,27,F-C,61,61,100,4.9,10.5,46.4,46.9,-0.5,20.4,0.3,0.2,0.03
Tyler Zeller,MEM,29,C,6,6,100,3.8,10.5,36.5,46.8,-10.3,15.5,0.2,0.2,0.17
Walt Lemon Jr.,CHI,26,G,6,6,100,5.7,10.5,54.0,45.0,9.0,NaN,NaN,NaN,NaN
Stephen Curry,GSW,31,G,69,69,100,4.7,10.5,45.2,44.5,0.7,33.8,1.3,0.3,0.14
Otto Porter Jr.,CHI,26,F,55,55,100,5.1,10.5,49.0,45.3,3.7,30.1,1.5,0.2,0.07
Tyson Chandler,LAL,36,C,55,55,100,4.9,10.5,46.9,48.9,-2.1,15.9,0.4,0.1,0.02
D.J. Wilson,MIL,23,F,47,47,100,4.3,10.4,41.1,45.2,-4.1,18.4,0.4,0.2,0.04
Harrison Barnes,SAC,27,F,77,77,100,4.9,10.4,46.9,46.9,0.0,32.9,0.6,0.0,0.03
Joe Harris,BKN,27,F-G,76,76,100,4.8,10.4,46.0,45.5,0.5,30.2,0.5,0.1,0.03
Fred VanVleet,TOR,25,G,64,64,100,5.0,10.3,48.1,44.7,3.4,27.5,0.9,0.2,0
Caris LeVert,BKN,24,G,40,40,100,4.9,10.3,47.2,45.1,2.2,26.6,1.1,0.2,0.07
Nicolas Batum,CHA,30,F-G,74,74,100,4.6,10.3,44.8,45.9,-1.1,31.4,0.9,0.2,0.01
Bam Adebayo,MIA,21,C-F,82,82,100,4.7,10.3,45.3,46.9,-1.6,23.3,0.9,0.4,0.01
Shai Gilgeous-Alexander,LAC,20,G,82,82,100,4.5,10.3,43.9,44.7,-0.8,26.5,1.2,0.3,0.01
Dario Saric,MIN,25,F,80,80,100,4.6,10.3,45.0,45.9,-0.9,24.8,0.6,0.0,0.02
Bogdan Bogdanovic,SAC,26,G,70,70,100,4.8,10.2,46.9,44.7,2.2,27.8,1.0,0.1,0.01
Bojan Bogdanovic,IND,30,F,81,81,100,4.6,10.2,45.2,45.2,0.0,31.8,0.9,0.0,0.04
Maxi Kleber,DAL,27,F,71,71,100,4.3,10.2,42.7,46.3,-3.6,21.2,0.5,0.3,0.04
Kelly Oubre Jr.,PHX,23,F,69,69,100,4.7,10.2,46.6,45.7,0.9,27.9,1.2,0.2,0.1
Kelly Olynyk,MIA,28,F,79,79,100,4.6,10.2,45.6,45.6,0.1,22.9,0.7,0.2,0.19
Taj Gibson,MIN,34,F,70,70,100,4.9,10.1,48.7,47.7,1.1,24.1,0.8,0.4,0
Jeff Teague,MIN,31,G,42,42,100,4.9,10.1,48.8,45.2,3.6,30.1,1.0,0.2,0.21
Ed Davis,BKN,30,C,81,81,100,4.6,10.1,46.0,47.6,-1.6,17.9,0.4,0.1,0
Jakob Poeltl,SAS,23,C,77,77,100,4.8,10.1,47.4,47.3,0.1,16.5,0.4,0.3,0.05
Tomas Satoransky,WAS,27,G-F,78,78,100,4.9,10.1,49.0,44.8,4.2,27.1,1.0,0.0,0.04
DeMar DeRozan,SAS,29,G,77,77,100,4.7,10.1,46.3,44.9,1.4,34.9,1.1,0.2,0
Dorian Finney-Smith,DAL,26,F,80,80,100,4.3,10.1,43.3,45.9,-2.6,24.5,0.9,0.2,0.04
Trevor Ariza,WAS,33,F,68,68,100,5.3,10.0,53.0,46.1,6.9,34.0,1.3,0.1,0.03
Josh Okogie,MIN,20,G,71,71,100,4.9,10.0,48.4,45.1,3.3,23.6,1.2,0.1,0.24
Kenneth Faried,HOU,29,F-C,36,36,100,5.0,10.0,49.6,46.7,2.9,19.7,0.5,0.2,0.27
Josh Jackson,PHX,22,F,79,79,100,4.7,10.0,46.8,45.2,1.5,25.0,0.9,0.2,0.18
Joe Ingles,UTA,31,F,80,80,100,4.7,10.0,47.4,45.2,2.2,31.3,1.2,0.2,0.01
Tony Bradley,UTA,21,C,2,2,100,6.0,10.0,60.0,47.2,12.8,12.0,0.7,0.0,0
Kent Bazemore,ATL,29,G,67,67,100,4.9,10.0,49.5,44.7,4.8,24.5,1.3,0.1,0.1
Marcus Smart,BOS,25,G,80,80,100,4.3,10.0,43.1,44.9,-1.9,27.5,1.8,0.1,0.17
Reggie Jackson,DET,29,G,82,82,100,5.1,10.0,50.9,45.5,5.4,27.9,0.7,0.0,0.06
Richaun Holmes,PHX,25,F-C,69,69,100,4.4,10.0,44.5,47.8,-3.3,16.9,0.6,0.4,0
Jamal Murray,DEN,22,G,75,75,100,4.5,10.0,45.6,45.3,0.3,32.6,0.9,0.2,0.05
Wesley Matthews,IND,32,G-F,69,69,100,4.6,9.9,46.5,45.7,0.8,30.3,0.8,0.1,0.07
Jaylen Brown,BOS,22,G,74,74,100,4.3,9.9,43.8,45.2,-1.4,25.9,0.9,0.2,0.05
Garrett Temple,LAC,33,G-F,75,75,100,4.6,9.9,46.5,45.1,1.4,27.2,1.0,0.2,0.01
Danuel House Jr.,HOU,26,F-G,39,39,100,4.9,9.9,49.4,45.4,3.9,25.1,0.5,0.1,0.05
Mo Bamba,ORL,21,C,45,45,100,4.7,9.9,47.3,47.5,-0.1,16.3,0.3,0.6,0.04
Kevin Huerter,ATL,20,G,74,74,100,4.9,9.9,49.5,44.8,4.7,27.3,0.9,0.1,0
Emmanuel Mudiay,NYK,23,G,58,58,100,4.6,9.9,46.2,45.5,0.7,27.2,0.7,0.2,0.1
Marcus Morris Sr.,BOS,29,F,75,75,100,4.8,9.8,48.3,46.5,1.8,NaN,NaN,NaN,NaN
Markieff Morris,OKC,29,F,57,57,100,4.6,9.8,46.7,46.8,-0.1,21.9,0.6,0.2,0.12
Bruno Caboclo,MEM,23,F,33,33,100,4.4,9.8,44.6,45.4,-0.8,23.5,0.4,0.4,0
Cory Joseph,IND,27,G,82,82,100,4.4,9.8,45.0,44.5,0.5,25.2,1.1,0.1,0.04
Jahlil Okafor,NOP,23,C,54,54,100,4.5,9.7,46.5,48.2,-1.8,15.8,0.3,0.3,0
Kenrich Williams,NOP,24,G-F,43,43,100,5.0,9.7,51.9,45.5,6.4,23.5,1.0,0.2,0.22
Bryn Forbes,SAS,25,G,82,82,100,4.7,9.6,49.2,44.5,4.8,28.0,0.5,0.0,0
Alex Caruso,LAL,25,G,24,24,100,4.0,9.6,41.3,44.6,-3.3,21.2,1.0,0.2,0.12
Tyler Johnson,PHX,27,G,56,56,100,4.4,9.6,46.3,44.7,1.6,26.8,0.9,0.2,0.09
Marcin Gortat,LAC,35,C,47,47,100,4.5,9.6,46.7,49.0,-2.3,16.0,0.1,0.1,0.13
Khris Middleton,MIL,27,F,77,77,100,4.3,9.6,44.9,45.2,-0.3,31.1,1.0,0.1,0.03
Austin Rivers,HOU,26,G,75,75,100,4.5,9.5,47.0,44.7,2.3,26.7,0.6,0.2,0.05
Donovan Mitchell,UTA,22,G,75,75,100,4.2,9.5,43.9,44.4,-0.5,33.7,1.4,0.2,0
Reggie Bullock,LAL,28,G-F,62,62,100,4.7,9.5,49.9,45.4,4.5,29.8,0.6,0.0,0.06
Zach Collins,POR,21,F-C,77,77,100,4.3,9.4,45.8,45.9,-0.1,17.6,0.3,0.2,0.01
Spencer Dinwiddie,BKN,26,G,68,68,100,4.2,9.4,44.8,44.8,0.1,28.1,0.6,0.1,0.01
Terrence Ross,ORL,28,G-F,79,79,100,4.2,9.4,45.1,44.0,1.1,26.5,0.9,0.2,0
Davis Bertans,SAS,26,F,76,76,100,4.3,9.4,45.5,45.3,0.2,21.5,0.5,0.2,0.01
Terrance Ferguson,OKC,21,G,73,73,100,4.3,9.3,45.7,44.8,1.0,26.1,0.5,0.1,0
Rondae Hollis-Jefferson,BKN,24,F,59,59,100,4.5,9.3,49.0,47.1,1.9,20.9,0.7,0.2,0.03
Evan Turner,POR,30,G-F,73,73,100,3.9,9.3,41.8,44.7,-2.9,22.0,0.5,0.1,0
Jonathan Isaac,ORL,21,F,73,73,100,4.0,9.3,43.6,46.3,-2.7,26.6,0.8,0.3,0.09
Eric Gordon,HOU,30,G,67,67,100,4.2,9.2,46.1,45.4,0.7,31.7,0.6,0.2,0.03
Joakim Noah,MEM,34,C,42,42,100,3.7,9.1,40.6,46.7,-6.1,16.5,0.5,0.2,0.07
Pat Connaughton,MIL,26,G,60,60,100,3.9,9.1,43.0,43.9,-0.9,20.7,0.5,0.3,0.02
Miles Bridges,CHA,21,F,79,79,100,4.3,9.1,47.4,45.6,1.8,21.2,0.7,0.3,0
Maurice Harkless,POR,26,F,60,60,100,4.2,9.1,46.4,45.6,0.8,23.6,1.1,0.3,0
Omari Spellman,ATL,21,F,44,44,100,3.5,9.1,39.2,45.9,-6.7,17.5,0.6,0.1,0
Kevin Knox II,NYK,19,F,74,74,100,4.3,9.0,47.2,45.5,1.7,NaN,NaN,NaN,NaN
Frank Kaminsky,CHA,26,F-C,45,45,100,4.6,9.0,50.6,46.4,4.2,16.1,0.3,0.1,0.04
Goran Dragic,MIA,33,G,36,36,100,3.9,9.0,43.5,44.2,-0.7,27.5,0.8,0.1,0.08
Dion Waiters,MIA,27,G,44,44,100,4.0,9.0,44.2,44.9,-0.7,25.9,0.7,0.1,0
Kyle Anderson,MEM,25,F,43,43,100,3.9,9.0,42.9,46.2,-3.3,29.8,1.3,0.3,0.07
Ersan Ilyasova,MIL,32,F,67,67,100,4.2,9.0,46.9,47.2,-0.3,18.4,0.5,0.1,0.76
Michael Kidd-Gilchrist,CHA,25,F,62,62,100,3.8,9.0,42.1,46.7,-4.6,18.4,0.5,0.2,0.12
Darius Miller,NOP,29,F,69,69,100,4.0,9.0,44.9,44.8,0.1,25.5,0.6,0.2,0.04
Boban Marjanovic,PHI,30,C,56,56,100,3.7,8.9,41.3,47.6,-6.4,11.9,0.3,0.1,0
Jae Crowder,UTA,28,F,78,78,100,3.8,8.9,43.1,45.7,-2.5,27.1,0.8,0.1,0.09
Rudy Gay,SAS,32,F,69,69,100,3.8,8.9,43.4,46.0,-2.7,26.7,0.8,0.2,0.03
T.J. Warren,PHX,25,F,43,43,100,4.7,8.8,52.6,46.5,6.1,31.3,1.2,0.3,0.05
Kentavious Caldwell-Pope,LAL,26,G,82,82,100,4.5,8.8,50.9,45.1,5.8,24.8,0.9,0.1,0.05
Jordan Clarkson,CLE,27,G,81,81,100,4.0,8.8,45.2,44.1,1.1,27.3,0.7,0.1,0
D.J. Augustin,ORL,31,G,79,79,100,4.3,8.8,48.9,44.6,4.3,28.0,0.6,0.0,0.14
Darren Collison,IND,31,G,76,76,100,4.1,8.8,47.1,45.1,2.0,28.2,1.4,0.1,0.07
DeAndre' Bembry,ATL,24,F,82,82,100,4.2,8.8,48.1,44.9,3.2,23.5,1.3,0.2,0.02
Patty Mills,SAS,30,G,82,82,100,4.1,8.8,47.0,44.2,2.8,23.3,0.6,0.1,0.1
Mario Hezonja,NYK,24,F,56,56,100,4.3,8.7,49.3,46.3,3.0,20.8,1.0,0.0,0.02
Jalen Brunson,DAL,22,G,68,68,100,4.2,8.7,48.0,44.8,3.2,21.8,0.5,0.0,0.16
Taurean Prince,ATL,25,F,55,55,100,4.2,8.7,48.1,45.1,3.0,28.2,1.0,0.2,0.11
Damyean Dotson,NYK,25,G,72,72,100,4.2,8.6,48.5,45.3,3.2,27.5,0.8,0.0,0.04
George Hill,MIL,33,G,57,57,100,3.9,8.6,45.2,44.3,0.9,21.7,0.9,0.1,0.02
Dwyane Wade,MIA,37,G,72,72,100,3.8,8.6,44.2,44.5,-0.3,26.2,0.8,0.3,0
Shaquille Harrison,CHI,25,G,71,71,100,3.8,8.6,44.6,44.4,0.2,19.6,1.2,0.2,0.01
DeMarre Carroll,BKN,32,F,67,67,100,3.8,8.5,44.4,46.3,-1.9,25.4,0.5,0.0,0.06
Derrick Jones Jr.,MIA,22,F-G,56,56,100,3.4,8.5,39.4,45.3,-5.9,19.2,0.8,0.4,0.02
Bruce Brown,DET,22,G,73,73,100,3.6,8.5,42.5,45.3,-2.8,19.6,0.5,0.3,0
