Player,Team,Age,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Justise Winslow,MEM,24,11,32.0,11.3,4.5,11.7,38.8,0.5,2.5,22.2,1.6,2.5,66.7,1.5,5.2,6.6,4.0,2.2,0.6,0.5,3.5,4.7
Wendell Carter Jr.,CHI,21,43,29.2,11.3,4.3,8.0,53.4,0.1,0.7,20.7,2.6,3.5,73.7,3.2,6.2,9.4,1.2,1.7,0.8,0.8,3.8,-0.7
Derrick White,SAS,25,68,24.7,11.3,3.7,8.1,45.8,1.2,3.2,36.6,2.6,3.1,85.3,0.5,2.8,3.3,3.5,1.3,0.6,0.9,2.2,0.6
Bryn Forbes,SAS,26,63,25.1,11.2,3.8,9.2,41.7,2.3,6.0,38.8,1.2,1.4,83.3,0.2,1.8,2.0,1.7,0.9,0.5,0.0,1.8,-3.4
Malik Beasley,MIN,23,55,22.0,11.2,4.1,9.7,42.5,1.9,5.0,38.8,1.0,1.2,81.8,0.3,2.4,2.7,1.4,1.0,0.7,0.1,1.4,-0.9
Dion Waiters,LAL,28,10,20.7,11.1,4.1,9.9,41.4,1.5,4.7,31.9,1.4,1.7,82.4,0.2,2.2,2.4,2.0,1.6,0.4,0.6,2.1,2.9
Jarrett Allen,BKN,22,70,26.5,11.1,4.3,6.6,64.9,0.0,0.1,0.0,2.4,3.9,63.3,3.1,6.5,9.6,1.6,1.1,0.6,1.3,2.3,0.6
Cody Zeller,CHA,27,58,23.1,11.1,4.3,8.3,52.4,0.3,1.3,24.0,2.1,3.1,68.2,2.8,4.3,7.1,1.5,1.3,0.7,0.4,2.4,-3.8
Cedi Osman,CLE,25,65,29.4,11.0,4.1,9.4,43.7,1.9,4.9,38.3,1.0,1.4,67.0,0.6,3.0,3.6,2.4,1.4,0.8,0.2,2.5,-5.4
Mychal Mulder,GSW,26,7,29.1,11.0,3.7,9.6,38.8,2.3,7.4,30.8,1.3,1.7,75.0,0.4,2.9,3.3,1.1,0.7,0.3,0.1,2.9,3.3
Rodney Hood,POR,27,21,29.5,11.0,4.1,8.2,50.6,1.7,3.4,49.3,1.0,1.3,77.8,0.5,3.0,3.4,1.5,0.9,0.8,0.2,2.2,0.2
Dejounte Murray,SAS,23,66,25.6,10.9,4.5,9.7,46.2,0.6,1.7,36.9,1.4,1.7,79.8,1.0,4.8,5.8,4.1,1.9,1.7,0.3,2.2,-2.9
Ish Smith,WAS,31,68,26.3,10.9,4.5,10.1,44.7,0.9,2.5,36.7,0.9,1.3,72.1,0.4,2.8,3.2,4.9,1.4,0.9,0.4,1.6,-2.1
Cameron Payne,PHX,25,8,22.9,10.9,4.1,8.5,48.5,1.9,3.6,51.7,0.8,0.9,85.7,0.5,3.4,3.9,3.0,1.4,1.0,0.3,2.5,11.1
Jeff Teague,ATL,32,59,24.8,10.9,3.6,8.3,43.6,0.7,2.0,36.8,2.9,3.3,87.3,0.5,1.9,2.4,5.2,2.0,0.7,0.3,1.8,-2.9
Steven Adams,OKC,26,63,26.7,10.9,4.5,7.6,59.2,0.0,0.0,33.3,1.9,3.2,58.2,3.3,6.0,9.3,2.3,1.5,0.8,1.1,1.9,2.4
Rudy Gay,SAS,33,67,21.8,10.8,4.0,8.9,44.6,1.1,3.3,33.6,1.8,2.0,88.2,0.9,4.5,5.4,1.7,1.3,0.5,0.5,1.5,0.2
Dario Saric,PHX,26,66,24.7,10.7,3.9,8.2,47.6,1.3,3.6,35.7,1.6,1.9,84.4,1.5,4.6,6.2,1.9,1.3,0.6,0.2,2.4,-1.0
O.G. Anunoby,TOR,22,69,29.9,10.6,4.1,8.2,50.5,1.3,3.3,39.0,1.0,1.5,70.6,1.2,4.1,5.3,1.6,1.1,1.4,0.7,2.4,4.0
Jae Crowder,MIA,29,65,28.8,10.5,3.5,8.7,40.1,2.1,6.1,34.3,1.5,1.9,77.6,0.8,5.1,5.9,2.5,1.1,1.1,0.4,2.2,-2.0
Cam Reddish,ATL,20,58,26.7,10.5,3.7,9.6,38.4,1.4,4.3,33.2,1.7,2.2,80.2,0.6,3.1,3.7,1.5,1.7,1.1,0.5,2.3,-4.2
D.J. Augustin,ORL,32,57,24.9,10.5,3.2,8.1,39.9,1.2,3.5,34.8,2.8,3.2,89.0,0.4,1.8,2.1,4.6,1.5,0.6,0.0,1.3,1.3
Danuel House Jr.,HOU,27,63,30.4,10.5,3.7,8.6,42.7,2.0,5.6,36.3,1.2,1.4,81.1,0.9,3.3,4.2,1.3,0.9,1.1,0.5,2.1,2.0
Troy Brown Jr.,WAS,20,69,25.8,10.4,4.0,9.0,43.9,0.9,2.6,34.1,1.6,2.0,78.4,1.1,4.4,5.6,2.6,1.1,1.2,0.1,1.9,-3.3
Gary Harris,DEN,25,56,31.8,10.4,3.9,9.3,42.0,1.3,3.8,33.3,1.3,1.6,81.5,0.5,2.4,2.9,2.1,1.1,1.4,0.3,2.1,2.2
Garrett Temple,BKN,34,62,27.9,10.3,3.6,9.5,37.8,2.0,6.2,32.9,1.1,1.4,80.5,0.5,3.0,3.5,2.5,1.0,0.8,0.5,1.7,-0.7
Shabazz Napier,WAS,28,56,24.0,10.3,3.4,8.1,41.2,1.4,4.3,31.7,2.3,2.7,82.4,0.5,2.4,2.8,4.7,2.3,1.2,0.2,1.8,-1.7
Thaddeus Young,CHI,32,64,24.9,10.3,4.2,9.4,44.8,1.2,3.5,35.6,0.7,1.1,58.3,1.5,3.5,4.9,1.8,1.6,1.4,0.4,2.1,-3.3
Doug McDermott,IND,28,69,19.9,10.3,3.9,7.9,48.8,1.9,4.3,43.5,0.7,0.8,82.8,0.4,2.1,2.5,1.1,0.6,0.2,0.1,1.7,1.5
Langston Galloway,DET,28,66,25.8,10.3,3.6,8.2,43.5,2.0,5.0,39.9,1.1,1.3,85.9,0.5,1.8,2.3,1.5,0.6,0.7,0.2,1.5,-2.2
Malik Monk,CHA,22,55,21.3,10.3,3.9,8.9,43.4,1.1,3.7,28.4,1.5,1.8,82.0,0.5,2.4,2.9,2.1,1.4,0.5,0.3,1.3,-4.2
Bobby Portis,NYK,25,66,21.1,10.1,4.0,8.9,45.0,1.0,2.8,35.8,1.1,1.4,76.3,1.2,3.9,5.1,1.5,1.1,0.5,0.3,1.7,-2.9
Josh Hart,NOP,25,65,27.0,10.1,3.5,8.2,42.3,1.9,5.4,34.2,1.3,1.8,73.9,0.9,5.6,6.5,1.7,1.2,1.0,0.4,2.5,-1.8
Larry Nance Jr.,CLE,27,56,26.3,10.1,4.1,7.7,53.1,1.0,2.8,35.2,0.9,1.3,67.6,1.9,5.4,7.3,2.2,1.1,1.0,0.4,1.6,-2.8
Ben McLemore,HOU,27,71,22.8,10.1,3.4,7.7,44.4,2.5,6.4,40.0,0.7,0.9,74.6,0.3,1.9,2.2,0.8,0.7,0.6,0.2,2.2,2.6
Elfrid Payton,NYK,26,45,27.7,10.0,4.3,9.8,43.9,0.3,1.5,20.3,1.1,1.9,57.0,1.2,3.6,4.7,7.2,2.1,1.6,0.4,2.0,-1.9
Kevin Porter Jr.,CLE,20,50,23.2,10.0,3.7,8.4,44.2,1.1,3.2,33.5,1.5,2.0,72.3,0.4,2.8,3.2,2.2,1.9,0.9,0.3,2.7,-5.8
Tomas Satoransky,CHI,28,65,28.9,9.9,3.6,8.5,43.0,1.0,3.1,32.2,1.6,1.9,87.6,1.2,2.7,3.9,5.4,2.0,1.2,0.1,2.1,-1.1
Joe Ingles,UTA,32,72,29.7,9.8,3.4,7.7,44.5,2.0,4.9,39.9,1.0,1.3,78.7,0.4,3.5,3.9,5.2,2.0,0.9,0.2,2.1,3.3
Furkan Korkmaz,PHI,22,72,21.7,9.8,3.4,7.8,43.0,2.0,4.9,40.2,1.1,1.4,75.5,0.3,2.1,2.3,1.1,0.8,0.6,0.2,1.4,1.3
Frank Kaminsky,PHX,27,39,19.9,9.7,3.5,7.9,45.0,1.1,3.2,33.1,1.6,2.3,67.8,0.9,3.6,4.5,1.9,0.9,0.4,0.3,1.9,-0.2
Mitchell Robinson,NYK,22,61,23.2,9.7,4.1,5.6,74.2,0.0,0.0,0.0,1.4,2.4,56.8,3.0,4.0,7.0,0.6,0.6,0.9,2.0,3.2,-1.8
Markieff Morris,LAL,30,58,20.5,9.7,3.5,7.9,44.3,1.5,3.9,38.6,1.1,1.5,77.6,0.7,3.1,3.8,1.3,1.3,0.5,0.3,2.3,-2.2
Dorian Finney-Smith,DAL,27,71,29.9,9.5,3.4,7.4,46.6,1.6,4.3,37.6,1.1,1.5,72.2,2.0,3.7,5.7,1.6,1.0,0.6,0.5,2.5,3.9
Aaron Holiday,IND,23,66,24.5,9.5,3.5,8.5,41.4,1.3,3.3,39.4,1.1,1.3,85.1,0.3,2.0,2.4,3.4,1.3,0.8,0.2,1.8,1.7
Jeff Green,HOU,33,48,20.0,9.4,3.3,7.2,46.2,1.3,3.8,33.9,1.5,1.9,80.2,0.5,2.3,2.8,1.0,0.9,0.5,0.4,1.9,-1.8
Shake Milton,PHI,23,40,20.1,9.4,3.4,6.9,48.4,1.5,3.4,43.0,1.3,1.6,78.5,0.4,1.8,2.2,2.6,1.2,0.5,0.2,2.3,-0.1
Dwight Powell,DAL,28,40,26.5,9.4,3.7,5.7,63.8,0.3,1.0,25.6,1.9,2.8,66.7,1.9,3.8,5.7,1.5,0.9,0.9,0.6,2.6,4.9
George Hill,MIL,34,59,21.5,9.4,3.3,6.4,51.6,1.4,3.0,46.0,1.4,1.7,84.2,0.8,2.2,3.0,3.1,1.0,0.8,0.1,1.4,5.1
Kentavious Caldwell-Pope,LAL,27,69,25.5,9.3,3.4,7.3,46.7,1.3,3.5,38.5,1.1,1.5,77.5,0.6,1.5,2.1,1.6,0.9,0.8,0.2,1.9,2.2
Michael Porter Jr.,DEN,22,55,16.4,9.3,3.5,7.0,50.9,1.1,2.7,42.2,1.1,1.3,83.3,1.2,3.5,4.7,0.8,0.9,0.5,0.5,1.8,0.4
Marquese Chriss,GSW,22,59,20.3,9.3,3.6,6.5,54.5,0.1,0.7,20.5,2.0,2.6,76.9,1.9,4.3,6.2,1.9,1.3,0.7,1.1,2.1,-3.8
Landry Shamet,LAC,23,53,27.4,9.3,3.0,7.4,40.4,2.1,5.6,37.5,1.2,1.4,85.5,0.1,1.8,1.9,1.9,0.8,0.4,0.2,2.7,2.3
Daniel Theis,BOS,28,65,24.1,9.2,3.7,6.6,56.6,0.5,1.5,33.3,1.3,1.8,76.3,2.2,4.4,6.6,1.7,0.8,0.6,1.3,3.4,3.1
Donte DiVincenzo,MIL,23,66,23.0,9.2,3.5,7.7,45.5,1.3,3.7,33.6,1.0,1.3,73.3,1.0,3.8,4.8,2.3,1.4,1.3,0.3,1.7,6.2
Jarrett Culver,MIN,21,63,23.9,9.2,3.7,9.0,40.4,1.0,3.5,29.9,0.9,1.9,46.2,1.1,2.3,3.4,1.7,1.3,0.9,0.6,2.0,-1.6
Mikal Bridges,PHX,23,73,28.0,9.1,3.4,6.6,51.0,1.0,2.7,36.1,1.4,1.7,84.4,0.9,3.1,4.0,1.8,1.0,1.4,0.6,2.2,1.6
Jake Layman,MIN,26,23,22.0,9.1,3.5,7.8,45.3,1.0,3.1,33.3,1.0,1.4,75.0,0.7,1.7,2.5,0.7,1.0,0.7,0.4,2.0,1.0
Maxi Kleber,DAL,28,74,25.5,9.1,3.2,6.9,46.1,1.6,4.3,37.3,1.1,1.3,84.9,1.5,3.7,5.2,1.2,0.8,0.3,1.1,2.4,1.4
Keldon Johnson,SAS,20,17,17.7,9.1,3.1,5.2,59.6,0.8,1.3,59.1,2.1,2.6,79.5,0.6,2.8,3.4,0.9,0.8,0.8,0.1,1.6,3.9
Monte Morris,DEN,25,73,22.4,9.0,3.6,7.8,45.9,0.9,2.4,37.8,1.0,1.2,84.3,0.3,1.5,1.9,3.5,0.7,0.8,0.2,1.0,0.7
Derrick Favors,NOP,28,51,24.4,9.0,4.1,6.6,61.7,0.0,0.1,14.3,0.8,1.4,56.3,3.2,6.6,9.8,1.6,1.1,0.6,0.9,2.1,2.3
Josh Jackson,MEM,23,22,17.3,9.0,3.2,7.2,44.0,1.0,3.3,31.9,1.6,2.3,70.0,0.5,2.5,3.0,1.6,1.3,0.8,0.4,1.8,1.1
Svi Mykhailiuk,DET,23,56,22.6,9.0,3.0,7.2,41.0,2.1,5.1,40.4,1.0,1.3,81.4,0.3,1.6,1.9,1.9,1.1,0.7,0.1,1.6,-0.1
Naz Reid,MIN,20,30,16.5,9.0,3.3,8.1,41.2,1.1,3.2,33.0,1.2,1.8,69.8,1.1,3.0,4.1,1.2,0.7,0.6,0.7,2.8,0.2
Bruce Brown,DET,23,58,28.2,8.9,3.4,7.7,44.3,0.6,1.7,34.4,1.5,2.1,73.9,1.1,3.7,4.7,4.0,1.7,1.1,0.5,2.8,-2.4
Gary Trent Jr.,POR,21,61,21.8,8.9,3.2,7.2,44.4,1.8,4.4,41.8,0.6,0.7,82.2,0.4,1.2,1.6,1.0,0.3,0.8,0.3,1.5,-0.9
Cameron Johnson,PHX,24,57,22.0,8.8,3.1,7.1,43.5,1.9,4.8,39.0,0.8,1.0,80.7,0.9,2.4,3.3,1.2,0.6,0.6,0.4,1.5,0.2
Jordan Poole,GSW,21,57,22.3,8.8,2.9,8.8,33.3,1.3,4.6,27.9,1.7,2.1,79.8,0.2,1.9,2.1,2.4,1.3,0.6,0.2,1.6,-3.5
Kent Bazemore,SAC,30,68,24.8,8.8,2.9,7.9,37.5,1.2,3.6,34.4,1.7,2.2,76.9,0.4,3.9,4.3,1.4,1.3,1.1,0.6,2.9,0.1
Austin Rivers,HOU,27,68,23.4,8.8,3.1,7.4,42.1,1.4,4.0,35.6,1.1,1.6,70.3,0.4,2.2,2.6,1.7,0.7,0.7,0.1,1.9,1.2
Moritz Wagner,WAS,23,45,18.6,8.7,3.2,5.9,54.5,0.6,1.8,31.3,1.7,2.1,82.1,1.2,3.6,4.9,1.2,1.5,0.6,0.4,3.4,-2.0
Grayson Allen,MEM,24,38,18.9,8.7,3.1,6.6,46.6,1.5,3.7,40.4,1.0,1.2,86.7,0.2,2.0,2.2,1.4,0.9,0.3,0.1,1.4,-2.5
Avery Bradley,LAL,29,49,24.2,8.6,3.5,7.8,44.4,1.3,3.5,36.4,0.4,0.5,83.3,0.4,2.0,2.3,1.3,1.0,0.9,0.1,2.2,3.7
Josh Okogie,MIN,21,62,25.0,8.6,2.7,6.4,42.7,0.7,2.5,26.6,2.5,3.1,79.6,1.4,2.9,4.3,1.6,1.4,1.1,0.4,2.2,-2.6
Derrick Jones Jr.,MIA,23,59,23.3,8.5,3.1,5.9,52.7,0.6,2.2,28.0,1.6,2.1,77.2,1.1,2.8,3.9,1.1,0.5,1.0,0.6,2.2,-0.5
James Johnson,MIN,33,32,19.4,8.4,3.2,6.7,47.9,1.0,2.8,36.3,1.0,1.5,64.6,0.8,2.9,3.7,2.3,1.5,0.8,1.0,2.5,-2.3
Jeremy Pargo,GSW,34,3,14.8,8.3,3.7,7.3,50.0,1.0,2.3,42.9,0.0,0.3,0.0,0.3,0.7,1.0,2.7,1.3,0.3,0.0,2.7,0.0
E'Twaun Moore,NOP,31,56,18.2,8.3,3.3,7.8,42.6,1.1,3.0,37.7,0.6,0.8,68.9,0.6,1.8,2.3,1.4,0.7,0.6,0.2,1.4,-0.8
DeAndre Jordan,BKN,31,56,22.0,8.3,3.4,5.1,66.6,0.0,0.0,0.0,1.5,2.2,68.0,2.5,7.5,10.0,1.9,1.3,0.3,0.9,2.0,-0.7
Ivica Zubac,LAC,23,72,18.4,8.3,3.3,5.3,61.3,0.0,0.0,0.0,1.7,2.3,74.7,2.7,4.8,7.5,1.1,0.8,0.2,0.9,2.3,3.2
Anfernee Simons,POR,21,70,20.7,8.3,3.1,7.7,39.9,1.1,3.2,33.2,1.1,1.3,82.6,0.4,1.8,2.2,1.4,0.9,0.4,0.1,1.9,-3.5
Justin Holiday,IND,31,73,25.0,8.3,2.8,6.7,42.8,1.8,4.5,40.5,0.7,0.9,79.1,0.4,2.8,3.3,1.3,0.6,1.2,0.6,1.9,0.5
Kelly Olynyk,MIA,29,67,19.4,8.2,2.7,5.9,46.2,1.4,3.5,40.6,1.3,1.5,86.0,0.7,3.9,4.6,1.7,1.1,0.7,0.3,2.6,0.9
Jalen Brunson,DAL,23,57,17.9,8.2,3.2,6.8,46.6,0.8,2.1,35.8,1.1,1.3,81.3,0.4,2.0,2.4,3.3,1.2,0.4,0.1,1.3,3.0
Jahlil Okafor,NOP,24,30,15.6,8.1,3.4,5.4,62.3,0.0,0.1,33.3,1.3,2.1,64.5,1.6,2.6,4.2,1.2,1.3,0.2,0.7,2.2,-3.4
Enes Freedom,BOS,28,58,17.0,8.1,3.4,6.0,57.2,0.0,0.1,14.3,1.2,1.7,70.7,2.8,4.6,7.4,1.0,1.0,0.4,0.7,1.7,3.6
Reggie Bullock,NYK,29,29,23.6,8.1,3.1,7.7,40.2,1.3,3.8,33.3,0.6,0.7,81.0,0.4,1.9,2.3,1.4,0.7,0.9,0.1,1.9,-2.7
Danny Green,LAL,33,68,24.8,8.0,2.9,7.0,41.6,1.8,4.8,36.7,0.5,0.7,68.8,0.8,2.6,3.3,1.3,0.9,1.3,0.5,2.0,3.8
Tony Snell,DET,28,59,27.8,8.0,2.9,6.5,44.5,1.7,4.3,40.2,0.5,0.5,100,0.2,1.7,1.9,2.2,0.5,0.5,0.3,1.7,-2.9
Draymond Green,GSW,30,43,28.4,8.0,2.9,7.3,38.9,0.8,3.0,27.9,1.5,1.9,75.9,0.5,5.7,6.2,6.2,2.3,1.4,0.8,2.6,-4.5
Sindarius Thornwell,NOP,25,2,17.7,8.0,3.0,5.5,54.5,1.0,2.0,50.0,1.0,2.0,50.0,0.0,2.0,2.0,2.0,1.0,0.5,0.5,1.0,-1.5
Trevor Ariza,POR,35,53,28.2,8.0,2.7,6.1,43.8,1.5,3.9,37.2,1.2,1.4,83.8,0.6,4.0,4.6,1.7,1.1,1.3,0.3,2.1,-0.2
Alex Len,SAC,27,55,17.6,8.0,3.2,5.8,55.5,0.3,1.1,27.1,1.2,1.9,64.8,1.8,4.0,5.8,0.9,1.0,0.4,0.9,2.3,-2.0
Patrick Beverley,LAC,31,51,26.3,7.9,2.9,6.7,43.1,1.6,4.0,38.8,0.6,0.9,66.0,1.1,4.1,5.2,3.6,1.3,1.1,0.5,3.1,5.6
Chandler Hutchison,CHI,24,28,18.8,7.8,2.9,6.3,45.7,0.4,1.4,31.6,1.6,2.8,59.0,0.6,3.2,3.9,0.9,1.0,1.0,0.3,1.7,-5.1
Timothe Luwawu-Cabarrot,BKN,25,47,18.1,7.8,2.5,5.7,43.5,1.3,3.4,38.8,1.5,1.7,85.2,0.6,2.1,2.7,0.6,0.8,0.4,0.1,2.3,-1.1
J.J. Barea,DAL,36,29,15.5,7.7,2.9,7.1,41.1,1.1,2.9,37.6,0.7,0.8,90.9,0.3,1.5,1.8,3.9,1.3,0.2,0.1,0.9,0.7
Jordan McLaughlin,MIN,24,30,19.7,7.6,2.9,5.9,48.9,1.0,2.5,38.2,0.9,1.3,66.7,0.2,1.4,1.6,4.2,1.0,1.1,0.1,1.0,-2.3
De'Anthony Melton,MEM,22,60,19.5,7.6,2.7,6.7,40.1,0.7,2.3,28.6,1.6,2.0,76.9,0.7,3.0,3.7,2.9,1.4,1.3,0.3,1.8,2.0
Omari Spellman,MIN,22,49,18.1,7.6,2.6,6.0,43.1,0.9,2.2,39.1,1.5,1.9,79.3,1.6,2.9,4.5,1.0,1.1,0.7,0.5,1.3,-2.9
Terence Davis,TOR,23,72,16.8,7.5,2.8,6.1,45.6,1.3,3.4,38.8,0.7,0.8,86.4,0.7,2.6,3.3,1.6,1.1,0.5,0.2,1.7,2.8
Marc Gasol,TOR,35,44,26.4,7.5,2.7,6.3,42.7,1.3,3.4,38.5,0.8,1.1,73.5,0.7,5.5,6.3,3.3,1.3,0.8,0.9,2.8,6.1
Dwight Howard,LAL,34,69,18.9,7.5,2.9,4.0,72.9,0.0,0.1,60.0,1.6,3.1,51.4,2.5,4.9,7.3,0.7,1.2,0.4,1.1,3.2,2.3
Ian Mahinmi,WAS,33,38,21.3,7.4,2.7,5.5,49.5,0.1,0.7,19.2,1.8,3.0,61.9,2.1,3.7,5.7,1.3,1.2,0.8,1.2,3.0,-2.1
Tyus Jones,MEM,24,65,19.0,7.4,3.0,6.6,45.9,0.7,1.9,37.9,0.7,0.9,74.1,0.1,1.4,1.6,4.4,0.8,0.9,0.1,0.7,-0.8
Ky Bowman,GSW,23,45,22.6,7.4,3.0,7.1,41.7,0.7,2.4,30.8,0.8,0.9,82.9,0.5,2.2,2.7,2.9,1.6,1.0,0.2,2.3,-3.9
Bismack Biyombo,CHA,27,53,19.4,7.4,2.8,5.2,54.3,0.0,0.0,0.0,1.7,2.8,60.3,2.3,3.5,5.8,0.9,0.9,0.2,0.9,2.2,-2.9
Jaxson Hayes,NOP,20,64,16.9,7.4,2.7,4.0,67.2,0.0,0.1,25.0,1.9,3.0,64.7,1.5,2.5,4.0,0.9,0.8,0.4,0.9,2.5,-0.9
Wesley Matthews,MIL,33,67,24.4,7.4,2.5,6.3,39.6,1.6,4.4,36.4,0.8,1.0,76.5,0.3,2.1,2.5,1.4,0.6,0.6,0.1,1.5,6.8
Gorgui Dieng,MEM,30,63,17.4,7.4,2.6,5.8,45.6,0.9,2.4,35.5,1.2,1.6,77.2,1.4,4.2,5.6,1.2,1.0,0.8,0.9,2.0,-1.6
Trey Burke,DAL,27,33,15.8,7.4,2.8,6.3,45.0,1.0,2.3,42.7,0.7,0.9,79.3,0.5,1.0,1.5,2.5,0.6,0.5,0.1,1.0,0.8
Nerlens Noel,OKC,26,61,18.5,7.4,3.0,4.4,68.4,0.0,0.0,33.3,1.3,1.7,75.5,1.5,3.4,4.9,0.9,1.1,1.0,1.5,2.7,0.4
Brandon Knight,DET,28,25,18.5,7.3,2.4,6.7,35.3,1.8,5.2,34.4,0.8,1.4,58.8,0.2,1.5,1.6,2.8,1.5,0.4,0.1,1.6,-2.8
Emmanuel Mudiay,UTA,24,54,15.7,7.3,2.8,6.1,46.2,0.6,1.6,34.5,1.2,1.5,75.9,0.3,2.0,2.3,2.1,1.4,0.4,0.2,1.3,-0.8
Kris Dunn,CHI,26,51,24.9,7.3,3.0,6.7,44.4,0.6,2.2,25.9,0.8,1.1,74.1,0.5,3.2,3.6,3.4,1.3,2.0,0.3,3.1,-0.6
Willie Cauley-Stein,DAL,26,54,20.3,7.2,3.2,5.6,57.9,0.0,0.0,0.0,0.7,1.2,60.6,1.6,4.3,5.8,1.3,0.7,0.9,1.1,2.2,-2.4
Michael Carter-Williams,ORL,28,45,18.5,7.2,2.5,5.8,42.7,0.5,1.7,29.3,1.8,2.1,83.2,1.0,2.2,3.3,2.4,1.2,1.1,0.5,1.9,0.5
Mason Plumlee,DEN,30,61,17.3,7.2,2.9,4.7,61.5,0.0,0.1,0.0,1.4,2.5,53.5,1.6,3.6,5.2,2.5,1.3,0.5,0.6,2.3,-0.9
Rajon Rondo,LAL,34,48,20.5,7.1,2.9,6.8,41.8,0.9,2.6,32.8,0.6,0.9,65.9,0.5,2.5,3.0,5.0,1.9,0.8,0.0,1.2,0.9
Jeremiah Martin,BKN,24,9,11.0,7.1,2.7,5.9,45.3,0.6,2.0,27.8,1.2,1.6,78.6,0.1,1.0,1.1,2.0,0.4,0.8,0.2,0.8,-1.9
Tyler Johnson,BKN,28,39,18.2,7.0,2.5,6.4,38.8,1.0,3.1,31.9,1.1,1.3,84.0,0.5,1.5,1.9,1.9,0.7,0.4,0.2,1.5,-2.6
Zach Collins,POR,22,11,26.4,7.0,2.9,6.2,47.1,0.6,1.7,36.8,0.5,0.7,75.0,2.3,4.0,6.3,1.5,1.3,0.5,0.5,3.3,3.3
Rondae Hollis-Jefferson,TOR,25,60,18.7,7.0,2.6,5.5,47.1,0.1,0.4,13.0,1.8,2.4,73.4,1.8,2.9,4.7,1.8,1.0,0.8,0.4,1.9,1.3
P.J. Tucker,HOU,35,72,34.3,6.9,2.5,5.9,41.5,1.5,4.2,35.8,0.5,0.7,81.3,1.6,5.1,6.6,1.6,1.0,1.1,0.5,3.2,2.2
Hamidou Diallo,OKC,21,46,19.5,6.9,2.9,6.4,44.6,0.3,1.2,28.1,0.8,1.4,60.3,1.0,2.7,3.6,0.8,1.1,0.8,0.2,2.2,0.3
Delon Wright,DAL,28,73,21.5,6.9,2.6,5.6,46.2,0.6,1.7,37.0,1.1,1.4,77.0,1.0,2.9,3.8,3.3,1.0,1.2,0.3,1.3,0.5
Frank Mason III,MIL,26,9,13.1,6.9,2.6,5.7,45.1,0.7,2.3,28.6,1.1,1.9,58.8,0.6,1.6,2.1,3.2,1.2,0.6,0.1,1.2,0.2
Harry Giles III,SAC,22,46,14.5,6.9,3.0,5.5,55.4,0.0,0.0,0.0,0.8,1.1,77.6,0.9,3.2,4.1,1.3,1.0,0.5,0.4,2.6,-2.8
Brad Wanamaker,BOS,30,71,19.3,6.9,2.3,5.1,44.8,0.5,1.4,36.3,1.8,1.9,92.6,0.3,1.7,2.0,2.5,1.1,0.9,0.2,1.9,1.9
Denzel Valentine,CHI,26,36,13.6,6.8,2.7,6.6,40.9,1.3,3.8,33.6,0.2,0.2,75.0,0.3,1.8,2.1,1.2,0.7,0.7,0.2,1.4,-1.1
JaMychal Green,LAC,30,63,20.7,6.8,2.4,5.6,42.9,1.5,3.8,38.7,0.6,0.8,75.0,1.2,4.9,6.2,0.8,0.9,0.5,0.4,2.8,2.4
Luguentz Dort,OKC,21,36,22.8,6.8,2.4,6.1,39.4,0.8,2.8,29.7,1.2,1.5,79.2,0.7,1.6,2.3,0.8,0.6,0.9,0.1,2.7,1.5
Damyean Dotson,NYK,26,48,17.4,6.7,2.5,6.0,41.4,1.2,3.4,36.2,0.5,0.7,66.7,0.2,1.7,1.9,1.2,0.4,0.5,0.1,0.9,-1.8
Dragan Bender,GSW,22,16,17.8,6.7,2.6,5.8,44.6,0.9,2.7,34.9,0.6,0.9,71.4,1.0,3.6,4.6,1.8,1.3,0.3,0.6,2.6,-0.3
Kyle Korver,MIL,39,58,16.6,6.7,2.2,5.1,43.0,1.7,4.1,41.8,0.6,0.7,85.4,0.3,1.8,2.1,1.2,0.8,0.4,0.2,1.3,2.2
Chris Boucher,TOR,27,62,13.2,6.6,2.3,4.8,47.2,0.6,1.9,32.2,1.5,1.9,78.4,1.7,2.7,4.5,0.4,0.5,0.4,1.0,1.8,1.6
Nicolo Melli,NOP,29,60,17.4,6.6,2.3,5.4,42.1,1.2,3.4,33.5,0.9,1.2,74.0,0.6,2.4,3.0,1.4,0.8,0.6,0.4,2.1,-1.5
James Ennis III,ORL,29,69,18.3,6.6,2.3,5.2,44.6,0.8,2.4,32.5,1.1,1.4,80.6,1.0,2.5,3.6,0.9,0.8,0.5,0.3,2.0,0.0
Ersan Ilyasova,MIL,33,63,15.7,6.6,2.3,5.0,46.6,0.8,2.2,36.5,1.1,1.4,82.8,1.0,3.8,4.8,0.8,0.5,0.4,0.3,1.5,1.3
Boban Marjanovic,DAL,31,44,9.6,6.6,2.8,4.8,57.3,0.1,0.4,23.5,1.0,1.3,75.4,1.5,3.0,4.5,0.5,0.7,0.2,0.2,1.3,1.1
JaVale McGee,LAL,32,68,16.6,6.6,2.9,4.5,63.7,0.0,0.1,50.0,0.8,1.2,64.6,1.8,3.9,5.7,0.5,0.8,0.5,1.4,2.3,1.9
