Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
James Harden,PHI,33,G,53,53,100,5.9,12.9,46.0,46.9,-0.9,36.9,1.2,0.4,0.04
Jonas Valanciunas,NOP,30,C,70,70,100,6.6,12.9,51.4,51.4,0.0,24.8,0.3,0.3,0
Onyeka Okongwu,ATL,22,F-C,72,72,100,6.0,12.9,46.5,49.0,-2.4,23.4,0.7,0.5,0
Derrick White,BOS,28,G,73,73,100,5.7,12.8,44.4,47.1,-2.7,28.3,0.7,0.5,0.18
Giannis Antetokounmpo,MIL,28,F,58,58,100,5.3,12.8,41.0,48.6,-7.6,32.2,0.7,0.4,0.05
De'Andre Hunter,ATL,25,F-G,63,63,100,5.9,12.7,46.4,47.1,-0.8,31.9,0.5,0.2,0.06
Anthony Edwards,MIN,21,G,71,71,100,5.9,12.7,46.7,46.9,-0.2,36.0,1.6,0.3,0
Jalen Brunson,NYK,26,G,65,65,100,6.3,12.7,49.4,45.7,3.7,35.0,0.9,0.1,0.38
Jaylen Brown,BOS,26,G-F,62,62,100,6.0,12.6,47.3,47.7,-0.4,36.1,1.1,0.2,0.02
Tyler Herro,MIA,23,G,61,61,100,6.1,12.6,48.3,46.7,1.6,35.3,0.8,0.2,0
Josh Giddey,OKC,20,G,69,69,100,6.2,12.6,49.1,47.7,1.3,30.9,0.8,0.2,0.01
Terry Rozier,CHA,29,G,62,62,100,6.6,12.6,52.4,46.9,5.5,35.3,1.2,0.1,0.03
Dillon Brooks,MEM,27,G-F,66,66,100,5.5,12.6,43.9,47.1,-3.3,30.3,0.9,0.1,0.02
Devin Booker,PHX,26,G,47,47,100,6.0,12.5,47.5,46.7,0.8,34.6,0.9,0.2,0
Deni Avdija,WAS,22,F,72,72,100,6.1,12.5,48.7,47.8,1.0,26.2,0.8,0.2,0
Jalen Duren,DET,19,C,59,59,100,6.1,12.5,48.6,49.4,-0.8,24.6,0.6,0.3,0
Dennis Schroder,LAL,29,G,60,60,100,5.7,12.4,46.1,46.4,-0.3,30.6,0.8,0.1,0.13
Jamal Murray,DEN,26,G,60,60,100,6.1,12.4,49.5,46.6,2.9,33.1,1.0,0.1,0.07
Luguentz Dort,OKC,23,G,67,67,100,5.6,12.4,45.6,46.8,-1.2,30.5,1.0,0.1,0.09
Christian Wood,DAL,27,F,61,61,100,6.1,12.3,49.2,48.1,1.1,26.7,0.5,0.5,0
De'Anthony Melton,PHI,24,G,71,71,100,6.0,12.3,49.2,46.8,2.4,28.2,1.7,0.3,0
Kyle Kuzma,WAS,27,F,64,64,100,5.4,12.2,44.3,47.7,-3.4,35.0,0.6,0.3,0.08
Aleksej Pokusevski,OKC,21,F,31,31,100,5.8,12.2,47.5,49.5,-2.0,21.8,0.6,0.4,0
Zion Williamson,NOP,22,F,28,28,100,5.3,12.2,43.3,46.9,-3.7,33.0,1.1,0.3,0
Dejounte Murray,ATL,26,G,67,67,100,6.1,12.2,50.2,47.4,2.8,36.4,1.5,0.2,0
Jayson Tatum,BOS,25,F-G,69,69,100,5.7,12.1,46.9,46.9,0.0,37.3,1.0,0.4,0
DeMar DeRozan,CHI,33,G-F,66,66,100,5.7,12.0,47.9,47.4,0.4,36.5,1.1,0.2,0.17
Bruce Brown,DEN,26,G-F,73,73,100,5.3,12.0,44.5,46.5,-2.0,28.1,1.0,0.5,0
Kawhi Leonard,LAC,31,F,46,46,100,5.2,12.0,43.3,48.0,-4.7,33.8,1.5,0.3,0.02
Drew Eubanks,POR,26,F-C,71,71,100,5.9,11.9,49.8,49.7,0.2,19.5,0.5,0.1,0.11
Kevin Huerter,SAC,24,G-F,68,68,100,6.1,11.8,51.5,46.8,4.7,29.6,1.1,0.1,0
Mitchell Robinson,NYK,24,C-F,53,53,100,5.3,11.7,45.4,49.7,-4.3,27.3,0.9,0.5,0
Tre Jones,SAS,23,G,60,60,100,5.8,11.7,49.9,47.3,2.6,29.2,1.3,0.1,0.15
Jordan Clarkson,UTA,30,G,61,61,100,5.5,11.7,47.2,47.0,0.2,32.6,0.5,0.1,0
Jalen Green,HOU,21,G,68,68,100,5.5,11.7,47.6,46.7,0.9,34.1,0.8,0.2,0
Daniel Gafford,WAS,24,F-C,72,72,100,5.6,11.7,48.2,50.8,-2.7,20.1,0.4,0.7,0.01
Franz Wagner,ORL,21,F,73,73,100,5.7,11.6,48.6,47.5,1.1,32.9,0.9,0.1,0.03
Jaden Ivey,DET,21,G,66,66,100,5.8,11.6,50.3,47.0,3.3,30.6,0.8,0.1,0
Mike Conley,MIN,35,G,59,59,100,5.7,11.6,49.3,46.9,2.4,30.2,1.1,0.2,0.07
Ja Morant,MEM,23,G,55,55,100,4.9,11.6,42.3,46.8,-4.6,32.1,1.1,0.1,0.07
Tim Hardaway Jr.,DAL,31,G-F,65,65,100,5.5,11.6,47.6,47.0,0.6,30.2,0.7,0.1,0.31
Marvin Bagley III,DET,24,F,36,36,100,5.9,11.6,51.1,50.2,0.9,23.5,0.5,0.2,0.03
Santi Aldama,MEM,22,F-C,70,70,100,5.6,11.5,48.6,47.9,0.8,22.0,0.6,0.2,0.03
Quentin Grimes,NYK,22,G,63,63,100,5.5,11.5,47.4,47.0,0.4,29.1,0.6,0.2,0.02
Max Strus,MIA,26,G-F,73,73,100,5.6,11.5,48.7,46.5,2.2,29.0,0.6,0.1,0.11
Jeremy Sochan,SAS,19,F,56,56,100,5.8,11.5,50.6,48.0,2.6,26.0,0.8,0.1,0.05
Immanuel Quickley,NYK,23,G,74,74,100,5.0,11.5,44.0,46.0,-2.0,28.5,0.9,0.1,0.01
Killian Hayes,DET,21,G,68,68,100,5.8,11.5,50.7,47.0,3.7,27.4,1.4,0.2,0.1
Stephen Curry,GSW,35,G,49,49,100,5.3,11.4,46.7,46.6,0.1,34.8,0.9,0.2,0.14
O.G. Anunoby,TOR,25,F,60,60,100,5.3,11.4,46.1,48.9,-2.8,35.6,2.0,0.4,0.13
Bradley Beal,WAS,29,G,50,50,100,5.1,11.4,44.4,46.8,-2.4,33.5,0.9,0.4,0.08
Keldon Johnson,SAS,23,F-G,61,61,100,6.0,11.4,52.5,48.5,4.0,32.8,0.7,0.1,0
Victor Oladipo,MIA,30,G,38,38,100,5.4,11.4,47.6,46.1,1.5,26.7,1.4,0.1,0.24
Jerami Grant,POR,29,F,63,63,100,5.3,11.3,46.8,48.2,-1.4,35.7,0.8,0.3,0.13
Alex Caruso,CHI,29,G,60,60,100,5.0,11.3,44.2,46.9,-2.6,23.9,1.5,0.3,0.17
D'Angelo Russell,LAL,27,G,65,65,100,5.2,11.3,46.5,45.9,0.6,32.5,1.0,0.3,0.03
Herbert Jones,NOP,24,F,57,57,100,5.3,11.3,47.3,48.2,-0.9,29.0,1.6,0.4,0.3
Troy Brown Jr.,LAL,23,G-F,68,68,100,5.5,11.2,49.2,47.2,2.0,24.8,0.8,0.1,0.01
Dwight Powell,DAL,31,F-C,69,69,100,5.5,11.2,48.5,49.1,-0.5,19.9,0.7,0.2,0
Kyle Lowry,MIA,37,G,50,50,100,5.5,11.2,49.1,47.0,2.1,32.4,1.1,0.1,0.27
Bojan Bogdanovic,DET,33,F,59,59,100,5.6,11.2,50.3,47.5,2.8,32.1,0.6,0.1,0
Donte DiVincenzo,GSW,26,G,65,65,100,5.6,11.2,50.1,46.6,3.6,26.4,1.3,0.1,0
Trey Murphy III,NOP,22,F,70,70,100,5.7,11.2,51.0,47.4,3.6,30.1,1.1,0.3,0
LeBron James,LAL,38,F,47,47,100,5.2,11.2,46.8,48.7,-1.9,36.1,0.9,0.3,0.15
Damian Lillard,POR,32,G,58,58,100,5.7,11.1,50.9,47.4,3.4,36.3,0.9,0.2,0.09
Desmond Bane,MEM,24,G,51,51,100,4.9,11.1,44.2,45.9,-1.7,31.2,1.0,0.3,0
Spencer Dinwiddie,BKN,29,G,72,72,100,5.6,11.1,50.5,47.5,3.0,34.5,0.8,0.2,0.03
Jarred Vanderbilt,LAL,23,F,70,70,100,5.6,11.1,50.8,48.9,1.8,24.4,1.1,0.1,0
Andrew Nembhard,IND,23,G-F,68,68,100,5.1,11.0,46.0,46.7,-0.7,27.2,0.9,0.1,0.19
Kelly Oubre Jr.,CHA,27,F-G,47,47,100,5.6,11.0,50.8,47.3,3.5,32.2,1.4,0.1,0
Mark Williams,CHA,21,C,37,37,100,5.2,11.0,47.2,50.3,-3.1,17.8,0.7,0.6,0
Chris Paul,PHX,37,G,53,53,100,5.2,11.0,46.8,47.1,-0.2,32.0,1.6,0.2,0.06
Jared Butler,OKC,22,G,1,1,100,5.0,11.0,45.5,44.0,1.5,9.5,1.5,0,0
Patrick Williams,CHI,21,F,73,73,100,5.1,11.0,46.8,47.7,-0.9,28.5,0.8,0.4,0.03
Patrick Beverley,CHI,34,G,59,59,100,5.6,10.9,51.2,47.6,3.5,27.3,0.8,0.4,0.32
Robert Williams III,BOS,25,C-F,30,30,100,4.6,10.9,42.4,48.0,-5.7,23.8,0.6,0.7,0
Cameron Johnson,BKN,27,F,35,35,100,5.2,10.9,48.0,47.7,0.3,28.0,1.2,0.1,0.15
Bobby Portis,MIL,28,F,63,63,100,5.2,10.9,47.8,48.2,-0.4,25.9,0.4,0.2,0
Marcus Smart,BOS,29,G,56,56,100,5.2,10.9,48.0,46.9,1.1,32.4,1.6,0.2,0.18
Aaron Gordon,DEN,27,F,62,62,100,5.0,10.8,46.2,48.0,-1.7,30.1,0.8,0.3,0.02
Brandon Ingram,NOP,25,F,36,36,100,5.1,10.8,47.0,47.9,-0.9,33.2,0.7,0.3,0.06
Jimmy Butler,MIA,33,F,60,60,100,5.1,10.8,47.2,47.1,0.1,33.4,1.9,0.3,0.08
Darius Garland,CLE,23,G,64,64,100,5.1,10.7,47.9,46.0,1.9,35.2,1.3,0.0,0.11
Jalen McDaniels,PHI,25,F-C,71,71,100,5.0,10.7,47.2,47.1,0.1,24.3,1.0,0.1,0
Moritz Wagner,ORL,25,F-C,51,51,100,5.4,10.6,51.1,49.2,1.9,20.3,0.7,0.1,0.29
Kyle Anderson,MIN,29,F-G,60,60,100,5.1,10.6,48.0,47.7,0.3,27.9,1.1,0.3,0.02
Tobias Harris,PHI,30,F,69,69,100,4.9,10.6,46.2,47.8,-1.5,33.1,1.0,0.3,0
Nick Richards,CHA,25,C,59,59,100,5.5,10.6,51.9,50.9,1.1,18.5,0.2,0.2,0.03
Thomas Bryant,DEN,25,C-F,56,56,100,5.8,10.6,55.2,50.4,4.8,18.6,0.3,0.2,0
Trae Young,ATL,24,G,67,67,100,5.0,10.5,47.3,45.4,1.9,34.8,1.1,0.1,0.06
Reggie Jackson,DEN,32,G,61,61,100,4.9,10.5,46.6,45.9,0.6,24.6,0.7,0.1,0.05
Cole Anthony,ORL,22,G,54,54,100,4.8,10.5,45.8,46.5,-0.8,25.6,0.6,0.4,0
Ben Simmons,BKN,26,G-F,42,42,100,4.9,10.5,47.0,48.9,-1.8,26.3,1.3,0.3,0.05
Grant Williams,BOS,24,F,71,71,100,5.1,10.5,48.9,47.7,1.2,26.6,0.6,0.2,0.08
Caris LeVert,CLE,28,G,69,69,100,5.0,10.4,47.4,46.7,0.7,30.0,1.0,0.2,0.06
Kris Dunn,UTA,29,G,14,14,100,4.7,10.4,45.2,45.7,-0.5,22.8,1.2,0.3,0
Dennis Smith Jr.,CHA,25,G,52,52,100,4.5,10.4,43.3,46.5,-3.2,25.7,1.4,0.2,0.04
Torrey Craig,PHX,32,F,71,71,100,4.6,10.3,44.2,47.7,-3.4,25.4,0.7,0.4,0.04
Markelle Fultz,ORL,24,G,53,53,100,5.2,10.3,50.0,46.9,3.1,30.2,1.5,0.1,0
Delon Wright,WAS,30,G,45,45,100,5.1,10.3,49.2,46.7,2.6,23.8,1.8,0.3,0.02
Naz Reid,MIN,23,C-F,65,65,100,4.9,10.3,47.6,49.3,-1.7,18.2,0.6,0.4,0.08
Grayson Allen,MIL,27,G,68,68,100,5.0,10.3,48.4,46.8,1.5,27.6,0.9,0.1,0.04
Joshua Primo,SAS,20,G,4,4,100,5.5,10.3,53.7,45.1,8.5,23.2,0.2,0.0,0
Marcus Morris Sr.,LAC,33,F,65,65,100,5.0,10.2,48.4,47.5,0.9,28.2,0.7,0.2,0
Precious Achiuwa,TOR,23,F,47,47,100,5.3,10.2,52.0,49.2,2.8,21.4,0.6,0.1,0.02
Corey Kispert,WAS,24,F,66,66,100,5.2,10.2,50.6,46.4,4.2,27.8,0.5,0.0,0
Reggie Bullock,DAL,32,G-F,71,71,100,5.0,10.2,49.7,47.6,2.1,30.7,0.7,0.1,0
Tyrese Haliburton,IND,23,G,56,56,100,5.0,10.1,49.5,46.7,2.8,33.7,1.6,0.3,0.02
Gabe Vincent,MIA,26,G,61,61,100,4.5,10.1,44.9,45.5,-0.6,26.2,0.9,0.1,0.1
Cam Reddish,POR,23,F-G,38,38,100,5.0,10.1,49.3,47.1,2.3,24.9,1.0,0.2,0
Aaron Nesmith,IND,23,G-F,66,66,100,5.2,10.0,52.2,48.1,4.1,24.7,0.8,0.2,0.18
Bennedict Mathurin,IND,20,G-F,71,71,100,4.8,9.9,48.0,47.3,0.7,27.8,0.6,0.0,0.03
Ayo Dosunmu,CHI,23,G,71,71,100,4.5,9.9,45.6,46.6,-0.9,26.8,0.7,0.2,0.01
Gordon Hayward,CHA,33,F,48,48,100,4.4,9.9,44.5,47.8,-3.2,31.5,0.9,0.2,0
P.J. Tucker,PHI,37,F,68,68,100,4.7,9.9,47.0,48.7,-1.6,25.8,0.6,0.1,0.07
Jeremiah Robinson-Earl,OKC,22,F,38,38,100,5.0,9.9,50.9,49.0,1.9,19.2,0.6,0.1,0.03
Coby White,CHI,23,G,65,65,100,4.8,9.8,48.3,46.2,2.1,22.9,0.8,0.0,0.08
Isaiah Hartenstein,NYK,24,C-F,75,75,100,4.7,9.8,47.5,49.8,-2.3,19.6,0.6,0.3,0.04
Xavier Tillman,MEM,24,F,52,52,100,4.6,9.8,46.8,49.6,-2.8,18.3,0.9,0.2,0
Donovan Mitchell,CLE,26,G,63,63,100,4.8,9.8,48.7,46.3,2.4,35.5,1.5,0.1,0.02
Jordan Poole,GSW,23,G,75,75,100,4.6,9.8,47.0,46.6,0.4,30.5,0.8,0.2,0.04
Klay Thompson,GSW,33,G,63,63,100,4.7,9.8,47.7,47.8,-0.1,33.0,0.7,0.3,0
Monte Morris,WAS,27,G,60,60,100,4.8,9.8,49.3,47.0,2.3,27.6,0.7,0.1,0.08
Jonathan Kuminga,GSW,20,F,59,59,100,4.4,9.8,45.0,47.5,-2.6,20.6,0.6,0.2,0.02
Jalen Suggs,ORL,21,G,45,45,100,4.5,9.7,46.6,47.3,-0.7,23.6,1.3,0.3,0.13
Russell Westbrook,LAC,34,G,66,66,100,4.4,9.7,45.5,47.7,-2.1,28.9,1.1,0.2,0.08
James Wiseman,DET,21,C,36,36,100,5.5,9.7,57.2,50.7,6.5,18.4,0.2,0.1,0
Trendon Watford,POR,22,F,54,54,100,4.9,9.7,50.6,47.7,2.8,19.0,0.6,0.1,0.12
Keegan Murray,SAC,22,F,72,72,100,4.9,9.7,50.5,47.2,3.3,29.7,0.8,0.3,0.13
Dyson Daniels,NOP,20,G,50,50,100,4.3,9.6,44.7,47.0,-2.3,18.5,0.8,0.1,0.04
Jaylin Williams,OKC,20,F,42,42,100,5.3,9.5,56.0,49.8,6.2,18.1,0.5,0.1,0.76
Bol Bol,ORL,23,C-F,67,67,100,4.4,9.5,46.6,47.8,-1.1,21.3,0.4,0.8,0
Jalen Williams,OKC,21,G-F,68,68,100,5.0,9.5,52.2,47.4,4.9,30.0,1.3,0.1,0.1
Devin Vassell,SAS,22,G-F,37,37,100,4.9,9.5,51.3,46.8,4.5,31.2,1.2,0.3,0
Lonnie Walker IV,LAL,24,G-F,51,51,100,4.7,9.4,49.4,46.7,2.7,24.5,0.6,0.2,0.02
Pat Connaughton,MIL,30,G,56,56,100,3.8,9.4,40.8,47.3,-6.5,24.7,0.7,0.2,0.02
Tyrese Maxey,PHI,22,G,55,55,100,4.5,9.4,47.8,45.9,1.9,33.4,0.8,0.1,0.02
John Konchar,MEM,27,G,65,65,100,4.1,9.4,44.1,46.4,-2.3,21.0,1.0,0.1,0.11
Kentavious Caldwell-Pope,DEN,30,G,71,71,100,4.8,9.3,51.7,46.6,5.1,31.7,1.5,0.3,0
Khris Middleton,MIL,31,F,29,29,100,4.1,9.3,43.7,46.2,-2.5,24.2,0.8,0.1,0.07
Anthony Lamb,GSW,25,F,55,55,100,4.0,9.2,43.7,46.6,-2.9,19.9,0.5,0.2,0.11
Chris Duarte,IND,25,G,46,46,100,4.3,9.2,46.7,46.5,0.2,19.8,0.5,0.1,0.04
Malik Beasley,LAL,26,G,73,73,100,4.5,9.1,49.2,47.1,2.1,26.5,0.8,0.1,0
Isaiah Livers,DET,24,F,47,47,100,4.1,9.0,44.9,47.0,-2.0,22.6,0.6,0.3,0.02
Jalen Smith,IND,23,F-C,62,62,100,4.2,9.0,47.0,49.3,-2.3,18.2,0.3,0.2,0.1
Keita Bates-Diop,SAS,27,F,58,58,100,4.1,8.9,45.6,47.7,-2.1,21.1,0.7,0.1,0
Naji Marshall,NOP,25,F,68,68,100,4.3,8.9,48.5,47.4,1.1,24.4,0.7,0.1,0.01
Aaron Wiggins,OKC,24,G,60,60,100,4.5,8.9,50.6,45.8,4.7,18.3,0.5,0.1,0.02
Justise Winslow,POR,26,F-G,29,29,100,4.0,8.7,45.8,47.9,-2.1,26.8,1.0,0.1,0.14
Isaiah Jackson,IND,21,F,56,56,100,4.2,8.7,48.1,49.4,-1.2,15.6,0.4,0.6,0.02
Terance Mann,LAC,26,G-F,74,74,100,4.2,8.7,48.3,47.9,0.4,23.1,0.5,0.1,0.01
Mo Bamba,LAL,24,C,46,46,100,4.1,8.7,47.2,49.1,-1.8,16.2,0.3,0.5,0
Kevin Love,MIA,34,F-C,56,56,100,4.4,8.6,50.4,48.8,1.6,20.4,0.2,0.0,0.44
Wenyen Gabriel,LAL,25,F,58,58,100,4.0,8.6,46.2,49.2,-3.0,15.4,0.4,0.2,0
Michael Porter Jr.,DEN,24,F,57,57,100,4.2,8.6,48.4,47.2,1.1,29.0,0.7,0.2,0
Tari Eason,HOU,21,F,74,74,100,4.2,8.6,49.1,47.1,2.0,21.0,1.1,0.3,0
Nicolas Batum,LAC,34,G-F,71,71,100,4.2,8.6,49.1,47.5,1.6,21.7,0.7,0.3,0.03
Kenyon Martin Jr.,HOU,22,F,74,74,100,4.0,8.5,46.8,47.2,-0.4,27.6,0.5,0.2,0.01
Cody Martin,CHA,27,F,6,6,100,4.7,8.5,54.9,46.7,8.2,19.1,0.6,0.0,0
Malcolm Brogdon,BOS,30,G,61,61,100,4.2,8.5,49.7,47.0,2.7,25.8,0.6,0.2,0
Jose Alvarado,NOP,24,G,60,60,100,3.7,8.5,43.8,46.2,-2.4,21.5,1.1,0.1,0.11
Jae'Sean Tate,HOU,27,F,31,31,100,3.5,8.4,41.9,47.0,-5.1,21.8,0.7,0.2,0.32
Gary Trent Jr.,TOR,24,G-F,63,63,100,4.1,8.4,49.4,46.6,2.8,32.6,1.6,0.2,0
Darius Bazley,PHX,22,F,40,40,100,3.9,8.3,46.7,48.2,-1.5,14.5,0.5,0.3,0
Landry Shamet,PHX,26,G,33,33,100,3.9,8.3,47.3,46.9,0.4,21.5,0.6,0.1,0
Rui Hachimura,LAL,25,F,56,56,100,3.4,8.3,40.6,47.5,-6.9,23.5,0.3,0.2,0.04
Jae Crowder,MIL,32,F,11,11,100,3.5,8.3,42.9,46.8,-4.0,18.6,0.5,0.3,0
