Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,BLKR
Enes Freedom,UTA,22,C,80,80,61.1,3.7,6.8,54.0,55.1,-1.1,NaN,NaN
Dirk Nowitzki,DAL,36,F,80,80,53.0,3.7,6.7,55.0,55.5,-0.4,32.85,0.4375
Larry Sanders,MIL,25,C,22,22,63.5,3.0,6.6,44.5,54.9,-10.3,25.391304347826086,1.2608695652173914
Blake Griffin,LAC,25,F,80,80,51.4,3.4,6.5,53.1,54.9,-1.8,35.8,0.4
Zach Randolph,MEM,32,F,78,78,50.3,3.6,6.4,56.4,55.6,0.8,34.24050632911393,0.189873417721519
Chris Kaman,LAL,32,C,39,38,65.0,2.4,6.4,38.2,55.0,-16.9,18.871794871794872,0.6923076923076923
Ronny Turiaf,MIN,31,C,31,31,74.1,2.7,6.3,42.1,54.7,-12.6,19.548387096774192,1.2903225806451613
Timofey Mozgov,DEN,27,C,82,82,59.0,2.9,6.3,45.9,54.6,-8.7,21.585365853658537,1.024390243902439
Jordan Hill,LAL,26,F-C,72,70,64.3,3.2,6.3,50.2,54.4,-4.2,20.833333333333332,0.625
JJ Hickson,DEN,25,C-F,69,68,55.8,3.6,6.3,57.6,54.6,3.0,26.956521739130434,0.5652173913043478
David Lee,GSW,31,F,68,68,48.2,3.2,6.3,51.8,55.7,-4.0,33.17391304347826,0.2028985507246377
Andrea Bargnani,NYK,28,C-F,42,42,53.4,3.3,6.2,53.7,55.3,-1.6,29.928571428571427,0.8095238095238095
John Henson,MIL,23,C-F,69,69,58.6,3.2,6.1,51.9,54.5,-2.6,26.514285714285716,1.0714285714285714
Nene,WAS,31,F-C,53,53,51.6,3.3,6.0,55.8,54.0,1.8,29.433962264150942,0.39622641509433965
Omer Asik,HOU,27,C,48,48,66.5,2.8,6.0,47.6,55.3,-7.8,20.166666666666668,0.5416666666666666
Ersan Ilyasova,MIL,27,F,54,51,58.5,3.6,5.9,60.7,54.5,6.2,26.89090909090909,0.12727272727272726
Zaza Pachulia,MIL,30,C,52,51,60.8,3.4,5.8,57.9,54.6,3.4,25.0,0.11320754716981132
Anderson Varejao,CLE,31,C,65,65,59.0,2.9,5.8,50.9,53.5,-2.5,27.692307692307693,0.35384615384615387
Thaddeus Young,PHI,26,F,79,79,43.6,3.5,5.8,60.0,54.4,5.6,34.40506329113924,0.3670886075949367
Kenneth Faried,DEN,24,F,80,80,53.3,3.1,5.8,53.5,55.0,-1.5,27.225,0.7125
Ekpe Udoh,MIL,27,F-C,41,39,62.2,3.0,5.6,53.5,54.3,-0.8,19.142857142857142,0.6666666666666666
Brandon Bass,BOS,29,F,82,80,51.4,3.0,5.6,53.1,54.2,-1.2,27.646341463414632,0.5487804878048781
Samuel Dalembert,DAL,34,C,80,78,71.3,2.8,5.5,50.3,55.7,-5.4,20.175,0.8375
Kris Humphries,BOS,29,C-F,68,67,58.0,2.9,5.5,51.7,54.7,-3.0,19.942028985507246,0.782608695652174
Glen Davis,LAC,28,F-C,68,67,53.8,2.8,5.5,51.5,53.7,-2.2,24.441176470588236,0.27941176470588236
Jermaine O'Neal,GSW,35,C-F,43,43,60.6,2.4,5.4,43.2,54.9,-11.8,20.09090909090909,0.75
Robert Sacre,LAL,25,C,64,61,63.7,2.8,5.4,51.6,54.2,-2.6,16.753846153846155,0.5538461538461539
Elton Brand,ATL,35,F,71,70,65.7,2.7,5.4,50.5,53.8,-3.2,19.36986301369863,0.821917808219178
Markieff Morris,PHX,24,F,81,80,52.4,3.1,5.3,57.8,55.1,2.7,26.580246913580247,0.32098765432098764
Henry Sims,PHI,24,C,40,39,57.0,2.9,5.3,54.2,55.0,-0.7,19.02173913043478,0.34782608695652173
Tristan Thompson,CLE,23,F,82,82,47.7,3.1,5.3,58.8,55.6,3.2,31.634146341463413,0.17073170731707318
Taj Gibson,CHI,29,F-C,82,81,44.7,2.5,5.3,47.9,54.5,-6.6,28.670731707317074,0.8048780487804879
Amar'e Stoudemire,NYK,31,F-C,64,63,60.8,2.8,5.2,53.2,54.6,-1.5,22.553846153846155,0.4307692307692308
Andray Blatche,BKN,27,C-F,72,70,60.7,2.9,5.2,56.4,54.9,1.5,22.164383561643834,0.3972602739726027
Ian Mahinmi,IND,27,C,77,76,69.5,2.2,5.2,43.1,54.0,-10.9,16.207792207792206,0.7272727272727273
Mason Plumlee,BKN,24,F-C,68,66,63.3,2.8,5.2,54.9,54.4,0.4,18.214285714285715,0.5714285714285714
Chris Andersen,MIA,35,F-C,72,72,66.0,2.5,5.1,49.0,54.4,-5.3,19.38888888888889,1.0555555555555556
Josh McRoberts,CHA,27,F,77,76,48.6,2.8,5.0,55.0,54.9,0.1,30.256410256410255,0.41025641025641024
Wesley Johnson,LAL,26,F,79,78,46.3,3.1,5.0,62.2,55.6,6.5,28.354430379746834,0.5949367088607594
Kelly Olynyk,BOS,23,C-F,70,69,55.3,2.7,5.0,54.6,54.2,0.3,20.0,0.2571428571428571
Josh Powell,HOU,31,F,1,1,62.5,3.0,5.0,60.0,51.2,8.8,19.0,1.0
Wilson Chandler,DEN,27,F,62,62,45.1,2.4,5.0,48.9,55.5,-6.6,31.080645161290324,0.3709677419354839
Shane Battier,MIA,35,F,72,71,49.0,2.8,5.0,55.3,54.7,0.6,20.10958904109589,0.4520547945205479
Shawne Williams,LAL,28,F,34,34,56.5,2.6,5.0,52.1,54.3,-2.2,20.86111111111111,0.6388888888888888
Boris Diaw,SAS,32,F,79,76,51.3,2.6,4.9,53.2,54.6,-1.4,24.9873417721519,0.22784810126582278
Gustavo Ayon,ATL,29,F-C,24,22,59.9,2.5,4.9,51.7,54.4,-2.7,16.5,0.38461538461538464
Greg Stiemsma,NOP,28,C,55,53,62.6,2.7,4.9,54.8,55.3,-0.5,18.29090909090909,0.7090909090909091
Gorgui Dieng,MIN,24,C,57,52,67.1,2.7,4.9,54.3,55.3,-1.0,13.633333333333333,0.6166666666666667
Dante Cunningham,MIN,27,F,81,79,57.2,2.7,4.9,55.8,54.5,1.3,20.185185185185187,0.5185185185185185
Patrick Patterson,TOR,25,F,64,63,53.5,2.6,4.9,53.2,55.2,-2.0,23.56923076923077,0.3230769230769231
Jason Thompson,SAC,27,F-C,81,79,52.8,2.6,4.8,53.6,55.7,-2.1,24.475609756097562,0.4146341463414634
Tiago Splitter,SAS,29,C,59,58,55.7,2.0,4.8,42.8,54.7,-12.0,21.54237288135593,0.3898305084745763
Kosta Koufos,MEM,25,C,79,76,68.8,2.1,4.8,44.6,55.3,-10.7,16.8625,0.65
Kyle Singler,DET,26,F,82,79,42.7,2.7,4.8,57.2,54.7,2.5,28.5,0.3170731707317073
Draymond Green,GSW,24,F,79,77,45.4,2.4,4.7,51.1,54.2,-3.1,21.902439024390244,0.4146341463414634
Tobias Harris,ORL,21,F,61,59,38.8,2.8,4.6,59.6,55.1,4.5,30.327868852459016,0.19672131147540983
JaVale McGee,DEN,26,C,5,5,60.5,3.0,4.6,65.2,57.1,8.1,16.0,0.6
Nicolas Batum,POR,25,F,82,80,40.3,2.6,4.6,56.5,54.9,1.6,36.048780487804876,0.3902439024390244
Kevin Garnett,BKN,38,C-F,53,50,61.8,2.3,4.5,49.4,54.8,-5.4,20.537037037037038,0.48148148148148145
Joel Freeland,POR,27,C-F,52,52,70.9,2.3,4.5,49.6,53.9,-4.3,13.98076923076923,0.2692307692307692
Jeff Adrien,MIL,28,F,52,49,60.1,2.6,4.5,58.3,54.0,4.3,18.150943396226417,0.5283018867924528
Marvin Williams,UTA,28,F,66,66,47.8,2.4,4.5,54.1,55.6,-1.6,25.363636363636363,0.30303030303030304
Pero Antic,ATL,31,C,46,44,58.9,2.4,4.5,52.4,55.3,-2.9,18.877551020408163,0.12244897959183673
Paul Pierce,BKN,36,F,74,71,46.6,2.5,4.5,55.3,55.6,-0.3,27.973333333333333,0.22666666666666666
Shawn Marion,DAL,36,F,76,74,42.1,2.4,4.5,52.8,55.7,-2.9,31.69736842105263,0.21052631578947367
David West,IND,33,F,80,79,47.2,2.1,4.5,47.6,54.6,-7.0,30.9,0.5375
Andrew Bynum,IND,26,C,26,26,55.8,2.1,4.4,47.8,54.3,-6.4,19.846153846153847,0.6538461538461539
Ryan Kelly,LAL,23,F,57,53,41.5,2.6,4.3,60.1,55.2,4.8,22.23728813559322,0.4576271186440678
Jeremy Lin,HOU,25,G,71,70,36.3,2.3,4.3,53.6,53.8,-0.2,28.929577464788732,0.2676056338028169
Alexis Ajinca,NOP,26,C,56,54,67.1,2.4,4.3,54.8,55.3,-0.6,16.964285714285715,0.5357142857142857
Derrick Rose,CHI,25,G,10,10,41.0,2.4,4.3,55.8,51.8,4.0,31.1,0.06666666666666667
Jimmy Butler,CHI,24,G-F,67,66,37.0,2.1,4.3,49.7,54.9,-5.3,38.67164179104478,0.3582089552238806
Kyle O'Quinn,ORL,24,F,65,64,55.6,2.2,4.3,51.3,53.5,-2.2,17.217391304347824,0.6666666666666666
Drew Gooden,WAS,32,F,21,20,59.2,2.6,4.3,61.1,53.7,7.4,17.954545454545453,0.3181818181818182
Lavoy Allen,IND,25,F-C,58,57,56.9,2.3,4.3,54.0,53.2,0.8,16.476923076923075,0.4153846153846154
Vitor Faverani,BOS,26,C,37,35,67.4,2.1,4.2,49.0,53.8,-4.8,13.18918918918919,0.4864864864864865
Steven Adams,OKC,20,C,78,74,61.7,2.1,4.2,50.0,55.0,-5.0,14.777777777777779,0.48148148148148145
Jeff Green,BOS,27,F,82,81,40.6,2.4,4.2,57.4,55.5,1.9,34.207317073170735,0.43902439024390244
Dewayne Dedmon,ORL,24,C,28,23,60.2,2.3,4.2,53.4,55.2,-1.8,12.580645161290322,0.45161290322580644
Carlos Boozer,CHI,32,F,76,72,49.9,2.5,4.2,59.9,54.1,5.7,28.17105263157895,0.2236842105263158
Eric Bledsoe,PHX,24,G,43,42,39.7,2.4,4.2,57.2,53.3,3.9,32.93023255813954,0.20930232558139536
Jarvis Varnado,PHI,26,F-C,23,23,68.8,2.3,4.1,55.8,54.5,1.2,14.125,0.7916666666666666
Brandan Wright,DAL,26,F,58,57,61.4,2.4,4.1,57.3,55.3,2.0,18.56896551724138,0.6206896551724138
DeJuan Blair,DAL,25,C-F,75,73,66.5,2.2,4.1,54.7,55.3,-0.6,15.564102564102564,0.1794871794871795
Carmelo Anthony,NYK,30,F,77,75,37.7,2.3,4.1,55.9,54.7,1.3,38.72727272727273,0.4805194805194805
Al-Farouq Aminu,NOP,23,F,80,78,46.5,2.4,4.0,60.2,55.8,4.5,25.5625,0.275
Mirza Teletovic,BKN,28,F,68,68,48.2,2.1,4.0,52.2,53.8,-1.6,19.38888888888889,0.2361111111111111
Kendrick Perkins,OKC,29,C,62,60,53.3,1.9,4.0,46.4,54.7,-8.3,19.467741935483872,0.27419354838709675
Kobe Bryant,LAL,35,G,6,6,40.7,2.3,4.0,58.3,57.4,1.0,29.5,0.16666666666666666
Darius Johnson-Odom,PHI,24,G,1,1,80.0,2.0,4.0,50.0,54.5,-4.5,5.0,0
Damian Lillard,POR,23,G,82,80,35.9,2.2,4.0,55.7,53.3,2.4,35.81707317073171,0.07317073170731707
Danny Green,SAS,27,G-F,68,65,40.3,2.2,4.0,56.1,55.5,0.6,24.279411764705884,0.6323529411764706
Jeremy Evans,UTA,26,F,64,60,61.5,2.1,3.9,53.8,54.6,-0.8,18.318181818181817,0.48484848484848486
Bismack Biyombo,CHA,21,C-F,74,72,70.2,1.5,3.9,38.5,53.4,-14.9,13.922077922077921,0.8441558441558441
Kemba Walker,CHA,24,G,72,69,28.4,2.1,3.9,53.6,53.2,0.4,35.80821917808219,0.2328767123287671
DeMarre Carroll,ATL,27,F,73,72,35.4,2.2,3.9,57.4,55.0,2.4,32.06849315068493,0.1917808219178082
Arnett Moultrie,PHI,23,F,12,12,59.0,1.6,3.8,41.3,53.5,-12.2,15.583333333333334,0.25
Paul George,IND,24,F-G,80,80,31.2,1.9,3.8,49.2,55.3,-6.1,36.225,0.2375
Tyler Zeller,CLE,24,C-F,69,62,59.1,1.8,3.8,46.6,54.6,-8.0,15.0,0.32857142857142857
Kevin Durant,OKC,25,F,81,79,33.2,1.9,3.8,50.8,55.2,-4.4,38.54320987654321,0.37037037037037035
Victor Oladipo,ORL,22,G,80,75,33.3,2.0,3.8,52.3,54.3,-2.0,31.075,0.4
Jared Dudley,LAC,28,F,73,67,42.5,2.1,3.8,54.7,54.7,0.0,23.364864864864863,0.06756756756756757
Rudy Gay,SAC,27,F,72,70,38.2,2.1,3.8,55.9,55.7,0.2,34.67123287671233,0.4794520547945205
Goran Dragic,PHX,28,G,76,74,40.9,1.9,3.7,51.4,52.9,-1.5,35.10526315789474,0.19736842105263158
Luol Deng,CLE,29,F,63,62,32.2,2.2,3.7,58.7,54.8,3.9,35.12698412698413,0.09523809523809523
Alec Burks,UTA,22,G,78,76,38.0,2.3,3.7,61.8,54.5,7.3,28.115384615384617,0.14102564102564102
Jeff Withey,NOP,24,C,50,43,65.7,1.7,3.7,46.7,54.3,-7.6,11.793103448275861,0.5517241379310345
Kenyon Martin,NYK,36,F,31,31,48.7,1.8,3.7,48.2,54.2,-5.9,19.78125,0.625
James Harden,HOU,24,G,73,71,30.1,2.0,3.7,55.2,54.9,0.3,38.054794520547944,0.0958904109589041
Kyle Korver,ATL,33,G-F,70,67,37.5,2.2,3.7,59.0,53.9,5.1,33.91549295774648,0.2112676056338028
Reggie Evans,SAC,34,F,53,51,58.8,2.3,3.7,61.3,54.6,6.7,16.64814814814815,0.05555555555555555
Tyreke Evans,NOP,24,F-G,72,69,39.5,2.1,3.6,57.8,54.5,3.3,28.166666666666668,0.16666666666666666
Carl Landry,SAC,30,F,17,16,59.0,2.2,3.6,61.3,54.4,6.9,12.944444444444445,0.2
Randy Foye,DEN,30,G,81,79,39.9,2.3,3.6,62.0,54.4,7.7,30.679012345679013,0.2716049382716049
Giannis Antetokounmpo,MIL,19,G-F,75,71,44.6,1.8,3.6,48.4,54.4,-6.0,24.636363636363637,0.5454545454545454
Michael Carter-Williams,PHI,22,G,70,67,37.0,2.0,3.6,56.3,53.7,2.6,34.48571428571429,0.2571428571428571
Raymond Felton,NYK,30,G,65,63,37.4,2.0,3.6,55.6,53.1,2.4,31.03076923076923,0.24615384615384617
Darrell Arthur,DEN,26,F,68,67,49.5,1.7,3.6,48.4,54.3,-5.9,17.073529411764707,0.4264705882352941
Cody Zeller,CHA,21,C-F,80,76,53.5,1.9,3.6,53.0,54.5,-1.5,17.28048780487805,0.4024390243902439
Michael Kidd-Gilchrist,CHA,20,F,61,61,37.5,1.8,3.6,49.3,55.5,-6.2,24.225806451612904,0.5
Klay Thompson,GSW,24,G,80,78,31.8,1.7,3.6,48.8,54.7,-5.9,35.407407407407405,0.19753086419753085
Andrew Nicholson,ORL,24,F,73,67,52.5,1.8,3.5,51.7,55.0,-3.2,15.447368421052632,0.2236842105263158
Trevor Booker,WAS,26,F,71,64,45.1,2.1,3.5,60.8,55.1,5.7,21.583333333333332,0.3611111111111111
Matt Barnes,LAC,34,F,63,61,34.3,2.3,3.5,64.4,55.4,9.1,27.53968253968254,0.2222222222222222
Nick Collison,OKC,33,F-C,80,76,59.2,1.6,3.5,46.4,54.6,-8.2,16.703703703703702,0.2716049382716049
Kyle Lowry,TOR,28,G,77,75,32.6,2.0,3.5,56.1,53.5,2.6,36.22784810126582,0.1518987341772152
LeBron James,MIA,29,F,77,73,36.8,2.0,3.5,56.9,54.3,2.6,37.688311688311686,0.24675324675324675
Evan Turner,IND,25,F-G,81,75,33.3,2.2,3.5,62.4,55.5,7.0,30.333333333333332,0.037037037037037035
Mike Muscala,ATL,22,C,19,17,69.5,2.3,3.5,66.7,56.0,10.6,10.75,0.35
Donatas Motiejunas,HOU,23,F-C,60,55,50.4,1.8,3.5,51.0,53.6,-2.7,15.35483870967742,0.16129032258064516
Luke Babbitt,NOP,25,F,26,25,45.2,1.9,3.5,55.6,55.7,-0.2,17.51851851851852,0.2222222222222222
Trey Burke,UTA,21,G,70,66,38.1,2.1,3.5,59.9,52.9,7.0,32.32857142857143,0.02857142857142857
Marcus Morris Sr.,PHX,24,F,82,80,42.8,2.0,3.4,57.7,53.5,4.1,NaN,NaN
Chandler Parsons,HOU,25,F,74,67,31.1,2.1,3.4,60.2,55.6,4.6,37.608108108108105,0.24324324324324326
Kawhi Leonard,SAS,23,F-G,66,63,36.0,1.7,3.4,50.9,55.7,-4.8,29.136363636363637,0.42424242424242425
Jose Calderon,DAL,32,G,80,75,32.2,2.1,3.4,62.4,54.3,8.1,30.48148148148148,0.04938271604938271
Bradley Beal,WAS,21,G,72,70,30.3,1.9,3.4,57.6,53.6,4.0,34.657534246575345,0.1643835616438356
George Hill,IND,28,G,76,73,30.4,1.8,3.4,52.5,53.6,-1.1,32.026315789473685,0.13157894736842105
Andre Iguodala,GSW,30,F-G,63,58,33.4,2.0,3.3,59.5,55.2,4.3,32.38095238095238,0.15873015873015872
Omri Casspi,HOU,26,F,70,64,49.1,1.8,3.3,54.9,54.1,0.9,18.070422535211268,0.08450704225352113
Gordon Hayward,UTA,24,G-F,77,72,37.9,1.8,3.3,53.9,54.1,-0.2,36.36363636363637,0.36363636363636365
Chris Wright,MIL,25,F,7,7,51.1,1.7,3.3,52.2,51.8,0.4,15.625,0.25
Ricky Rubio,MIN,23,G,82,78,30.3,2.1,3.3,64.4,54.8,9.6,32.170731707317074,0.06097560975609756
Jan Vesely,DEN,24,F,52,48,53.9,1.6,3.3,47.4,54.2,-6.8,14.37037037037037,0.3888888888888889
Harrison Barnes,GSW,22,F,77,74,39.1,1.8,3.3,54.4,55.3,-1.0,28.256410256410255,0.1282051282051282
Hilton Armstrong,GSW,29,F-C,8,7,66.7,1.6,3.3,50.0,54.6,-4.6,6.928571428571429,0.2857142857142857
Reggie Jackson,OKC,24,G,80,73,34.7,1.8,3.2,56.8,53.5,3.3,28.475,0.0375
DeMar DeRozan,TOR,24,G,78,76,36.6,2.0,3.2,62.1,55.2,6.8,38.18987341772152,0.17721518987341772
Rudy Gobert,UTA,22,C,41,40,76.9,1.6,3.2,48.1,54.2,-6.1,9.644444444444444,0.4444444444444444
Ed Davis,MEM,25,F,61,57,53.2,1.5,3.2,45.7,54.7,-9.0,15.174603174603174,0.5555555555555556
James Anderson,PHI,25,G-F,80,75,35.6,2.1,3.2,66.4,55.2,11.2,28.8625,0.2
Jason Maxiell,ORL,31,F,31,27,55.3,1.5,3.2,47.5,55.2,-7.7,14.352941176470589,0.4411764705882353
Michael Beasley,MIA,25,F,52,47,47.3,1.6,3.2,51.8,54.0,-2.2,15.10909090909091,0.3090909090909091
Terrence Ross,TOR,23,F,80,75,35.0,1.8,3.2,54.9,54.8,0.1,26.65432098765432,0.14814814814814814
Chris Paul,LAC,29,G,62,59,33.8,2.0,3.2,64.5,54.5,9.9,35.016129032258064,0.06451612903225806
Cole Aldrich,NYK,25,C,34,28,58.4,1.4,3.2,42.6,53.7,-11.1,7.173913043478261,0.5652173913043478
Gerald Green,PHX,28,G-F,82,80,36.1,1.8,3.2,55.2,54.5,0.7,28.414634146341463,0.32926829268292684
Monta Ellis,DAL,28,G,82,79,30.8,2.0,3.2,64.2,55.2,9.0,36.86585365853659,0.12195121951219512
Vince Carter,DAL,37,G-F,81,78,39.3,1.8,3.2,56.8,54.9,1.9,24.358024691358025,0.1728395061728395
Khris Middleton,MIL,22,F,81,77,32.8,1.9,3.2,58.4,55.2,3.2,30.0,0.14634146341463414
Kevin Seraphin,WAS,24,C,49,43,60.8,1.5,3.2,47.7,54.3,-6.5,10.90566037735849,0.41509433962264153
Antawn Jamison,LAC,38,F,19,19,59.4,1.7,3.2,55.0,53.3,1.7,11.227272727272727,0.045454545454545456
Mike Conley,MEM,26,G,73,70,30.1,2.0,3.1,63.0,53.7,9.4,33.50684931506849,0.1095890410958904
Patrick Beverley,HOU,25,G,56,55,34.2,1.6,3.1,52.6,54.5,-1.9,31.267857142857142,0.19642857142857142
Jeff Ayres,SAS,27,C-F,71,66,56.2,1.7,3.1,55.4,54.2,1.2,13.04109589041096,0.2191780821917808
Kirk Hinrich,CHI,33,G,73,65,33.2,1.6,3.1,50.4,53.3,-2.9,28.986301369863014,0.136986301369863
Chuck Hayes,TOR,31,F,56,52,59.0,1.8,3.1,56.3,54.2,2.1,12.344262295081966,0.14754098360655737
Tyler Hansbrough,TOR,28,F-C,61,58,61.5,1.6,3.1,52.6,54.1,-1.4,15.28125,0.15625
Ray McCallum,SAC,23,G,38,36,38.1,1.7,3.1,54.2,53.1,1.2,19.933333333333334,0.08888888888888889
Kyrie Irving,CLE,22,G,71,65,28.5,1.9,3.1,61.2,53.7,7.5,35.15492957746479,0.19718309859154928
Isaiah Thomas,SAC,25,G,71,61,27.7,1.8,3.1,59.4,53.4,6.1,34.68055555555556,0.05555555555555555
Deron Williams,BKN,30,G,64,61,30.7,1.7,3.1,55.1,53.3,1.8,32.171875,0.140625
Daniel Orton,PHI,23,C,19,17,54.7,1.5,3.0,48.3,52.6,-4.3,11.409090909090908,0.45454545454545453
JJ Redick,LAC,30,G,35,33,33.9,1.9,3.0,62.3,54.7,7.6,28.2,0.02857142857142857
Justin Hamilton,MIA,24,C,6,4,58.1,1.8,3.0,61.1,55.0,6.2,9.0,0
Derrick Williams,SAC,23,F,75,69,40.4,1.8,3.0,58.7,54.9,3.7,23.333333333333332,0.1282051282051282
Rashard Lewis,MIA,34,F,58,50,41.5,1.9,3.0,62.1,54.0,8.1,16.183333333333334,0.1
Melvin Ely,NOP,36,C-F,2,2,66.7,2.0,3.0,66.7,56.1,10.5,13.5,0.5
Quincy Acy,SAC,23,F,61,55,53.7,1.6,3.0,53.6,54.7,-1.1,13.46031746031746,0.2857142857142857
Brandon Knight,MIL,22,G,71,68,29.2,1.7,3.0,58.0,53.4,4.6,33.333333333333336,0.09722222222222222
Marreese Speights,GSW,26,F-C,75,67,58.8,1.6,3.0,53.1,54.3,-1.2,12.430379746835444,0.17721518987341772
Ben McLemore,SAC,21,G,81,72,34.5,1.8,3.0,61.2,55.0,6.1,26.670731707317074,0.17073170731707318
Quincy Miller,DEN,21,F,48,43,46.7,1.6,3.0,52.4,55.6,-3.2,15.173076923076923,0.4230769230769231
Avery Bradley,BOS,23,G,60,56,32.1,1.8,3.0,60.9,54.4,6.5,30.916666666666668,0.1
Alex Len,PHX,21,C,37,37,74.8,1.8,3.0,60.0,54.8,5.2,8.829268292682928,0.21951219512195122
Stephen Curry,GSW,26,G,77,70,30.4,1.8,3.0,60.4,54.7,5.6,36.48717948717949,0.07692307692307693
Dorell Wright,POR,28,F,67,60,52.3,1.6,2.9,54.1,54.7,-0.6,14.470588235294118,0.1323529411764706
Mario Chalmers,MIA,28,G,73,65,33.4,1.6,2.9,55.5,53.6,1.8,29.835616438356166,0.1643835616438356
Tayshaun Prince,MEM,34,F,76,70,39.9,1.7,2.9,58.6,55.8,2.9,25.63157894736842,0.17105263157894737
Jodie Meeks,LAL,26,G,76,72,26.9,1.8,2.9,61.8,55.2,6.6,33.1948051948052,0.05194805194805195
Jrue Holiday,NOP,24,G,34,34,25.7,1.7,2.9,60.2,53.8,6.4,33.64705882352941,0.20588235294117646
