Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Tyson Chandler,PHX,33,C,66,61,36.3,1.4,3.4,41.6,38.4,3.2,24.5,0.5,0.2,0.05
Maurice Harkless,POR,23,F,74,68,53.6,1.2,3.4,35.9,36.4,-0.5,18.7,0.6,0.2,0
Zaza Pachulia,DAL,32,C,76,70,29.1,1.2,3.4,35.0,38.2,-3.2,26.4,0.8,0.0,0.04
Nemanja Bjelica,MIN,28,F,60,56,41.4,1.2,3.4,36.1,36.8,-0.7,17.9,0.4,0.0,0.03
Michael Beasley,HOU,27,F,19,18,43.8,1.5,3.4,43.8,37.2,6.6,18.1,0.6,0.0,0.05
Lavoy Allen,IND,27,F-C,79,75,43.2,1.3,3.4,37.6,36.6,1.0,20.2,0.3,0.2,0
Norris Cole,NOP,27,G,45,44,52.8,1.3,3.4,37.7,37.3,0.4,26.6,0.8,0.1,0
Marc Gasol,MEM,31,C,52,47,27.8,1.2,3.4,36.8,37.6,-0.8,34.4,1.0,0.6,0.19
Seth Curry,SAC,25,G,40,38,60.1,1.5,3.4,44.0,37.4,6.6,15.7,0.5,0.0,0.05
Mario Hezonja,ORL,21,G-F,74,69,54.3,1.3,3.4,38.7,36.3,2.4,17.9,0.5,0.0,0.01
Jason Terry,HOU,38,G,71,66,58.7,1.4,3.3,43.0,37.1,6.0,17.5,0.7,0.0,0.01
Bryce Dejean-Jones,NOP,23,G,12,10,52.6,1.6,3.3,47.5,36.5,11.0,19.9,0.7,0.0,0
Tyler Ennis,MIL,21,G,39,32,62.2,1.1,3.3,33.1,36.3,-3.3,14.2,0.5,0.0,0.04
Jodie Meeks,DET,28,G,3,3,52.6,0.7,3.3,20.0,38.5,-18.5,14.3,0,0,0
Lance Thomas,NYK,28,F,56,53,53.4,1.2,3.3,35.5,36.3,-0.9,22.3,0.4,0.1,0
Luis Scola,TOR,36,F,75,70,43.6,1.4,3.3,42.7,37.1,5.6,21.5,0.6,0.2,0.25
Doug McDermott,CHI,24,F,81,77,52.1,1.1,3.3,34.7,35.8,-1.1,23.0,0.2,0.0,0.01
Kevin Martin,SAS,33,G,54,51,62.5,1.4,3.3,41.0,37.7,3.3,19.9,0.5,0.0,0.04
Jonas Valanciunas,TOR,24,C,59,57,27.9,1.3,3.3,39.7,38.1,1.6,25.9,0.4,0.5,0
Ramon Sessions,WAS,30,G,82,76,60.0,1.2,3.3,35.6,36.3,-0.7,20.3,0.6,0.0,0
Axel Toupane,DEN,23,G-F,21,21,58.5,1.2,3.3,36.2,37.1,-0.9,14.5,0.3,0.1,0
Jerian Grant,NYK,23,G,72,67,55.9,1.2,3.3,35.4,36.4,-0.9,16.6,0.7,0.0,0
Alex Len,PHX,23,C,77,72,30.9,1.2,3.3,37.3,37.2,0.1,23.3,0.5,0.3,0
Randy Foye,OKC,32,G,80,75,54.2,1.1,3.2,33.6,36.5,-2.9,20.3,0.5,0.2,0.04
Chris McCullough,BKN,21,F,23,20,48.1,1.1,3.2,33.8,37.9,-4.1,15.1,1.2,0.1,0
Aaron Brooks,CHI,31,G,69,68,58.5,1.0,3.2,31.7,36.8,-5.1,16.1,0.4,0.1,0.07
Gorgui Dieng,MIN,26,C-F,82,76,30.0,1.3,3.2,39.7,38.2,1.5,27.1,1.1,0.3,0.1
Anthony Tolliver,DET,31,F,69,66,46.6,1.0,3.2,32.6,36.5,-4.0,18.6,0.4,0.0,0.18
Nikola Jokic,DEN,21,C,79,75,32.9,1.3,3.2,40.1,38.2,1.9,21.7,1.0,0.1,0.04
Trey Lyles,UTA,20,F,76,66,46.1,1.1,3.2,35.1,37.6,-2.5,17.3,0.3,0.1,0
Rudy Gobert,UTA,24,C,61,53,26.1,1.2,3.2,37.1,37.7,-0.6,31.7,0.7,0.9,0
Alan Anderson,WAS,33,F-G,12,11,59.4,1.1,3.2,34.2,37.4,-3.2,14.8,0.3,0.0,0
Channing Frye,CLE,33,F,68,59,44.1,1.3,3.1,40.4,36.8,3.6,17.1,0.4,0.1,0
Greivis Vasquez,MIL,29,G,23,23,55.8,1.0,3.1,33.3,35.6,-2.3,20.0,0.4,0,0
Clint Capela,HOU,22,F-C,77,70,31.1,1.1,3.1,34.4,37.4,-2.9,19.1,0.8,0.3,0.12
Paul Pierce,LAC,38,F,68,66,46.4,1.1,3.1,36.3,37.0,-0.6,18.1,0.5,0.1,0.03
David West,SAS,35,F,78,75,38.5,1.2,3.1,37.4,36.5,1.0,18.0,0.6,0.2,0
Kirk Hinrich,ATL,35,G,42,39,57.7,1.0,3.1,32.1,36.2,-4.1,13.7,0.3,0.0,0.13
Dennis Schroder,ATL,22,G,79,76,55.3,1.1,3.1,36.5,36.0,0.5,20.3,0.9,0.1,0.17
Kostas Papanikolaou,DEN,25,F,23,22,57.3,1.4,3.1,45.1,36.8,8.2,11.3,0.5,0.0,0
Roy Hibbert,LAL,29,C,81,78,27.7,1.3,3.1,41.6,38.6,3.0,23.2,0.4,0.4,0
Metta World Peace,LAL,36,F,34,34,55.6,1.1,3.1,35.2,36.9,-1.7,16.9,0.6,0.1,0
D.J. Augustin,DEN,28,G,62,59,57.2,1.1,3.1,35.6,35.8,-0.2,19.0,0.6,0.0,0.05
Tayshaun Prince,MIN,36,F,74,68,55.7,1.2,3.1,37.7,37.9,-0.2,19.0,0.5,0.1,0
Hassan Whiteside,MIA,27,C,73,66,21.2,1.0,3.1,33.0,38.6,-5.6,29.1,0.6,1.5,0.03
James Johnson,TOR,29,F,56,52,52.6,1.3,3.1,41.9,36.8,5.0,16.2,0.5,0.3,0.07
Greg Monroe,MIL,26,C-F,79,74,27.0,1.2,3.1,38.4,38.1,0.3,29.3,0.9,0.2,0.13
Josh Smith,HOU,30,F,55,50,40.7,1.1,3.0,36.3,37.3,-1.0,16.0,0.6,0.3,0.04
Tim Duncan,SAS,40,C-F,61,58,27.1,1.2,3.0,38.2,37.3,0.9,25.2,0.8,0.4,0.05
Jordan Hill,IND,28,C,73,63,29.8,1.2,3.0,40.1,37.7,2.4,20.7,0.5,0.1,0
Justin Holiday,CHI,27,G,47,45,49.8,1.0,3.0,32.4,36.8,-4.4,14.6,0.6,0.2,0.06
Sasha Vujacic,NYK,32,G,53,47,55.4,1.2,3.0,39.4,37.5,1.9,14.9,0.6,0.0,0.02
Solomon Hill,IND,25,F,50,46,51.0,0.9,3.0,30.7,37.5,-6.8,14.7,0.6,0.1,0.02
Orlando Johnson,NOP,27,G,6,6,46.2,1.3,3.0,44.4,40.1,4.3,14.6,0.4,0.3,0
Bruno Caboclo,TOR,20,F,1,1,30.0,0.0,3.0,0.0,35.7,-35.7,7.2,0.3,0.2,0
Jared Sullinger,BOS,24,C-F,80,75,29.5,1.1,3.0,36.4,37.0,-0.6,23.6,0.9,0.2,0.09
Ian Mahinmi,IND,29,C,71,59,27.9,1.2,3.0,39.6,38.9,0.7,25.6,0.9,0.3,0.01
Tyus Jones,MIN,20,G,36,34,56.6,1.3,3.0,42.1,36.7,5.3,15.5,0.8,0.1,0.08
Larry Nance Jr.,LAL,23,F,63,60,44.2,1.0,3.0,34.8,37.0,-2.3,20.1,0.9,0.1,0.05
Reggie Bullock,DET,25,F,28,23,62.1,0.8,2.9,28.0,36.4,-8.3,11.6,0.3,0.0,0
Patty Mills,SAS,27,G,81,77,51.6,1.0,2.9,33.8,35.8,-2.0,20.5,0.7,0.0,0.09
Nikola Vucevic,ORL,25,C,64,54,23.4,1.1,2.9,36.9,38.8,-1.9,31.3,0.8,0.4,0
Cleanthony Early,NYK,25,F,11,8,61.5,1.4,2.9,46.9,36.9,10.0,9.1,0.1,0.1,0
Sean Kilpatrick,BKN,26,G,30,29,58.8,1.1,2.9,39.1,36.0,3.1,19.9,0.4,0.0,0
Markel Brown,BKN,24,G,55,50,52.3,1.2,2.9,42.8,36.7,6.1,15.8,0.6,0.1,0.02
JaKarr Sampson,DEN,23,G-F,72,67,51.1,1.1,2.9,36.5,36.4,0.2,15.9,0.3,0.1,0
Montrezl Harrell,HOU,22,F,32,29,51.1,1.0,2.9,35.9,36.9,-1.1,9.7,0.3,0.1,0.05
David Lee,DAL,33,F-C,52,47,37.0,1.1,2.9,39.9,37.6,2.2,16.4,0.4,0.1,0.02
Enes Freedom,OKC,24,C,82,77,30.2,1.1,2.9,39.3,37.7,1.6,NaN,NaN,NaN,NaN
Kosta Koufos,SAC,27,C,77,72,29.9,1.3,2.8,45.2,38.1,7.1,19.0,0.5,0.4,0
Boris Diaw,SAS,34,C-F,76,71,40.9,0.9,2.8,33.5,36.2,-2.7,18.2,0.3,0.1,0
Kyle Anderson,SAS,22,F,72,64,56.1,0.9,2.8,30.8,35.7,-4.8,16.0,0.8,0.2,0.01
Brandon Jennings,ORL,26,G,48,43,50.4,0.8,2.8,30.6,36.3,-5.8,18.1,0.6,0.1,0
Timofey Mozgov,CLE,29,C,76,66,29.8,0.9,2.8,32.9,37.3,-4.5,17.4,0.3,0.2,0.04
Chris Johnson,UTA,26,F,61,55,56.6,0.9,2.8,33.9,36.9,-2.9,12.2,0.5,0.1,0
John Henson,MIL,25,F,57,49,33.3,1.0,2.7,37.2,37.5,-0.3,16.8,0.3,0.6,0
Nick Young,LAL,31,F-G,54,52,51.2,1.2,2.7,43.2,36.3,7.0,19.1,0.4,0.0,0.02
Spencer Dinwiddie,CHI,23,G,11,11,69.8,1.0,2.7,36.7,36.7,-0.1,13.2,0.2,0,0
Marcus Thornton,WAS,29,F-G,60,54,55.6,0.9,2.7,32.9,36.9,-3.9,18.2,0.8,0.0,0
Shabazz Napier,ORL,24,G,46,39,66.8,1.0,2.7,35.2,36.7,-1.5,10.9,0.4,0.0,0
Al Jefferson,CHA,31,C,47,42,31.1,1.1,2.7,39.8,39.7,0.1,23.3,0.6,0.5,0
Donatas Motiejunas,HOU,25,F-C,36,31,40.1,0.9,2.7,33.0,37.2,-4.2,14.8,0.5,0.1,0.27
Bryce Cotton,MEM,23,G,3,3,50.0,1.7,2.7,62.5,36.6,25.9,4.9,0.4,0,0
Cody Zeller,CHA,23,C-F,73,64,28.8,1.1,2.7,39.5,38.5,1.0,24.3,0.8,0.2,0.04
Kelly Oubre Jr.,WAS,20,F,49,42,54.1,1.0,2.7,38.9,36.9,2.1,10.7,0.3,0.0,0
Carl Landry,PHI,32,F,34,29,37.7,1.4,2.6,51.1,36.4,14.7,15.8,0.3,0.1,0.03
Andrew Bogut,GSW,31,C,70,59,26.5,1.0,2.6,37.8,37.7,0.1,20.7,0.5,0.4,0.1
Josh McRoberts,MIA,29,F,41,36,45.2,0.9,2.6,33.3,36.8,-3.4,14.2,0.4,0.1,0.05
Ed Davis,POR,27,F-C,81,71,30.4,0.9,2.6,35.8,37.5,-1.7,20.8,0.7,0.1,0
Mason Plumlee,POR,26,C-F,82,71,24.2,1.1,2.6,41.9,38.4,3.5,25.4,0.8,0.1,0.06
Quincy Acy,SAC,25,F,56,49,41.7,1.1,2.6,43.8,37.8,6.1,14.8,0.5,0.1,0.14
Anthony Morrow,OKC,30,G,60,54,59.1,1.0,2.6,37.8,35.2,2.6,13.6,0.3,0.0,0
Kendrick Perkins,NOP,31,C,37,34,39.3,1.3,2.6,49.0,38.3,10.6,14.6,0.3,0.1,0
Pablo Prigioni,LAC,39,G,57,53,55.9,1.0,2.6,38.4,35.6,2.8,13.9,0.9,0.0,0.07
Brandon Bass,LAL,31,F,64,60,33.2,0.9,2.6,34.1,37.8,-3.7,20.3,0.5,0.4,0.02
Cameron Payne,OKC,21,G,48,42,52.3,0.9,2.6,36.6,36.5,0.1,12.2,0.6,0.0,0.02
Rashad Vaughn,MIL,19,G,67,61,54.1,1.0,2.5,40.9,36.1,4.8,14.3,0.4,0.1,0
Omer Asik,NOP,29,C,67,57,32.1,1.0,2.5,38.2,37.8,0.5,17.3,0.3,0.1,0.06
Tiago Splitter,ATL,31,C-F,36,31,34.2,1.1,2.5,41.8,36.9,4.9,16.1,0.6,0.1,0.03
Jeremy Evans,DAL,28,F,23,17,53.2,0.8,2.5,32.8,38.1,-5.3,8.4,0.2,0.1,0
Justin Harper,BKN,26,F-C,2,2,55.6,1.5,2.5,60.0,33.1,26.9,7.0,0.2,0,0
JaMychal Green,MEM,26,F,78,72,42.2,0.9,2.5,35.9,36.8,-0.9,18.5,0.6,0.1,0.12
Jon Leuer,PHX,27,F,66,57,30.7,1.0,2.5,40.9,37.3,3.6,18.7,0.6,0.2,0.06
Jusuf Nurkic,DEN,21,C,31,28,31.3,0.9,2.5,36.4,37.2,-0.9,17.1,0.8,0.5,0
Lamar Patterson,ATL,24,G-F,32,32,61.2,1.0,2.5,40.5,35.3,5.2,11.3,0.3,0.0,0.03
Kendall Marshall,PHI,24,G,24,21,56.7,1.1,2.5,44.1,36.8,7.2,13.3,0.5,0.0,0.03
Dwight Powell,DAL,24,F-C,65,53,37.1,0.8,2.5,31.9,37.1,-5.2,14.4,0.5,0.2,0.01
Manu Ginobili,SAS,38,G,56,51,57.6,0.6,2.5,26.3,36.7,-10.4,19.6,1.1,0.1,0.07
Chase Budinger,PHX,28,F,61,53,53.2,0.9,2.4,36.2,36.2,0.0,14.1,0.5,0.1,0.03
Jonas Jerebko,BOS,29,F,74,66,43.4,0.9,2.4,36.7,36.9,-0.2,15.1,0.3,0.1,0.03
Bismack Biyombo,TOR,23,C-F,81,70,24.6,1.0,2.4,40.8,37.4,3.4,22.0,0.2,0.4,0
Ray McCallum,SAS,25,G,28,24,48.9,0.9,2.4,37.3,36.0,1.3,11.6,0.3,0.0,0
Tony Wroten,NYK,23,G,8,8,63.3,1.3,2.4,52.6,36.7,16.0,18.0,0.4,0,0
Spencer Hawes,CHA,28,F-C,57,46,31.8,0.9,2.4,37.0,38.8,-1.7,18.2,0.4,0.1,0
Joffrey Lauvergne,DEN,24,C-F,58,45,32.9,0.8,2.4,35.8,37.4,-1.6,17.6,0.2,0.0,0
Phil Pressey,POR,25,G,20,17,57.3,0.8,2.4,34.0,36.2,-2.1,12.3,0.8,0.1,0
Sergey Karasev,BKN,22,G-F,35,31,55.0,0.9,2.3,36.6,37.8,-1.2,10.0,0.1,0.0,0.07
Charlie Villanueva,DAL,31,F,52,45,47.2,0.8,2.3,32.5,36.7,-4.2,10.7,0.3,0.0,0.03
Glenn Robinson III,IND,22,G-F,39,36,58.4,0.8,2.3,33.3,36.2,-2.9,11.3,0.4,0.1,0
Joe Ingles,UTA,28,F,76,68,54.5,0.8,2.3,34.9,36.4,-1.5,15.3,0.7,0.0,0.02
Kyle Singler,OKC,28,F,64,55,42.2,0.9,2.3,38.1,36.9,1.2,14.4,0.4,0.1,0.01
Kris Humphries,ATL,31,F,53,44,34.3,1.1,2.3,46.7,36.3,10.4,15.8,0.3,0.1,0.04
Jonathon Simmons,SAS,26,G-F,50,45,55.0,0.9,2.3,39.1,35.3,3.8,14.8,0.4,0.0,0.09
Andrew Nicholson,ORL,26,F,52,40,38.4,0.7,2.3,31.9,37.8,-5.9,14.7,0.2,0.1,0.04
Ryan Kelly,LAL,25,F,36,30,44.3,0.6,2.3,28.0,37.2,-9.2,13.1,0.4,0.1,0.06
Brandon Rush,GSW,30,F-G,68,58,43.2,0.9,2.3,38.1,36.0,2.1,14.7,0.3,0.1,0
Festus Ezeli,GSW,26,C,46,41,25.0,0.7,2.3,32.4,37.5,-5.1,16.7,0.4,0.5,0
Justin Anderson,DAL,22,G-F,46,36,54.7,1.1,2.3,46.7,37.5,9.2,11.8,0.3,0.1,0
Mike Scott,ATL,27,F,73,62,46.1,0.8,2.3,33.7,36.0,-2.3,15.3,0.3,0.1,0
Anderson Varejao,GSW,33,F,49,39,43.4,0.8,2.3,36.9,37.2,-0.2,9.4,0.3,0.1,0.02
Marreese Speights,GSW,28,F-C,71,59,35.8,0.8,2.3,36.6,36.4,0.2,11.6,0.3,0.2,0.1
Johnny O'Bryant III,MIL,23,F-C,62,56,47.1,0.6,2.3,25.7,36.8,-11.1,13.0,0.3,0.0,0.06
Tarik Black,LAL,24,C-F,38,30,37.6,0.8,2.3,33.7,37.8,-4.1,12.7,0.4,0.1,0.03
Leandro Barbosa,GSW,33,G,68,64,61.9,0.8,2.3,36.6,36.1,0.5,15.9,0.6,0.0,0.01
Elijah Millsap,UTA,28,G-F,16,15,55.4,0.8,2.3,33.3,36.9,-3.5,8.7,0.3,0.1,0
Jarell Martin,MEM,22,F,26,23,41.4,0.9,2.2,41.4,38.6,2.8,14.1,0.3,0.0,0.07
Troy Daniels,CHA,24,G,36,32,58.8,0.6,2.2,26.3,36.3,-10.1,11.1,0.3,0.0,0
Nene,WAS,33,F-C,56,47,28.3,0.9,2.2,43.1,38.0,5.1,19.2,0.9,0.1,0.16
Jared Cunningham,CLE,25,G,30,25,55.9,0.8,2.2,37.9,36.8,1.1,9.3,0.3,0.0,0.09
James Young,BOS,20,G-F,21,19,62.2,1.1,2.2,47.8,35.9,11.9,6.9,0.2,0.0,0
Brian Roberts,POR,30,G,44,39,55.8,0.8,2.2,37.5,37.3,0.2,9.2,0.2,0.0,0
Delon Wright,TOR,24,G,18,15,61.9,0.8,2.2,35.9,35.6,0.3,8.5,0.3,0.0,0
Alexis Ajinca,NOP,28,C,56,41,31.8,1.0,2.2,44.6,38.2,6.4,14.6,0.3,0.2,0.02
Damjan Rudez,MIN,30,F,27,24,58.6,0.6,2.1,29.3,35.9,-6.6,8.4,0.1,0.0,0
Henry Sims,BKN,26,C-F,14,11,24.0,1.0,2.1,46.7,38.2,8.4,18.8,0.6,0.3,0
Russ Smith,MEM,25,G,8,8,70.8,1.3,2.1,58.8,38.0,20.8,4.4,0.3,0.1,0
Richaun Holmes,PHI,22,F,50,43,35.8,0.8,2.1,37.7,37.3,0.4,13.8,0.4,0.3,0
Rasual Butler,SAS,37,F,36,32,54.7,0.6,2.1,30.3,35.0,-4.7,9.4,0.3,0.2,0.02
Cole Aldrich,LAC,27,C,58,52,28.6,0.7,2.1,32.8,36.3,-3.6,13.3,0.8,0.2,0.02
Jason Smith,ORL,30,F-C,75,59,32.1,0.9,2.1,44.9,37.4,7.5,15.5,0.4,0.3,0.08
Jarell Eddie,WAS,24,G-F,15,14,68.9,0.7,2.1,32.3,35.7,-3.4,5.7,0.2,0.0,0
Mike Miller,DEN,36,G-F,36,33,51.7,0.8,2.1,36.5,35.9,0.6,8.1,0.3,0.0,0
Jordan McRae,CLE,25,G,16,13,58.9,0.8,2.1,39.4,35.6,3.8,8.9,0.1,0.0,0
Noah Vonleh,POR,20,F,77,63,37.9,0.8,2.1,38.4,37.6,0.7,15.1,0.3,0.1,0
John Jenkins,PHX,25,G,36,27,52.5,0.6,2.1,29.7,37.1,-7.4,11.2,0.2,0.0,0
JJ Hickson,WAS,27,C-F,32,27,36.1,0.7,2.0,35.4,38.0,-2.6,12.5,0.4,0.0,0
Drew Gooden,WAS,34,F,25,19,45.9,0.8,2.0,42.0,37.2,4.8,10.2,0.3,0.1,0.13
JJ O'Brien,UTA,24,F,1,1,100,1.0,2.0,50.0,32.8,17.2,3.0,0.5,0,0
Alex Stepheson,MEM,28,F,7,4,31.8,0.4,2.0,21.4,30.8,-9.4,9.0,0.1,0.2,0
Tibor Pleiss,UTA,26,C,6,4,37.5,1.0,2.0,50.0,40.3,9.7,6.8,0.1,0.1,0
Elliot Williams,CHA,27,G,5,5,83.3,0.6,2.0,30.0,34.2,-4.2,9.0,0,0,0
Sam Dekker,HOU,22,F,1,1,66.7,0.0,2.0,0.0,41.1,-41.1,2.0,0.3,0,0
Caron Butler,SAC,36,F,13,12,50.0,0.7,2.0,34.6,37.5,-2.9,10.4,0.5,0.1,0
Kevin Garnett,MIN,40,F,38,35,37.6,0.5,1.9,23.0,37.8,-14.8,14.6,0.7,0.1,0.03
Darrun Hilliard,DET,23,F,27,26,60.5,0.7,1.9,38.5,36.7,1.8,10.1,0.2,0.0,0
Nick Collison,OKC,35,F,59,47,39.8,0.7,1.9,36.3,37.7,-1.4,11.8,0.3,0.1,0.24
Brandan Wright,MEM,28,F,12,11,28.0,1.0,1.9,52.2,38.2,13.9,17.7,0.4,0.4,0
Devyn Marble,ORL,23,F,22,17,53.2,0.7,1.9,38.1,34.9,3.2,8.9,0.5,0.0,0.04
Sonny Weems,PHX,29,G-F,35,28,60.0,0.7,1.9,36.4,36.3,0.1,11.6,0.2,0.0,0
C.J. Wilcox,LAC,25,G,18,17,60.7,0.5,1.9,26.5,33.2,-6.7,NaN,NaN,NaN,NaN
Kyle O'Quinn,NYK,26,F-C,61,50,29.2,0.7,1.9,39.5,37.8,1.6,11.8,0.3,0.3,0
Miles Plumlee,MIL,27,C,56,46,26.4,0.6,1.9,33.7,37.9,-4.3,14.3,0.3,0.1,0.03
Robert Sacre,LAL,27,C,22,20,29.0,0.9,1.8,47.5,39.5,8.0,12.8,0.2,0.0,0.08
Aron Baynes,DET,29,C-F,80,65,24.3,0.8,1.8,45.5,38.2,7.4,15.2,0.3,0.1,0.09
Chris Copeland,MIL,32,F,20,15,53.7,0.9,1.8,52.8,37.2,15.5,6.5,0.1,0,0
Christian Wood,PHI,20,F,15,12,37.5,0.7,1.8,40.7,38.0,2.7,8.5,0.3,0.1,0
Jeff Withey,UTA,26,C,48,36,25.8,0.7,1.8,37.2,37.2,0.0,12.9,0.4,0.3,0
Joe Young,IND,24,G,33,29,50.4,0.6,1.8,32.2,35.9,-3.6,9.3,0.4,0,0.02
Damien Inglis,MIL,21,F,14,11,43.9,0.7,1.8,40.0,33.6,6.4,7.8,0.3,0.1,0
Thomas Robinson,BKN,25,F,67,50,33.1,0.8,1.8,43.7,36.9,6.7,12.9,0.5,0.1,0.04
Salah Mejri,DAL,30,C,31,22,28.5,0.7,1.8,38.2,37.3,0.9,11.7,0.2,0.2,0
Amar'e Stoudemire,MIA,33,F-C,50,38,27.2,0.7,1.8,40.9,38.6,2.3,14.7,0.3,0.2,0.04
Andrea Bargnani,BKN,30,C-F,45,38,37.8,0.8,1.8,46.8,37.7,9.2,13.8,0.1,0.0,0.02
Ian Clark,GSW,25,G,51,37,50.9,0.8,1.7,44.3,36.0,8.3,8.8,0.3,0.1,0
KJ McDaniels,HOU,23,G-F,25,23,53.8,0.7,1.7,39.5,35.8,3.7,6.4,0.2,0.1,0
Lucas Nogueira,TOR,23,C,25,18,29.4,0.8,1.7,47.6,37.2,10.4,7.8,0.4,0.2,0
Kevin Seraphin,NYK,26,F-C,46,30,30.9,0.7,1.6,43.4,37.8,5.7,11.0,0.2,0.2,0
Chris Andersen,MEM,37,F-C,26,18,28.1,0.8,1.6,46.5,39.4,7.1,14.9,0.6,0.0,0.07
Kevon Looney,GSW,20,F,5,5,57.1,0.8,1.6,50.0,33.2,16.8,4.2,0,0,0
Anthony Bennett,TOR,23,F,12,10,63.3,0.8,1.6,52.6,37.0,15.6,4.4,0.3,0,0
Ryan Hollins,MEM,31,C,34,28,27.2,0.8,1.6,54.7,36.9,17.9,12.4,0.2,0.1,0.03
Willie Reed,BKN,26,F-C,37,27,28.9,0.8,1.5,54.4,39.1,15.3,10.9,0.2,0.2,0.21
Chris Kaman,POR,34,C,15,9,48.9,0.5,1.5,34.8,38.7,-3.9,7.0,0.1,0.0,0
Pat Connaughton,POR,23,G,19,16,67.4,0.5,1.5,31.0,36.6,-5.5,4.2,0.1,0,0
Tyler Zeller,BOS,26,C-F,58,45,24.8,0.6,1.5,36.0,37.1,-1.1,11.8,0.2,0.2,0.05
Adreian Payne,MIN,25,F,46,36,39.5,0.5,1.5,32.9,38.1,-5.2,9.3,0.3,0.1,0.02
Jason Thompson,TOR,29,F-C,44,33,34.4,0.7,1.5,47.8,36.5,11.2,10.0,0.3,0.1,0
Jordan Adams,MEM,21,G,2,2,60.0,0.5,1.5,33.3,38.6,-5.3,7.5,1.5,0,0
RJ Hunter,BOS,22,G,26,20,52.0,0.6,1.5,38.5,35.6,2.8,8.7,0.4,0.1,0.03
Chuck Hayes,LAC,33,F-C,2,2,15.8,0.5,1.5,33.3,38.1,-4.8,12.0,0,0,0
Matt Bonner,SAS,36,C-F,23,17,39.1,0.7,1.5,44.1,35.8,8.3,6.9,0.2,0.0,0
Boban Marjanovic,SAS,27,C,49,32,30.4,0.5,1.5,34.7,36.9,-2.2,9.4,0.2,0.1,0
Cristiano Felicio,CHI,23,F-C,27,16,31.2,0.5,1.4,33.3,36.8,-3.5,10.4,0.2,0.1,0
James Jones,CLE,35,G-F,39,32,46.7,0.5,1.4,35.7,36.9,-1.2,9.6,0.2,0.1,0.06
Alan Williams,PHX,23,C-F,7,5,27.0,0.7,1.4,50.0,35.9,14.1,6.8,0.4,0.0,0
Nikola Pekovic,MIN,30,C,12,8,27.9,0.3,1.4,23.5,40.1,-16.5,13.0,0.1,0,0
Eric Moreland,SAC,24,F-C,5,4,35.0,0.4,1.4,28.6,39.7,-11.1,6.0,0,0.1,0
Cameron Bairstow,DET,25,F-C,15,10,47.7,0.5,1.4,33.3,34.1,-0.7,5.7,0.1,0.1,0
Edy Tavares,ATL,24,C,8,7,28.9,0.8,1.4,54.5,37.1,17.4,6.6,0.1,0.2,0
Elton Brand,PHI,37,F,16,11,23.2,0.5,1.4,36.4,39.0,-2.6,13.2,0.5,0.1,0.06
Steve Novak,MIL,33,F,8,4,55.0,0.4,1.4,27.3,38.5,-11.3,4.4,0,0,0
James Michael McAdoo,GSW,23,F,34,22,43.0,0.5,1.4,37.0,37.0,0.0,6.4,0.2,0.0,0
Dewayne Dedmon,ORL,26,C,50,33,22.7,0.4,1.3,31.3,37.8,-6.5,12.2,0.4,0.2,0.03
Cliff Alexander,POR,20,F,6,5,50.0,0.3,1.3,25.0,35.5,-10.5,4.5,0.1,0.1,0
Keith Appling,ORL,24,G,3,3,100,0.0,1.3,0.0,34.7,-34.7,5.4,0.2,0,0
Greg Smith,MIN,25,C,18,12,25.6,0.3,1.2,22.7,35.6,-12.9,10.7,0.2,0.1,0
Terry Rozier,BOS,22,G,29,19,43.2,0.6,1.2,51.4,36.6,14.8,8.0,0.2,0.0,0
Lou Amundson,NYK,33,F,28,19,36.8,0.4,1.1,31.3,38.6,-7.3,7.0,0.2,0.0,0.03
Udonis Haslem,MIA,36,F,29,20,41.3,0.5,1.1,45.5,36.7,8.7,7.0,0.1,0.0,0.08
Lorenzo Brown,DET,25,G,8,6,50.0,0.6,1.1,55.6,35.4,20.1,7.6,0.4,0.0,0
Mike Muscala,ATL,24,F-C,52,34,21.6,0.5,1.1,40.7,37.6,3.0,9.4,0.2,0.1,0.02
JaVale McGee,DAL,28,C,33,21,24.5,0.4,1.1,35.1,39.6,-4.4,10.9,0.1,0.2,0
DeJuan Blair,WAS,27,C-F,23,15,29.6,0.5,1.0,50.0,36.4,13.6,7.5,0.3,0.0,0.1
Jorge Gutierrez,CHA,27,G,10,6,45.5,0.2,1.0,20.0,33.9,-13.9,5.2,0.2,0,0.08
Luis Montero,POR,23,G,6,5,66.7,0.7,1.0,66.7,41.1,25.6,3.5,0,0,0
Josh Huestis,OKC,24,F,5,3,22.7,0.4,1.0,40.0,37.4,2.6,11.0,0.2,0.0,0
Shayne Whittington,IND,25,F-C,6,2,42.9,0.3,1.0,33.3,26.6,6.7,5.9,0.1,0.0,0
Aaron Harrison,CHA,21,G,16,11,64.0,0.4,1.0,37.5,35.5,2.0,4.4,0.3,0,0.05
Erick Green,DEN,25,G,6,4,42.9,0.3,1.0,33.3,37.7,-4.3,4.7,0.1,0,0
Mitch McGary,OKC,24,F,13,8,40.0,0.2,0.9,25.0,38.1,-13.1,3.6,0.1,0.1,0
Jordan Mickey,BOS,21,F,12,8,40.0,0.0,0.8,0.0,37.3,-37.3,3.6,0,0.0,0
