Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
DeAndre Jordan,LAC,25,C,82,82,100,7.6,16.8,45.5,47.9,-2.4,35.01219512195122,0.975609756097561,1.2195121951219512,0.012195121951219513
Spencer Hawes,CLE,26,C,80,80,100,7.3,16.1,45.7,47.3,-1.6,30.875,0.55,0.2,0.0125
Robin Lopez,POR,26,C,82,82,100,7.0,16.0,43.4,47.8,-4.4,31.75609756097561,0.3170731707317073,0.524390243902439,0.012195121951219513
Serge Ibaka,OKC,24,F-C,81,81,100,7.0,15.7,44.4,47.1,-2.7,32.91358024691358,0.48148148148148145,0.3950617283950617,0.012345679012345678
Joakim Noah,CHI,29,C,80,80,100,6.6,15.6,42.5,47.0,-4.6,35.25,1.2375,0.5625,0.1125
Brook Lopez,BKN,26,C,17,17,100,6.2,15.3,40.8,47.1,-6.3,31.352941176470587,0.5294117647058824,0.6470588235294118,0.058823529411764705
Marcin Gortat,WAS,30,C,80,80,100,7.2,15.3,47.0,47.3,-0.3,32.77777777777778,0.5061728395061729,0.3950617283950617,0.07407407407407407
Kevin Love,MIN,25,F-C,77,77,100,7.6,15.2,50.1,47.3,2.8,36.324675324675326,0.7662337662337663,0.16883116883116883,0.24675324675324675
LaMarcus Aldridge,POR,28,F,69,69,100,7.1,15.0,47.3,47.1,0.2,36.21739130434783,0.9130434782608695,0.21739130434782608,0
Paul Millsap,ATL,29,F,73,73,100,7.0,15.0,46.9,46.3,0.6,33.54054054054054,1.7432432432432432,0.14864864864864866,0.13513513513513514
Pau Gasol,LAL,33,C-F,60,60,100,7.2,14.7,49.1,48.2,0.9,31.4,0.45,0.48333333333333334,0.03333333333333333
Roy Hibbert,IND,27,C,81,81,100,5.8,14.0,41.8,47.7,-5.9,29.74074074074074,0.35802469135802467,0.7407407407407407,0.06172839506172839
Anthony Davis,NOP,21,F-C,66,66,100,6.0,13.9,42.7,46.4,-3.7,35.19402985074627,1.328358208955224,1.1492537313432836,0.029850746268656716
Al Jefferson,CHA,29,C,72,72,100,6.4,13.8,46.3,47.9,-1.5,34.97260273972603,0.9178082191780822,0.3972602739726027,0.0273972602739726
Josh Smith,DET,28,F,77,77,100,6.2,13.8,44.9,46.0,-1.1,35.45454545454545,1.3636363636363635,0.4805194805194805,0.11688311688311688
Kemba Walker,CHA,24,G,72,72,100,5.7,13.6,41.7,43.4,-1.7,35.80821917808219,1.178082191780822,0.2054794520547945,0.1506849315068493
Chris Bosh,MIA,30,C-F,79,79,100,6.2,13.3,46.2,46.9,-0.7,32.037974683544306,1.0126582278481013,0.25316455696202533,0.10126582278481013
Thaddeus Young,PHI,26,F,79,79,100,6.6,13.2,50.0,45.7,4.3,34.40506329113924,2.1139240506329116,0.08860759493670886,0.189873417721519
Derrick Favors,UTA,22,C-F,73,73,100,6.2,13.2,47.2,47.9,-0.7,30.15068493150685,1.0273972602739727,0.3972602739726027,0.0136986301369863
Andre Drummond,DET,20,C,81,81,100,6.4,13.2,48.8,47.2,1.6,32.333333333333336,1.2469135802469136,0.5308641975308642,0.04938271604938271
Tim Duncan,SAS,38,F,74,74,100,5.9,13.1,44.9,48.0,-3.1,29.16216216216216,0.581081081081081,0.5135135135135135,0.02702702702702703
Terrence Jones,HOU,22,F,75,75,100,6.1,13.1,46.9,46.3,0.6,27.342105263157894,0.6973684210526315,0.618421052631579,0.06578947368421052
David Lee,GSW,31,F,68,68,100,5.7,13.0,43.8,47.3,-3.5,33.17391304347826,0.6956521739130435,0.17391304347826086,0
Tyson Chandler,NYK,31,C,54,54,100,6.0,13.0,46.6,46.6,0.0,30.21818181818182,0.6545454545454545,0.45454545454545453,0
DeMarcus Cousins,SAC,23,C,70,70,100,5.9,12.9,45.6,47.7,-2.2,32.36619718309859,1.5352112676056338,0.6338028169014085,0.5492957746478874
Zach Randolph,MEM,32,F,78,78,100,6.3,12.8,49.5,47.7,1.8,34.24050632911393,0.6835443037974683,0.10126582278481013,0.0379746835443038
Ryan Anderson,NOP,26,F,22,22,100,6.4,12.8,50.2,47.0,3.2,36.13636363636363,0.45454545454545453,0.09090909090909091,0.13636363636363635
Dwight Howard,HOU,28,C-F,71,71,100,5.8,12.7,45.5,47.4,-1.9,33.76056338028169,0.8450704225352113,0.8732394366197183,0
Al Horford,ATL,28,C-F,29,29,100,5.3,12.7,42.1,47.0,-4.8,33.03448275862069,0.9310344827586207,0.3103448275862069,0.034482758620689655
Channing Frye,PHX,31,F-C,82,82,100,6.1,12.7,48.5,46.8,1.6,28.195121951219512,0.7317073170731707,0.23170731707317074,0.0975609756097561
Nikola Vucevic,ORL,23,C,57,57,100,6.2,12.7,49.2,47.9,1.3,31.789473684210527,1.0526315789473684,0.40350877192982454,0
Dirk Nowitzki,DAL,36,F,80,80,100,5.9,12.6,46.9,46.8,0.0,32.85,0.9125,0.125,0.0125
Greg Monroe,DET,24,F-C,82,82,100,6.2,12.6,48.6,46.4,2.3,32.80487804878049,1.1097560975609757,0.17073170731707318,0.024390243902439025
Blake Griffin,LAC,25,F,80,80,100,5.8,12.6,45.7,46.9,-1.2,35.8,1.15,0.2375,0.2375
Nikola Pekovic,MIN,28,C,54,54,100,6.2,12.5,49.4,47.9,1.5,30.814814814814813,0.5555555555555556,0.1111111111111111,0
Jason Smith,NOP,28,C-F,31,31,100,6.4,12.4,51.3,47.2,4.1,26.774193548387096,0.3548387096774194,0.22580645161290322,0.0967741935483871
Paul George,IND,24,F-G,80,80,100,5.0,12.2,40.6,45.0,-4.4,36.225,1.8875,0.0375,0.175
James Harden,HOU,24,G,73,73,100,5.0,12.2,41.4,44.7,-3.3,38.054794520547944,1.5753424657534247,0.3013698630136986,0.0821917808219178
Jonas Valanciunas,TOR,22,C,80,80,100,5.7,12.1,46.7,47.6,-0.9,28.17283950617284,0.2962962962962963,0.32098765432098764,0
Jared Sullinger,BOS,22,C-F,74,74,100,5.7,11.9,47.5,46.8,0.7,27.58108108108108,0.47297297297297297,0.08108108108108109,0.12162162162162163
Tobias Harris,ORL,21,F,61,61,100,5.5,11.9,46.3,45.0,1.3,30.327868852459016,0.6721311475409836,0.19672131147540983,0
Jeremy Lin,HOU,25,G,71,71,100,5.1,11.9,42.8,44.0,-1.3,28.929577464788732,0.9577464788732394,0.11267605633802817,0.11267605633802817
Taj Gibson,CHI,29,F-C,82,82,100,4.9,11.8,41.7,45.9,-4.3,28.670731707317074,0.5,0.5609756097560976,0
Amir Johnson,TOR,27,F,76,76,100,5.4,11.8,46.0,46.7,-0.8,28.753246753246753,0.7272727272727273,0.36363636363636365,0.09090909090909091
Jimmy Butler,CHI,24,G-F,67,67,100,4.8,11.6,41.3,44.7,-3.4,38.67164179104478,1.8955223880597014,0.1791044776119403,0.05970149253731343
Nene,WAS,31,F-C,53,53,100,5.4,11.6,46.9,46.1,0.8,29.433962264150942,1.2075471698113207,0.49056603773584906,0.1320754716981132
Luol Deng,CLE,29,F,63,63,100,5.3,11.6,45.7,44.9,0.7,35.12698412698413,0.9841269841269841,0.047619047619047616,0.07936507936507936
Andrea Bargnani,NYK,28,C-F,42,42,100,5.8,11.6,50.1,46.7,3.4,29.928571428571427,0.3333333333333333,0.42857142857142855,0.07142857142857142
Marc Gasol,MEM,29,C,58,58,100,5.4,11.5,46.5,48.0,-1.5,33.389830508474574,1.0,0.3898305084745763,0.11864406779661017
Kevin Durant,OKC,25,F,81,81,100,4.6,11.4,39.8,45.1,-5.2,38.54320987654321,1.271604938271605,0.35802469135802467,0
Nicolas Batum,POR,25,F,82,82,100,5.2,11.4,45.5,45.1,0.4,36.048780487804876,0.9146341463414634,0.3048780487804878,0.0975609756097561
Andrew Bogut,GSW,29,C,66,66,100,5.0,11.4,43.8,47.9,-4.2,26.417910447761194,0.7014925373134329,0.4925373134328358,0.13432835820895522
Victor Oladipo,ORL,22,G,80,80,100,4.7,11.3,41.4,43.6,-2.2,31.075,1.6125,0.0625,0.025
JJ Hickson,DEN,25,C-F,69,69,100,5.4,11.3,47.6,47.1,0.6,26.956521739130434,0.6811594202898551,0.17391304347826086,0.08695652173913043
Miles Plumlee,PHX,25,C-F,80,80,100,5.3,11.2,47.3,48.4,-1.2,24.55,0.625,0.325,0.0625
Jrue Holiday,NOP,24,G,34,34,100,4.9,11.2,44.0,43.6,0.3,33.64705882352941,1.6470588235294117,0.14705882352941177,0.029411764705882353
Klay Thompson,GSW,24,G,80,80,100,4.6,11.2,40.9,44.5,-3.6,35.407407407407405,0.9135802469135802,0.25925925925925924,0.06172839506172839
Bradley Beal,WAS,21,G,72,72,100,4.7,11.2,42.3,43.8,-1.5,34.657534246575345,0.9726027397260274,0.0821917808219178,0.0410958904109589
Kyle Singler,DET,26,F,82,82,100,5.2,11.2,46.9,44.6,2.3,28.5,0.7439024390243902,0.14634146341463414,0.012195121951219513
Enes Freedom,UTA,22,C,80,80,100,5.6,11.1,50.5,47.8,2.7,NaN,NaN,NaN,NaN
Tristan Thompson,CLE,23,F,82,82,100,5.3,11.1,48.1,46.8,1.3,31.634146341463413,0.5121951219512195,0.25609756097560976,0.024390243902439025
Wilson Chandler,DEN,27,F,62,62,100,4.7,11.1,42.9,45.9,-2.9,31.080645161290324,0.7419354838709677,0.12903225806451613,0
Chandler Parsons,HOU,25,F,74,74,100,4.8,11.0,43.5,44.9,-1.4,37.608108108108105,1.1891891891891893,0.14864864864864866,0.08108108108108109
George Hill,IND,28,G,76,76,100,4.7,11.0,42.9,44.1,-1.2,32.026315789473685,0.9868421052631579,0.17105263157894737,0.07894736842105263
Damian Lillard,POR,23,G,82,82,100,4.8,11.0,44.0,44.2,-0.2,35.81707317073171,0.7804878048780488,0.1951219512195122,0.14634146341463414
Isaiah Thomas,SAC,25,G,71,71,100,4.7,11.0,42.8,43.6,-0.8,34.68055555555556,1.2916666666666667,0.05555555555555555,0.1111111111111111
DeMarre Carroll,ATL,27,F,73,73,100,4.9,10.9,44.7,45.0,-0.3,32.06849315068493,1.4794520547945205,0.0958904109589041,0.0136986301369863
Wesley Johnson,LAL,26,F,79,79,100,5.2,10.9,48.0,45.9,2.1,28.354430379746834,1.0886075949367089,0.379746835443038,0.02531645569620253
Ricky Rubio,MIN,23,G,82,82,100,5.2,10.9,47.6,44.2,3.4,32.170731707317074,2.3292682926829267,0.07317073170731707,0.0975609756097561
Kyrie Irving,CLE,22,G,71,71,100,4.7,10.8,43.6,43.3,0.3,35.15492957746479,1.5211267605633803,0.1267605633802817,0.056338028169014086
Brandon Bass,BOS,29,F,82,82,100,4.8,10.8,44.9,46.2,-1.3,27.646341463414632,0.43902439024390244,0.3170731707317073,0.024390243902439025
Carmelo Anthony,NYK,30,F,77,77,100,4.7,10.8,43.8,45.0,-1.2,38.72727272727273,1.2337662337662338,0.18181818181818182,0
Kenneth Faried,DEN,24,F,80,80,100,5.2,10.8,48.3,46.8,1.6,27.225,0.875,0.15,0.1375
Timofey Mozgov,DEN,27,C,82,82,100,4.8,10.8,44.6,47.6,-3.0,21.585365853658537,0.32926829268292684,0.1951219512195122,0.024390243902439025
Jodie Meeks,LAL,26,G,76,76,100,4.9,10.8,45.4,44.3,1.1,33.1948051948052,1.4415584415584415,0.0,0
Kyle Lowry,TOR,28,G,77,77,100,4.7,10.7,43.7,43.9,-0.2,36.22784810126582,1.5316455696202531,0.0379746835443038,0.45569620253164556
