Player,Team,Age,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Taj Gibson,CHI,30,62,27.3,10.3,4.1,8.2,50.2,0.0,0.0,0.0,2.1,3.0,71.7,2.6,3.8,6.4,1.1,1.2,0.6,1.2,2.6,0.6
Tyson Chandler,DAL,32,75,30.5,10.3,3.9,5.9,66.6,0.0,0.0,0.0,2.5,3.4,72.0,3.9,7.6,11.5,1.1,1.4,0.6,1.2,2.3,3.1
Ricky Rubio,MIN,24,22,31.5,10.3,3.5,10.0,35.6,0.6,2.3,25.5,2.6,3.2,80.3,0.9,4.8,5.7,8.8,2.9,1.7,0.0,2.7,-0.5
Kelly Olynyk,BOS,24,64,22.2,10.3,3.9,8.3,47.5,1.0,2.7,34.9,1.5,2.1,68.4,1.4,3.3,4.7,1.7,1.5,1.0,0.6,3.3,3.6
Mario Chalmers,MIA,29,80,29.6,10.2,3.3,8.3,40.3,0.9,3.1,29.4,2.6,3.3,77.4,0.3,2.3,2.6,3.8,2.2,1.5,0.1,3.1,-1.8
Nikola Mirotic,CHI,24,82,20.2,10.2,3.1,7.6,40.5,1.2,3.8,31.6,2.8,3.5,80.3,0.8,4.2,4.9,1.2,1.1,0.7,0.7,2.1,2.1
Tyler Zeller,BOS,25,82,21.1,10.2,4.1,7.5,54.9,0.0,0.0,0.0,1.9,2.3,82.3,1.8,3.9,5.7,1.4,0.9,0.2,0.6,2.5,-1.5
Patrick Beverley,HOU,26,56,30.8,10.1,3.6,9.5,38.3,2.1,5.8,35.6,0.8,1.1,75.0,1.2,3.0,4.2,3.4,1.5,1.1,0.4,3.3,1.3
Zach LaVine,MIN,20,77,24.7,10.1,3.7,8.8,42.2,0.7,2.2,34.1,1.9,2.3,84.2,0.4,2.4,2.8,3.6,2.5,0.7,0.1,2.1,-7.0
Courtney Lee,MEM,29,77,30.6,10.1,3.7,8.4,44.8,1.2,2.9,40.2,1.4,1.7,86.0,0.3,2.0,2.3,2.0,1.0,1.0,0.2,1.7,1.6
Harrison Barnes,GSW,23,82,28.3,10.1,3.9,8.0,48.2,1.1,2.6,40.5,1.3,1.8,72.0,1.4,4.1,5.5,1.4,0.9,0.7,0.2,1.8,6.5
Gary Neal,MIN,30,54,22.1,10.1,3.5,9.3,37.4,0.9,3.0,30.5,2.2,2.5,86.7,0.3,2.1,2.4,1.9,1.2,0.4,0.0,1.6,-1.9
Matt Barnes,LAC,35,76,29.9,10.1,3.6,8.2,44.4,1.8,4.9,36.2,1.0,1.3,77.9,0.7,3.3,4.0,1.5,1.1,0.9,0.7,3.2,6.9
C.J. Watson,IND,31,57,24.9,10.0,3.2,7.3,43.4,1.2,3.1,40.0,2.4,2.9,82.6,0.3,2.5,2.9,3.6,1.8,1.0,0.2,1.9,0.1
Wayne Ellington,LAL,27,65,25.8,10.0,3.9,9.5,41.2,1.4,3.7,37.0,0.8,1.0,81.3,0.5,2.8,3.2,1.6,0.8,0.5,0.0,1.2,-1.9
Dennis Schroder,ATL,21,77,19.7,10.0,3.7,8.6,42.7,0.7,1.9,35.1,1.9,2.3,82.7,0.4,1.8,2.1,4.1,1.9,0.6,0.1,1.6,0.1
Nerlens Noel,PHI,21,75,30.8,9.9,4.0,8.7,46.2,0.0,0.0,0.0,1.9,3.1,60.9,2.5,5.7,8.1,1.7,1.9,1.8,1.9,2.8,-5.8
Wesley Johnson,LAL,27,76,29.5,9.9,3.8,9.1,41.4,1.2,3.4,35.1,1.2,1.5,80.4,0.9,3.3,4.2,1.6,1.1,0.8,0.6,2.1,-4.1
Luc Mbah a Moute,PHI,28,67,28.6,9.9,3.7,9.5,39.5,0.9,3.0,30.7,1.4,2.4,58.9,1.2,3.7,4.9,1.6,1.5,1.2,0.3,1.6,-5.4
Terrence Ross,TOR,24,82,25.5,9.8,3.8,9.2,41.0,1.8,4.8,37.2,0.5,0.7,78.6,0.4,2.4,2.8,1.0,0.8,0.6,0.3,1.7,0.5
Anderson Varejao,CLE,32,26,24.4,9.8,4.3,7.7,55.5,0.0,0.1,0.0,1.3,1.7,73.3,2.2,4.3,6.5,1.3,1.3,0.7,0.6,2.2,0.2
Gorgui Dieng,MIN,25,73,30.0,9.7,3.5,7.0,50.6,0.0,0.1,16.7,2.6,3.3,78.3,3.1,5.3,8.3,2.0,1.7,1.0,1.7,2.6,-5.2
Timofey Mozgov,CLE,28,81,25.3,9.7,3.9,7.0,55.5,0.0,0.1,33.3,1.9,2.7,71.8,2.5,4.8,7.3,0.7,1.4,0.4,1.2,2.8,3.2
Robin Lopez,POR,27,59,27.8,9.6,4.0,7.4,53.5,0.0,0.0,0.0,1.7,2.2,77.2,3.2,3.5,6.7,0.9,1.2,0.3,1.4,2.1,2.5
Evan Turner,BOS,26,82,27.6,9.5,3.9,9.1,42.9,0.4,1.5,27.7,1.3,1.7,75.2,0.5,4.6,5.1,5.5,2.4,1.0,0.2,2.2,-1.2
D.J. Augustin,OKC,27,82,23.9,9.5,3.1,7.9,39.9,1.0,3.0,33.7,2.2,2.5,86.8,0.2,1.7,2.0,4.3,1.8,0.6,0.0,1.1,-0.9
Greivis Vasquez,TOR,28,82,24.3,9.5,3.6,8.8,40.8,1.6,4.3,37.9,0.6,0.8,75.8,0.3,2.4,2.6,3.7,1.5,0.6,0.1,2.2,0.9
Mike Dunleavy,CHI,34,63,29.2,9.4,3.3,7.6,43.5,1.7,4.2,40.7,1.1,1.4,80.5,0.4,3.5,3.9,1.8,1.0,0.6,0.3,2.0,3.3
Luis Scola,IND,35,81,20.5,9.4,3.7,7.9,46.7,0.1,0.2,25.0,2.0,2.8,69.9,1.7,4.8,6.5,1.3,1.2,0.6,0.2,2.4,0.4
Nicolas Batum,POR,26,71,33.5,9.4,3.4,8.5,40.0,1.4,4.4,32.4,1.2,1.4,85.7,0.9,5.0,5.9,4.8,1.9,1.1,0.6,1.5,3.0
Amir Johnson,TOR,28,75,26.4,9.3,4.0,6.9,57.4,0.3,0.6,41.3,1.1,1.7,61.2,2.1,4.0,6.1,1.6,1.5,0.6,0.8,3.0,0.8
Isaiah Canaan,PHI,24,47,20.0,9.2,3.1,8.0,38.6,1.9,5.2,37.0,1.0,1.3,81.7,0.4,1.5,1.9,2.1,1.3,0.6,0.1,1.8,-1.3
Marco Belinelli,SAS,29,62,22.4,9.2,3.2,7.6,42.3,1.4,3.7,37.4,1.4,1.6,84.8,0.4,2.1,2.5,1.5,1.0,0.5,0.0,1.4,0.0
P.J. Tucker,PHX,30,78,30.6,9.1,3.3,7.6,43.8,1.1,3.2,34.5,1.3,1.8,72.7,1.5,5.0,6.4,1.6,1.2,1.4,0.3,2.3,-0.6
Jose Calderon,NYK,33,42,30.2,9.1,3.5,8.4,41.5,1.4,3.4,41.5,0.7,0.8,90.6,0.5,2.5,3.0,4.7,1.8,0.7,0.0,1.8,-8.1
Jason Richardson,PHI,34,19,21.9,9.1,3.3,9.4,34.8,1.6,5.1,32.3,0.9,1.2,77.3,0.7,2.8,3.5,2.0,0.8,0.7,0.2,1.5,-3.7
Bojan Bogdanovic,BKN,26,78,23.8,9.0,3.3,7.4,45.3,1.2,3.3,35.5,1.1,1.4,82.1,0.6,2.1,2.7,0.9,1.0,0.4,0.1,1.3,-2.3
Rajon Rondo,DAL,29,68,29.7,8.9,4.0,9.5,42.6,0.4,1.3,31.4,0.5,1.1,39.7,1.1,4.4,5.5,7.9,3.1,1.3,0.1,2.3,-0.9
Elfrid Payton,ORL,21,82,30.3,8.9,3.7,8.6,42.5,0.1,0.5,26.2,1.4,2.6,55.1,1.3,3.0,4.3,6.5,2.5,1.7,0.2,2.4,-2.5
Solomon Hill,IND,24,82,29.0,8.9,3.1,7.7,39.6,0.8,2.5,32.7,1.9,2.4,82.4,0.9,3.0,3.8,2.2,1.4,0.8,0.2,2.2,-2.2
Omri Casspi,SAC,27,67,21.1,8.9,3.1,6.4,48.9,0.5,1.3,40.2,2.1,2.9,73.3,0.8,3.1,3.9,1.5,1.3,0.5,0.1,1.6,-2.7
Michael Beasley,MIA,26,24,21.0,8.8,3.8,8.8,43.4,0.3,1.4,23.5,0.8,1.1,76.9,0.5,3.2,3.7,1.3,1.5,0.6,0.5,2.8,0.1
Paul George,IND,25,6,15.2,8.8,3.0,8.2,36.7,1.5,3.7,40.9,1.3,1.8,72.7,0.7,3.0,3.7,1.0,2.0,0.8,0.2,1.8,2.5
Hollis Thompson,PHI,24,71,25.0,8.8,3.2,7.6,41.3,1.6,4.0,40.1,0.9,1.3,70.8,0.7,2.0,2.8,1.2,0.9,0.8,0.4,2.0,-4.8
Devin Harris,DAL,32,76,22.2,8.8,2.9,6.9,41.8,1.3,3.5,35.7,1.7,2.1,81.5,0.2,1.6,1.8,3.1,1.1,1.0,0.2,1.9,1.3
Mason Plumlee,BKN,25,82,21.3,8.7,3.4,6.0,57.3,0.0,0.0,0.0,1.9,3.9,49.5,2.1,4.1,6.2,0.9,1.3,0.8,0.8,2.5,-2.2
Boris Diaw,SAS,33,81,24.5,8.7,3.6,7.8,46.0,0.7,2.1,32.0,0.9,1.1,77.4,1.0,3.3,4.3,2.9,1.6,0.4,0.3,1.8,3.6
Randy Foye,DEN,31,50,21.7,8.7,3.0,8.0,36.8,1.9,5.3,35.7,0.9,1.1,81.8,0.2,1.5,1.7,2.4,1.2,0.7,0.2,1.9,-2.1
Dwight Buycks,LAL,26,6,20.5,8.7,3.0,6.7,45.0,1.2,1.8,63.6,1.5,1.7,90.0,0.3,1.7,2.0,2.3,2.0,0.5,0.0,0.5,-4.0
Rodney Hood,UTA,22,50,21.3,8.7,3.1,7.5,41.4,1.2,3.4,36.5,1.2,1.6,76.3,0.2,2.2,2.3,1.7,0.9,0.6,0.2,2.4,1.2
Chris Kaman,POR,33,74,18.9,8.6,3.8,7.4,51.5,0.0,0.0,0.0,1.0,1.4,70.6,2.0,4.5,6.5,0.9,1.5,0.2,0.7,1.9,-0.1
Tony Allen,MEM,33,63,26.2,8.6,3.6,7.2,49.5,0.2,0.5,34.5,1.3,2.0,62.7,1.6,2.8,4.4,1.4,1.4,2.0,0.5,2.6,3.9
Mirza Teletovic,BKN,29,40,22.3,8.5,3.1,8.0,38.2,1.6,4.8,32.1,0.8,1.2,71.7,0.7,4.2,4.9,1.2,1.3,0.4,0.4,1.9,-0.3
Tristan Thompson,CLE,24,82,26.8,8.5,3.3,6.0,54.7,0.0,0.0,0.0,1.9,3.0,64.1,3.3,4.7,8.0,0.5,1.0,0.4,0.7,2.3,2.7
Sebastian Telfair,OKC,30,16,20.4,8.4,2.9,7.8,36.8,1.1,3.8,30.0,1.5,2.1,70.6,0.1,1.8,1.9,2.8,1.1,0.6,0.0,1.8,-4.0
Rudy Gobert,UTA,23,82,26.3,8.4,3.1,5.2,60.4,0.0,0.0,0.0,2.1,3.3,62.3,3.2,6.2,9.5,1.3,1.4,0.8,2.3,2.1,0.1
Derrick Williams,SAC,24,74,19.8,8.3,2.9,6.6,44.7,0.7,2.1,31.4,1.8,2.6,68.4,0.6,2.2,2.7,0.7,0.8,0.5,0.1,0.9,-3.5
Ed Davis,LAL,26,79,23.3,8.3,3.6,5.9,60.1,0.0,0.0,0.0,1.2,2.4,48.7,2.9,4.7,7.6,1.2,0.7,0.6,1.2,2.6,-3.4
Jameer Nelson,DEN,33,63,22.3,8.3,3.3,8.0,40.7,1.4,4.1,34.5,0.4,0.6,66.7,0.5,1.8,2.3,4.0,1.7,0.7,0.1,2.2,-0.2
Zaza Pachulia,MIL,31,73,23.7,8.3,3.3,7.2,45.4,0.0,0.0,0.0,1.7,2.2,78.8,2.7,4.2,6.8,2.4,1.8,1.1,0.3,2.3,3.6
Tiago Splitter,SAS,30,52,19.8,8.2,3.3,5.8,55.8,0.0,0.0,0.0,1.7,2.3,75.0,1.8,3.1,4.8,1.5,1.2,0.7,0.7,2.0,4.4
Lance Stephenson,CHA,24,61,25.8,8.2,3.4,9.0,37.6,0.3,1.7,17.1,1.1,1.8,62.7,0.6,3.9,4.5,3.9,2.1,0.6,0.1,2.2,-3.6
Henry Sims,PHI,25,73,19.2,8.0,3.3,6.9,47.4,0.1,0.3,18.2,1.5,1.9,77.4,1.7,3.3,4.9,1.1,1.4,0.5,0.4,1.8,-4.5
Iman Shumpert,CLE,25,62,24.9,8.0,3.1,7.6,41.0,1.1,3.2,34.2,0.7,1.0,67.2,0.9,2.7,3.6,2.2,1.5,1.3,0.3,2.2,1.0
Jason Smith,NYK,29,82,21.8,8.0,3.1,7.2,43.4,0.2,0.5,35.7,1.5,1.9,83.0,1.2,2.8,4.0,1.7,1.3,0.4,0.5,2.5,-5.2
Patrick Patterson,TOR,26,81,26.6,8.0,3.0,6.6,44.9,1.3,3.5,37.1,0.8,1.0,78.8,1.6,3.8,5.3,1.9,0.7,0.7,0.5,1.8,3.1
Kris Humphries,WAS,30,64,21.0,8.0,3.3,7.0,47.3,0.0,0.1,0.0,1.4,1.8,74.4,1.8,4.7,6.5,0.9,0.7,0.5,0.4,2.0,-1.4
David Lee,GSW,32,49,18.5,7.9,3.3,6.4,51.1,0.0,0.0,0.0,1.4,2.1,65.4,1.7,3.6,5.2,1.7,1.0,0.6,0.5,1.7,0.5
Marcus Thornton,PHX,28,48,15.0,7.9,2.9,7.2,40.6,1.1,3.0,37.8,1.0,1.2,82.1,0.5,1.3,1.8,0.8,0.6,0.6,0.1,0.8,-0.1
James Johnson,TOR,28,70,19.6,7.9,3.4,5.8,58.9,0.2,0.7,21.6,1.0,1.5,65.7,0.9,2.8,3.7,1.4,1.1,0.8,1.0,2.2,2.1
KJ McDaniels,HOU,22,62,21.8,7.9,2.8,7.0,39.6,0.7,2.4,28.7,1.6,2.1,75.2,1.0,2.2,3.2,1.2,1.7,0.7,1.1,2.0,-4.2
Andre Iguodala,GSW,31,77,26.9,7.8,3.0,6.4,46.6,1.0,2.8,34.9,0.9,1.5,59.6,0.6,2.8,3.3,3.0,1.1,1.2,0.3,1.3,5.7
Marcus Smart,BOS,21,67,27.0,7.8,2.6,7.1,36.7,1.4,4.1,33.5,1.2,1.9,64.6,0.9,2.4,3.3,3.1,1.3,1.5,0.3,2.6,0.8
Mike Scott,ATL,26,68,16.5,7.8,3.0,6.7,44.4,1.0,2.8,34.4,0.9,1.1,79.2,0.7,2.3,2.9,1.1,0.6,0.4,0.0,1.2,0.3
Jerryd Bayless,MIL,26,77,22.3,7.8,2.9,6.7,42.6,0.5,1.6,30.8,1.6,1.8,88.3,0.3,2.5,2.7,3.0,1.7,0.8,0.2,2.1,-0.2
Rasual Butler,WAS,36,75,20.1,7.7,2.9,6.9,42.2,1.2,3.1,38.7,0.7,0.9,79.1,0.4,2.3,2.6,0.8,0.6,0.4,0.3,1.3,-0.7
Steven Adams,OKC,21,70,25.3,7.7,3.1,5.7,54.4,0.0,0.0,0.0,1.5,2.9,50.2,2.8,4.6,7.5,0.9,1.4,0.5,1.2,3.2,0.7
Jae Crowder,BOS,24,82,20.1,7.7,2.8,6.6,42.0,0.7,2.5,29.3,1.3,1.7,77.3,0.9,2.7,3.6,1.1,0.6,0.9,0.3,1.7,0.9
Beno Udrih,MEM,32,79,18.9,7.7,3.1,6.4,48.7,0.3,1.2,26.8,1.1,1.3,85.3,0.3,1.6,1.8,2.8,1.1,0.6,0.1,1.1,-0.1
Norris Cole,NOP,26,75,24.4,7.6,3.1,7.4,41.2,0.7,2.3,31.3,0.8,1.1,71.6,0.2,1.9,2.1,3.4,1.3,0.8,0.2,1.7,-2.5
Cody Zeller,CHA,22,62,24.0,7.6,2.8,6.0,46.1,0.0,0.0,100,2.0,2.6,77.4,1.6,4.3,5.8,1.6,1.0,0.5,0.8,2.5,0.3
JJ Hickson,DEN,26,73,19.3,7.6,3.0,6.3,47.5,0.0,0.0,0.0,1.6,2.8,57.7,2.1,4.1,6.2,0.8,1.3,0.5,0.5,1.9,-3.2
J.J. Barea,DAL,31,77,17.7,7.5,2.9,7.0,42.0,0.7,2.2,32.3,1.0,1.2,80.9,0.3,1.4,1.7,3.4,0.9,0.4,0.0,1.4,1.6
Tayshaun Prince,DET,35,58,24.1,7.5,3.1,6.9,44.0,0.5,1.2,46.3,0.8,1.1,75.4,0.9,2.7,3.6,1.6,0.6,0.5,0.3,0.9,-2.3
Marvin Williams,CHA,29,78,26.1,7.4,2.7,6.3,42.4,1.2,3.4,35.8,0.8,1.1,71.3,0.7,4.2,4.9,1.3,0.8,0.9,0.5,1.9,-2.0
Ray McCallum,SAC,24,68,21.1,7.4,3.0,6.9,43.8,0.5,1.6,30.6,0.8,1.2,67.9,0.8,1.9,2.6,2.8,1.3,0.7,0.2,1.4,-3.5
Donald Sloan,IND,27,53,20.9,7.4,2.7,6.7,40.8,0.8,2.5,31.3,1.1,1.5,77.9,0.2,2.5,2.7,3.6,1.2,0.4,0.0,0.9,-1.6
Alan Anderson,BKN,32,74,23.6,7.4,2.6,5.9,44.3,1.0,2.8,34.8,1.1,1.4,81.2,0.4,2.3,2.8,1.1,0.8,0.8,0.1,2.0,-0.8
Omer Asik,NOP,28,76,26.1,7.3,2.8,5.4,51.7,0.0,0.0,0.0,1.7,3.0,58.2,3.2,6.6,9.8,0.9,1.3,0.4,0.7,1.9,0.3
Channing Frye,ORL,32,75,24.9,7.3,2.5,6.5,39.2,1.8,4.6,39.3,0.4,0.5,88.6,0.4,3.5,3.9,1.3,1.0,0.6,0.5,2.5,-3.3
Henry Walker,MIA,27,24,26.1,7.3,2.4,7.0,34.5,1.9,5.5,34.1,0.6,0.8,77.8,0.3,3.1,3.4,1.2,1.0,1.0,0.4,3.2,0.0
Larry Sanders,MIL,26,27,21.7,7.3,3.2,6.4,50.0,0.0,0.0,0.0,0.9,1.8,50.0,2.5,3.7,6.1,0.9,1.0,1.0,1.4,3.9,-3.3
Brandan Wright,PHX,27,75,19.3,7.3,3.1,4.8,64.2,0.0,0.0,0.0,1.0,1.5,69.6,1.7,2.6,4.3,0.5,0.5,0.7,1.3,1.4,-0.2
Joakim Noah,CHI,30,67,30.6,7.2,2.8,6.4,44.5,0.0,0.0,0.0,1.6,2.6,60.3,3.3,6.4,9.6,4.7,1.8,0.7,1.1,3.0,1.2
Jared Dudley,MIL,29,72,23.8,7.2,2.8,5.9,46.8,1.0,2.7,38.5,0.7,0.9,71.6,0.6,2.4,3.1,1.8,0.9,1.0,0.2,1.6,1.5
Carl Landry,SAC,31,70,17.0,7.2,2.7,5.3,51.5,0.0,0.0,0.0,1.8,2.1,82.0,1.4,2.4,3.8,0.4,0.8,0.2,0.2,1.9,-3.1
Trevor Booker,UTA,27,79,19.8,7.2,2.9,5.9,48.7,0.4,1.1,34.5,1.1,1.9,58.1,1.8,3.3,5.0,1.1,1.1,0.5,0.5,1.8,0.4
Quincy Pondexter,NOP,27,75,23.9,7.2,2.5,6.0,42.1,1.2,3.3,37.3,0.9,1.3,74.0,0.7,1.9,2.6,1.3,0.7,0.3,0.3,2.0,0.1
Lance Thomas,NYK,27,62,24.0,7.1,2.9,7.1,41.2,0.1,0.4,31.8,1.2,1.6,72.7,1.0,2.1,3.1,1.1,1.2,0.6,0.1,1.6,-5.5
Leandro Barbosa,GSW,32,66,14.9,7.1,2.8,5.8,47.4,0.7,1.7,38.4,0.9,1.1,78.4,0.3,1.0,1.4,1.5,0.7,0.6,0.1,1.3,-0.1
Jason Terry,HOU,37,77,21.3,7.0,2.4,5.8,42.2,1.6,4.2,39.0,0.5,0.6,81.3,0.2,1.4,1.6,1.9,1.0,0.9,0.2,1.5,1.8
John Henson,MIL,24,67,18.3,7.0,2.9,5.2,56.6,0.0,0.0,0.0,1.2,2.0,56.9,1.9,2.8,4.7,0.9,1.3,0.4,2.0,2.3,-1.1
Austin Rivers,LAC,22,76,20.6,7.0,2.7,6.5,40.9,0.5,1.7,29.8,1.1,1.7,67.5,0.4,1.6,2.0,2.0,0.9,0.6,0.2,1.9,-1.7
Patty Mills,SAS,26,51,15.7,6.9,2.5,6.6,38.1,1.2,3.6,34.1,0.6,0.8,82.5,0.4,1.1,1.5,1.7,0.7,0.5,0.0,1.1,3.0
Kevin Garnett,MIN,39,47,20.3,6.9,3.0,6.5,46.7,0.0,0.1,14.3,0.8,1.0,80.0,1.0,5.6,6.6,1.6,1.0,1.0,0.4,2.3,-0.5
Jusuf Nurkic,DEN,20,62,17.8,6.9,2.8,6.2,44.6,0.0,0.0,0.0,1.4,2.1,63.6,2.0,4.1,6.2,0.8,1.4,0.8,1.1,3.3,-0.1
Will Barton,DEN,24,58,17.0,6.8,2.6,6.1,42.5,0.4,1.5,27.1,1.3,1.6,78.7,0.4,2.3,2.8,1.4,1.1,0.8,0.3,1.2,-0.5
CJ McCollum,POR,23,62,15.7,6.8,2.6,5.9,43.6,0.9,2.2,39.6,0.8,1.2,69.9,0.2,1.2,1.5,1.0,0.8,0.7,0.1,1.3,1.9
Chase Budinger,MIN,27,67,19.2,6.8,2.5,5.8,43.3,0.8,2.1,36.4,1.0,1.2,82.7,0.5,2.5,3.0,1.0,0.7,0.7,0.1,1.1,-3.9
Cory Joseph,SAS,23,79,18.3,6.8,2.6,5.2,50.4,0.2,0.6,36.4,1.3,1.8,73.4,0.6,1.9,2.4,2.4,0.8,0.6,0.2,1.3,2.2
Brian Roberts,CHA,29,72,18.5,6.7,2.4,6.3,38.9,0.9,2.7,32.1,0.9,1.0,89.2,0.2,1.3,1.5,2.3,0.8,0.5,0.1,1.0,-1.2
Adreian Payne,MIN,24,32,23.1,6.7,2.8,6.9,41.4,0.0,0.3,11.1,0.9,1.4,65.2,1.5,3.6,5.1,0.9,1.4,0.6,0.3,2.8,-7.6
Darrell Arthur,DEN,27,58,17.0,6.6,2.7,6.6,40.4,0.4,1.9,23.6,0.8,1.0,78.0,0.9,2.0,2.9,1.0,0.8,0.8,0.4,2.5,-0.2
Aron Baynes,SAS,28,70,16.0,6.6,2.6,4.7,56.6,0.0,0.1,25.0,1.3,1.5,86.5,1.6,3.0,4.5,0.5,0.9,0.2,0.3,2.3,1.9
Kevin Seraphin,WAS,25,79,15.6,6.6,2.9,5.7,51.3,0.0,0.0,0.0,0.7,1.0,70.7,1.1,2.5,3.6,0.7,1.2,0.1,0.7,2.5,-2.0
Alexis Ajinca,NOP,27,68,14.1,6.5,2.7,4.8,55.0,0.0,0.0,0.0,1.2,1.5,81.8,1.5,3.1,4.6,0.7,1.0,0.3,0.8,2.2,-0.2
Ryan Kelly,LAL,24,52,23.7,6.4,2.0,5.9,33.7,0.9,2.6,33.6,1.5,1.8,83.2,0.3,2.6,2.8,1.8,0.7,0.6,0.5,2.3,-2.8
Anthony Tolliver,DET,30,76,18.9,6.3,2.1,5.2,41.0,1.4,3.8,36.6,0.7,0.9,78.3,0.7,2.4,3.1,0.8,0.7,0.3,0.2,1.8,1.4
Jerami Grant,PHI,21,65,21.2,6.3,1.9,5.4,35.2,0.8,2.4,31.4,1.8,3.0,59.1,0.8,2.3,3.0,1.2,1.3,0.6,1.0,2.2,-2.7
Andrew Bogut,GSW,30,67,23.6,6.3,3.0,5.3,56.3,0.0,0.0,0.0,0.3,0.6,52.4,2.1,6.0,8.1,2.7,1.6,0.6,1.7,2.8,8.0
Charlie Villanueva,DAL,30,64,10.6,6.3,2.3,5.7,41.4,1.3,3.5,37.6,0.3,0.5,57.1,0.5,1.9,2.3,0.3,0.4,0.2,0.3,1.0,-0.8
Mitch McGary,OKC,23,32,15.2,6.3,2.8,5.2,53.3,0.0,0.1,0.0,0.8,1.3,62.5,1.7,3.5,5.2,0.4,1.0,0.5,0.5,2.3,1.5
Ramon Sessions,WAS,29,64,18.6,6.3,2.0,5.2,37.4,0.3,0.9,31.7,2.1,2.7,76.9,0.4,1.9,2.3,2.8,1.3,0.5,0.0,1.1,-2.5
Jeremy Lamb,OKC,23,47,13.5,6.3,2.2,5.3,41.6,0.8,2.4,34.2,1.0,1.2,89.1,0.2,2.1,2.3,0.9,0.6,0.4,0.1,1.1,-1.5
Danny Granger,PHX,32,30,20.4,6.3,2.2,5.4,40.1,1.0,2.8,35.7,0.9,1.2,75.7,0.7,2.0,2.7,0.6,0.8,0.4,0.2,2.2,-3.5
Alex Len,PHX,22,69,22.0,6.3,2.6,5.1,50.7,0.0,0.0,33.3,1.1,1.5,70.2,2.1,4.5,6.6,0.5,1.1,0.5,1.5,3.1,-0.4
Ben Gordon,ORL,32,56,14.1,6.2,2.3,5.3,43.7,0.6,1.7,36.1,1.0,1.2,83.6,0.1,1.0,1.1,0.9,1.0,0.3,0.0,1.1,-2.4
Shane Larkin,NYK,22,76,24.5,6.2,2.5,5.7,43.3,0.5,1.5,30.2,0.8,1.0,78.2,0.4,1.9,2.3,3.0,1.1,1.2,0.1,2.0,-5.2
Chris Copeland,IND,31,50,16.5,6.2,2.2,6.2,36.1,1.0,3.3,31.1,0.7,0.9,73.3,0.5,1.8,2.2,1.0,1.2,0.2,0.2,1.6,-0.6
Ish Smith,PHI,26,55,15.1,6.1,2.6,6.7,39.0,0.3,1.1,30.0,0.6,1.0,59.6,0.3,1.5,1.8,3.3,1.4,0.7,0.1,0.9,-1.9
T.J. Warren,PHX,21,40,15.4,6.1,2.8,5.4,52.8,0.1,0.5,23.8,0.4,0.5,73.7,1.0,1.1,2.1,0.6,0.7,0.5,0.2,1.3,-2.4
Jason Thompson,SAC,28,81,24.6,6.1,2.5,5.3,47.0,0.0,0.0,0.0,1.1,1.8,62.2,1.7,4.8,6.5,1.0,1.0,0.4,0.7,3.0,-2.3
Tony Snell,CHI,23,72,19.6,6.0,2.2,5.2,42.9,1.0,2.7,37.1,0.6,0.8,80.0,0.4,2.0,2.4,0.9,0.7,0.4,0.2,1.2,0.7
Tarik Black,LAL,23,63,19.0,6.0,2.5,4.3,57.5,0.0,0.0,0.0,1.0,1.9,55.1,2.3,3.6,5.8,0.7,0.8,0.3,0.4,2.5,-1.3
Otto Porter Jr.,WAS,22,74,19.4,6.0,2.4,5.3,45.0,0.5,1.4,33.7,0.8,1.1,73.4,0.9,2.0,3.0,0.9,0.7,0.6,0.4,1.3,-0.5
Kyle Singler,OKC,27,80,21.8,6.0,2.2,5.6,38.6,1.2,3.0,39.8,0.5,0.7,76.9,0.4,2.0,2.4,1.1,0.7,0.6,0.3,1.9,-1.2
Jonas Jerebko,BOS,28,75,16.4,6.0,2.3,5.1,44.6,0.7,1.9,38.6,0.7,0.9,84.8,1.2,2.5,3.8,0.9,0.6,0.6,0.2,1.8,1.9
Meyers Leonard,POR,23,55,15.4,5.9,2.3,4.5,51.0,0.9,2.0,42.0,0.5,0.6,93.8,0.8,3.7,4.5,0.6,0.7,0.2,0.3,2.1,0.3
Tyler Johnson,MIA,23,32,18.8,5.9,2.2,5.2,41.9,0.6,1.5,37.5,1.0,1.5,68.1,0.4,2.1,2.5,1.3,0.9,1.0,0.3,1.3,-2.0
Shaun Livingston,GSW,29,78,18.8,5.9,2.5,5.1,50.0,0.0,0.0,0.0,0.8,1.2,71.4,0.6,1.8,2.3,3.3,1.3,0.6,0.3,1.4,0.7
Caron Butler,DET,35,78,20.8,5.9,2.1,5.1,40.7,1.1,2.8,37.9,0.7,0.8,90.2,0.3,2.2,2.5,1.0,0.6,0.6,0.1,1.5,-0.3
Willie Green,ORL,33,52,18.3,5.9,2.3,5.9,38.6,0.8,2.3,34.7,0.5,0.7,82.4,0.3,1.3,1.5,1.3,0.9,0.5,0.1,1.6,-1.6
Quincy Acy,NYK,24,68,18.9,5.9,2.2,4.9,45.9,0.3,0.9,30.0,1.1,1.4,78.4,1.2,3.3,4.4,1.0,0.9,0.4,0.3,2.2,-3.1
