Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Talen Horton-Tucker,UTA,22,G,53,49,46.5,1.3,3.6,35.2,36.9,-1.7,18.6,0.6,0.2,0.04
Xavier Tillman,MEM,24,F,47,42,38.3,1.4,3.6,38.8,38.2,0.7,17.8,0.9,0.2,0
Aleksej Pokusevski,OKC,21,F,31,28,29.6,1.2,3.6,32.1,37.2,-5.0,21.8,0.6,0.4,0
Jeff Green,DEN,36,F,45,43,44.6,1.5,3.6,40.7,36.2,4.5,19.3,0.4,0.2,0.09
Nick Richards,CHA,25,C,55,49,34.9,1.6,3.6,43.7,37.5,6.2,18.2,0.2,0.3,0.04
Jeremiah Robinson-Earl,OKC,22,F,34,31,34.3,1.5,3.6,43.0,36.5,6.5,20.2,0.6,0.1,0.03
Josh Okogie,PHX,24,G,52,44,45.7,1.3,3.6,36.8,37.8,-1.1,17.3,0.8,0.3,0.05
Ty Jerome,GSW,25,G-F,42,40,45.3,1.5,3.5,43.0,36.5,6.5,18.5,0.5,0.1,0.05
Ochai Agbaji,UTA,22,G,43,41,46.5,1.1,3.5,31.6,37.2,-5.6,17.6,0.3,0.0,0.02
Shaedon Sharpe,POR,19,G,68,64,47.7,1.4,3.5,40.2,37.1,3.0,20.3,0.4,0.1,0.04
Bones Hyland,LAC,22,G,47,46,45.5,1.3,3.5,37.0,37.2,-0.3,19.0,0.7,0.1,0
Naz Reid,MIN,23,C-F,61,58,34.5,1.2,3.5,33.5,36.4,-2.9,18.0,0.6,0.4,0.08
Isaiah Hartenstein,NYK,24,C-F,71,66,35.2,1.2,3.5,35.8,36.3,-0.6,19.6,0.6,0.3,0.04
Jalen Williams,OKC,21,G-F,63,62,36.5,1.3,3.4,36.4,36.6,-0.2,29.8,1.4,0.1,0.1
Jaylin Williams,OKC,20,F,37,36,37.0,1.6,3.4,46.5,37.7,8.8,17.9,0.5,0.2,0.78
Nicolas Batum,LAC,34,G-F,66,63,39.1,1.4,3.4,39.4,37.1,2.2,21.8,0.7,0.3,0
Josh Green,DAL,22,G,50,49,43.6,1.3,3.4,39.2,37.8,1.4,25.5,0.7,0.0,0.04
Georges Niang,PHI,29,F,65,62,48.0,1.1,3.4,32.1,36.4,-4.3,19.3,0.4,0.1,0.14
Usman Garuba,HOU,21,F,62,59,47.8,1.3,3.4,37.4,36.9,0.6,13.2,0.6,0.3,0.05
Chris Boucher,TOR,30,F-C,63,59,44.8,1.1,3.4,32.7,36.6,-3.9,20.0,0.7,0.5,0.16
Davion Mitchell,SAC,24,G,67,65,46.9,1.2,3.4,35.2,37.3,-2.1,18.0,0.5,0.2,0.18
Blake Griffin,BOS,33,F,31,30,41.7,1.4,3.4,40.0,36.3,3.7,14.2,0.3,0.1,0.41
Jarrett Culver,ATL,24,G-F,8,7,41.5,1.6,3.4,48.1,38.4,9.8,13.7,0.6,0.2,0.2
Malcolm Brogdon,BOS,30,G,59,54,39.7,1.4,3.4,41.9,37.6,4.3,25.8,0.6,0.2,0
Romeo Langford,SAS,23,G-F,33,31,46.4,1.3,3.4,38.7,36.8,2.0,20.2,0.5,0.2,0.06
Saddiq Bey,ATL,23,F,64,62,39.9,1.3,3.3,38.3,37.3,1.0,28.3,0.9,0.2,0
Doug McDermott,SAS,31,F,59,58,46.5,1.3,3.3,40.1,35.5,4.6,20.7,0.2,0.1,0
Terance Mann,LAC,26,G-F,69,68,38.6,1.1,3.3,33.9,37.4,-3.5,23.4,0.5,0.1,0.01
Isaiah Livers,DET,24,F,46,42,37.3,1.1,3.3,32.0,37.0,-5.0,22.4,0.6,0.3,0.02
Kenrich Williams,OKC,28,G-F,53,49,43.0,1.4,3.3,40.9,37.7,3.3,22.8,0.8,0.1,0.49
Damion Lee,PHX,30,G-F,67,64,43.2,1.3,3.3,39.4,37.0,2.4,21.0,0.4,0.1,0
Joe Harris,BKN,31,G-F,62,61,42.9,1.2,3.3,35.8,37.1,-1.3,21.9,0.5,0.1,0
Chuma Okeke,ORL,24,F,21,20,41.6,1.0,3.3,30.4,36.4,-6.0,18.8,0.5,0.1,0
John Wall,LAC,32,G,34,34,41.9,1.2,3.3,35.7,36.5,-0.8,22.2,0.8,0.2,0.03
Jalen Smith,IND,22,F-C,56,46,36.1,1.1,3.3,32.6,37.6,-5.0,18.4,0.3,0.2,0.11
Malik Monk,SAC,25,G,64,61,43.2,1.2,3.3,37.6,37.1,0.5,22.5,0.6,0.1,0.02
Luke Kornet,BOS,27,C-F,53,49,39.3,1.2,3.3,35.8,36.5,-0.6,11.4,0.2,0.4,0
Yuta Watanabe,BKN,28,G-F,46,44,38.6,1.2,3.3,37.3,36.5,0.8,17.7,0.5,0.2,0.02
Joshua Primo,SAS,20,G,4,4,31.7,1.0,3.3,30.8,35.0,-4.3,23.2,0.2,0.0,0
Devonte' Graham,SAS,28,G,65,61,49.9,1.1,3.3,35.5,37.0,-1.4,17.8,0.6,0.2,0.12
Joe Ingles,MIL,35,F-G,35,31,48.7,1.3,3.2,39.8,37.8,2.1,23.0,0.7,0.1,0
Kris Dunn,UTA,28,G,9,9,32.2,0.8,3.2,24.1,36.3,-12.1,21.7,1.6,0.3,0
Max Christie,LAL,20,G,33,30,44.7,1.2,3.2,38.7,37.8,0.8,13.3,0.2,0.1,0
Taurean Prince,MIN,28,F,44,43,43.7,1.2,3.2,36.9,36.5,0.4,21.4,0.5,0.2,0.18
AJ Griffin,ATL,19,F,59,55,40.3,1.1,3.2,35.4,36.3,-0.9,19.4,0.6,0.0,0
Kevin Love,MIA,34,F-C,52,51,37.4,1.1,3.2,34.9,37.0,-2.1,20.3,0.2,0.0,0.42
Jaxson Hayes,NOP,22,C-F,40,38,51.2,1.1,3.2,33.1,37.0,-4.0,14.1,0.5,0.2,0.02
Robert Covington,LAC,32,F,37,35,41.6,0.9,3.2,29.9,36.8,-6.9,16.4,0.7,0.3,0
Alec Burks,DET,31,G,51,49,42.8,1.2,3.2,36.6,37.2,-0.6,22.0,0.7,0.1,0.06
Tyus Jones,MEM,26,G,67,60,45.8,1.2,3.1,38.9,36.5,2.3,23.5,1.0,0.0,0.04
Luke Kennard,MEM,26,G,47,44,43.7,1.1,3.1,33.8,37.6,-3.8,20.8,0.5,0.1,0.02
Isaiah Joe,OKC,23,G,58,49,44.6,1.2,3.1,36.8,36.4,0.4,17.9,0.6,0.1,0.21
Jamal Cain,MIA,23,F,14,12,56.4,1.4,3.1,45.5,36.0,9.5,12.4,0.5,0,0
Malaki Branham,SAS,19,F,53,49,40.3,1.2,3.1,38.0,37.0,0.9,22.5,0.5,0.1,0
Isaiah Jackson,IND,21,F,51,47,35.9,1.1,3.1,34.0,37.9,-4.0,15.6,0.5,0.7,0.02
Brandon Clarke,MEM,26,F,56,55,38.5,1.3,3.1,40.8,36.1,4.7,19.5,0.6,0.3,0.02
George Hill,IND,36,G,39,38,43.8,1.0,3.1,31.4,37.0,-5.6,18.6,0.6,0.0,0
Jae Crowder,MIL,32,F,11,11,37.4,0.9,3.1,29.4,37.0,-7.6,18.6,0.5,0.3,0
Javonte Green,CHI,29,G,28,26,42.2,1.0,3.1,33.7,36.8,-3.0,16.0,0.8,0.3,0.04
Nassir Little,POR,23,F-G,48,45,45.2,1.2,3.0,39.0,37.5,1.5,17.3,0.3,0.1,0.02
Carlik Jones,CHI,25,G,1,1,75.0,1.0,3.0,33.3,38.2,-4.9,11.5,0,0,0
Chris Silva,DAL,26,F,1,1,75.0,0.0,3.0,0.0,37.0,-37.0,NaN,NaN,NaN,NaN
Daniel Theis,IND,30,F-C,7,6,42.0,1.3,3.0,42.9,38.2,4.6,15.6,0.3,0.3,0
Kendall Brown,IND,19,G,4,4,60.0,1.0,3.0,33.3,37.1,-3.8,6.7,0.7,0,0
Trent Forrest,ATL,24,G,17,15,46.4,1.1,3.0,35.3,38.3,-3.0,13.3,0.3,0.0,0.06
Chima Moneke,SAC,27,F,1,1,75.0,1.0,3.0,33.3,35.6,-2.3,NaN,NaN,NaN,NaN
James Wiseman,DET,21,C,32,28,32.1,1.2,3.0,40.6,37.1,3.5,17.4,0.2,0.1,0
Daishen Nix,HOU,21,G,45,42,46.0,1.2,3.0,41.4,37.5,3.8,16.7,0.6,0.1,0.02
Evan Fournier,NYK,30,G-F,22,20,46.1,1.1,3.0,35.4,36.6,-1.2,18.0,0.6,0.1,0
Jevon Carter,MIL,27,G,69,60,41.1,0.9,2.9,31.5,38.1,-6.6,22.4,0.9,0.3,0
Jake LaRavia,MEM,21,F,31,25,48.4,1.1,2.9,36.3,35.4,0.9,12.1,0.4,0.1,0
Mike Muscala,BOS,31,F-C,52,47,37.2,1.0,2.9,32.7,36.6,-3.9,14.9,0.3,0.2,0
Willy Hernangomez,NOP,28,C-F,32,30,38.3,1.1,2.9,36.6,36.5,0.0,13.4,0.4,0.2,0.03
Charles Bassey,SAS,22,C-F,33,24,37.4,0.9,2.9,32.3,36.5,-4.2,14.5,0.5,0.2,0
Isaac Okoro,CLE,22,F-G,72,66,40.0,1.3,2.9,45.9,37.6,8.3,21.8,0.8,0.1,0
Wenyen Gabriel,LAL,25,F,54,48,33.7,1.1,2.9,37.2,36.9,0.3,15.1,0.3,0.2,0
Hamidou Diallo,DET,24,G,56,52,44.4,1.0,2.9,34.0,37.4,-3.5,17.8,0.9,0.1,0.02
Cameron Payne,PHX,28,G,36,32,45.4,0.9,2.9,32.7,36.1,-3.4,21.6,0.8,0.1,0.11
Otto Porter Jr.,TOR,29,F,8,8,39.7,0.8,2.9,26.1,35.4,-9.4,18.2,1.4,0,0.12
Andre Iguodala,GSW,39,G-F,8,8,45.1,1.0,2.9,34.8,35.8,-1.0,14.1,0.5,0.4,0
Montrezl Harrell,PHI,29,F-C,49,46,40.9,1.0,2.9,35.5,36.3,-0.9,12.3,0.3,0.2,0.2
Garrison Mathews,ATL,26,G,46,44,55.5,0.9,2.9,31.1,37.3,-6.3,12.7,0.5,0.1,0.19
Shake Milton,PHI,26,G-F,63,59,47.8,1.1,2.9,39.8,37.6,2.2,20.2,0.3,0.1,0.02
Chimezie Metu,SAC,25,F-C,53,48,42.5,1.2,2.9,41.7,36.3,5.4,11.0,0.4,0.2,0
Trey Lyles,SAC,27,F,61,58,41.3,1.2,2.8,42.2,35.7,6.4,16.7,0.3,0.2,0.08
Nickeil Alexander-Walker,MIN,24,G,44,36,40.5,1.0,2.8,36.0,37.6,-1.6,15.2,0.6,0.3,0.02
Tre Mann,OKC,22,G,58,53,40.8,0.9,2.8,30.9,36.2,-5.3,18.2,0.6,0.1,0.05
Juan Toscano-Anderson,UTA,29,F,36,32,46.8,1.2,2.8,41.2,36.0,5.1,11.9,0.3,0.1,0.05
Jordan Nwora,IND,24,F,46,44,43.9,1.1,2.8,40.8,36.4,4.4,16.9,0.4,0.1,0
Austin Rivers,MIN,30,G,47,44,39.8,1.1,2.8,40.6,36.8,3.8,20.1,0.6,0.1,0.02
Cole Swider,LAL,23,F,5,4,66.7,1.2,2.8,42.9,38.6,4.3,6.7,0,0,0
Day'Ron Sharpe,BKN,21,C,34,28,40.8,1.0,2.8,35.8,36.9,-1.1,11.2,0.2,0.3,0
Admiral Schofield,ORL,25,F,29,27,55.1,1.0,2.8,35.8,37.4,-1.6,11.9,0.2,0.0,0.19
Dru Smith,BKN,25,G,9,7,43.9,1.2,2.8,44.0,38.1,5.9,12.4,0.9,0.2,0.1
Cory Joseph,DET,31,G,50,48,38.7,0.9,2.8,31.9,35.9,-4.0,17.9,0.5,0.1,0.02
Kendrick Nunn,WAS,27,G,52,43,44.5,1.1,2.8,39.9,37.6,2.2,13.8,0.3,0.0,0
Nikola Jovic,MIA,19,F,12,10,34.7,1.5,2.8,54.5,37.6,16.9,13.6,0.5,0.1,0.07
Miles McBride,NYK,22,G,51,44,47.1,0.9,2.8,33.6,36.9,-3.3,12.0,0.6,0.1,0.04
Lindy Waters III,OKC,25,F,31,27,52.8,1.0,2.7,37.6,36.2,1.5,12.3,0.3,0.1,0.03
Danuel House Jr.,PHI,29,F-G,40,36,47.2,0.9,2.7,33.9,36.6,-2.6,14.0,0.2,0.0,0.05
Gary Payton II,GSW,30,G,15,15,45.1,1.6,2.7,58.5,37.1,21.5,17.0,1.1,0.0,0
T.J. McConnell,IND,30,G,64,61,42.9,0.9,2.7,34.5,37.3,-2.8,19.8,1.1,0.1,0.11
Obi Toppin,NYK,25,F,55,53,56.4,0.9,2.7,34.9,37.2,-2.3,14.4,0.3,0.1,0
James Bouknight,CHA,22,G,23,21,44.3,0.7,2.7,24.2,36.4,-12.2,13.6,0.5,0.0,0
Jericho Sims,NYK,24,C,47,40,36.1,1.0,2.7,38.6,37.7,0.9,15.8,0.3,0.3,0
Serge Ibaka,MIL,33,F,16,12,39.4,1.4,2.7,51.2,38.1,13.1,11.6,0.1,0.3,0
Juancho Hernangomez,TOR,27,F,40,36,41.0,1.1,2.7,40.2,37.4,2.8,14.6,0.4,0.0,0
Thaddeus Young,TOR,34,F,53,46,41.2,1.2,2.7,44.4,37.2,7.2,14.7,1.0,0.1,0.11
Christian Braun,DEN,21,G,53,44,40.5,0.9,2.7,33.8,36.7,-2.9,14.4,0.4,0.1,0.02
TyTy Washington Jr.,HOU,21,G,29,25,49.7,0.9,2.7,33.8,36.5,-2.8,13.8,0.4,0.0,0.1
Vlatko Cancar,DEN,25,F,45,40,44.1,0.8,2.6,29.4,36.3,-6.8,16.0,0.4,0.1,0.06
MarJon Beauchamp,MIL,22,F,39,37,46.6,0.8,2.6,32.4,37.0,-4.6,14.0,0.4,0.1,0
Cedi Osman,CLE,27,F,66,58,47.0,0.8,2.6,30.6,37.4,-6.8,20.7,0.5,0.0,0.07
Cam Thomas,BKN,21,G,46,40,37.7,1.0,2.6,40.0,36.7,3.3,16.7,0.4,0.0,0
AJ Green,MIL,23,G,23,20,48.4,0.8,2.6,31.7,33.7,-2.0,9.5,0.2,0,0
Matt Ryan,MIN,25,F,28,26,52.5,1.1,2.6,42.5,36.5,5.9,9.5,0.2,0.0,0
Derrick Jones Jr.,CHI,26,F,49,43,44.6,0.7,2.6,25.8,36.5,-10.7,14.0,0.4,0.3,0
Jock Landale,PHX,27,C,59,49,33.6,0.9,2.6,36.6,36.0,0.6,13.9,0.2,0.2,0
Justin Holiday,DAL,33,F-G,37,35,42.7,0.9,2.6,35.4,36.7,-1.3,15.5,0.4,0.2,0
Nerlens Noel,BKN,28,C-F,14,11,34.0,0.8,2.6,30.6,36.9,-6.4,11.5,0.9,0.2,0.24
Stanley Johnson,SAS,26,F-G,29,26,42.8,1.0,2.5,37.8,36.6,1.2,15.6,0.5,0.1,0
Eugene Omoruyi,DET,26,F,29,25,48.4,0.7,2.5,28.4,34.6,-6.2,13.9,0.7,0.0,0.3
Blake Wesley,SAS,20,G,24,21,42.4,1.2,2.5,47.5,36.9,10.7,16.4,0.5,0.0,0
Ousmane Dieng,OKC,19,F,26,23,39.5,0.8,2.5,30.3,37.0,-6.7,16.2,0.4,0.1,0
Andre Drummond,CHI,29,C,55,46,37.8,1.0,2.5,38.1,36.8,1.3,12.9,0.7,0.1,0.02
Bryce McGowens,CHA,20,G,30,26,45.8,1.1,2.5,42.1,38.2,3.9,14.7,0.2,0.0,0.03
Kevin Knox II,POR,23,F,47,38,48.6,0.9,2.5,37.0,37.3,-0.3,12.5,0.3,0.2,0
Dean Wade,CLE,26,F-C,37,32,31.6,1.1,2.5,41.9,37.2,4.7,20.3,0.6,0.2,0.03
Sam Hauser,BOS,25,F,66,60,38.6,1.0,2.5,38.8,36.9,1.9,15.6,0.3,0.1,0.01
Duncan Robinson,MIA,28,F,34,29,48.3,1.1,2.5,42.4,36.5,5.8,16.9,0.4,0,0.12
Anthony Gill,WAS,30,F,36,30,44.8,1.0,2.5,40.0,38.0,2.0,10.0,0.1,0.1,0.07
Terence Davis,SAC,25,G,50,44,42.5,1.1,2.5,42.4,37.0,5.4,13.1,0.7,0.1,0.02
Saben Lee,PHX,23,G,20,18,43.1,0.8,2.5,32.0,37.4,-5.4,13.7,0.7,0.0,0.05
Zeke Nnaji,DEN,22,F-C,41,34,39.1,0.9,2.5,35.3,35.7,-0.4,13.3,0.3,0.2,0
Jaden Hardy,DAL,20,G,33,29,48.2,0.7,2.5,29.3,36.0,-6.7,14.0,0.3,0.1,0.08
Theo Maledon,CHA,21,G,36,32,37.4,0.9,2.5,37.1,37.4,-0.3,16.1,0.8,0.1,0.03
JaMychal Green,GSW,32,F-C,50,47,40.7,1.1,2.4,44.3,36.4,7.8,14.4,0.5,0.3,0
Will Barton,TOR,32,G,43,40,43.0,1.0,2.4,40.0,36.5,3.5,18.3,0.5,0.2,0
Malachi Flynn,TOR,24,G,41,32,46.7,0.8,2.4,31.0,37.2,-6.2,13.5,0.4,0.0,0
Dario Saric,OKC,28,F-C,49,46,39.8,0.9,2.4,36.1,36.5,-0.4,14.4,0.3,0.0,0.02
Danny Green,CLE,35,G,7,7,58.6,0.9,2.4,35.3,35.3,0.0,10.5,0.4,0.1,0
Jalen Johnson,ATL,21,F,62,56,38.5,0.8,2.4,34.7,36.0,-1.4,14.5,0.5,0.2,0.02
Rodney McGruder,DET,31,G,27,22,43.9,0.7,2.4,29.2,36.4,-7.2,14.7,0.3,0,0.03
Christian Koloko,TOR,22,C,44,35,34.2,1.1,2.4,43.4,36.3,7.1,14.1,0.3,0.5,0
Rudy Gay,UTA,36,F-G,53,50,41.4,0.8,2.4,35.7,36.7,-1.0,14.5,0.4,0.2,0.04
Matisse Thybulle,POR,26,G-F,58,50,42.3,0.7,2.4,29.0,37.4,-8.4,15.8,1.1,0.4,0.03
Josh Christopher,HOU,21,G,46,40,49.3,0.9,2.4,38.0,37.5,0.4,11.4,0.4,0.1,0.02
Aaron Holiday,ATL,26,G,53,44,44.3,0.8,2.3,35.5,36.5,-1.0,13.6,0.5,0.1,0
Wesley Matthews,MIL,36,G,38,33,41.4,0.8,2.3,36.0,38.3,-2.3,15.4,0.4,0.1,0.05
Omer Yurtseven,MIA,24,C,3,3,43.8,1.7,2.3,71.4,32.5,38.9,8.3,0,0.3,0
Joe Wieskamp,TOR,23,G-F,3,3,77.8,0.7,2.3,28.6,36.2,-7.6,8.0,0,0,0
Kessler Edwards,SAC,22,F,18,15,55.3,0.8,2.3,33.3,39.7,-6.4,8.1,0.2,0.0,0.05
Bismack Biyombo,PHX,30,C,49,42,30.4,1.0,2.3,44.2,37.3,7.0,13.4,0.3,0.4,0
Caleb Houstan,ORL,20,G,37,34,44.7,0.9,2.3,38.8,37.1,1.8,15.1,0.2,0.1,0
Gorgui Dieng,SAS,33,C,21,20,37.8,0.9,2.3,37.5,37.2,0.3,10.0,0.1,0.2,0.13
Moses Moody,GSW,20,G,51,44,42.1,0.7,2.3,30.8,37.0,-6.2,13.2,0.3,0.1,0.06
Duane Washington Jr.,NYK,22,G,28,24,40.8,0.8,2.3,34.4,36.3,-1.9,12.7,0.2,0.1,0.03
Frank Ntilikina,DAL,24,G,36,29,41.1,0.6,2.3,28.4,38.0,-9.6,11.6,0.3,0.0,0.02
Jordan Hall,SAS,21,G,8,7,60.0,0.9,2.3,38.9,34.1,4.8,9.2,0.1,0,0
Jaylen Nowell,MIN,23,G,62,55,36.3,0.9,2.2,38.8,37.4,1.4,19.5,0.6,0.0,0
Ricky Rubio,CLE,32,G,23,22,38.3,0.6,2.2,25.5,35.4,-9.9,17.0,1.0,0.1,0.09
Kemba Walker,DAL,32,G,9,9,37.7,0.7,2.2,30.0,34.9,-4.9,16.0,0.2,0.1,0.22
T.J. Warren,PHX,29,F,32,31,39.9,0.8,2.2,35.2,36.4,-1.2,15.9,0.5,0.2,0
Damian Jones,UTA,27,C,24,20,36.8,0.8,2.2,37.7,36.2,1.6,9.7,0.1,0.3,0
Oshae Brissett,IND,24,F-G,52,48,38.9,0.9,2.2,40.0,36.5,3.5,16.3,0.5,0.1,0.08
R.J. Hampton,DET,22,G,32,28,37.8,0.8,2.2,34.3,36.9,-2.6,15.0,0.6,0.1,0
Furkan Korkmaz,PHI,25,G-F,17,15,43.5,0.7,2.2,32.4,37.6,-5.2,9.8,0.2,0.1,0
Kevon Harris,ORL,25,G,26,22,43.8,0.8,2.1,35.7,37.3,-1.6,12.2,0.5,0.0,0
Ish Wainright,PHX,28,F,46,38,47.1,0.7,2.1,32.3,36.0,-3.7,15.3,0.7,0.2,0.06
Sandro Mamukelashvili,SAS,23,F-C,25,20,38.4,0.6,2.1,30.2,35.9,-5.7,11.2,0.2,0.0,0.03
Davis Bertans,DAL,30,F,38,30,43.5,0.8,2.1,36.3,35.5,0.7,10.8,0.3,0.0,0
Terry Taylor,CHI,23,F,19,16,50.6,0.7,2.1,32.5,37.9,-5.4,8.3,0.1,0.1,0.04
Cody Zeller,MIA,30,F-C,10,9,31.3,0.8,2.1,38.1,37.7,0.4,13.0,0.2,0.3,0
Raul Neto,CLE,30,G,39,36,47.7,0.8,2.1,36.6,35.9,0.7,10.1,0.4,0.1,0.02
Isaiah Roby,SAS,25,F,41,33,40.4,0.9,2.1,43.0,37.3,5.7,11.3,0.4,0.0,0.05
James Johnson,IND,36,F,13,10,57.4,1.0,2.1,48.1,37.9,10.2,8.9,0.3,0.3,0.07
David Duke Jr.,BKN,23,G,14,11,42.0,0.7,2.1,34.5,38.6,-4.2,9.6,0.4,0.1,0
Derrick Rose,NYK,34,G,27,23,40.9,0.7,2.1,33.9,36.4,-2.4,12.5,0.3,0.1,0
Amir Coffey,LAC,25,G-F,35,25,40.2,0.8,2.1,37.5,38.1,-0.6,13.2,0.2,0.0,0.04
Dewayne Dedmon,PHI,33,C,31,26,36.6,0.8,2.1,37.5,37.1,0.4,11.5,0.2,0.2,0.06
Moussa Diabate,LAC,21,F,17,14,41.7,0.8,2.1,40.0,35.9,4.1,9.6,0.3,0.0,0
Khem Birch,SAS,30,C,19,17,44.8,0.8,2.0,38.5,37.4,1.0,8.1,0.2,0.1,0.05
Nathan Knight,MIN,25,F-C,30,25,46.6,0.5,2.0,26.2,34.4,-8.1,8.0,0.3,0.1,0
Patty Mills,BKN,34,G,38,32,50.3,0.8,2.0,41.6,36.9,4.7,13.6,0.4,0.1,0.03
Devon Dotson,WAS,23,G,4,4,53.3,0.8,2.0,37.5,35.9,1.7,8.8,0.8,0,0
Bryn Forbes,MIN,29,G,24,19,55.2,0.9,2.0,43.8,36.6,7.1,10.7,0.3,0.0,0
McKinley Wright IV,DAL,24,G,20,17,33.1,0.7,2.0,32.5,36.4,-3.9,11.8,0.3,0.1,0.04
Jared Rhoden,DET,23,G,4,3,61.5,0.3,2.0,12.5,29.4,-16.9,8.5,0.2,0,0
Noah Vonleh,BOS,27,F,19,15,44.2,0.8,2.0,39.5,35.9,3.5,7.5,0.1,0.2,0
Dylan Windler,CLE,26,G-F,1,1,66.7,1.0,2.0,50.0,38.7,11.3,NaN,NaN,NaN,NaN
JT Thor,CHA,20,F,54,47,37.0,0.7,2.0,34.3,36.9,-2.7,11.7,0.3,0.1,0
Moses Brown,LAC,23,C,33,24,35.9,0.6,2.0,31.8,35.4,-3.5,8.5,0.1,0.3,0
Payton Pritchard,BOS,25,G,39,33,37.6,0.6,2.0,31.2,37.0,-5.8,12.5,0.3,0.0,0
Davon Reed,LAL,27,G,35,29,54.3,0.8,2.0,40.6,34.6,5.9,8.4,0.3,0.0,0
Orlando Robinson,MIA,22,C,28,21,29.9,1.0,2.0,50.9,37.0,13.9,13.7,0.4,0.2,0
Matthew Dellavedova,SAC,32,G,19,15,50.0,0.8,1.9,40.5,34.9,5.6,6.6,0.2,0,0.11
Paul Reed,PHI,23,F,49,42,30.6,0.8,1.9,42.6,36.5,6.1,10.0,0.6,0.3,0.02
Jordan McLaughlin,MIN,26,G,33,29,36.8,0.7,1.9,36.5,36.3,0.2,15.5,0.9,0.1,0
Edmond Sumner,BKN,27,G,46,35,42.2,0.8,1.9,44.8,37.5,7.3,14.5,0.7,0.1,0.02
DeAndre Jordan,DEN,34,C,35,27,31.1,0.6,1.9,33.3,35.9,-2.6,14.3,0.2,0.3,0
Kira Lewis Jr.,NOP,21,G,18,16,47.2,0.6,1.9,29.4,36.9,-7.5,10.4,0.4,0.1,0
Dominick Barlow,SAS,19,F,16,15,34.9,0.6,1.9,33.3,34.5,-1.2,11.6,0.3,0.1,0.06
Ish Smith,DEN,34,G,26,17,41.9,0.5,1.9,28.6,32.9,-4.3,9.2,0.2,0.2,0.03
Dalano Banton,TOR,23,F,26,21,45.8,0.6,1.9,30.6,36.3,-5.7,9.3,0.5,0.3,0
Ryan Arcidiacono,POR,28,G,10,6,58.1,0.8,1.8,44.4,37.6,6.9,5.7,0.2,0,0.07
Brandon Boston Jr.,LAC,21,G,19,15,37.0,0.5,1.8,29.4,36.1,-6.7,11.8,0.4,0,0
Kai Jones,CHA,22,C-F,31,24,44.6,0.8,1.7,44.4,35.6,8.9,9.4,0.3,0.2,0
Goran Dragic,MIL,36,G,51,44,37.8,0.5,1.7,29.5,37.3,-7.7,15.4,0.2,0.1,0.04
KZ Okpala,SAC,23,F-G,30,20,41.3,0.6,1.7,36.5,37.5,-1.0,7.1,0.2,0.1,0
Bruno Fernando,ATL,24,F-C,32,28,30.6,0.9,1.7,50.9,37.4,13.5,10.9,0.2,0.5,0
Kennedy Chandler,MEM,20,G,21,17,44.4,0.6,1.7,36.1,36.7,-0.6,8.1,0.4,0.0,0
Goga Bitadze,ORL,23,C-F,24,20,33.9,0.6,1.7,36.6,36.6,0.0,10.0,0.4,0.1,0
JaVale McGee,DAL,35,C-F,36,26,32.1,0.8,1.7,48.3,37.4,10.9,8.0,0.1,0.1,0
Simone Fontecchio,UTA,27,F,33,25,38.6,0.7,1.6,44.4,37.0,7.5,12.1,0.2,0.0,0
Markieff Morris,DAL,33,F,32,24,38.9,0.6,1.6,35.3,35.0,0.3,9.7,0.3,0.0,0.03
Luka Garza,MIN,24,C,22,15,27.3,0.9,1.6,57.1,36.6,20.6,9.3,0.1,0.0,0.04
Johnny Juzang,UTA,21,G,7,5,42.3,0.9,1.6,54.5,36.5,18.0,10.1,0.3,0.4,0
Ryan Rollins,GSW,20,G,7,4,52.4,0.4,1.6,27.3,34.4,-7.1,5.2,0.1,0.0,0
Robin Lopez,CLE,34,C,31,21,30.6,0.7,1.6,41.7,34.8,6.8,7.5,0.0,0.1,0
Meyers Leonard,MIL,31,F-C,4,3,24.0,0.0,1.5,0.0,31.9,-31.9,6.8,0.2,0,0
Josh Minott,MIN,20,F,10,9,41.7,0.4,1.5,26.7,34.9,-8.2,5.8,0.2,0.3,0
Micah Potter,UTA,24,C,2,2,50.0,0.0,1.5,0.0,33.5,-33.5,4.7,0,0,0
Malcolm Hill,CHI,27,F,2,2,100,0.5,1.5,33.3,40.5,-7.1,NaN,NaN,NaN,NaN
Taj Gibson,WAS,37,F,39,26,31.5,0.5,1.5,35.1,36.6,-1.5,9.8,0.3,0.2,0.07
Justin Jackson,BOS,27,F,13,8,47.5,0.6,1.5,42.1,34.8,7.3,4.7,0.2,0.1,0
Frank Kaminsky,HOU,29,F-C,29,23,38.5,0.5,1.4,31.0,35.7,-4.7,6.4,0.2,0.0,0
Jonathan Isaac,ORL,25,F,11,9,43.2,0.7,1.4,50.0,38.3,11.7,11.3,1.3,0.3,0
Keon Johnson,POR,21,G,29,20,34.7,0.6,1.4,38.1,36.5,1.6,9.4,0.4,0.0,0
Leandro Bolmaro,UTA,22,F,10,7,51.9,0.9,1.4,64.3,35.6,28.7,4.9,0.2,0.1,0
Jamaree Bouyea,WAS,23,G,5,3,30.4,0.2,1.4,14.3,37.1,-22.8,14.2,0.8,0.2,0
