Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Joakim Noah,CHI,30,C,67,67,45.2,2.3,6.3,35.8,37.7,-1.9,30.6,0.7,0.3,0.1
Mo Williams,CHA,32,G,67,66,62.8,2.3,6.3,36.9,36.3,0.7,29.1,0.7,0.1,0.06
John Wall,WAS,24,G,79,79,61.5,2.2,6.2,36.2,36.4,-0.2,35.9,1.7,0.3,0.05
Jarrett Jack,BKN,31,G,79,79,62.1,2.3,6.2,36.7,36.6,0.0,28.0,0.9,0.1,0.03
Jimmy Butler,CHI,25,G-F,65,65,54.5,2.5,6.1,40.1,37.4,2.6,38.7,1.8,0.3,0.11
LaMarcus Aldridge,POR,29,F,71,69,43.8,2.3,6.1,38.1,37.7,0.4,35.4,0.7,0.2,0
Damian Lillard,POR,24,G,82,82,57.8,2.1,6.1,35.3,37.0,-1.7,35.7,1.2,0.2,0.1
Kyle Korver,ATL,34,G,75,75,53.3,2.1,6.1,34.1,36.0,-1.9,32.2,0.7,0.3,0.09
Blake Griffin,LAC,26,F,67,67,45.9,2.1,6.1,34.8,36.8,-2.0,35.2,0.9,0.1,0.09
Ricky Rubio,MIN,24,G,22,21,56.3,2.0,6.1,32.8,37.7,-4.8,31.5,1.7,0.0,0.14
Draymond Green,GSW,25,F,79,78,43.6,1.9,6.1,31.9,37.4,-5.4,31.5,1.6,0.6,0.15
Chris Paul,LAC,30,G,82,81,65.0,2.2,6.0,36.4,36.7,-0.4,34.9,1.9,0.1,0.02
Serge Ibaka,OKC,25,F,64,64,38.5,2.1,6.0,35.1,37.2,-2.1,33.1,0.5,0.4,0
Tobias Harris,ORL,22,F,68,67,55.2,2.3,6.0,37.5,36.8,0.7,34.8,1.0,0.2,0.03
Kyrie Irving,CLE,23,G,74,74,55.0,2.3,6.0,38.2,36.7,1.6,36.4,1.5,0.2,0.07
Langston Galloway,NYK,23,G,44,43,56.3,2.1,6.0,35.1,36.7,-1.6,32.4,1.2,0.1,0.09
Gerald Henderson,CHA,27,G-F,80,79,68.4,2.4,5.9,40.0,36.8,3.2,28.9,0.6,0.1,0.11
Wesley Matthews,POR,28,G,60,60,60.8,2.1,5.9,35.2,37.1,-1.9,33.7,1.3,0.1,0.17
JJ Redick,LAC,31,G,78,77,59.8,2.3,5.9,38.4,37.2,1.2,30.9,0.5,0.0,0.15
Jeff Green,MEM,28,F,78,78,57.4,2.1,5.9,35.5,36.8,-1.3,31.5,0.7,0.2,0.05
Kevin Martin,MIN,32,G,38,38,66.2,2.2,5.9,36.8,37.1,-0.3,33.4,0.8,0.0,0.05
Khris Middleton,MIL,23,G-F,78,78,63.6,1.9,5.9,32.6,36.9,-4.3,30.1,1.5,0.1,0.04
Klay Thompson,GSW,25,G,77,76,59.3,2.2,5.9,37.0,36.7,0.3,31.9,1.1,0.5,0.01
Joe Johnson,BKN,34,F-G,80,80,61.7,2.0,5.8,35.2,36.2,-1.0,34.9,0.7,0.1,0
Reggie Jackson,DET,25,G,77,76,57.8,2.2,5.8,37.3,36.4,0.9,29.5,0.8,0.1,0.04
Arron Afflalo,POR,29,G,78,78,62.1,2.0,5.8,35.1,37.2,-2.1,32.1,0.5,0.0,0
Alec Burks,UTA,23,G,27,27,56.7,2.3,5.8,40.1,37.5,2.7,33.3,0.6,0.1,0
Wilson Chandler,DEN,28,F,78,78,52.6,2.1,5.8,35.9,36.8,-0.9,31.7,0.7,0.1,0
Tyreke Evans,NOP,25,G-F,79,79,55.1,2.2,5.8,37.7,36.3,1.5,34.1,1.3,0.2,0.04
Elfrid Payton,ORL,21,G,82,81,59.4,2.3,5.8,40.5,36.0,4.4,30.4,1.7,0.1,0.01
Stephen Curry,GSW,27,G,80,80,58.9,2.0,5.8,35.4,36.6,-1.2,32.7,2.0,0.2,0.15
Anthony Davis,NOP,22,F-C,68,68,39.6,1.8,5.8,30.9,37.2,-6.3,36.1,1.5,1.4,0.01
George Hill,IND,29,G,43,43,55.3,2.0,5.7,34.4,36.3,-1.9,29.5,1.0,0.1,0.05
Kobe Bryant,LAL,36,G,35,34,64.3,2.3,5.7,41.0,36.7,4.3,34.5,1.3,0.0,0
Trey Burke,UTA,22,G,76,76,62.4,2.0,5.7,35.4,36.6,-1.2,30.1,0.9,0.2,0
Paul Millsap,ATL,30,F,73,73,40.5,2.0,5.7,36.1,37.2,-1.1,32.7,1.8,0.2,0.08
P.J. Tucker,PHX,30,F-G,78,78,57.5,2.1,5.7,36.4,37.5,-1.1,NaN,NaN,NaN,NaN
Courtney Lee,MEM,29,G,77,76,64.1,2.2,5.7,39.5,37.3,2.2,30.6,1.0,0.1,0.04
Brandon Knight,PHX,23,G,62,62,60.1,2.1,5.6,36.8,36.4,0.4,32.3,1.4,0.1,0.05
Jeff Teague,ATL,27,G,73,73,68.4,2.0,5.6,35.6,36.3,-0.7,30.5,1.7,0.3,0.1
Nicolas Batum,POR,26,F,71,69,54.2,2.0,5.5,35.6,36.8,-1.2,33.5,1.1,0.2,0.01
Carmelo Anthony,NYK,31,F,39,39,63.6,2.1,5.5,37.7,36.3,1.4,35.7,1.0,0.1,0
Solomon Hill,IND,24,F,82,81,56.6,2.1,5.5,37.7,36.9,0.8,29.0,0.8,0.1,0.05
Deron Williams,BKN,31,G,68,68,61.4,2.2,5.5,39.8,36.3,3.5,31.1,0.9,0.1,0.07
Paul Pierce,WAS,37,F,73,72,61.2,1.9,5.4,35.6,36.5,-0.9,26.2,0.6,0.2,0.04
Kevin Durant,OKC,26,F,27,27,59.4,2.0,5.4,37.2,36.6,0.6,33.8,0.9,0.5,0.07
Marcus Smart,BOS,21,G,66,66,64.2,2.0,5.4,37.3,36.4,0.9,27.0,1.5,0.1,0.13
Ty Lawson,DEN,27,G,75,74,59.7,2.0,5.3,38.6,36.5,2.1,35.5,1.2,0.1,0.01
Trevor Ariza,HOU,29,F,81,81,57.6,2.2,5.3,40.8,37.0,3.8,35.7,1.9,0.1,0.06
Kentavious Caldwell-Pope,DET,22,G,82,81,59.6,2.0,5.3,38.6,37.4,1.2,31.5,1.1,0.1,0.04
Avery Bradley,BOS,24,G,77,77,63.4,1.8,5.3,34.8,37.0,-2.2,31.5,1.1,0.1,0
Thaddeus Young,BKN,27,F,75,73,45.8,1.9,5.3,35.1,37.6,-2.5,32.0,1.6,0.1,0.13
Terrence Ross,TOR,24,F-G,82,81,57.9,2.1,5.3,40.7,37.1,3.6,25.5,0.6,0.1,0.05
Patrick Beverley,HOU,26,G,56,55,56.9,1.9,5.3,35.3,36.8,-1.6,30.8,1.1,0.2,0.12
Chris Bosh,MIA,31,C,44,42,39.2,2.0,5.2,37.8,38.1,-0.3,35.4,0.9,0.2,0.07
JR Smith,CLE,29,G-F,70,70,66.4,1.8,5.2,34.2,36.7,-2.5,29.7,1.2,0.2,0
Danny Green,SAS,28,G-F,81,80,51.0,2.0,5.2,38.3,37.0,1.3,28.5,1.2,0.3,0.06
Wayne Ellington,LAL,27,G,65,64,67.8,1.8,5.2,35.2,36.7,-1.5,25.8,0.5,0.0,0.05
Goran Dragic,MIA,29,G,78,77,53.6,1.9,5.1,36.4,36.7,-0.3,33.8,1.0,0.1,0.1
Terrence Jones,HOU,23,F,33,33,39.1,1.6,5.1,30.2,36.2,-6.0,26.9,0.5,0.7,0.03
Chandler Parsons,DAL,26,F,66,65,58.9,1.9,5.1,37.3,37.1,0.2,33.1,1.0,0.1,0.11
Josh Smith,HOU,29,F,83,83,40.6,1.9,5.1,37.7,37.0,0.7,27.7,1.0,0.4,0.13
CJ Miles,IND,28,G,69,68,66.3,1.7,5.1,33.2,37.1,-3.9,26.3,0.9,0.2,0.09
Corey Brewer,HOU,29,G-F,79,77,64.3,1.7,5.0,33.2,36.6,-3.4,26.1,1.4,0.1,0.07
Evan Turner,BOS,26,G-F,82,82,50.5,1.8,5.0,36.7,36.9,-0.2,27.6,1.0,0.1,0
Derrick Rose,CHI,26,G,51,51,48.9,1.8,5.0,36.3,36.8,-0.5,30.0,0.7,0.2,0.14
Mario Chalmers,MIA,29,G,79,77,60.0,1.6,5.0,32.6,37.3,-4.7,29.6,1.5,0.0,0.15
Jose Calderon,NYK,33,G,41,41,60.7,2.3,5.0,46.8,36.6,10.2,30.2,0.7,0,0
DeMar DeRozan,TOR,25,G,60,60,56.4,1.9,5.0,37.0,36.7,0.3,35.0,1.2,0.1,0.03
Iman Shumpert,CLE,25,G,60,60,59.8,1.7,5.0,33.8,36.0,-2.2,24.9,1.3,0.1,0.02
Tyler Johnson,MIA,23,G,28,28,55.6,1.7,5.0,33.8,36.2,-2.4,18.8,1.0,0.2,0
Ryan Kelly,LAL,24,F,52,52,58.2,1.5,5.0,30.6,36.6,-6.0,23.7,0.6,0.3,0.02
Michael Carter-Williams,MIL,23,G,66,66,54.7,1.8,5.0,35.8,37.1,-1.3,32.6,1.7,0.2,0.05
Rodney Stuckey,IND,29,G,71,70,62.0,1.8,4.9,37.0,36.8,0.1,26.4,0.8,0.1,0.08
Channing Frye,ORL,32,F,75,72,41.3,2.1,4.9,43.1,37.9,5.1,24.9,0.6,0.1,0.01
Zach Randolph,MEM,33,F,71,68,43.0,1.8,4.9,36.7,37.3,-0.7,32.5,1.0,0.1,0.01
Kenneth Faried,DEN,25,F,75,73,43.3,1.9,4.9,37.9,37.5,0.4,27.8,0.8,0.1,0.15
Taj Gibson,CHI,30,F,62,61,44.3,1.9,4.9,38.2,37.1,1.1,27.3,0.6,0.4,0.02
Dion Waiters,OKC,23,G,79,78,55.9,1.7,4.8,34.5,36.8,-2.4,27.6,1.1,0.1,0
Rajon Rondo,DAL,29,G,67,67,60.3,1.7,4.8,34.5,36.4,-1.9,29.7,1.3,0.1,0.16
Jabari Parker,MIL,20,F,25,25,51.5,1.9,4.8,39.7,36.7,3.0,29.6,1.2,0.1,0
Dirk Nowitzki,DAL,37,F,77,77,42.7,2.0,4.8,41.4,36.6,4.8,29.6,0.5,0.1,0.01
Shabazz Muhammad,MIN,22,F,36,35,65.0,1.7,4.8,35.3,36.1,-0.8,22.8,0.5,0.0,0
Tim Frazier,POR,24,G,10,10,64.9,1.4,4.8,29.2,38.4,-9.2,21.7,0.7,0,0
Henry Walker,MIA,27,F,23,23,48.5,1.4,4.8,30.0,36.8,-6.8,26.2,1.0,0.2,0.25
C.J. Watson,IND,31,G,56,55,60.4,1.8,4.8,37.1,36.2,0.9,24.9,1.0,0.1,0.05
Russell Westbrook,OKC,26,G,67,67,63.2,1.8,4.8,38.2,36.8,1.4,34.4,2.1,0.0,0.1
Giannis Antetokounmpo,MIL,20,F,80,79,47.9,1.8,4.8,37.8,36.5,1.3,31.4,0.9,0.2,0
Jameer Nelson,DEN,33,G,63,63,64.5,1.9,4.8,40.0,36.1,3.9,22.3,0.7,0.0,0.11
Mike Dunleavy,CHI,34,F,63,62,58.5,1.7,4.7,35.2,36.7,-1.4,29.2,0.6,0.2,0.16
O.J. Mayo,MIL,27,G,70,67,66.1,1.5,4.7,30.9,36.2,-5.3,23.9,0.8,0.1,0.06
Bojan Bogdanovic,BKN,26,G-F,77,74,60.9,1.7,4.7,35.8,36.7,-0.9,23.8,0.4,0.0,0.01
Tim Hardaway Jr.,NYK,23,G,68,67,59.4,2.0,4.7,42.8,37.0,5.9,24.0,0.3,0.0,0.01
Hollis Thompson,PHI,24,G-F,71,69,61.9,1.6,4.7,33.5,36.9,-3.3,25.0,0.8,0.2,0
Eric Gordon,NOP,26,G,61,59,58.2,1.7,4.7,36.6,36.2,0.4,33.1,0.8,0.1,0
Matthew Dellavedova,CLE,24,G,65,65,61.6,1.7,4.7,36.3,35.0,1.3,20.6,0.4,0.0,0.04
Robert Covington,PHI,24,F,69,67,53.4,1.8,4.7,39.3,36.6,2.6,27.9,1.4,0.1,0.01
Shane Larkin,NYK,22,G,75,73,57.5,1.6,4.6,34.0,35.8,-1.8,24.5,1.2,0.1,0
Zach LaVine,MIN,20,G,74,70,60.2,1.9,4.6,41.5,36.7,4.8,24.7,0.7,0.0,0
Dwyane Wade,MIA,33,G,61,61,60.6,1.5,4.6,33.3,36.8,-3.5,31.8,1.2,0.2,0.02
Kevin Love,CLE,26,F,74,74,33.6,1.6,4.6,34.6,37.4,-2.8,33.8,0.7,0.2,0.13
Michael Kidd-Gilchrist,CHA,21,F,55,54,50.5,1.8,4.6,38.7,37.0,1.7,28.9,0.5,0.1,0.16
Kirk Hinrich,CHI,34,G,66,65,56.5,1.8,4.6,38.6,36.3,2.3,24.4,0.7,0.1,0.17
Kawhi Leonard,SAS,24,F,64,64,51.0,1.8,4.6,38.6,36.5,2.1,31.8,2.3,0.3,0
Jabari Brown,LAL,22,G,19,19,63.0,1.6,4.6,34.5,36.8,-2.3,29.9,0.6,0.1,0
Jeremy Lin,LAL,26,G,74,71,50.1,1.9,4.6,41.0,36.5,4.5,25.8,1.1,0.1,0.09
Luc Mbah a Moute,PHI,28,F,67,67,42.4,1.6,4.6,35.3,37.0,-1.7,28.6,1.2,0.1,0.01
Andre Iguodala,GSW,31,G-F,77,77,60.4,1.5,4.6,33.2,35.8,-2.6,26.9,1.2,0.1,0.01
Tony Allen,MEM,33,F-G,63,63,62.1,1.5,4.6,33.0,36.6,-3.7,26.2,2.0,0.2,0
Lorenzo Brown,MIN,24,G,24,24,59.6,1.7,4.5,37.6,36.8,0.8,18.9,1.0,0.1,0
Wesley Johnson,LAL,27,F,76,74,52.3,1.8,4.5,39.4,36.9,2.4,29.5,0.8,0.2,0
LeBron James,CLE,30,F,68,67,57.2,1.7,4.5,36.8,36.2,0.6,36.1,1.6,0.3,0.06
Enes Freedom,OKC,23,C,75,73,37.9,1.9,4.5,42.0,38.2,3.8,NaN,NaN,NaN,NaN
Harrison Barnes,GSW,23,F,82,79,48.4,1.6,4.5,35.8,36.4,-0.6,28.3,0.7,0.1,0.01
Aaron Brooks,CHI,30,G,82,79,58.6,1.7,4.5,37.1,36.2,0.9,23.0,0.7,0.1,0.2
Quincy Pondexter,NOP,27,F-G,45,45,51.8,1.4,4.5,31.3,37.0,-5.7,23.9,0.3,0.1,0.03
Tony Parker,SAS,33,G,68,68,59.9,1.7,4.5,38.3,37.0,1.3,28.7,0.6,0.0,0.03
Lou Williams,TOR,28,G,80,78,63.8,1.4,4.4,31.8,36.2,-4.3,25.2,1.1,0.1,0.1
Rasual Butler,WAS,36,F,69,64,55.1,1.5,4.4,34.8,36.2,-1.4,20.1,0.4,0.2,0
David West,IND,34,F,66,65,47.8,1.7,4.4,39.5,37.8,1.7,28.7,0.7,0.3,0.02
DeAndre Jordan,LAC,26,C,82,77,29.7,1.7,4.4,39.7,37.4,2.3,34.4,1.0,0.9,0
Jodie Meeks,DET,27,G,60,58,64.9,1.6,4.4,35.5,36.4,-0.9,24.4,1.0,0.0,0.03
Jordan Clarkson,LAL,23,G,59,57,53.3,1.6,4.4,37.2,36.3,0.9,25.0,0.9,0.1,0
Greg Monroe,DET,25,F-C,69,68,34.2,1.7,4.3,39.7,39.1,0.6,31.0,1.1,0.1,0.13
Donatas Motiejunas,HOU,24,F-C,70,67,37.0,1.6,4.3,36.8,37.5,-0.7,28.7,0.8,0.2,0.34
Donald Sloan,IND,27,G,47,45,55.6,1.6,4.3,36.0,36.1,-0.2,20.9,0.4,0,0
Brandon Jennings,DET,25,G,41,40,58.3,1.6,4.3,37.7,36.5,1.2,28.6,1.1,0.0,0
Derrick Favors,UTA,23,F,74,71,33.4,1.6,4.3,38.3,37.7,0.6,30.8,0.8,0.5,0
Shannon Brown,MIA,29,G,4,4,81.0,2.0,4.3,47.1,38.2,8.9,17.8,0.8,0,0
Danilo Gallinari,DEN,26,F,59,57,51.3,1.6,4.2,38.4,36.9,1.5,24.2,0.8,0.2,0.17
D.J. Augustin,OKC,27,G,82,81,60.1,1.5,4.2,35.1,36.1,-1.0,24.0,0.6,0.0,0.09
Gordon Hayward,UTA,25,F,76,76,52.9,1.6,4.2,37.6,36.7,0.9,34.4,1.4,0.1,0.03
Beno Udrih,MEM,32,G,79,77,57.8,1.6,4.2,38.9,36.1,2.8,18.9,0.6,0.1,0.04
Anthony Morrow,OKC,29,G,74,74,59.8,1.6,4.2,37.5,36.5,1.0,24.4,0.7,0.1,0
Dante Exum,UTA,19,G,82,79,60.3,1.6,4.2,39.1,36.4,2.7,22.2,0.5,0.1,0.07
Patrick Patterson,TOR,26,F,81,80,42.9,1.6,4.2,39.3,36.8,2.5,26.6,0.7,0.1,0.05
Marcus Morris Sr.,PHX,25,F,81,79,48.4,1.4,4.2,33.5,35.9,-2.4,NaN,NaN,NaN,NaN
James Johnson,TOR,28,F,69,64,55.4,1.4,4.2,34.3,36.3,-2.1,19.6,0.8,0.5,0.03
Boris Diaw,SAS,33,C-F,81,76,41.8,1.5,4.2,35.7,36.6,-0.9,24.5,0.4,0.1,0
Isaiah Thomas,BOS,26,G,67,64,62.6,1.5,4.2,35.4,36.4,-1.1,25.8,0.9,0.1,0.01
Shabazz Napier,MIA,23,G,48,45,64.7,1.8,4.2,43.5,36.9,6.6,19.8,0.8,0.0,0
Nikola Vucevic,ORL,24,C,74,73,30.0,1.7,4.2,40.3,38.5,1.7,34.2,0.7,0.3,0.01
Markieff Morris,PHX,25,F,82,79,37.8,1.5,4.2,36.1,37.2,-1.1,31.5,1.2,0.2,0.2
Ronnie Price,LAL,32,G,43,41,67.3,1.8,4.2,43.6,36.7,6.9,22.8,1.6,0.0,0.14
Anderson Varejao,CLE,32,C,26,26,35.0,1.6,4.2,38.0,38.2,-0.2,24.5,0.7,0.2,0.04
Lance Stephenson,CHA,24,G,59,54,62.3,1.5,4.2,37.1,37.1,0.1,25.8,0.6,0.1,0.03
Brook Lopez,BKN,27,C,72,70,28.8,1.6,4.1,37.9,38.4,-0.4,29.2,0.6,0.5,0.01
Kyle Singler,OKC,27,F,78,77,48.8,1.6,4.1,39.6,36.5,3.1,21.8,0.6,0.1,0.04
Thabo Sefolosha,ATL,31,F-G,51,50,69.5,1.5,4.1,37.1,36.6,0.6,18.8,1.0,0.2,0
Alan Anderson,BKN,32,G-F,73,70,56.5,1.4,4.1,33.7,36.5,-2.9,23.6,0.8,0.0,0.12
Ray McCallum,SAC,24,G,66,64,57.0,1.7,4.1,40.7,36.4,4.3,21.1,0.7,0.1,0
Jamal Crawford,LAC,35,G,64,62,69.3,1.5,4.1,37.4,35.3,2.1,26.6,0.9,0.1,0
Tony Snell,CHI,23,F,66,58,59.9,1.3,4.1,32.7,36.1,-3.4,19.6,0.4,0.0,0.01
Rodney Hood,UTA,22,G-F,50,47,60.8,1.5,4.1,37.4,36.5,0.9,21.3,0.6,0.1,0.02
Derrick Williams,SAC,24,F,72,69,58.6,1.6,4.1,38.7,36.1,2.6,19.8,0.5,0.0,0
Timofey Mozgov,CLE,28,C,81,79,30.9,1.9,4.0,46.8,38.7,8.0,25.3,0.4,0.3,0
Devin Harris,DAL,32,G,76,74,62.4,1.3,4.0,32.2,35.9,-3.7,22.2,1.0,0.1,0.33
Garrett Temple,WAS,29,G,40,37,67.4,1.9,4.0,46.0,35.7,10.3,14.1,0.8,0.0,0
Tyson Chandler,DAL,32,C,74,70,27.3,1.7,4.0,41.9,37.9,4.0,30.5,0.6,0.5,0.09
Will Bynum,WAS,32,G,5,5,83.3,2.6,4.0,65.0,34.7,30.3,9.6,0.1,0.0,0
Jason Terry,HOU,37,G,76,74,61.7,1.3,4.0,32.7,36.1,-3.4,21.3,0.9,0.2,0
Greivis Vasquez,TOR,28,G,82,80,56.3,1.5,4.0,36.8,36.8,0.0,24.3,0.6,0.0,0.05
Jason Smith,NYK,29,F-C,81,77,47.2,1.5,3.9,38.2,37.3,1.0,21.8,0.4,0.2,0.01
Tony Wroten,PHI,22,G,29,28,58.5,1.3,3.9,34.2,36.2,-2.0,29.8,1.6,0.1,0.03
Marvin Williams,CHA,29,F,78,72,46.0,1.4,3.9,34.3,37.0,-2.7,26.1,0.9,0.1,0.01
Chase Budinger,MIN,27,F,63,58,57.0,1.5,3.9,38.5,36.0,2.4,19.2,0.7,0.1,0.06
Kelly Olynyk,BOS,24,C-F,64,62,38.4,1.5,3.9,37.8,37.6,0.3,22.2,1.0,0.2,0.09
Jerryd Bayless,MIL,26,G,76,70,58.0,1.3,3.9,34.0,36.2,-2.2,22.3,0.8,0.1,0.04
Gary Neal,MIN,30,G,54,51,63.6,1.5,3.9,38.9,36.4,2.5,22.1,0.4,0.0,0.06
Steve Blake,POR,35,G,80,79,57.7,1.5,3.9,38.1,36.3,1.9,18.9,0.5,0.0,0.06
Jason Richardson,PHI,34,G,19,18,55.6,1.5,3.9,39.2,37.0,2.2,21.9,0.7,0.2,0
Nene,WAS,32,F-C,67,64,44.3,1.5,3.9,39.0,38.4,0.6,25.3,1.0,0.1,0.09
Nik Stauskas,SAC,21,G,70,66,61.3,1.4,3.9,35.4,36.5,-1.1,15.4,0.3,0.1,0
Evan Fournier,ORL,22,G,58,55,57.6,1.4,3.9,35.7,37.5,-1.8,28.6,0.7,0.0,0.02
Jae Crowder,BOS,24,F,80,77,53.8,1.3,3.9,33.3,36.8,-3.5,20.1,0.9,0.1,0.05
Gerald Green,PHX,29,G-F,71,66,60.6,1.5,3.9,38.0,36.9,1.1,19.5,0.6,0.1,0.03
Andrea Bargnani,NYK,29,C-F,29,28,38.0,1.9,3.9,48.2,37.8,10.4,27.1,0.1,0.4,0.07
Carlos Boozer,LAL,33,F,71,69,49.5,1.4,3.9,37.2,37.1,0.2,23.8,0.6,0.0,0
Nerlens Noel,PHI,21,C-F,75,73,30.3,1.6,3.8,42.7,37.6,5.1,30.8,1.8,0.6,0.04
Andre Miller,SAC,39,G,77,75,70.2,1.3,3.8,34.9,35.5,-0.5,15.5,0.4,0.0,0.09
Shaun Livingston,GSW,29,G,77,75,58.4,1.2,3.8,30.8,35.7,-4.9,18.8,0.6,0.2,0.01
Kent Bazemore,ATL,25,G,72,69,59.1,1.5,3.8,38.0,35.9,2.1,17.6,0.7,0.1,0.04
Jerami Grant,PHI,21,F,64,61,50.6,1.4,3.8,37.3,36.4,0.9,21.2,0.6,0.4,0.03
DeMarcus Cousins,SAC,24,C,59,57,26.0,1.3,3.8,32.9,37.5,-4.7,34.1,1.5,0.7,0.58
Quincy Pondexter,NOP,27,G-F,29,27,61.5,1.5,3.8,40.0,35.2,4.8,23.9,0.3,0.1,0.03
Brandon Bass,BOS,30,F-C,81,78,44.1,1.4,3.8,36.5,37.4,-0.9,23.5,0.5,0.2,0
Ed Davis,LAL,26,F,79,75,37.2,1.5,3.8,38.9,37.3,1.6,23.3,0.6,0.3,0
Danny Granger,PHX,32,F-G,29,29,61.6,1.6,3.8,41.3,36.4,4.8,20.4,0.4,0.1,0.07
Al Horford,ATL,29,C-F,76,73,32.2,1.4,3.8,36.0,37.4,-1.4,30.5,0.9,0.5,0
Cody Zeller,CHA,22,F-C,62,58,37.9,1.4,3.8,38.2,37.6,0.6,24.0,0.5,0.2,0.03
KJ McDaniels,HOU,22,G-F,59,53,49.1,1.4,3.8,38.5,36.7,1.8,21.8,0.7,0.3,0.02
Michael Beasley,MIA,26,F,24,23,44.8,1.3,3.8,34.4,36.3,-1.9,21.0,0.6,0.1,0.17
Markel Brown,BKN,23,G,41,40,61.9,1.5,3.7,40.5,37.1,3.4,16.6,0.7,0.2,0.04
Marcin Gortat,WAS,31,C,82,80,27.1,1.4,3.7,38.9,38.2,0.8,29.9,0.6,0.5,0.05
Randy Foye,DEN,31,G,50,48,60.5,1.5,3.7,41.1,36.6,4.5,21.7,0.7,0.1,0.04
Steven Adams,OKC,21,C,70,66,31.8,1.4,3.7,37.2,38.1,-0.8,25.3,0.5,0.4,0
Ricky Ledo,NYK,22,G,13,13,65.8,1.4,3.7,37.5,37.4,0.1,14.4,0.4,0.0,0
Perry Jones III,OKC,23,F,37,33,58.1,1.5,3.7,41.2,36.4,4.7,14.7,0.4,0.1,0
Cory Joseph,SAS,23,G,74,69,53.1,1.2,3.7,33.8,36.2,-2.4,18.3,0.6,0.1,0.03
David Stockton,SAC,24,G,3,3,55.0,0.7,3.7,18.2,28.9,-10.7,11.0,0.7,0,0
Paul George,IND,25,F-G,6,6,73.3,1.5,3.7,40.9,36.3,4.6,15.2,0.8,0.0,0
Brian Roberts,CHA,29,G,71,67,59.5,1.2,3.7,33.5,36.4,-3.0,18.5,0.5,0.0,0.08
Tayshaun Prince,DET,35,F,58,58,50.4,1.3,3.7,36.3,36.5,-0.2,24.1,0.5,0.1,0.03
Dennis Schroder,ATL,21,G,75,75,66.3,1.4,3.6,37.0,36.4,0.6,19.7,0.6,0.1,0.16
Tristan Thompson,CLE,24,C-F,81,78,32.4,1.5,3.6,41.4,37.2,4.1,26.8,0.4,0.2,0
Amir Johnson,TOR,28,F,75,73,32.9,1.5,3.6,41.0,37.8,3.3,26.4,0.6,0.2,0.12
Willie Green,ORL,33,G,50,46,62.1,1.2,3.6,34.1,36.4,-2.3,18.3,0.5,0.1,0.08
Nick Young,LAL,30,F-G,42,37,62.8,1.0,3.6,28.3,36.9,-8.6,23.8,0.5,0.1,0
Al-Farouq Aminu,DAL,24,F,72,68,49.7,1.5,3.6,41.9,36.2,5.8,18.5,0.9,0.3,0.03
Caron Butler,DET,35,F,78,75,57.8,1.3,3.6,37.0,36.3,0.7,20.8,0.6,0.0,0
Sergey Karasev,BKN,21,G-F,32,29,69.3,1.4,3.6,40.0,36.8,3.2,17.3,0.7,0.0,0.09
Trevor Booker,UTA,27,F,78,76,51.1,1.2,3.6,34.1,36.1,-2.0,19.8,0.5,0.3,0.05
