Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
James Harden,HOU,27,G,81,81,100,6.0,13.2,45.5,45.0,0.5,36.4,1.5,0.2,0.11
Justise Winslow,MIA,21,F,18,18,100,6.3,13.1,48.3,45.6,2.7,34.7,1.5,0.0,0
Hassan Whiteside,MIA,28,C,77,77,100,6.0,13.0,45.9,48.4,-2.5,32.6,0.7,0.6,0.01
Michael Kidd-Gilchrist,CHA,23,F,81,81,100,5.9,12.9,45.4,45.6,-0.3,29.0,1.0,0.2,0.1
Kevin Durant,GSW,28,F,61,61,100,5.1,12.9,39.7,45.6,-6.0,33.4,1.1,0.6,0.03
Serge Ibaka,TOR,27,F,79,79,100,6.0,12.9,47.0,46.7,0.3,30.7,0.5,0.3,0
Blake Griffin,LAC,28,F,61,61,100,5.6,12.8,44.0,46.5,-2.6,34.0,0.9,0.1,0.15
Nikola Vucevic,ORL,26,C,75,75,100,5.9,12.7,46.6,48.0,-1.4,28.8,1.0,0.5,0
LaMarcus Aldridge,SAS,31,F,71,71,100,5.1,12.6,40.9,46.7,-5.9,32.4,0.6,0.3,0
Clint Capela,HOU,23,C,65,65,100,6.1,12.5,49.0,47.8,1.2,23.9,0.5,0.4,0.09
Andre Roberson,OKC,25,F,79,79,100,5.1,12.3,41.8,45.7,-3.9,30.1,1.2,0.4,0
Julius Randle,LAL,22,F,74,74,100,6.1,12.2,50.5,47.0,3.5,28.8,0.7,0.1,0
Jrue Holiday,NOP,27,G,67,67,100,4.8,12.0,39.9,44.6,-4.7,32.7,1.5,0.4,0.04
Markieff Morris,WAS,27,F,76,76,100,5.6,12.0,46.5,46.3,0.2,31.2,1.1,0.2,0.04
Tobias Harris,DET,24,F,82,82,100,5.5,11.9,46.6,45.7,0.9,31.3,0.7,0.2,0.01
Mason Plumlee,DEN,27,C,81,81,100,5.8,11.9,48.8,48.1,0.7,26.5,0.9,0.3,0.1
CJ McCollum,POR,25,G,80,80,100,5.4,11.9,45.8,43.9,1.9,35.0,0.9,0.3,0.04
Wilson Chandler,DEN,30,F,70,70,100,5.1,11.8,43.3,46.0,-2.7,30.9,0.7,0.1,0
Paul George,IND,27,F,74,74,100,5.3,11.8,45.0,45.7,-0.8,35.9,1.6,0.1,0.09
Kemba Walker,CHA,27,G,79,79,100,5.2,11.8,44.2,44.7,-0.6,34.7,1.1,0.1,0.33
Giannis Antetokounmpo,MIL,22,F-G,80,80,100,4.9,11.7,41.6,46.4,-4.7,35.6,1.6,0.6,0.03
Mike Conley,MEM,29,G,69,69,100,5.1,11.6,44.1,45.0,-0.9,33.2,1.3,0.1,0.09
George Hill,UTA,31,G,49,49,100,5.4,11.5,47.1,45.1,1.9,31.5,1.0,0.1,0.08
LeBron James,CLE,32,F,74,74,100,4.8,11.5,42.2,45.6,-3.4,37.8,1.2,0.1,0.09
Tyson Chandler,PHX,34,C,45,45,100,5.7,11.5,49.9,48.7,1.2,27.6,0.7,0.2,0.02
Thaddeus Young,IND,29,F,73,73,100,5.0,11.5,43.7,46.1,-2.5,30.2,1.5,0.1,0.15
Marc Gasol,MEM,32,C,74,74,100,5.3,11.5,46.1,48.1,-2.0,34.2,0.9,0.4,0.05
Pau Gasol,SAS,36,C,63,63,100,5.5,11.5,48.1,48.1,0.0,25.4,0.4,0.3,0
Jabari Parker,MIL,22,F,51,51,100,5.3,11.4,46.2,45.9,0.4,33.9,1.0,0.1,0
Damian Lillard,POR,26,G,75,75,100,5.2,11.4,45.3,44.1,1.2,35.9,0.9,0.2,0.15
Al-Farouq Aminu,POR,26,F,61,61,100,5.1,11.4,44.7,46.3,-1.6,29.1,1.0,0.3,0.02
Eric Bledsoe,PHX,27,G,64,64,100,5.7,11.3,50.0,44.8,5.2,33.0,1.4,0.3,0.2
Bradley Beal,WAS,24,G,77,77,100,5.1,11.3,45.1,44.5,0.6,34.9,1.1,0.1,0.06
Alex Len,PHX,24,C,75,75,100,5.2,11.2,46.5,47.6,-1.1,20.3,0.5,0.4,0
Patrick Beverley,HOU,28,G,67,67,100,5.2,11.2,46.1,44.7,1.5,30.7,1.5,0.2,0.36
Marvin Williams,CHA,31,F,76,76,100,5.0,11.2,44.6,46.3,-1.7,30.2,0.8,0.2,0.01
Robert Covington,PHI,26,F,67,67,100,4.8,11.2,42.7,45.4,-2.6,31.6,1.9,0.4,0.04
Frank Kaminsky,CHA,24,C,75,75,100,5.2,11.2,46.5,46.1,0.4,26.1,0.6,0.1,0.08
Andre Drummond,DET,23,C,81,81,100,5.8,11.2,51.6,48.4,3.2,29.8,1.5,0.5,0.02
Danilo Gallinari,DEN,28,F,62,62,100,4.8,11.2,43.3,44.8,-1.5,33.9,0.6,0.1,0.13
Victor Oladipo,OKC,25,G,67,67,100,5.2,11.0,46.9,44.8,2.2,33.2,1.2,0.1,0.12
Jahlil Okafor,PHI,21,C,50,50,100,5.4,11.0,49.5,47.7,1.7,22.7,0.4,0.3,0.04
Rudy Gay,SAC,30,F,30,30,100,4.8,10.9,44.3,45.9,-1.6,33.8,1.5,0.4,0.07
Elfrid Payton,ORL,23,G,82,82,100,4.9,10.9,44.8,44.5,0.2,29.4,1.1,0.2,0
Devin Booker,PHX,20,G,76,76,100,4.9,10.8,45.0,44.5,0.5,35.0,0.9,0.0,0.01
James Johnson,MIA,30,F,76,76,100,4.4,10.8,40.5,45.3,-4.8,27.4,1.0,0.4,0.05
Dirk Nowitzki,DAL,39,F,53,53,100,5.2,10.7,48.9,47.6,1.2,26.4,0.6,0.3,0
Jon Leuer,DET,28,F,75,75,100,5.2,10.7,48.4,45.5,2.9,25.9,0.4,0.1,0.01
Jonas Valanciunas,TOR,25,C,79,79,100,5.1,10.6,48.6,48.5,0.0,25.8,0.5,0.3,0.01
Otto Porter Jr.,WAS,24,F,80,80,100,5.0,10.6,47.7,45.3,2.4,32.6,1.4,0.1,0.05
Klay Thompson,GSW,27,G,78,78,100,4.5,10.6,42.4,44.9,-2.5,34.0,0.8,0.3,0
Derrick Rose,NYK,28,G,64,64,100,4.5,10.5,42.6,44.7,-2.1,32.5,0.7,0.2,0.05
Dion Waiters,MIA,25,G,46,46,100,4.3,10.5,41.2,44.8,-3.6,30.1,0.9,0.2,0
DeMarre Carroll,TOR,30,F,71,71,100,4.4,10.5,42.0,45.8,-3.7,26.1,1.1,0.2,0.03
Kyle Lowry,TOR,31,G,59,59,100,4.9,10.5,46.9,44.5,2.5,37.4,1.5,0.1,0.27
Jusuf Nurkic,POR,22,C,63,63,100,5.0,10.4,48.3,48.5,-0.1,21.4,0.8,0.3,0
Ryan Anderson,HOU,29,F,72,72,100,5.1,10.4,49.4,46.2,3.2,29.4,0.4,0.0,0.19
Jeremy Lin,BKN,28,G,35,35,100,4.4,10.4,42.0,44.9,-2.8,24.5,1.2,0.2,0.19
Kelly Olynyk,BOS,26,C-F,75,75,100,4.9,10.4,47.4,45.9,1.5,20.5,0.6,0.2,0.17
Dario Saric,PHI,23,F,81,81,100,4.8,10.4,46.7,45.7,1.0,26.3,0.7,0.1,0.01
Jimmy Butler,CHI,27,F,76,76,100,4.4,10.4,42.4,45.7,-3.2,37.0,1.9,0.2,0.09
Wesley Matthews,DAL,30,G-F,72,72,100,4.6,10.3,44.3,45.2,-0.9,34.2,1.1,0.1,0.14
Jeff Teague,IND,29,G,81,81,100,4.7,10.2,46.0,44.6,1.3,32.4,1.2,0.2,0.16
Joakim Noah,NYK,32,C,46,46,100,5.1,10.2,50.2,48.3,1.9,22.1,0.7,0.3,0.04
Chris Paul,LAC,32,G,61,61,100,4.8,10.2,47.3,45.0,2.2,31.5,2.0,0.0,0.03
Bismack Biyombo,ORL,24,C-F,81,81,100,5.0,10.2,49.5,47.2,2.3,22.1,0.3,0.2,0.01
Danny Green,SAS,30,G-F,67,67,100,4.3,10.2,42.5,45.5,-3.0,26.6,1.0,0.3,0.01
Ivica Zubac,LAL,20,C,36,36,100,5.1,10.1,50.4,48.9,1.6,16.0,0.4,0.1,0
Jae Crowder,BOS,26,F,72,72,100,4.1,10.1,40.3,45.3,-5.0,32.4,1.0,0.0,0.06
Ricky Rubio,MIN,26,G,75,75,100,4.6,10.1,45.8,45.3,0.6,32.9,1.7,0.1,0.11
Cody Zeller,CHA,24,C,62,62,100,4.9,10.1,48.8,48.2,0.6,27.8,1.0,0.3,0.03
Harrison Barnes,DAL,25,F,78,78,100,4.7,10.1,46.8,46.1,0.6,35.5,0.8,0.0,0
Luol Deng,LAL,32,F,56,56,100,4.7,10.1,47.1,45.7,1.4,26.5,0.9,0.1,0.04
Montrezl Harrell,HOU,23,F,57,57,100,4.6,10.1,45.7,46.6,-0.8,18.3,0.3,0.3,0.19
Carmelo Anthony,NYK,33,F,74,74,100,4.4,10.0,43.7,45.5,-1.8,34.3,0.8,0.1,0
Channing Frye,CLE,34,F,74,74,100,4.8,10.0,48.5,46.8,1.7,18.9,0.4,0.1,0.04
Tyler Johnson,MIA,25,G,73,73,100,4.4,10.0,43.7,43.8,-0.1,29.8,1.2,0.2,0.08
Avery Bradley,BOS,26,G,55,55,100,4.5,10.0,45.6,44.4,1.2,33.4,1.2,0.1,0
Josh Richardson,MIA,23,G,53,53,100,4.0,10.0,40.5,44.0,-3.5,30.5,1.1,0.3,0
Kyrie Irving,CLE,25,G,72,72,100,4.9,9.9,49.7,44.7,5.0,35.1,1.2,0.1,0.06
Dwight Howard,ATL,31,C,74,74,100,4.3,9.9,43.6,48.2,-4.6,29.7,0.9,0.5,0
Derrick Favors,UTA,25,F-C,50,50,100,4.6,9.9,46.6,47.1,-0.5,23.7,0.9,0.2,0
Garrett Temple,SAC,31,G,65,65,100,4.4,9.9,44.5,44.3,0.3,26.6,1.3,0.2,0.05
Justin Hamilton,BKN,27,C,62,62,100,4.7,9.8,47.9,46.9,1.0,18.4,0.5,0.1,0.03
Terrence Jones,MIL,25,F,51,51,100,4.7,9.8,47.9,46.8,1.1,23.5,0.7,0.3,0.02
Taj Gibson,OKC,32,F,78,78,100,4.5,9.8,45.4,46.6,-1.3,25.5,0.5,0.2,0.03
Timofey Mozgov,LAL,30,C,54,54,100,4.5,9.8,45.9,47.9,-2.0,20.4,0.3,0.0,0.02
Thabo Sefolosha,ATL,33,F,62,62,100,4.5,9.8,45.8,45.9,-0.1,25.7,1.5,0.2,0
Trevor Booker,BKN,29,F,70,70,100,4.3,9.8,44.1,46.2,-2.1,24.7,1.1,0.1,0.03
Maurice Harkless,POR,24,F,77,77,100,3.9,9.8,39.7,45.8,-6.1,28.9,1.1,0.2,0.01
Dennis Schroder,ATL,23,G,79,79,100,4.2,9.8,43.1,44.5,-1.4,31.5,0.9,0.1,0.15
Solomon Hill,NOP,26,F,80,80,100,4.2,9.8,43.1,45.4,-2.2,29.7,0.9,0.1,0.01
Enes Freedom,OKC,25,C,72,72,100,4.5,9.7,46.7,47.2,-0.5,NaN,NaN,NaN,NaN
Reggie Jackson,DET,27,G,52,52,100,4.6,9.7,47.5,44.6,2.9,27.4,0.7,0.0,0.02
Goran Dragic,MIA,31,G,73,73,100,4.3,9.7,44.4,44.5,-0.1,33.7,1.2,0.1,0.05
Amir Johnson,BOS,30,F,80,80,100,4.4,9.6,45.7,48.0,-2.2,20.1,0.6,0.2,0.07
Dante Cunningham,NOP,30,F,66,66,100,4.5,9.6,46.8,45.6,1.3,25.0,0.6,0.1,0
Marcus Morris Sr.,DET,27,F,79,79,100,4.0,9.5,42.4,46.1,-3.8,NaN,NaN,NaN,NaN
Evan Turner,POR,28,G-F,65,65,100,4.2,9.5,43.9,45.2,-1.3,25.5,0.8,0.2,0.02
Skal Labissiere,SAC,21,F-C,30,30,100,4.3,9.5,45.6,46.8,-1.1,18.5,0.5,0.2,0
Edy Tavares,CLE,25,C,2,2,100,4.0,9.5,42.1,45.5,-3.4,14.0,0,1.5,0
Courtney Lee,NYK,31,G,77,77,100,4.4,9.5,46.2,45.0,1.2,31.9,1.1,0.2,0.01
John Wall,WAS,26,G,78,78,100,4.0,9.5,42.1,44.5,-2.4,36.4,2.0,0.2,0.09
JaMychal Green,MEM,27,F,77,77,100,4.0,9.4,42.2,46.0,-3.8,27.3,0.6,0.2,0.16
Kent Bazemore,ATL,27,F-G,73,73,100,4.0,9.4,42.2,44.7,-2.5,26.9,1.2,0.3,0.1
Lucas Nogueira,TOR,24,C,54,54,100,4.3,9.4,45.8,46.6,-0.9,19.1,0.9,0.6,0
Ish Smith,DET,28,G,81,81,100,4.3,9.4,45.4,44.2,1.1,24.1,0.8,0.3,0.1
Nerlens Noel,DAL,23,F-C,51,51,100,4.6,9.3,49.3,48.6,0.7,20.5,1.3,0.3,0.04
Alan Williams,PHX,24,F-C,40,40,100,4.1,9.3,44.2,47.2,-3.0,15.1,0.6,0.2,0
Ersan Ilyasova,ATL,30,F,82,82,100,4.1,9.3,44.2,45.9,-1.7,26.1,0.7,0.1,0.43
Rondae Hollis-Jefferson,BKN,22,F,77,77,100,4.2,9.3,45.5,45.6,-0.1,22.6,1.1,0.1,0
Nikola Mirotic,CHI,26,F,70,70,100,3.9,9.3,41.8,45.2,-3.4,24.0,0.8,0.3,0.04
Evan Fournier,ORL,24,G,68,68,100,4.1,9.3,43.8,44.7,-0.9,32.9,1.0,0.0,0.06
Richaun Holmes,PHI,23,F,57,57,100,4.6,9.2,50.0,47.1,2.9,20.9,0.7,0.3,0.02
Trevor Ariza,HOU,32,F,80,80,100,4.2,9.2,46.2,45.6,0.6,34.7,1.8,0.1,0.12
Stephen Curry,GSW,29,G,79,79,100,4.0,9.1,44.1,44.3,-0.2,33.4,1.8,0.1,0.09
Marcus Smart,BOS,23,G,79,79,100,3.9,9.1,43.1,44.5,-1.5,30.4,1.6,0.2,0.29
Nicolas Batum,CHA,28,G,77,77,100,4.1,9.1,44.8,45.0,-0.2,34.0,1.1,0.1,0.01
Khris Middleton,MIL,25,G-F,29,29,100,3.9,9.0,43.1,45.0,-1.8,30.7,1.4,0.2,0.24
Kawhi Leonard,SAS,26,F,73,73,100,4.0,9.0,44.1,45.7,-1.5,33.4,1.8,0.2,0
Ian Mahinmi,WAS,30,C,31,31,100,4.3,9.0,47.7,46.5,1.2,17.9,1.1,0.2,0.06
Aaron Gordon,ORL,21,F,80,80,100,3.9,9.0,43.7,45.5,-1.9,28.7,0.8,0.2,0.06
Willy Hernangomez,NYK,23,C,72,72,100,4.6,9.0,50.8,47.5,3.3,18.4,0.6,0.0,0.03
Eric Gordon,HOU,28,G,75,75,100,3.7,8.9,41.2,44.7,-3.5,31.0,0.6,0.3,0.03
Brandon Ingram,LAL,19,F,78,78,100,4.2,8.9,47.0,45.0,2.0,28.8,0.6,0.2,0.04
Greg Monroe,MIL,27,C,80,80,100,4.5,8.9,51.2,47.2,4.0,22.5,1.1,0.1,0.26
Tony Snell,MIL,25,G-F,80,80,100,4.0,8.8,45.6,44.7,0.9,29.2,0.7,0.1,0.01
Cory Joseph,TOR,25,G,79,79,100,4.0,8.8,45.7,44.0,1.7,25.0,0.8,0.1,0.05
Patrick Patterson,TOR,28,F,65,65,100,3.3,8.8,37.8,45.4,-7.6,24.6,0.6,0.0,0.09
Nene,HOU,34,C-F,67,67,100,4.3,8.8,49.3,46.7,2.6,17.9,0.8,0.2,0.15
Isaiah Thomas,BOS,28,G,76,76,100,4.0,8.8,46.0,44.4,1.6,33.8,0.9,0.1,0.08
Luc Mbah a Moute,LAC,30,F,80,80,100,3.7,8.8,41.9,46.0,-4.1,22.3,1.0,0.2,0.03
Zach Randolph,MEM,35,F,73,73,100,4.3,8.8,48.8,47.0,1.8,24.5,0.5,0.1,0.01
Tim Hardaway Jr.,ATL,25,G,78,78,100,3.5,8.8,40.2,44.2,-4.0,27.3,0.7,0.1,0.13
Jameer Nelson,DEN,35,G,74,74,100,4.1,8.8,47.1,44.5,2.6,27.3,0.7,0.0,0.05
Seth Curry,DAL,26,G,69,69,100,3.7,8.7,42.3,44.8,-2.5,29.0,1.1,0.1,0.11
D'Angelo Russell,LAL,21,G,62,62,100,4.3,8.7,48.8,45.3,3.5,28.7,1.4,0.1,0.02
Matt Barnes,GSW,37,F,74,74,100,4.1,8.7,47.0,45.2,1.8,24.0,0.6,0.1,0.01
Larry Nance Jr.,LAL,24,F,62,62,100,4.3,8.7,50.0,46.5,3.5,22.9,1.3,0.2,0
Kyle Korver,CLE,36,G,67,67,100,4.2,8.7,49.0,44.6,4.3,26.2,0.5,0.1,0.18
Jared Dudley,PHX,31,F,64,64,100,3.8,8.6,44.0,46.1,-2.1,21.3,0.7,0.1,0.22
Nik Stauskas,PHI,23,G,80,80,100,4.1,8.6,47.5,44.4,3.1,27.4,0.6,0.2,0
Kentavious Caldwell-Pope,DET,24,G,76,76,100,3.9,8.6,45.6,44.8,0.8,33.3,1.2,0.1,0.07
Jordan Clarkson,LAL,25,G,82,82,100,4.0,8.6,47.1,44.4,2.7,29.2,1.1,0.0,0.02
Zach LaVine,MIN,22,G,47,47,100,3.9,8.6,45.7,44.6,1.1,37.2,0.9,0.1,0
Bojan Bogdanovic,WAS,28,G,80,80,100,4.0,8.5,46.9,45.1,1.8,25.7,0.4,0.0,0.01
John Henson,MIL,26,C-F,58,58,100,4.2,8.5,48.7,48.0,0.7,19.4,0.5,0.5,0.02
Kenneth Faried,DEN,27,F,60,60,100,4.2,8.5,49.1,46.3,2.8,21.2,0.7,0.1,0.33
Jeff Green,ORL,30,F,69,69,100,3.8,8.5,45.2,45.3,-0.1,22.2,0.5,0.1,0.06
Tarik Black,LAL,25,C-F,67,67,100,3.9,8.5,46.1,48.1,-2.0,16.3,0.4,0.2,0.1
David Nwaba,LAL,24,G,19,19,100,3.7,8.5,43.5,44.9,-1.4,19.9,0.7,0.1,0
E'Twaun Moore,NOP,28,G,73,73,100,4.1,8.5,48.1,44.8,3.3,24.9,0.7,0.2,0.01
P.J. Tucker,TOR,32,F,79,79,100,3.8,8.5,45.1,45.5,-0.5,NaN,NaN,NaN,NaN
Austin Rivers,LAC,24,G,74,74,100,3.7,8.4,44.7,44.3,0.5,27.8,0.6,0.0,0.03
Isaiah Whitehead,BKN,22,G,73,73,100,3.6,8.3,43.5,44.1,-0.6,22.5,0.6,0.2,0.15
David Lee,SAS,34,F-C,78,78,100,3.7,8.3,44.0,46.0,-2.0,18.7,0.4,0.1,0.03
JR Smith,CLE,31,G,41,41,100,3.7,8.3,44.3,44.4,-0.2,29.0,1.0,0.1,0.05
Tim Frazier,NOP,26,G,65,65,100,3.5,8.3,42.0,44.3,-2.4,23.5,0.9,0.0,0.15
Matthew Dellavedova,MIL,26,G,76,76,100,3.7,8.3,45.2,44.7,0.5,26.1,0.7,0,0.07
Iman Shumpert,CLE,27,G,76,76,100,3.5,8.3,42.5,44.8,-2.3,25.5,0.8,0.1,0
Domantas Sabonis,OKC,21,F,81,81,100,3.8,8.2,46.0,46.6,-0.6,20.1,0.5,0.1,0
Rodney McGruder,MIA,25,G,77,77,100,4.0,8.2,48.8,45.3,3.5,25.2,0.6,0.1,0
Emmanuel Mudiay,DEN,21,G,53,53,100,4.2,8.2,51.3,44.3,7.0,25.6,0.7,0.1,0.04
Marquese Chriss,PHX,19,F,80,80,100,4.2,8.2,50.7,46.6,4.1,21.3,0.8,0.2,0.06
Malcolm Brogdon,MIL,24,G,75,75,100,3.8,8.2,46.0,44.9,1.1,26.4,1.1,0.1,0
Darren Collison,SAC,29,G,68,68,100,3.5,8.2,43.3,44.3,-1.0,30.3,1.0,0.1,0.03
Deron Williams,CLE,33,G,62,62,100,3.6,8.2,44.5,44.1,0.4,25.9,0.5,0.1,0.09
JJ Redick,LAC,33,G,78,78,100,4.0,8.2,48.4,45.3,3.1,28.2,0.7,0.1,0.09
T.J. Warren,PHX,23,F,63,63,100,3.5,8.1,43.5,45.3,-1.9,NaN,NaN,NaN,NaN
Dewayne Dedmon,SAS,27,C,75,75,100,3.3,8.1,40.4,46.7,-6.3,17.5,0.5,0.3,0.01
Joe Harris,BKN,25,F-G,51,51,100,3.8,8.1,46.8,45.0,1.8,21.9,0.6,0.0,0
Will Barton,DEN,26,G-F,59,59,100,4.0,8.1,49.8,44.5,5.3,28.4,0.8,0.1,0
Zaza Pachulia,GSW,33,C,70,70,100,4.4,8.1,54.5,48.2,6.3,18.1,0.8,0.2,0.01
Terrence Ross,ORL,26,F,77,77,100,3.8,8.1,47.5,44.1,3.4,25.1,1.1,0.3,0
Kosta Koufos,SAC,28,C,71,71,100,3.8,8.0,46.6,48.5,-1.9,20.0,0.5,0.3,0
Anthony Tolliver,SAC,32,F,64,64,100,3.9,8.0,49.0,45.7,3.3,22.7,0.5,0.1,0.2
Josh Huestis,OKC,25,F,2,2,100,2.0,8.0,25.0,44.4,-19.4,15.5,0,1.0,0
T.J. McConnell,PHI,25,G,81,81,100,3.7,8.0,46.3,44.3,2.0,26.3,1.7,0.0,0.05
Mike Muscala,ATL,25,F-C,68,68,100,3.6,8.0,45.1,46.3,-1.1,17.7,0.4,0.1,0.04
Gary Harris,DEN,22,G,55,55,100,4.1,8.0,51.5,44.6,6.9,31.3,1.2,0.0,0
Gordon Hayward,UTA,27,F,73,73,100,3.3,7.9,42.1,45.1,-3.0,34.5,1.0,0.1,0.01
Andrew Bogut,CLE,32,C,27,27,100,3.7,7.9,47.2,48.3,-1.1,21.6,0.5,0.1,0.48
DeMar DeRozan,TOR,27,G,73,73,100,3.5,7.9,44.4,44.8,-0.4,35.4,1.1,0.1,0.07
Richard Jefferson,CLE,37,F,79,79,100,3.4,7.9,43.3,44.4,-1.0,20.4,0.3,0.0,0.09
Willie Cauley-Stein,SAC,23,C,75,75,100,3.7,7.9,46.9,46.9,0.0,18.9,0.7,0.2,0.01
Buddy Hield,SAC,24,G,81,81,100,3.9,7.9,49.0,44.6,4.4,23.0,0.5,0.0,0
Rajon Rondo,CHI,31,G,69,69,100,3.8,7.9,48.0,45.0,3.0,26.7,1.4,0.1,0.07
Paul Zipser,CHI,23,F,41,41,100,3.6,7.8,46.6,44.7,1.9,19.2,0.3,0.1,0.02
Marreese Speights,LAC,29,F-C,82,82,100,3.7,7.8,47.6,47.1,0.5,15.7,0.3,0.1,0.43
Spencer Dinwiddie,BKN,24,G,57,57,100,3.6,7.7,46.1,44.0,2.1,22.6,0.7,0.2,0.02
Kyle O'Quinn,NYK,27,C-F,79,79,100,3.5,7.7,45.1,47.6,-2.5,15.6,0.5,0.5,0
Meyers Leonard,POR,25,F-C,73,73,100,3.7,7.7,48.5,47.5,1.0,16.5,0.2,0.1,0.03
Tony Allen,MEM,35,G-F,70,70,100,3.4,7.6,44.4,45.2,-0.8,27.0,1.6,0.2,0
Nemanja Bjelica,MIN,29,F,63,63,100,3.4,7.6,44.5,45.6,-1.1,18.3,0.6,0.0,0.03
Shelvin Mack,UTA,27,G,54,54,100,3.4,7.6,44.9,44.8,0.1,21.9,0.8,0.0,0.02
Shawn Long,PHI,24,F,17,17,100,3.6,7.6,48.1,45.8,2.3,13.8,0.5,0.2,0
Andre Iguodala,GSW,33,G-F,76,76,100,3.2,7.6,41.8,44.6,-2.7,26.3,1.0,0.3,0.03
Pascal Siakam,TOR,23,F,53,53,100,3.7,7.6,48.8,45.9,2.9,15.6,0.5,0.3,0
Cristiano Felicio,CHI,24,F-C,66,66,100,3.7,7.6,48.6,46.4,2.2,15.8,0.4,0.0,0
Dwyane Wade,CHI,35,G,60,60,100,3.4,7.5,45.3,45.2,0.1,29.9,1.4,0.3,0.02
Monta Ellis,IND,31,G,73,73,100,3.4,7.5,44.6,44.1,0.5,27.0,1.1,0.2,0.11
Jamal Murray,DEN,20,G,81,81,100,3.3,7.5,43.0,43.9,-0.9,21.5,0.6,0.1,0.07
Glenn Robinson III,IND,23,G-F,66,66,100,3.3,7.5,43.3,44.5,-1.1,20.7,0.6,0.1,0.01
Dorian Finney-Smith,DAL,24,F,78,78,100,3.4,7.5,45.7,45.0,0.7,20.3,0.6,0.1,0
Sean Kilpatrick,BKN,27,G,69,69,100,3.8,7.5,50.1,44.8,5.3,25.1,0.6,0.0,0.09
Troy Williams,HOU,22,F,25,25,100,3.0,7.5,40.6,43.8,-3.2,18.6,0.9,0.0,0
Nick Young,LAL,32,G-F,60,60,100,3.8,7.5,51.1,44.8,6.4,25.9,0.6,0.1,0.03
Doug McDermott,OKC,25,F,65,65,100,3.6,7.5,48.6,44.6,4.0,22.8,0.2,0.0,0
Yogi Ferrell,DAL,24,G,46,46,100,3.7,7.4,49.4,44.1,5.3,26.0,0.9,0.1,0.13
Gerald Henderson,PHI,29,G,71,71,100,3.4,7.4,45.8,44.6,1.2,23.2,0.6,0.1,0.07
Sam Dekker,HOU,23,F,77,77,100,3.3,7.4,44.9,45.0,-0.1,18.4,0.5,0.1,0.01
Noah Vonleh,POR,21,F,72,72,100,3.2,7.4,43.5,46.5,-3.0,17.1,0.4,0.1,0.01
Russell Westbrook,OKC,28,G,80,80,100,3.6,7.4,48.6,45.2,3.3,34.6,1.6,0.0,0.04
Georgios Papagiannis,SAC,19,C,21,21,100,3.6,7.3,49.0,48.8,0.2,16.1,0.1,0.3,0
Spencer Hawes,MIL,29,F-C,50,50,100,3.5,7.3,47.9,46.3,1.6,14.8,0.3,0.1,0
