Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,BLKR
Harry Giles III,SAC,22,F-C,44,43,53.6,2.6,3.9,66.7,58.9,7.8,14.5,0.2
Derrick Jones Jr.,MIA,23,F,56,56,40.0,2.2,3.9,56.7,56.8,-0.2,23.3,0.4
JaMychal Green,LAC,30,F-C,63,61,48.4,2.2,3.9,56.0,57.7,-1.8,20.7,0.3
Andre Roberson,OKC,28,G-F,7,6,67.5,2.4,3.9,63.0,55.8,7.1,12.4,0.3
Jeff Teague,ATL,32,G,59,58,46.9,2.3,3.9,59.5,55.5,3.9,24.8,0.1
Rondae Hollis-Jefferson,TOR,25,F,60,55,45.9,2.1,3.9,53.7,56.4,-2.7,18.7,0.3
Terrance Ferguson,OKC,22,G,55,52,41.8,2.0,3.8,52.1,56.8,-4.7,22.4,0.1
Isaac Bonga,WAS,20,G,64,63,47.9,2.2,3.8,56.9,56.3,0.6,18.9,0.2
Trey Lyles,SAS,24,F,61,59,47.4,2.3,3.8,60.7,57.9,2.8,20.2,0.2
Willy Hernangomez,CHA,26,C-F,29,25,55.2,2.2,3.8,56.8,57.8,-1.1,12.1,0.2
Jalen McDaniels,CHA,22,F-C,16,15,52.1,2.5,3.8,65.6,56.8,8.7,18.3,0.1
Jerami Grant,DEN,26,F,71,69,43.3,2.1,3.8,55.9,58.8,-2.9,26.6,0.5
Luguentz Dort,OKC,21,G,36,33,41.2,1.9,3.8,50.7,56.3,-5.6,22.8,0.1
Cameron Johnson,PHX,24,F,56,54,51.7,2.2,3.8,58.8,57.0,1.8,22.0,0.2
Donte DiVincenzo,MIL,23,G,65,63,47.5,1.9,3.8,50.2,55.4,-5.2,23.0,0.2
Eric Gordon,HOU,31,G,36,36,45.0,1.9,3.8,51.1,57.2,-6.1,28.2,0.2
Doug McDermott,IND,28,F,69,68,50.4,2.1,3.7,57.0,55.6,1.4,19.9,0.0
Justise Winslow,MEM,24,F-G,11,11,33.9,1.9,3.7,51.2,55.4,-4.2,32.0,0.3
Marvin Williams,MIL,34,F,57,54,49.4,2.0,3.7,54.7,57.2,-2.5,19.5,0.3
Langston Galloway,DET,28,G,65,61,43.9,2.2,3.7,59.1,55.4,3.6,25.8,0.1
Grant Williams,BOS,21,F,68,61,47.1,2.1,3.7,57.1,56.4,0.7,15.1,0.3
Naz Mitrou-Long,IND,26,G,3,2,68.8,1.7,3.7,45.5,53.1,-7.6,9.4,0.1
Patrick Beverley,LAC,31,G,51,49,39.0,2.0,3.7,54.0,56.9,-2.9,26.3,0.1
Bryn Forbes,SAS,26,G,62,61,41.3,2.3,3.7,62.1,56.5,5.7,25.1,0
James Johnson,MIN,33,F,32,28,38.9,1.8,3.7,50.4,55.7,-5.2,19.4,0.4
Gary Payton II,WAS,27,G,25,21,50.8,2.3,3.6,63.7,55.4,8.3,14.9,0.1
Michael Porter Jr.,DEN,22,F,54,50,55.2,2.1,3.6,58.2,57.8,0.3,16.4,0.3
Gary Harris,DEN,25,G,56,54,38.3,2.0,3.6,56.4,57.3,-0.9,31.8,0.1
Jacob Evans,MIN,23,G-F,29,28,56.5,2.0,3.6,56.7,56.7,0.0,14.4,0.2
Nic Claxton,BKN,21,F-C,14,12,44.6,1.7,3.6,48.0,58.1,-10.1,NaN,NaN
Frank Mason III,MIL,26,G,7,7,49.0,1.6,3.6,44.0,53.6,-9.6,NaN,NaN
Caleb Martin,CHA,24,F,16,15,47.5,1.8,3.6,49.1,57.1,-7.9,17.6,0.2
Isaiah Thomas,WAS,31,G,40,39,41.2,2.2,3.5,62.0,54.7,7.3,23.1,0.1
Keita Bates-Diop,DEN,24,F,43,41,55.1,1.9,3.5,54.3,56.7,-2.4,16.9,0.2
Sindarius Thornwell,NOP,25,G,2,2,50.0,1.5,3.5,42.9,48.2,-5.4,17.5,0.5
Taj Gibson,NYK,35,F,61,55,46.7,1.9,3.5,55.4,58.0,-2.6,16.5,0.3
Khris Middleton,MIL,28,F,61,58,38.7,1.7,3.5,49.8,56.5,-6.8,29.9,0.1
Avery Bradley,LAL,29,G,49,46,43.3,1.9,3.5,55.6,55.6,0.0,24.2,0.0
Pat Connaughton,MIL,27,G,65,63,37.4,1.7,3.5,50.0,55.5,-5.5,18.6,0.0
Torrey Craig,DEN,29,F,56,49,47.0,2.0,3.5,58.5,58.6,-0.1,18.5,0.3
Jordan Poole,GSW,21,G,56,52,52.2,2.0,3.5,59.3,56.4,2.9,22.4,0.1
Ryan Broekhoff,PHI,29,G-F,11,10,59.4,1.7,3.5,50.0,55.9,-5.9,10.6,0.2
Andre Iguodala,MIA,36,G-F,20,20,43.7,1.6,3.5,46.4,57.2,-10.8,19.9,0.5
Jordan Clarkson,UTA,28,G,71,70,45.0,1.9,3.5,55.5,56.2,-0.7,24.0,0.1
Kyle Anderson,MEM,26,F-G,67,64,44.1,1.6,3.4,45.7,57.2,-11.6,19.9,0.4
Jordan McRae,DET,29,G,37,34,46.9,2.0,3.4,59.1,56.6,2.4,21.2,0.2
Kyle O'Quinn,PHI,30,C-F,26,26,47.6,2.1,3.4,62.9,57.8,5.1,10.8,0.5
JJ Redick,NOP,36,G,60,59,48.2,2.1,3.4,61.8,57.4,4.4,26.4,0.1
Goga Bitadze,IND,20,C-F,53,49,63.2,1.7,3.4,49.4,56.8,-7.3,8.7,0.5
Bruno Fernando,ATL,21,F-C,55,50,46.4,2.0,3.4,57.8,58.6,-0.8,12.7,0.3
Markieff Morris,LAL,30,F,57,54,43.8,2.0,3.4,60.6,57.3,3.3,20.5,0.2
Frank Ntilikina,NYK,21,G,56,55,46.8,2.1,3.4,61.4,56.3,5.1,20.8,0.1
Ante Zizic,CLE,23,C,21,20,58.7,1.7,3.4,50.7,58.5,-7.8,10.0,0.2
Josh Jackson,MEM,23,G-F,20,18,47.5,2.1,3.4,62.7,55.9,6.8,17.3,0.3
Mario Hezonja,POR,25,F-G,52,48,47.4,1.8,3.4,54.6,57.9,-3.3,16.4,0.1
Furkan Korkmaz,PHI,22,G-F,71,62,46.4,1.8,3.3,54.0,55.6,-1.6,21.7,0.1
Gary Clark,ORL,25,F,38,35,52.5,1.7,3.3,49.6,56.8,-7.2,13.5,0.3
Wilson Chandler,BKN,33,F,35,33,39.3,1.7,3.3,50.4,57.4,-6.9,21.0,0.2
Bol Bol,DEN,20,C-F,6,6,41.7,2.0,3.3,60.0,57.4,2.6,14.5,0.7
Malik Beasley,MIN,23,G,54,52,49.3,2.0,3.3,60.6,56.0,4.6,22.0,0.1
Malik Monk,CHA,22,G,54,51,47.4,2.0,3.3,58.9,56.6,2.3,21.3,0.2
Noah Vonleh,DEN,24,F,32,28,49.8,1.7,3.3,50.0,57.1,-7.1,10.5,0.1
Wes Iwundu,ORL,25,F,51,46,46.6,1.8,3.3,53.3,56.6,-3.4,18.3,0.1
JaKarr Sampson,IND,27,F,33,31,52.4,1.8,3.3,54.1,56.1,-2.0,13.9,0.3
Jarrell Brantley,UTA,24,F,7,6,60.5,2.1,3.3,65.2,55.3,9.9,10.7,0.4
Chris Silva,MIA,23,F,32,30,60.3,2.1,3.3,63.8,59.5,4.3,7.9,0.4
Treveon Graham,ATL,26,G-F,51,47,49.8,1.7,3.2,52.7,55.8,-3.0,16.9,0.1
Matisse Thybulle,PHI,23,G-F,64,60,43.4,1.8,3.2,55.6,55.5,0.1,19.8,0.1
Robert Williams III,BOS,22,C-F,28,26,46.4,1.7,3.2,52.2,58.4,-6.2,13.4,0.5
Grayson Allen,MEM,24,G,37,36,45.0,1.9,3.2,61.0,56.1,5.0,18.9,0.0
Talen Horton-Tucker,LAL,19,G,6,5,40.4,1.7,3.2,52.6,59.3,-6.7,13.5,0.2
Kevon Looney,GSW,24,F,20,20,51.2,1.6,3.1,50.8,56.6,-5.8,13.1,0.2
Jerome Robinson,WAS,23,G,56,49,46.0,1.8,3.1,58.5,55.4,3.2,15.5,0.1
Denzel Valentine,CHI,26,G,32,30,50.5,1.8,3.1,56.6,56.3,0.3,13.6,0.1
Brad Wanamaker,BOS,30,G,69,63,45.0,1.9,3.1,61.5,56.8,4.7,19.3,0.1
D.J. Augustin,ORL,32,G,57,54,39.5,1.8,3.1,58.0,55.5,2.4,24.9,0.0
Caleb Swanigan,POR,23,F,24,20,51.4,1.9,3.1,60.8,58.7,2.1,10.7,0.1
Alen Smailagic,GSW,19,F,14,14,53.1,1.6,3.1,51.2,60.8,-9.6,9.9,0.2
Reggie Bullock,NYK,29,G-F,29,27,45.2,2.0,3.1,66.3,57.1,9.2,23.6,0.1
Svi Mykhailiuk,DET,23,G-F,54,49,49.4,2.1,3.1,67.3,55.6,11.6,22.6,0.1
T.J. McConnell,IND,28,G,71,65,47.4,1.8,3.1,58.5,55.5,3.0,18.7,0.0
Seth Curry,DAL,29,G,63,59,38.9,1.9,3.0,62.5,56.8,5.7,24.6,0.1
PJ Dozier,DEN,23,G-F,26,24,57.7,1.5,3.0,48.1,56.3,-8.2,14.2,0.2
Dennis Smith Jr.,NYK,22,G,34,29,46.2,1.9,3.0,62.1,57.0,5.2,15.8,0.1
Michael Carter-Williams,ORL,28,G,45,40,41.7,1.6,3.0,53.7,57.6,-4.0,18.5,0.2
Eric Mika,SAC,25,C-F,1,1,37.5,2.0,3.0,66.7,59.4,7.2,NaN,NaN
Jerian Grant,WAS,27,G,6,6,58.1,2.3,3.0,77.8,51.3,26.4,13.3,0.2
Gary Trent Jr.,POR,21,G-F,59,52,43.5,1.6,3.0,54.2,56.3,-2.0,21.8,0.2
Kelan Martin,MIN,24,F,30,28,51.1,1.6,3.0,54.4,56.9,-2.5,16.0,0.2
Hamidou Diallo,OKC,21,G,46,43,43.6,1.6,3.0,55.5,56.7,-1.2,19.5,0.1
Jalen Brunson,DAL,23,G,55,49,43.4,1.8,3.0,61.0,55.0,6.0,17.9,0.0
Rodions Kurucs,BKN,22,F,45,41,46.8,1.6,3.0,53.4,57.2,-3.8,14.6,0.1
Monte Morris,DEN,25,G,73,69,49.3,1.6,3.0,53.5,56.1,-2.6,22.4,0.1
Nickeil Alexander-Walker,NOP,21,G,44,39,53.7,1.8,3.0,60.8,54.9,5.8,12.6,0.1
E'Twaun Moore,NOP,31,G,54,50,53.9,1.6,2.9,53.5,56.0,-2.6,18.2,0.1
Rajon Rondo,LAL,34,G,48,45,47.1,1.8,2.9,60.7,57.1,3.6,20.5,0.1
Solomon Hill,MIA,29,F,58,54,43.4,1.7,2.9,57.4,56.7,0.7,18.4,0.1
Matthew Dellavedova,CLE,29,G,54,48,51.1,1.5,2.9,52.9,55.8,-3.0,14.4,0.0
Cheick Diallo,PHX,23,F-C,44,38,52.5,1.5,2.9,51.6,58.9,-7.3,10.2,0.2
Evan Turner,MIN,31,G-F,19,19,48.7,1.5,2.9,52.7,54.2,-1.5,13.2,0.3
George Hill,MIL,34,G,58,54,33.9,1.5,2.9,52.1,55.8,-3.7,21.5,0.0
Terence Davis,TOR,23,G,69,64,43.6,1.5,2.9,52.8,56.4,-3.6,16.8,0.1
Tyler Johnson,BKN,28,G,37,34,43.3,1.5,2.9,53.8,55.4,-1.6,18.2,0.1
Elie Okobo,PHX,22,F-G,48,44,53.3,1.8,2.9,63.5,55.9,7.6,13.1,0.0
Ersan Ilyasova,MIL,33,F,62,54,43.9,1.4,2.8,50.0,56.6,-6.6,15.7,0.1
Shake Milton,PHI,23,G-F,36,34,45.3,1.6,2.8,56.9,55.7,1.1,20.1,0.1
Nassir Little,POR,20,F-G,44,37,50.4,1.5,2.8,53.2,58.0,-4.8,11.9,0.2
DaQuan Jeffries,SAC,22,G-F,10,9,50.9,1.4,2.8,50.0,55.3,-5.3,10.8,0
Lonnie Walker IV,SAS,21,G-F,56,50,46.3,1.5,2.8,52.2,56.8,-4.6,16.2,0.1
CJ Miles,WAS,33,G,10,10,48.3,1.2,2.8,42.9,57.7,-14.8,16.1,0.4
Wesley Matthews,MIL,33,G,65,62,33.3,1.3,2.8,44.5,55.8,-11.3,24.4,0.0
Dwayne Bacon,CHA,24,G-F,36,31,45.9,1.6,2.8,57.0,58.4,-1.4,17.6,0.1
Patty Mills,SAS,31,G,65,62,38.4,1.4,2.8,50.8,55.3,-4.5,22.5,0.0
Louis King,DET,21,F,4,4,57.9,1.8,2.8,63.6,57.9,5.8,6.2,0
Miye Oni,UTA,22,G-F,8,5,45.8,1.6,2.8,59.1,55.1,4.0,10.9,0.2
Udonis Haslem,MIA,40,F,4,4,55.0,2.0,2.8,72.7,59.2,13.5,11.0,0
DeMarre Carroll,HOU,33,F,23,22,51.2,1.5,2.7,54.0,53.9,0.1,12.1,0.2
Timothe Luwawu-Cabarrot,BKN,25,G-F,45,43,36.7,1.7,2.7,61.8,56.0,5.7,18.1,0.1
Thabo Sefolosha,HOU,36,F-G,40,35,55.3,1.6,2.7,57.8,56.1,1.7,10.6,0.1
Shaquille Harrison,CHI,26,G,32,25,43.9,1.3,2.7,48.3,55.7,-7.4,11.3,0.3
Sterling Brown,MIL,25,G-F,50,44,46.6,1.3,2.7,48.5,56.0,-7.5,14.8,0.1
T.J. Leaf,IND,23,F,24,20,56.5,1.5,2.7,56.9,55.1,1.8,NaN,NaN
Raul Neto,PHI,28,G,49,42,46.3,1.6,2.7,58.6,54.7,3.9,12.4,0.1
Dion Waiters,LAL,28,G,10,9,36.5,1.9,2.7,70.4,57.5,12.9,20.7,0.2
Kevin Knox II,NYK,20,F,65,58,44.0,1.5,2.7,55.4,56.6,-1.2,17.9,0.3
Vincent Poirier,BOS,26,C-F,19,18,57.3,0.9,2.7,35.3,58.0,-22.7,6.2,0.3
Allonzo Trier,NYK,24,G,19,19,53.1,1.7,2.7,62.7,54.5,8.3,12.1,0.2
Tyus Jones,MEM,24,G,65,59,43.0,1.4,2.7,54.0,54.9,-0.9,19.0,0.0
Justin Wright-Foreman,UTA,22,G,3,3,66.7,2.3,2.7,87.5,52.9,34.6,11.2,0
Terance Mann,LAC,23,G-F,27,20,53.3,1.6,2.7,58.3,55.2,3.1,8.8,0.0
Chris Chiozza,BKN,24,G,27,24,43.6,1.7,2.7,62.5,53.7,8.8,14.3,0.2
Tim Frazier,DET,29,G,24,19,48.1,1.5,2.7,57.8,54.4,3.4,13.1,0.1
Justin Jackson,DAL,25,F,64,57,49.0,1.3,2.7,48.5,55.5,-7.0,16.1,0.0
Michael Frazier II,HOU,26,G,11,11,52.7,2.0,2.6,75.9,53.6,22.3,NaN,NaN
Kyle Korver,MIL,39,G-F,56,46,45.4,1.3,2.6,51.0,56.9,-5.9,16.6,0.1
Jevon Carter,PHX,24,G,56,48,45.8,1.4,2.6,53.4,54.9,-1.5,16.3,0.1
Ed Davis,UTA,31,C-F,28,27,39.8,1.5,2.6,58.3,58.7,-0.3,10.8,0.3
Ty Jerome,PHX,22,G-F,27,23,46.9,1.7,2.6,66.7,54.6,12.1,10.6,0.0
Bruno Caboclo,HOU,24,F,27,23,55.2,1.4,2.6,53.6,57.4,-3.8,8.1,0.4
James Ennis III,ORL,29,F,68,60,43.6,1.6,2.6,62.6,56.0,6.6,18.3,0.1
D.J. Wilson,MIL,24,F,35,28,48.9,1.2,2.5,47.2,55.9,-8.7,9.8,0.0
Admiral Schofield,WAS,23,G-F,24,21,46.6,1.5,2.5,57.4,55.6,1.8,11.2,0.1
Dante Exum,CLE,24,G,33,32,48.8,1.3,2.5,50.6,54.9,-4.3,13.9,0.1
Tyson Chandler,HOU,37,C,24,22,52.2,1.7,2.5,66.7,58.6,8.1,8.4,0.2
Allen Crabbe,MIN,28,G-F,33,30,51.6,1.7,2.5,69.5,57.6,11.9,17.6,0.1
Michael Kidd-Gilchrist,DAL,26,F,23,19,47.9,1.2,2.5,49.1,57.6,-8.4,11.2,0.2
Brandon Goodwin,ATL,24,G,32,29,47.3,1.5,2.5,60.8,56.0,4.7,12.6,0.1
Brandon Knight,DET,28,G,24,23,43.1,1.7,2.5,69.5,57.4,12.1,18.5,0.0
Emmanuel Mudiay,UTA,24,G,51,45,45.8,1.4,2.5,56.0,54.9,1.1,15.7,0.1
Rodney McGruder,LAC,28,G,51,47,42.5,1.4,2.4,56.5,55.3,1.2,15.6,0.1
Courtney Lee,DAL,34,G,21,17,46.4,1.5,2.4,62.7,55.5,7.2,14.4,0.1
Abdel Nader,OKC,26,F,52,45,42.3,1.2,2.4,50.0,55.1,-5.1,15.8,0.1
Boban Marjanovic,DAL,31,C,40,29,40.5,1.3,2.4,55.2,59.6,-4.4,10.3,0.2
Alfonzo McKinnie,CLE,27,F,38,35,54.5,1.6,2.4,64.8,56.7,8.2,14.8,0.1
Jared Dudley,LAL,34,F,37,28,52.7,1.1,2.4,46.0,57.4,-11.4,8.1,0.0
Damyean Dotson,NYK,26,G,46,38,40.1,1.4,2.4,60.2,57.7,2.5,17.4,0.1
Luc Mbah a Moute,HOU,33,F,3,3,58.3,1.7,2.3,71.4,61.8,9.6,NaN,NaN
Chasson Randle,GSW,27,G,3,2,63.6,1.3,2.3,57.1,59.5,-2.4,13.3,0
Patrick Patterson,LAC,31,F,54,46,41.5,1.4,2.3,58.4,57.5,0.9,13.2,0.1
David Nwaba,HOU,27,G-F,20,15,39.7,0.8,2.3,37.0,58.7,-21.7,13.4,0.4
J.J. Barea,DAL,36,G,28,27,47.1,1.5,2.3,67.2,55.2,12.0,15.5,0.0
Semi Ojeleye,BOS,25,F,67,56,42.5,1.2,2.3,53.9,57.3,-3.4,14.7,0.0
Jeremiah Martin,BKN,24,G,8,7,41.9,1.5,2.3,66.7,58.8,7.8,11.0,0.1
Romeo Langford,BOS,20,G-F,25,19,49.6,1.1,2.2,48.2,55.8,-7.6,11.6,0.2
Georges Niang,UTA,27,F,65,55,46.9,1.3,2.2,58.6,55.4,3.3,14.0,0.0
Quinndary Weatherspoon,SAS,23,G,9,8,62.5,1.6,2.2,70.0,55.5,14.5,7.1,0
Vince Carter,ATL,43,G-F,58,50,46.6,1.1,2.2,49.6,57.4,-7.8,14.6,0.3
Marko Guduric,MEM,25,G,39,30,54.4,1.3,2.2,60.5,55.8,4.7,11.0,0.0
Quinn Cook,LAL,27,G,38,25,42.2,1.4,2.2,63.1,54.9,8.2,11.5,0.0
Frank Jackson,NOP,22,G,54,45,44.4,1.3,2.2,60.5,54.9,5.6,13.5,0.0
Mfiondu Kabengele,LAC,22,F-C,10,9,51.2,1.1,2.2,50.0,55.0,-5.0,5.3,0.1
Jordan Bell,CLE,25,F,26,21,47.9,1.4,2.2,61.4,59.9,1.5,8.8,0.2
John Konchar,MEM,24,G,18,14,49.4,0.7,2.2,30.8,52.2,-21.5,9.5,0.1
Jaylen Nowell,MIN,20,G,12,10,57.8,1.3,2.2,61.5,56.0,5.6,10.1,0.1
Iman Shumpert,BKN,30,G,13,11,44.4,0.9,2.1,42.9,55.1,-12.3,18.5,0.4
Wayne Ellington,NYK,32,G,34,33,42.4,1.1,2.1,53.4,55.8,-2.3,15.5,0.1
Ryan Arcidiacono,CHI,26,G,56,50,41.5,1.3,2.1,61.3,55.9,5.4,16.0,0.0
Garrison Mathews,WAS,23,G,17,16,48.0,1.1,2.1,52.8,54.7,-2.0,12.6,0.9
Mike Scott,PHI,31,F,64,54,44.9,1.2,2.1,59.8,57.1,2.8,17.8,0.0
Marco Belinelli,SAS,34,G,52,45,41.9,1.4,2.0,66.0,56.8,9.3,15.5,0.0
Stanton Kidd,UTA,28,F,2,2,40.0,0.5,2.0,25.0,54.4,-29.4,NaN,NaN
Jeremy Pargo,GSW,34,G,2,2,36.4,2.0,2.0,100,49.2,50.8,14.7,0
JR Smith,LAL,34,G,6,5,34.3,0.8,2.0,41.7,51.5,-9.9,13.2,0
Zylan Cheatham,NOP,24,F,4,3,38.1,1.0,2.0,50.0,61.4,-11.4,12.8,0.2
BJ Johnson,ORL,24,F,7,6,43.8,1.4,2.0,71.4,61.4,10.0,8.3,0
Josh Reaves,DAL,23,G-F,2,2,66.7,1.5,2.0,75.0,53.2,21.8,NaN,NaN
Dzanan Musa,BKN,21,G-F,37,31,44.2,0.9,2.0,45.2,55.2,-10.0,12.2,0.0
Javonte Green,BOS,26,G-F,41,31,49.4,0.9,1.9,46.8,56.4,-9.6,9.8,0.1
Justin Anderson,BKN,26,F-G,9,7,44.7,1.1,1.9,58.8,58.2,0.6,10.7,0.2
Chimezie Metu,SAS,23,F-C,15,10,43.8,1.0,1.9,53.6,55.3,-1.7,5.8,0.3
Theo Pinson,NYK,24,G-F,30,24,38.9,0.9,1.9,48.2,55.3,-7.1,11.1,0.1
Deonte Burton,OKC,26,G-F,32,26,46.1,1.1,1.8,59.3,55.5,3.9,9.1,0.2
Edmond Sumner,IND,24,G,29,23,41.1,0.8,1.8,45.3,55.9,-10.6,14.4,0.1
Jarrod Uthoff,WAS,27,F,6,4,57.9,1.3,1.8,72.7,57.0,15.7,7.6,0
Lance Thomas,BKN,32,F,6,6,42.3,1.3,1.8,72.7,58.2,14.6,14.0,0
Derrick Walton Jr.,DET,25,G,22,15,46.0,1.1,1.8,57.5,54.4,3.1,9.5,0
Jaylen Hoard,POR,21,F,10,9,64.3,1.0,1.8,55.6,53.6,2.0,7.9,0
Chris Clemons,HOU,22,G,29,21,40.6,1.1,1.8,63.5,54.6,8.9,8.8,0.1
Juwan Morgan,UTA,23,F,17,14,50.0,1.0,1.8,56.7,56.5,0.2,6.4,0.0
Zhaire Smith,PHI,21,G,4,3,58.3,1.0,1.8,57.1,56.0,1.1,4.6,0
Trey Burke,DAL,27,G,31,25,36.2,1.0,1.7,57.4,55.3,2.1,15.8,0.1
Dean Wade,CLE,23,F-C,11,8,63.3,0.8,1.7,47.4,56.5,-9.1,5.9,0.1
Kevin Hervey,OKC,23,F,7,5,50.0,0.7,1.7,41.7,60.8,-19.2,5.2,0
Matt Thomas,TOR,25,G,36,30,41.2,0.9,1.7,52.5,54.9,-2.5,10.7,0.0
Johnathan Williams,WAS,25,F,13,11,43.1,1.0,1.7,59.1,57.7,1.4,12.0,0.3
Jonah Bolden,PHX,24,F,6,3,43.5,1.2,1.7,70.0,58.1,11.9,6.7,0.1
Zach Norvell Jr.,GSW,22,G-F,3,3,33.3,1.7,1.7,100,56.9,43.1,8.2,0
Tariq Owens,PHX,25,F,3,3,50.0,1.3,1.7,80.0,65.2,14.8,NaN,NaN
Wenyen Gabriel,POR,23,F,22,19,42.4,0.8,1.6,47.2,58.3,-11.1,7.8,0.2
Kadeem Allen,NYK,27,G,8,6,33.3,0.9,1.6,53.8,59.2,-5.4,11.7,0.1
Troy Daniels,DEN,28,G,41,29,38.2,0.8,1.6,53.0,54.2,-1.1,11.3,0.0
Tremont Waters,BOS,22,G,10,10,41.0,0.9,1.6,56.3,54.6,1.6,10.8,0.1
Gabe Vincent,MIA,24,G,5,4,28.6,0.8,1.6,50.0,54.3,-4.3,9.2,0
Justin Patton,DET,23,C,5,4,50.0,1.0,1.6,62.5,56.5,6.0,NaN,NaN
Justin James,SAC,23,G-F,20,14,35.6,0.7,1.6,40.6,52.5,-11.8,6.4,0.1
Vic Law,ORL,24,F,6,5,52.9,1.0,1.5,66.7,62.0,4.6,7.8,0
Kyle Alexander,MIA,23,F-C,2,1,37.5,1.0,1.5,66.7,54.7,12.0,NaN,NaN
Dusty Hannahs,MEM,26,G,2,2,60.0,0.5,1.5,33.3,49.4,-16.1,NaN,NaN
Stanley Johnson,TOR,24,F-G,23,19,48.6,0.7,1.5,44.1,56.9,-12.8,6.0,0.1
Amir Coffey,LAC,23,G-F,13,9,39.6,0.8,1.5,52.6,54.5,-1.9,8.8,0.1
Jarred Vanderbilt,MIN,21,F,9,8,68.4,0.8,1.4,53.8,59.7,-5.9,4.3,0.1
Moses Brown,POR,20,C,7,5,47.6,1.1,1.4,80.0,58.5,21.5,3.7,0
Chandler Parsons,ATL,31,F,5,3,58.3,0.8,1.4,57.1,56.7,0.5,10.8,0.2
Brian Bowen II,IND,21,F-G,5,5,70.0,0.4,1.4,28.6,55.0,-26.4,5.2,0.2
Josh Magette,ORL,30,G,5,4,63.6,0.8,1.4,57.1,58.0,-0.9,4.8,0.1
Dewan Hernandez,TOR,23,C-F,6,5,57.1,0.7,1.3,50.0,57.4,-7.4,NaN,NaN
Tyrone Wallace,ATL,26,G,12,9,36.4,0.8,1.3,62.5,55.5,7.0,11.4,0.4
Nigel Williams-Goss,UTA,25,G,6,4,47.1,0.5,1.3,37.5,52.6,-15.1,5.0,0.2
Carsen Edwards,BOS,22,G,34,26,40.5,0.8,1.3,57.8,54.1,3.7,9.5,0.0
Yogi Ferrell,SAC,27,G,42,31,37.4,0.9,1.3,65.5,54.9,10.5,10.6,0.0
Johnathan Motley,LAC,25,F,7,6,42.9,0.7,1.3,55.6,56.1,-0.5,3.2,0
Thanasis Antetokounmpo,MIL,27,F,15,11,40.4,0.6,1.3,47.4,52.2,-4.9,6.5,0.1
Kostas Antetokounmpo,LAL,22,F,4,4,55.6,0.8,1.3,60.0,60.1,-0.1,NaN,NaN
Malcolm Miller,TOR,27,G-F,20,16,43.1,0.5,1.3,40.0,51.3,-11.3,5.8,0.0
Oshae Brissett,TOR,22,F-G,13,9,37.2,0.6,1.2,50.0,53.4,-3.4,7.1,0.1
Paul Watson,TOR,25,G,5,3,31.6,0.6,1.2,50.0,56.6,-6.6,8.7,0.1
Adam Mokoka,CHI,21,G,10,7,31.6,0.8,1.2,66.7,57.9,8.8,10.2,0
Khyri Thomas,DET,24,G,6,3,50.0,0.7,1.2,57.1,56.3,0.9,7.6,0
Charlie Brown Jr.,ATL,23,G,7,6,47.1,0.7,1.1,62.5,53.7,8.8,NaN,NaN
Tyler Cook,DEN,22,F,8,5,40.9,0.8,1.1,66.7,58.9,7.7,4.2,0
Amile Jefferson,ORL,27,F,12,7,44.8,0.3,1.1,30.8,61.3,-30.5,4.1,0.1
Melvin Frazier Jr.,ORL,23,G-F,12,5,35.1,0.8,1.1,69.2,56.1,13.1,6.6,0.1
Rayjon Tucker,UTA,22,G,16,8,31.5,0.7,1.1,64.7,50.6,14.1,8.5,0.0
Shamorie Ponds,TOR,22,G,1,1,33.3,1.0,1.0,100,57.7,42.3,NaN,NaN
Tacko Fall,BOS,24,C,4,3,25.0,0.8,1.0,75.0,61.4,13.6,4.7,0.1
Matt Mooney,CLE,25,G,3,3,42.9,0.7,1.0,66.7,49.9,16.8,NaN,NaN
Josh Gray,NOP,26,G,2,1,22.2,1.0,1.0,100,64.2,35.9,NaN,NaN
Devon Hall,OKC,24,G,7,5,35.0,0.9,1.0,85.7,56.0,29.7,7.4,0.2
Justin Robinson,WAS,22,G,6,4,46.2,0.7,1.0,66.7,55.2,11.5,5.4,0.1
Malik Newman,CLE,23,G,1,1,50.0,1.0,1.0,100,71.4,28.6,NaN,NaN
Alize Johnson,IND,24,F,13,6,38.2,0.5,1.0,46.2,52.2,-6.0,6.9,0.1
William Howard,HOU,26,F-G,1,1,33.3,1.0,1.0,100,70.2,29.8,NaN,NaN
Kyle Guy,SAC,22,G,2,2,50.0,0.0,1.0,0.0,56.4,-56.4,NaN,NaN
Marques Bolden,CLE,22,C,1,1,100,0.0,1.0,0.0,51.0,-51.0,NaN,NaN
Marial Shayok,PHI,24,G-F,3,2,37.5,0.3,1.0,33.3,64.2,-30.9,NaN,NaN
Jalen Lecque,PHX,20,G,3,2,25.0,0.7,1.0,66.7,48.9,17.8,6.4,0
Jordan Bone,DET,22,G,7,4,38.5,0.6,0.7,80.0,50.4,29.6,5.3,0
Isaiah Roby,OKC,22,F,3,1,33.3,0.3,0.7,50.0,64.8,-14.8,NaN,NaN
Antonius Cleveland,DAL,26,G,6,2,30.8,0.3,0.7,50.0,67.6,-17.6,4.2,0.1
Henry Ellenson,BKN,23,F-C,5,3,42.9,0.2,0.6,33.3,61.0,-27.7,NaN,NaN
