Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,BLKR
Jonathan Kuminga,GSW,19,F,65,61,49.7,2.2,4.0,53.8,57.6,-3.8,16.9,0.1
Saddiq Bey,DET,23,F,82,82,48.2,2.3,4.0,56.7,58.9,-2.3,33.0,0.1
CJ Elleby,POR,22,F-G,52,52,49.6,2.1,4.0,53.8,57.6,-3.8,20.2,0.2
Dean Wade,CLE,25,F-C,49,46,52.4,2.0,4.0,49.5,58.2,-8.7,19.2,0.1
Vernon Carey Jr.,WAS,21,F-C,4,4,55.2,2.0,4.0,50.0,60.6,-10.6,NaN,NaN
Derrick Rose,NYK,33,G,26,26,41.5,1.8,4.0,45.6,56.5,-10.9,24.5,0.2
Wenyen Gabriel,LAL,25,F,24,24,47.0,2.4,4.0,60.0,56.9,3.1,13.8,0.3
Marcus Morris Sr.,LAC,32,F,54,52,39.8,2.5,4.0,63.1,59.9,3.2,29.0,0.1
Patrick Williams,CHI,20,F,17,17,45.6,2.2,3.9,55.2,57.2,-2.0,24.8,0.4
Duane Washington Jr.,IND,22,G,46,44,45.6,2.3,3.9,59.1,56.9,2.2,20.2,0.0
Jalen Brunson,DAL,25,G,79,77,39.3,2.4,3.9,61.9,57.3,4.6,31.9,0.0
Torrey Craig,PHX,31,F,78,72,45.2,2.2,3.9,56.2,57.8,-1.6,20.5,0.2
Goran Dragic,BKN,36,G,21,20,56.9,1.9,3.9,47.6,54.8,-7.2,23.7,0.0
Josh Richardson,SAS,28,G,65,64,48.1,2.2,3.9,57.3,56.5,0.8,24.6,0.2
Justise Winslow,POR,26,F-G,42,40,53.4,1.9,3.9,49.7,57.7,-8.0,16.1,0.3
Jimmy Butler,MIA,32,F,57,56,39.5,2.4,3.9,62.3,59.3,2.9,33.9,0.2
Jalen McDaniels,CHA,24,F-C,50,45,42.2,2.2,3.9,58.0,58.9,-0.9,16.3,0.3
Nickeil Alexander-Walker,UTA,23,G,64,61,45.6,2.3,3.8,61.0,58.3,2.7,22.6,0.2
Patty Mills,BKN,33,G,81,77,42.9,2.3,3.8,59.5,57.3,2.2,29.0,0.1
Marcus Smart,BOS,28,G,71,67,36.1,2.3,3.8,59.9,57.5,2.4,32.3,0.1
Corey Kispert,WAS,23,F,75,70,47.5,2.1,3.8,56.1,57.0,-0.9,23.4,0.2
Duncan Robinson,MIA,28,F,79,77,42.1,2.3,3.8,59.6,58.2,1.4,25.9,0.1
Cody Zeller,POR,29,F-C,27,27,57.9,2.4,3.8,62.1,60.5,1.7,13.1,0.1
T.J. McConnell,IND,30,G,27,25,46.6,2.3,3.8,59.2,55.8,3.5,24.1,0.1
Jordan Clarkson,UTA,30,G,79,77,41.7,2.2,3.8,57.3,57.8,-0.4,27.1,0.1
Tre Mann,OKC,21,G,60,56,47.2,2.3,3.8,59.2,56.9,2.3,22.8,0.1
Jordan Poole,GSW,23,G,76,76,43.7,2.2,3.8,57.8,57.4,0.4,30.0,0.1
Derrick Jones Jr.,CHI,25,F,49,46,51.1,2.1,3.8,54.3,59.5,-5.2,17.6,0.4
Devonte' Graham,NOP,27,G,76,73,40.3,2.4,3.8,62.2,57.0,5.2,28.4,0.0
Saben Lee,DET,23,G,34,32,52.7,2.5,3.8,65.1,57.3,7.8,16.3,0.2
Tristan Thompson,CHI,31,C-F,56,55,50.7,2.1,3.8,55.5,59.3,-3.9,15.7,0.3
John Konchar,MEM,26,G,72,64,51.0,2.1,3.8,56.5,58.4,-2.0,17.9,0.1
Paul Millsap,PHI,37,F,33,32,52.5,2.1,3.8,54.8,59.5,-4.7,11.4,0.2
Hassani Gravett,ORL,25,G,8,8,42.3,2.1,3.8,56.7,53.4,3.2,21.4,0.1
Jaxson Hayes,NOP,22,C-F,70,68,42.8,2.1,3.7,55.7,58.7,-3.0,20.0,0.5
Gary Harris,ORL,27,G,61,58,41.0,2.1,3.7,56.4,57.7,-1.3,28.4,0.0
Bismack Biyombo,PHX,29,C,35,33,48.7,2.2,3.7,58.9,59.5,-0.6,14.1,0.4
George Hill,MIL,36,G,54,49,40.4,2.0,3.7,54.3,56.5,-2.2,23.2,0.0
Ziaire Williams,MEM,20,F,62,58,43.0,2.2,3.7,58.8,58.1,0.6,21.7,0.1
Day'Ron Sharpe,BKN,20,F,28,27,50.7,2.0,3.6,54.9,59.6,-4.7,12.2,0.3
Moritz Wagner,ORL,25,F-C,60,57,42.1,2.3,3.6,62.7,57.8,4.9,15.2,0.1
David Nwaba,HOU,29,G-F,44,36,53.7,2.1,3.6,57.9,58.9,-1.1,13.2,0.2
Avery Bradley,LAL,31,G,62,60,45.3,2.5,3.6,68.3,57.1,11.2,22.7,0.0
Doug McDermott,SAS,30,F,51,49,44.6,2.4,3.6,65.2,58.1,7.2,24.0,0.1
Immanuel Quickley,NYK,23,G,78,75,41.3,1.8,3.6,50.2,55.7,-5.5,23.1,0.0
Dewayne Dedmon,MIA,32,C,67,63,48.6,2.0,3.6,56.4,60.0,-3.5,15.9,0.4
Zeke Nnaji,DEN,21,F-C,38,35,49.8,2.2,3.6,62.5,58.5,4.0,17.0,0.1
Jock Landale,SAS,26,C,48,43,51.0,1.8,3.6,49.4,58.7,-9.3,10.9,0.1
Thaddeus Young,TOR,34,F,51,48,43.9,2.3,3.6,63.7,59.6,4.1,16.2,0.2
Kent Bazemore,LAL,32,G-F,37,32,49.4,1.8,3.6,50.0,57.9,-7.9,14.0,0.2
Troy Brown Jr.,CHI,22,G-F,61,55,47.0,2.1,3.6,58.3,56.1,2.2,16.0,0.0
Max Strus,MIA,26,G-F,68,65,38.4,2.2,3.6,60.7,58.5,2.3,23.3,0.1
Justin Anderson,IND,28,F-G,16,15,46.7,2.2,3.6,61.4,59.4,2.0,19.8,0.4
Mike Muscala,OKC,30,F-C,42,41,51.7,1.6,3.5,46.3,59.2,-12.9,13.8,0.3
Tony Bradley,CHI,24,C-F,53,49,56.8,1.5,3.5,43.1,59.5,-16.4,10.0,0.5
Cam Thomas,BKN,20,G,63,61,50.5,2.2,3.5,61.4,57.2,4.2,17.6,0.0
Cam Reddish,NYK,22,F-G,48,46,40.0,2.2,3.5,61.8,58.2,3.6,20.7,0.2
Omer Yurtseven,MIA,24,C,48,38,47.2,1.9,3.5,55.0,59.7,-4.6,12.6,0.2
Trevor Ariza,LAL,37,F,24,22,51.5,2.3,3.5,64.3,59.8,4.5,19.2,0.2
Daniel Oturu,TOR,22,C,2,2,50.0,1.0,3.5,28.6,65.3,-36.7,NaN,NaN
Hamidou Diallo,DET,23,G,58,54,45.2,1.9,3.5,54.5,59.1,-4.6,21.9,0.1
Tre Jones,SAS,22,G,64,60,46.9,2.0,3.5,58.8,56.6,2.3,16.6,0.1
Andre Iguodala,GSW,38,G-F,31,31,47.6,1.8,3.5,53.3,57.9,-4.6,19.5,0.1
Frank Jackson,DET,24,G,52,48,50.0,2.0,3.4,59.2,56.5,2.7,22.0,0.1
Sandro Mamukelashvili,MIL,23,F-C,34,30,57.4,2.4,3.4,70.7,59.7,11.0,9.9,0.1
Kenyon Martin Jr.,HOU,21,F,78,71,47.8,2.0,3.4,58.5,57.7,0.8,21.0,0.3
Davon Reed,DEN,27,G,37,36,48.4,2.1,3.4,62.4,57.9,4.5,13.9,0.1
Keita Bates-Diop,SAS,26,F,57,51,47.8,1.9,3.4,55.7,57.5,-1.7,16.2,0.1
Rui Hachimura,WAS,24,F,42,40,40.4,2.1,3.4,61.7,59.9,1.8,22.5,0.1
Jordan Nwora,MIL,23,F,60,56,44.4,2.0,3.4,60.2,57.2,3.0,19.1,0.2
Cameron Payne,PHX,27,G,58,55,46.3,2.1,3.3,62.4,58.2,4.2,22.0,0.1
Georgios Kalaitzakis,OKC,23,F,9,9,47.6,2.0,3.3,60.0,56.4,3.6,16.4,0.1
Jeff Dowtin Jr.,ORL,25,G,6,4,50.0,2.0,3.3,60.0,53.0,7.0,NaN,NaN
Rudy Gay,UTA,35,F-G,55,50,44.9,1.8,3.3,53.0,58.5,-5.5,18.9,0.2
James Johnson,BKN,35,F,61,57,40.4,1.7,3.3,51.0,58.6,-7.6,19.2,0.2
Gabe Vincent,MIA,26,G,64,58,33.9,2.0,3.3,61.8,58.1,3.7,23.4,0.1
Taj Gibson,NYK,37,F,51,50,44.1,1.9,3.3,56.8,58.6,-1.8,18.2,0.3
Josh Christopher,HOU,20,G,72,67,49.6,2.3,3.3,68.5,57.8,10.7,18.0,0.1
Garrett Temple,NOP,36,G-F,59,54,43.4,1.9,3.3,56.9,58.2,-1.3,18.6,0.2
Terence Davis,SAC,25,G,29,28,48.2,2.0,3.3,60.4,56.8,3.6,17.9,0.3
Amir Coffey,LAC,25,G-F,63,57,44.6,1.7,3.3,51.4,58.4,-6.9,22.7,0.1
Damion Lee,GSW,29,G-F,63,61,44.1,1.9,3.3,59.4,57.3,2.1,19.9,0.1
Jericho Sims,NYK,23,C,36,34,50.9,2.0,3.3,60.2,60.1,0.1,13.5,0.4
Xavier Tillman,MEM,23,F,52,48,52.1,1.7,3.3,52.9,59.2,-6.2,13.2,0.2
R.J. Hampton,ORL,21,G,64,61,41.3,2.2,3.3,68.4,56.1,12.4,21.9,0.1
DeAndre' Bembry,MIL,27,G-F,55,47,45.7,1.8,3.3,53.3,57.7,-4.4,18.3,0.2
Eric Gordon,HOU,33,G,57,55,42.3,1.8,3.3,54.8,58.0,-3.2,29.3,0.1
Derrick Favors,OKC,30,F,39,36,40.6,1.9,3.3,56.7,60.0,-3.3,16.7,0.2
Delon Wright,ATL,30,G,76,74,45.4,2.0,3.3,60.1,56.4,3.6,18.9,0.1
Lindy Waters III,OKC,24,F,24,21,42.9,1.6,3.3,48.7,57.6,-8.9,18.6,0.1
Bones Hyland,DEN,21,G,68,66,44.6,2.0,3.3,61.5,58.4,3.2,19.0,0.1
Lonnie Walker IV,SAS,23,G-F,70,66,45.1,1.8,3.2,54.9,57.7,-2.8,23.0,0.2
Jeremy Lamb,SAC,30,G-F,54,48,49.6,2.1,3.2,65.5,58.8,6.8,16.7,0.2
Austin Rivers,DEN,29,G,67,60,45.4,2.0,3.2,60.6,57.5,3.1,22.1,0.1
Markelle Fultz,ORL,24,G,18,17,45.0,1.9,3.2,60.3,56.1,4.3,20.0,0.1
Taurean Prince,MIN,28,F,67,63,44.0,2.2,3.2,68.4,58.3,10.1,17.1,0.2
Malik Beasley,MIN,25,G,79,75,41.5,1.9,3.1,60.5,58.2,2.3,25.0,0.1
Paul Watson,OKC,27,G,8,6,46.3,2.5,3.1,80.0,59.4,20.6,17.3,0.2
Shake Milton,PHI,25,G-F,55,50,44.9,1.6,3.1,52.6,57.7,-5.0,21.4,0.1
Furkan Korkmaz,PHI,24,G-F,63,57,41.7,1.8,3.1,59.0,57.2,1.7,21.1,0.0
Charlie Brown Jr.,PHI,25,G,10,9,52.5,1.5,3.1,48.4,58.7,-10.4,8.1,0.4
Tim Frazier,CLE,31,G,11,8,56.7,1.7,3.1,55.9,55.8,0.1,17.3,0.1
Landry Shamet,PHX,25,G,68,63,45.5,1.6,3.1,51.9,56.4,-4.5,20.8,0.1
Marquese Chriss,DAL,24,F,32,30,56.6,1.9,3.1,62.6,57.6,5.0,10.2,0.2
Kenrich Williams,OKC,27,G-F,49,47,40.7,1.7,3.1,56.3,58.2,-1.9,21.9,0.1
Juan Toscano-Anderson,GSW,29,F,64,58,48.0,1.7,3.1,56.3,58.4,-2.0,13.6,0.1
JaMychal Green,DEN,32,F-C,67,63,47.6,2.0,3.1,66.0,58.2,7.8,16.2,0.2
Gary Payton II,GSW,29,G,69,67,46.5,1.7,3.1,55.2,57.5,-2.3,17.5,0.1
PJ Dozier,DEN,25,G-F,18,17,42.6,1.6,3.1,52.7,59.5,-6.8,NaN,NaN
Moses Brown,CLE,22,C,38,31,52.5,1.6,3.0,53.9,60.5,-6.5,8.6,0.2
Josh Jackson,SAC,25,G-F,49,45,47.4,1.7,3.0,56.8,58.7,-1.9,16.3,0.3
Greg Brown III,POR,20,F,42,34,45.7,2.0,3.0,67.7,58.6,9.1,13.3,0.3
Wesley Matthews,MIL,35,G,49,44,38.1,1.8,3.0,59.2,58.9,0.3,20.4,0.1
Trayvon Palmer,DET,27,G,1,1,60.0,3.0,3.0,100,51.6,48.4,NaN,NaN
Victor Oladipo,MIA,30,G,8,8,35.8,1.5,3.0,50.0,59.9,-9.9,21.6,0.5
Louis King,SAC,23,F,9,8,54.0,1.4,3.0,48.1,57.5,-9.3,10.4,0
Tyrone Wallace,NOP,28,G,5,4,57.7,1.8,3.0,60.0,55.1,4.9,NaN,NaN
Enes Freedom,BOS,30,C,35,34,39.2,1.4,3.0,47.6,58.1,-10.5,11.7,0.2
Norvel Pelle,UTA,29,C,2,2,50.0,2.5,3.0,83.3,59.1,24.3,NaN,NaN
Micah Potter,DET,24,C,3,3,45.0,1.7,3.0,55.6,61.1,-5.5,NaN,NaN
Lamar Stevens,CLE,24,F,62,56,42.3,1.7,3.0,56.0,58.1,-2.1,16.1,0.2
Davis Bertans,DAL,29,F,56,52,57.5,1.6,3.0,55.8,57.6,-1.8,14.4,0.1
KZ Okpala,MIA,23,F-G,15,13,46.3,1.7,2.9,56.8,56.5,0.3,11.6,0.2
Luke Kornet,BOS,26,C-F,12,11,52.2,1.3,2.9,42.9,59.8,-16.9,6.9,0.1
Solomon Hill,ATL,31,F,12,12,51.5,1.9,2.9,65.7,58.6,7.1,10.7,0.1
Javonte Smart,MIA,23,G,12,12,43.2,1.5,2.9,51.4,55.4,-3.9,11.8,0.1
Rajon Rondo,CLE,36,G,38,36,43.4,1.8,2.9,61.3,57.5,3.7,17.9,0.1
Tony Snell,NOP,30,G,51,45,42.0,1.8,2.9,63.5,58.7,4.8,15.5,0.1
Willie Cauley-Stein,PHI,28,C,19,18,50.0,2.0,2.9,69.1,61.3,7.8,9.2,0.1
Justin Robinson,DET,24,G,20,19,51.4,1.6,2.9,57.9,55.3,2.6,12.2,0.0
David Duke Jr.,BKN,22,G,19,18,46.6,1.6,2.8,57.4,57.6,-0.1,15.5,0.1
Rodney McGruder,DET,30,G,48,40,53.3,1.5,2.8,53.7,57.9,-4.3,14.8,0.1
Facundo Campazzo,DEN,31,G,58,52,40.8,1.6,2.8,55.2,55.7,-0.5,18.2,0.1
Maurice Harkless,SAC,29,F-G,45,39,37.3,1.8,2.8,63.5,58.5,5.0,18.4,0.3
Xavier Moon,LAC,27,G,10,8,46.7,1.2,2.8,42.9,57.7,-14.9,13.7,0.1
Yuta Watanabe,TOR,27,G-F,34,28,49.0,1.4,2.8,48.4,57.4,-8.9,11.7,0.2
Terrence Ross,ORL,31,G-F,63,58,41.8,1.8,2.8,62.5,58.2,4.3,23.0,0.1
Malcolm Hill,CHI,26,F,14,11,45.3,1.9,2.8,66.7,57.4,9.3,11.2,0.1
Kelan Martin,BOS,26,F,29,27,47.9,1.8,2.8,65.4,57.4,8.0,15.0,0.0
Thanasis Antetokounmpo,MIL,29,F,39,35,52.2,1.5,2.8,55.0,58.1,-3.1,9.9,0.2
Ish Smith,WAS,33,G,63,55,45.3,1.7,2.8,60.0,56.6,3.4,17.3,0.1
Carsen Edwards,DET,24,G,4,4,37.9,2.0,2.8,72.7,62.6,10.2,NaN,NaN
Tyus Jones,MEM,26,G,72,65,42.9,1.6,2.8,56.6,57.1,-0.5,21.2,0.2
Chris Silva,MIA,25,F,8,8,62.9,1.8,2.8,63.6,60.2,3.4,9.1,0.1
Ben McLemore,POR,29,G,62,54,41.9,1.9,2.7,67.6,58.1,9.6,20.1,0.1
DeAndre Jordan,PHI,33,C,48,41,41.5,1.6,2.7,58.0,58.3,-0.3,13.0,0.4
Aaron Holiday,PHX,25,G,60,53,43.1,1.4,2.7,53.4,56.0,-2.6,16.2,0.0
Dennis Smith Jr.,POR,24,G,35,33,42.0,1.5,2.7,55.8,57.3,-1.5,17.2,0.1
Cedi Osman,CLE,27,F,66,56,42.6,1.6,2.7,60.3,56.9,3.4,22.2,0.1
Sterling Brown,DAL,27,G-F,46,42,50.0,1.6,2.7,59.7,58.6,1.1,12.8,0.0
Wayne Ellington,LAL,34,G,43,37,43.4,1.5,2.7,56.0,57.3,-1.2,18.8,0.1
Alfonzo McKinnie,CHI,29,F,13,11,57.4,1.6,2.7,60.0,56.9,3.1,12.1,0.1
Killian Tillie,MEM,24,F-C,32,32,48.0,1.5,2.7,54.7,57.8,-3.2,12.8,0.3
Jordan McLaughlin,MIN,26,G,60,54,49.7,1.5,2.7,55.0,56.6,-1.6,14.5,0.1
Cheick Diallo,DET,25,F-C,3,3,50.0,2.0,2.7,75.0,56.2,18.8,NaN,NaN
Tyler Johnson,SAS,30,G,6,6,44.4,2.0,2.7,75.0,57.4,17.6,15.2,0.2
Quentin Grimes,NYK,22,G,42,35,39.9,1.5,2.7,57.1,57.7,-0.5,17.1,0.1
Deividas Sirvydis,DET,22,F-G,3,3,80.0,1.0,2.7,37.5,56.7,-19.2,NaN,NaN
Tomas Satoransky,WAS,30,G,54,47,42.8,1.6,2.6,62.7,57.5,5.2,16.5,0.1
D.J. Augustin,LAL,34,G,54,52,51.6,1.9,2.6,74.5,56.9,17.5,16.1,0.1
Chaundee Brown Jr.,ATL,23,F,5,4,40.6,1.6,2.6,61.5,60.5,1.1,20.8,0
Tyler Cook,CHI,24,F,20,17,55.9,1.5,2.6,57.7,58.6,-0.9,10.0,0.1
Brad Wanamaker,WAS,32,G,22,21,45.2,1.6,2.6,61.4,57.4,4.0,13.9,0.1
Markieff Morris,MIA,32,F,17,16,38.9,1.7,2.6,65.9,56.6,9.4,17.5,0.1
Matt Thomas,CHI,27,G,33,29,51.5,1.3,2.6,50.6,57.3,-6.7,11.5,0.0
Joe Ingles,POR,34,F-G,45,41,37.1,1.8,2.6,69.8,58.1,11.7,24.9,0.1
Danuel House Jr.,UTA,29,F-G,40,34,37.6,1.5,2.5,57.8,57.8,0.0,17.3,0.2
Trent Forrest,UTA,24,G,54,44,43.3,1.4,2.5,57.4,58.5,-1.2,12.8,0.1
Jaylen Nowell,MIN,22,G,61,53,46.9,1.5,2.5,61.4,57.7,3.8,15.7,0.0
Neemias Queta,SAC,22,C,12,10,50.8,1.3,2.5,50.0,59.0,-9.0,8.6,0.3
Emanuel Terry,PHX,25,F,2,2,62.5,1.0,2.5,40.0,60.3,-20.3,NaN,NaN
Vlatko Cancar,DEN,25,F,14,13,47.9,1.4,2.5,57.1,58.0,-0.8,11.7,0.1
Timothe Luwawu-Cabarrot,ATL,27,G-F,42,31,39.1,1.4,2.5,54.8,57.6,-2.8,13.2,0.1
Brandon Goodwin,CLE,26,G,32,24,43.2,1.3,2.5,53.2,56.2,-3.0,13.9,0.0
Josh Green,DAL,21,G,61,53,46.7,1.5,2.5,59.3,56.5,2.9,15.5,0.1
Keifer Sykes,IND,28,G,29,23,41.0,1.4,2.5,56.3,54.9,1.5,17.7,0.1
Miles McBride,NYK,21,G,29,23,44.7,1.5,2.5,62.0,56.1,5.9,9.3,0.2
Frank Ntilikina,DAL,23,G,51,42,49.8,1.2,2.4,50.8,58.1,-7.3,11.8,0.1
Romeo Langford,SAS,22,G-F,46,40,48.3,1.1,2.4,43.8,56.2,-12.5,16.1,0.2
Ty Jerome,OKC,24,G-F,45,40,43.4,1.4,2.4,57.4,57.3,0.1,16.7,0.0
Aleem Ford,ORL,24,F,5,4,41.4,1.6,2.4,66.7,53.0,13.7,NaN,NaN
Rayjon Tucker,MIL,24,G,5,5,35.3,2.4,2.4,100,57.1,42.9,NaN,NaN
Jevon Carter,MIL,26,G,59,51,44.3,1.4,2.4,60.3,56.4,3.8,13.7,0.1
Santi Aldama,MEM,21,F-C,29,24,50.0,1.3,2.4,56.5,58.5,-2.0,11.2,0.2
Isaiah Joe,PHI,22,G,48,36,44.4,1.4,2.4,57.9,55.9,2.0,11.1,0.0
Obi Toppin,NYK,24,F,71,62,39.9,1.3,2.4,54.2,57.4,-3.3,17.1,0.2
Juancho Hernangomez,UTA,26,F,35,28,49.1,1.3,2.3,57.3,55.9,1.4,11.1,0.1
JT Thor,CHA,19,F,29,25,49.6,1.5,2.3,64.7,55.6,9.1,7.9,0.2
Payton Pritchard,BOS,24,G,66,58,47.5,1.3,2.3,54.9,55.5,-0.6,14.1,0.0
Gorgui Dieng,ATL,32,C,41,33,46.8,1.4,2.3,58.9,59.3,-0.4,8.4,0.2
Bryn Forbes,DEN,28,G,73,61,44.6,1.4,2.3,58.9,57.1,1.8,17.1,0.1
Jarrett Culver,MEM,23,G-F,33,27,53.1,1.4,2.3,63.2,58.0,5.1,9.1,0.2
Jose Alvarado,NOP,24,G,49,46,37.8,1.4,2.3,61.3,57.4,3.8,15.4,0.0
Rodney Hood,LAC,29,G-F,50,43,47.5,1.3,2.3,57.5,57.0,0.5,13.6,0.0
Cassius Stanley,DET,22,G,8,7,36.7,1.0,2.3,44.4,52.4,-7.9,17.2,0.1
Didi Louzada,POR,22,G,8,7,43.9,1.4,2.3,61.1,60.8,0.3,14.3,0.1
Devontae Cacok,SAS,25,F,12,11,57.4,1.2,2.3,51.9,55.8,-4.0,8.1,0.2
Jabari Parker,BOS,27,F,12,10,42.9,1.3,2.3,59.3,61.0,-1.7,9.3,0.1
Trey Murphy III,NOP,22,F,56,50,43.4,1.3,2.2,57.6,58.1,-0.5,13.9,0.1
Chris Chiozza,GSW,26,G,30,25,41.4,1.4,2.2,62.7,56.1,6.6,10.9,0
Elfrid Payton,PHX,28,G,46,41,41.8,1.1,2.2,52.0,56.5,-4.5,11.0,0.1
Nick Richards,CHA,24,C,45,34,51.8,1.2,2.2,53.5,60.6,-7.0,7.3,0.4
James Bouknight,CHA,21,G,25,21,49.1,1.6,2.2,70.9,54.7,16.2,9.8,0.0
Brandon Boston Jr.,LAC,20,G,49,41,46.4,1.3,2.2,60.2,57.8,2.4,14.9,0.1
Admiral Schofield,ORL,25,F,35,29,46.4,1.1,2.2,50.6,59.2,-8.6,12.3,0.1
Malachi Flynn,TOR,24,G,38,32,46.9,1.2,2.2,54.2,57.4,-3.2,12.2,0.0
Jay Scrubb,LAC,21,G,11,8,48.0,1.1,2.2,50.0,56.7,-6.7,6.7,0.2
Abdel Nader,PHX,28,F,14,11,44.1,1.3,2.1,60.0,56.3,3.7,10.4,0.1
Armoni Brooks,TOR,24,G,49,38,42.0,1.2,2.1,58.1,58.1,0.0,15.6,0.1
Elijah Hughes,POR,24,G,29,24,47.0,1.6,2.1,72.6,57.9,14.7,12.1,0.1
Kira Lewis Jr.,NOP,21,G,24,19,44.7,1.3,2.1,62.7,57.5,5.2,14.2,0.2
Ed Davis,CLE,33,C-F,24,20,48.6,1.1,2.1,52.9,58.5,-5.5,6.5,0.2
Josh Okogie,MIN,23,G,43,30,42.3,1.0,2.1,47.3,57.1,-9.8,10.5,0.1
Dylan Windler,CLE,25,G-F,36,33,45.8,1.0,2.1,47.4,56.9,-9.6,9.2,0.0
Isaiah Thomas,CHA,33,G,20,18,42.0,0.9,2.1,45.2,55.7,-10.5,15.1,0.0
Naji Marshall,NOP,24,F,49,36,42.5,1.2,2.1,59.8,59.4,0.4,13.4,0.1
Theo Pinson,DAL,26,G-F,14,11,46.8,1.3,2.1,62.1,59.8,2.2,7.8,0.1
Bruno Fernando,HOU,23,F-C,27,21,51.9,1.0,2.1,46.4,58.4,-12.0,5.1,0.2
Svi Mykhailiuk,TOR,25,G-F,47,36,42.7,1.1,2.1,53.6,58.3,-4.7,12.8,0.0
Paul Reed,PHI,23,F,33,29,46.3,1.4,2.1,66.2,60.0,6.2,7.9,0.1
Nathan Knight,MIN,24,F-C,32,26,43.3,1.1,2.0,52.3,59.1,-6.8,7.2,0.2
Mychal Mulder,MIA,28,G,13,12,36.6,1.0,2.0,50.0,56.5,-6.5,14.1,0.3
Gabriel Lundberg,PHX,27,G,3,2,42.9,1.7,2.0,83.3,62.8,20.5,NaN,NaN
Usman Garuba,HOU,20,F,23,20,40.7,1.3,2.0,65.2,57.9,7.3,10.0,0.4
Jemerrio Jones,LAL,27,F,1,1,50.0,1.0,2.0,50.0,64.8,-14.8,NaN,NaN
Cameron McGriff,POR,24,F,3,3,33.3,1.0,2.0,50.0,60.7,-10.7,NaN,NaN
Langston Galloway,MIL,30,G,7,5,40.0,1.0,2.0,50.0,57.6,-7.6,15.3,0
Juwan Morgan,BOS,25,F,2,2,25.0,1.5,2.0,75.0,59.4,15.6,NaN,NaN
Emmanuel Mudiay,SAC,26,G,1,1,50.0,1.0,2.0,50.0,50.1,-0.1,NaN,NaN
Jordan Bell,CHI,27,F,1,1,100,2.0,2.0,100,58.8,41.3,NaN,NaN
Gabe York,IND,28,G,1,1,33.3,1.0,2.0,50.0,56.2,-6.2,NaN,NaN
Shaquille Harrison,BKN,28,G,2,2,57.1,1.5,2.0,75.0,53.5,21.5,NaN,NaN
Sam Merrill,MEM,26,G,6,5,54.5,1.3,2.0,66.7,57.9,8.8,NaN,NaN
Jarron Cumberland,POR,24,G,1,1,100,0.0,2.0,0.0,59.3,-59.3,NaN,NaN
Isaac Bonga,TOR,22,G,11,9,55.0,1.2,2.0,59.1,55.0,4.0,NaN,NaN
Aaron Nesmith,BOS,22,G-F,51,39,46.5,1.2,2.0,59.4,55.1,4.3,11.0,0.0
Eric Paschall,UTA,25,F,56,47,39.4,1.2,2.0,62.7,58.2,4.6,12.7,0.1
Daishen Nix,HOU,20,G,22,19,57.3,1.4,1.9,72.1,57.3,14.8,10.9,0
Jared Butler,UTA,21,G,35,28,50.0,1.0,1.9,52.9,57.7,-4.7,8.6,0.0
Kyle Guy,MIA,24,G,14,11,37.0,1.3,1.9,66.7,61.2,5.4,9.8,0.4
Moses Moody,GSW,20,G,45,31,43.4,1.0,1.9,51.2,58.0,-6.8,11.7,0.1
Charles Bassey,PHI,21,C-F,20,16,49.4,0.9,1.9,47.4,58.6,-11.2,7.3,0.3
Denzel Valentine,UTA,28,G,18,12,44.2,1.0,1.9,52.9,58.4,-5.4,9.2,0
Lou Williams,ATL,35,G,55,45,40.6,1.1,1.9,60.2,57.0,3.2,14.3,0.0
Semi Ojeleye,LAC,27,F,27,21,37.9,1.3,1.9,72.0,58.7,13.3,13.5,0.1
Robert Woodard II,SAS,22,F,6,5,61.1,0.8,1.8,45.5,58.8,-13.3,NaN,NaN
Lindell Wigginton,MIL,24,G,16,13,43.9,1.3,1.8,69.0,56.9,12.1,10.5,0.1
Gary Clark,NOP,27,F,31,24,46.3,1.2,1.8,66.1,59.4,6.7,9.9,0.1
Anthony Gill,WAS,29,F,37,29,38.3,0.9,1.8,47.8,57.6,-9.8,10.5,0.1
Keljin Blevins,POR,26,G,30,23,46.6,1.3,1.8,72.2,58.5,13.8,11.3,0.0
Boban Marjanovic,DAL,33,C,20,15,42.4,1.0,1.8,55.6,57.3,-1.7,5.8,0.1
Dalano Banton,TOR,22,F,62,47,43.5,1.0,1.8,56.8,55.7,1.1,10.9,0.0
Leandro Bolmaro,MIN,21,F,23,16,50.6,1.0,1.8,58.5,56.1,2.4,6.9,0
Ignas Brazdeikis,ORL,23,F,37,26,38.5,0.8,1.8,47.7,57.5,-9.8,12.8,0.0
Jay Huff,LAL,24,F,4,3,63.6,0.3,1.8,14.3,52.5,-38.2,NaN,NaN
Haywood Highsmith,MIA,25,F,14,9,44.4,0.8,1.7,45.8,59.3,-13.4,8.6,0.1
Alize Johnson,NOP,26,F,21,19,45.0,1.2,1.7,69.4,56.2,13.2,7.3,0
Marcus Garrett,MIA,23,G,9,6,45.5,0.9,1.7,53.3,51.6,1.7,10.7,0.1
Lance Stephenson,IND,31,F,45,36,31.0,1.2,1.6,71.6,58.3,13.3,17.7,0.1
Justin Champagnie,TOR,21,G-F,30,23,46.2,1.0,1.6,63.3,56.3,6.9,7.8,0.1
