Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Rudy Gobert,UTA,29,C,71,71,100,9.2,22.3,41.3,49.3,-7.9,30.8,0.6,1.2,0.06
Brook Lopez,MIL,33,C,69,69,100,9.0,19.8,45.2,48.9,-3.6,27.2,0.6,0.7,0
Domantas Sabonis,IND,25,F-C,61,61,100,8.5,18.1,47.1,48.8,-1.7,36.0,1.2,0.1,0.02
Nikola Jokic,DEN,26,C,71,71,100,8.8,18.0,49.0,49.2,-0.2,34.6,1.3,0.3,0
Myles Turner,IND,25,C-F,46,46,100,8.1,17.9,45.2,49.3,-4.1,31.0,0.9,0.9,0
Christian Wood,HOU,25,F,41,41,100,8.0,17.5,45.8,47.6,-1.8,32.3,0.8,0.5,0.02
Joel Embiid,PHI,27,C-F,51,51,100,8.2,17.4,47.2,49.5,-2.3,31.1,1.0,0.4,0.08
Jakob Poeltl,SAS,25,C,69,69,100,7.8,17.3,44.9,48.6,-3.7,26.7,0.7,0.5,0.03
Deandre Ayton,PHX,22,C,67,67,100,8.0,17.1,46.6,48.3,-1.8,30.7,0.6,0.5,0
Nikola Vucevic,CHI,30,C,69,69,100,8.6,17.1,50.4,49.2,1.2,33.5,0.9,0.4,0.01
Jonas Valanciunas,MEM,29,C,62,62,100,8.3,16.8,49.5,48.9,0.6,28.3,0.6,0.3,0.02
Kristaps Porzingis,DAL,25,F-C,43,43,100,8.0,16.6,48.2,48.4,-0.2,30.9,0.5,0.5,0.02
Karl-Anthony Towns,MIN,25,C-F,50,50,100,8.1,16.5,49.0,49.5,-0.5,33.8,0.8,0.6,0.06
Thomas Bryant,WAS,23,C-F,10,10,100,7.1,15.9,44.7,48.9,-4.3,27.1,0.4,0.7,0
Pascal Siakam,TOR,27,F,56,56,100,7.8,15.6,49.6,47.0,2.6,35.8,1.1,0.3,0.05
Clint Capela,ATL,27,C,63,63,100,7.2,15.3,47.0,49.8,-2.7,30.1,0.7,0.6,0.02
Al Horford,OKC,35,C-F,27,27,100,7.7,15.1,50.9,48.9,2.0,27.9,0.9,0.5,0
Enes Freedom,POR,29,C,69,69,100,7.6,15.0,50.8,49.4,1.4,NaN,NaN,NaN,NaN
Darius Bazley,OKC,21,F-G,54,54,100,6.8,15.0,45.6,47.1,-1.6,31.2,0.5,0.2,0
Kelly Olynyk,HOU,30,F-C,70,70,100,7.5,15.0,50.2,47.8,2.5,28.5,1.1,0.2,0.21
Jarrett Allen,CLE,23,C,63,63,100,7.0,15.0,46.4,49.3,-2.9,29.6,0.5,0.2,0.02
Andrew Wiggins,GSW,26,F,70,70,100,6.6,14.9,44.3,46.6,-2.4,33.3,0.9,0.7,0
Richaun Holmes,SAC,27,F,60,60,100,6.9,14.9,46.1,49.1,-3.0,29.2,0.6,0.5,0.02
Draymond Green,GSW,31,F,62,62,100,6.6,14.8,44.7,48.1,-3.4,31.5,1.7,0.4,0.27
Julius Randle,NYK,26,F-C,70,70,100,6.5,14.7,44.2,47.8,-3.6,37.6,0.9,0.1,0.03
Mason Plumlee,DET,31,F-C,56,56,100,8.0,14.7,54.4,50.6,3.9,26.8,0.8,0.4,0.07
Robert Covington,POR,30,F,67,67,100,7.2,14.7,49.2,47.6,1.6,32.0,1.4,0.4,0.07
LaMarcus Aldridge,BKN,35,C-F,26,26,100,6.9,14.7,46.9,47.7,-0.8,25.9,0.4,0.5,0
Shai Gilgeous-Alexander,OKC,22,G-F,34,34,100,7.0,14.7,47.9,45.9,2.0,33.7,0.8,0.3,0
De'Aaron Fox,SAC,23,G,56,56,100,7.1,14.7,48.2,45.9,2.2,35.1,1.5,0.3,0.12
P.J. Washington,CHA,22,F,63,63,100,7.4,14.6,50.5,47.9,2.6,30.5,1.1,0.5,0.02
Ivica Zubac,LAC,24,C,71,71,100,6.5,14.5,44.6,49.6,-5.0,22.3,0.3,0.3,0
Fred VanVleet,TOR,27,G,52,52,100,6.6,14.3,45.8,46.2,-0.4,36.5,1.7,0.4,0.02
Steven Adams,NOP,27,C,56,56,100,6.8,14.3,47.3,49.4,-2.1,27.7,0.9,0.3,0.03
Wendell Carter Jr.,ORL,22,C-F,54,54,100,6.7,14.2,46.9,49.7,-2.8,25.5,0.6,0.3,0.06
Anthony Davis,LAL,28,F-C,36,36,100,6.4,14.1,45.4,47.9,-2.5,32.3,1.2,0.8,0.06
Derrick White,SAS,26,G,36,36,100,6.6,14.0,46.7,46.4,0.3,29.6,0.7,0.5,0.39
Serge Ibaka,LAC,31,F,41,41,100,6.7,14.0,47.7,49.2,-1.5,23.3,0.2,0.6,0
Buddy Hield,SAC,28,G,69,69,100,6.8,14.0,48.8,46.1,2.7,34.3,0.9,0.2,0
Royce O'Neale,UTA,28,F,71,71,100,6.9,13.9,49.4,47.1,2.4,31.6,0.8,0.3,0
RJ Barrett,NYK,21,F-G,71,71,100,6.0,13.9,43.0,45.7,-2.7,34.9,0.7,0.1,0
Zion Williamson,NOP,20,F,59,59,100,6.3,13.8,45.2,46.7,-1.5,33.2,0.9,0.2,0.02
Bam Adebayo,MIA,23,C-F,62,62,100,6.2,13.8,44.9,48.1,-3.3,33.5,1.2,0.6,0.08
Oshae Brissett,IND,23,F-G,20,20,100,6.8,13.8,49.6,47.2,2.4,24.7,0.9,0.2,0.05
Terry Rozier,CHA,27,G,68,68,100,6.5,13.6,47.8,45.8,2.0,34.5,1.3,0.1,0.17
Daniel Theis,CHI,29,F-C,65,65,100,6.5,13.6,47.6,48.3,-0.7,24.6,0.6,0.3,0.08
Andre Drummond,LAL,27,C,46,46,100,7.0,13.5,51.8,49.6,2.2,27.0,1.4,0.4,0.09
Kemba Walker,BOS,31,G,43,43,100,6.9,13.5,50.9,46.3,4.6,31.8,1.1,0.1,0.51
DeAndre Jordan,BKN,32,C,57,57,100,6.1,13.4,45.2,49.4,-4.2,21.9,0.3,0.5,0.02
Maxi Kleber,DAL,29,F,50,50,100,6.0,13.4,44.8,47.7,-2.9,26.8,0.5,0.3,0.06
Victor Oladipo,MIA,29,G,31,31,100,6.1,13.3,45.5,46.1,-0.6,32.7,1.4,0.2,0.36
Chris Boucher,TOR,28,F-C,60,60,100,6.0,13.3,44.7,47.4,-2.7,24.2,0.6,1.1,0.03
Moses Brown,BOS,21,C,41,41,100,6.6,13.3,50.0,48.3,1.7,21.4,0.7,0.3,0.05
John Collins,ATL,23,F-C,63,63,100,6.5,13.3,48.9,47.9,1.0,29.3,0.5,0.4,0.16
CJ McCollum,POR,29,G,46,46,100,6.2,13.2,47.0,45.1,1.9,34.0,0.9,0.3,0.02
Jrue Holiday,MIL,31,G,58,58,100,6.1,13.2,46.0,46.7,-0.7,32.3,1.6,0.4,0.03
Josh Hart,NOP,26,G,46,46,100,6.4,13.2,48.5,46.3,2.2,28.7,0.8,0.0,0.06
Jusuf Nurkic,POR,26,C,36,36,100,6.3,13.2,47.9,49.5,-1.6,23.8,1.0,0.2,0.03
Kyle Lowry,TOR,35,G,46,46,100,6.1,13.2,46.0,45.8,0.2,34.8,1.0,0.2,0.41
Danny Green,PHI,34,G,69,69,100,5.9,13.1,44.7,46.0,-1.3,28.0,1.3,0.4,0.01
Luka Doncic,DAL,22,F-G,66,66,100,5.9,13.1,45.3,45.8,-0.5,34.2,1.0,0.2,0
Isaiah Stewart,DET,20,F-C,68,68,100,5.8,13.1,44.7,48.4,-3.7,21.4,0.6,0.6,0.01
Isaac Okoro,CLE,20,F-G,67,67,100,6.9,13.0,52.9,45.9,7.0,32.4,0.9,0.2,0.09
Dillon Brooks,MEM,25,G-F,67,67,100,6.2,13.0,47.4,46.0,1.4,29.8,1.2,0.1,0.03
Caris LeVert,IND,26,G,47,47,100,6.1,12.9,47.2,46.3,0.9,31.6,1.4,0.4,0.06
Paul George,LAC,31,F,54,54,100,5.9,12.8,46.2,46.7,-0.6,33.7,1.1,0.3,0.15
Bogdan Bogdanovic,ATL,28,G,44,44,100,5.8,12.8,45.6,45.5,0.1,29.7,1.1,0.2,0
Lonzo Ball,NOP,23,G,53,53,100,6.0,12.7,47.3,45.8,1.6,31.8,1.5,0.3,0
Bradley Beal,WAS,28,G,59,59,100,6.1,12.7,47.9,46.5,1.4,35.8,1.1,0.2,0.12
Malcolm Brogdon,IND,28,G,55,55,100,6.1,12.6,48.2,46.8,1.4,34.5,0.9,0.1,0
Miles Bridges,CHA,23,F,65,65,100,5.7,12.6,45.2,47.0,-1.8,29.3,0.7,0.4,0.02
Luguentz Dort,OKC,22,G,51,51,100,5.8,12.6,45.7,46.4,-0.7,29.7,0.9,0.2,0.1
Justin Holiday,IND,32,F-G,71,71,100,5.5,12.6,43.6,46.5,-3.0,30.3,1.0,0.2,0.03
Devin Booker,PHX,24,G,65,65,100,5.8,12.6,46.5,46.2,0.3,33.9,0.8,0.1,0.01
Dennis Schroder,LAL,27,G,61,61,100,6.2,12.6,49.6,46.5,3.1,32.1,1.1,0.1,0.16
Zach LaVine,CHI,26,G-F,58,58,100,5.6,12.5,44.7,45.7,-1.0,35.1,0.8,0.1,0
James Harden,BKN,31,G,44,44,100,5.8,12.5,46.3,46.8,-0.5,36.6,1.2,0.3,0.02
Mikal Bridges,PHX,24,F,69,69,100,6.2,12.5,49.6,46.8,2.8,32.6,1.1,0.3,0
Evan Fournier,BOS,28,G-F,41,41,100,5.9,12.5,47.6,46.4,1.1,30.0,1.1,0.3,0
Robin Lopez,WAS,33,C,70,70,100,6.0,12.4,48.0,49.1,-1.1,19.1,0.2,0.3,0.04
Khyri Thomas,HOU,25,G,5,5,100,5.8,12.4,46.8,44.5,2.3,30.6,1.8,0.4,0
Jamal Murray,DEN,24,G,47,47,100,5.6,12.4,45.1,46.7,-1.5,35.5,1.3,0.2,0.08
Khris Middleton,MIL,29,F,67,67,100,5.9,12.4,47.5,46.1,1.4,33.4,1.1,0.1,0.01
Eric Bledsoe,NOP,31,G,69,69,100,6.1,12.4,49.2,45.8,3.4,29.7,0.8,0.2,0.15
Kevin Porter Jr.,HOU,21,G-F,26,26,100,6.4,12.3,52.0,47.5,4.6,32.1,0.7,0.2,0.04
De'Andre Hunter,ATL,23,F-G,23,23,100,4.9,12.3,39.4,46.5,-7.1,29.5,0.8,0.2,0.04
Rui Hachimura,WAS,23,F,56,56,100,5.6,12.3,45.7,47.4,-1.7,31.5,0.8,0.1,0.02
Blake Griffin,BKN,32,F,46,46,100,5.8,12.3,47.4,48.6,-1.2,25.8,0.7,0.2,0.48
Jaylen Brown,BOS,24,G-F,58,58,100,5.5,12.3,44.9,46.4,-1.4,34.5,1.2,0.3,0
Tobias Harris,PHI,28,F,62,62,100,5.8,12.1,48.3,46.4,2.0,32.5,0.9,0.5,0
Mitchell Robinson,NYK,23,C-F,30,30,100,5.6,12.1,46.4,49.7,-3.3,27.5,1.1,0.5,0
Darius Garland,CLE,21,G,54,54,100,5.9,12.1,48.9,44.8,4.1,33.1,1.2,0.0,0.07
James Wiseman,GSW,20,C,38,38,100,5.6,12.0,46.9,49.3,-2.4,21.4,0.3,0.4,0.03
Trevor Ariza,MIA,36,F,28,28,100,5.3,12.0,44.0,46.4,-2.3,28.0,1.0,0.4,0.17
Damian Lillard,POR,30,G,64,64,100,5.6,11.9,47.1,45.4,1.6,35.8,0.9,0.1,0.12
Jimmy Butler,MIA,31,F,50,50,100,5.3,11.9,44.1,46.3,-2.2,33.6,2.1,0.2,0.12
Kelly Oubre Jr.,GSW,25,F-G,54,54,100,5.3,11.9,44.5,47.1,-2.6,30.7,1.0,0.4,0.05
Marvin Bagley III,SAC,22,F,42,42,100,6.2,11.9,51.8,47.6,4.2,25.9,0.5,0.3,0.23
Kevin Durant,BKN,32,F,35,35,100,5.1,11.9,43.0,47.0,-3.9,33.1,0.7,0.7,0.06
Larry Nance Jr.,CLE,28,F-C,35,35,100,5.7,11.9,48.0,47.7,0.2,31.2,1.7,0.1,0.06
Kendrick Nunn,MIA,25,G,54,54,100,5.6,11.8,47.2,45.5,1.7,29.5,0.9,0.1,0
Jeff Green,BKN,34,F,68,68,100,5.7,11.8,48.3,47.1,1.2,27.0,0.5,0.2,0.07
Ben Simmons,PHI,24,G-F,58,58,100,4.9,11.8,41.7,46.2,-4.5,32.4,1.6,0.3,0.05
Cam Reddish,ATL,21,F-G,26,26,100,6.0,11.8,51.0,46.4,4.6,28.8,1.3,0.3,0
Tristan Thompson,BOS,30,C-F,54,54,100,5.7,11.7,48.9,48.5,0.4,23.8,0.4,0.3,0
O.G. Anunoby,TOR,23,F,43,43,100,5.1,11.7,43.3,47.3,-3.9,NaN,NaN,NaN,NaN
Michael Porter Jr.,DEN,23,F,60,60,100,5.5,11.6,46.9,47.0,-0.1,31.3,0.7,0.4,0
Duncan Robinson,MIA,27,F,70,70,100,5.6,11.6,48.4,45.9,2.5,31.4,0.6,0.2,0.18
Dorian Finney-Smith,DAL,28,F,60,60,100,5.0,11.6,43.5,46.1,-2.7,31.9,0.9,0.1,0.02
Lauri Markkanen,CHI,24,F-C,50,50,100,5.6,11.6,48.1,46.7,1.4,25.8,0.5,0.1,0.02
Jaren Jackson Jr.,MEM,21,F-C,11,11,100,6.5,11.6,55.9,48.5,7.4,23.5,1.1,1.0,0
Keldon Johnson,SAS,21,F-G,69,69,100,5.7,11.6,49.2,47.0,2.1,28.5,0.6,0.2,0
Coby White,CHI,21,G,69,69,100,5.8,11.6,50.1,45.8,4.3,31.2,0.6,0.1,0.07
Kevin Huerter,ATL,22,G-F,69,69,100,5.1,11.6,44.3,45.6,-1.3,30.8,1.2,0.1,0
Dejounte Murray,SAS,24,G,67,67,100,5.9,11.5,51.3,46.5,4.8,31.9,1.5,0.0,0
Harrison Barnes,SAC,29,F,56,56,100,5.6,11.5,48.7,48.1,0.6,36.2,0.7,0.1,0.03
Giannis Antetokounmpo,MIL,26,F,59,59,100,5.1,11.5,44.5,47.3,-2.8,33.0,1.2,0.5,0.03
Cameron Oliver,HOU,24,F,4,4,100,6.5,11.5,56.5,46.7,9.8,21.8,0.5,0.2,0
Collin Sexton,CLE,22,G,60,60,100,5.6,11.4,48.6,45.5,3.2,35.2,1.0,0.1,0.03
Naz Reid,MIN,21,C-F,69,69,100,5.6,11.4,49.2,48.5,0.6,19.2,0.5,0.3,0.1
Aleksej Pokusevski,OKC,19,C,44,44,100,5.7,11.4,49.7,45.7,4.0,24.2,0.4,0.5,0
John Wall,HOU,30,G,40,40,100,5.4,11.4,47.3,46.3,0.9,32.2,1.1,0.4,0.03
Nerlens Noel,NYK,27,C-F,63,63,100,5.3,11.4,46.9,49.3,-2.4,24.2,1.1,0.6,0.06
Kyrie Irving,BKN,29,G,54,54,100,5.3,11.3,46.5,46.0,0.5,34.9,1.4,0.4,0.07
Cody Zeller,CHA,28,F-C,47,47,100,5.4,11.3,47.9,48.8,-0.8,20.9,0.6,0.1,0.12
Anthony Edwards,MIN,19,G,71,71,100,5.5,11.3,48.5,45.6,2.9,32.1,1.1,0.3,0
Tyler Herro,MIA,21,G,52,52,100,5.2,11.3,45.7,45.1,0.5,30.3,0.6,0.2,0
Montrezl Harrell,LAL,27,F-C,68,68,100,5.3,11.3,47.3,48.3,-1.0,22.9,0.7,0.3,0.32
Russell Westbrook,WAS,32,G,64,64,100,5.2,11.3,46.3,46.5,-0.3,36.4,1.4,0.2,0.11
Khem Birch,TOR,28,C,66,66,100,5.2,11.3,46.3,47.6,-1.3,22.8,0.7,0.4,0.1
Marc Gasol,LAL,36,C,52,52,100,5.4,11.2,47.9,48.8,-0.8,19.1,0.5,0.4,0.1
Garrett Temple,CHI,35,G-F,56,56,100,5.0,11.2,44.5,45.7,-1.1,27.3,0.8,0.3,0.07
Bobby Portis,MIL,26,F,65,65,100,5.2,11.1,47.0,47.8,-0.9,20.8,0.8,0.2,0.03
Devonte' Graham,CHA,26,G,54,54,100,5.1,11.1,46.2,45.7,0.6,30.2,0.9,0.1,0.16
Ja Morant,MEM,21,G,63,63,100,5.4,11.1,49.1,46.2,2.9,32.6,0.9,0.1,0.03
Kevon Looney,GSW,25,F,60,60,100,5.4,11.1,48.6,48.5,0.1,19.0,0.3,0.2,0.03
D'Angelo Russell,MIN,25,G,41,41,100,5.3,11.1,47.8,45.8,2.0,28.5,1.1,0.2,0.07
Sterling Brown,HOU,26,G-F,51,51,100,5.6,11.0,50.9,46.1,4.8,24.1,0.7,0.1,0.02
Willy Hernangomez,NOP,27,C-F,44,44,100,5.8,11.0,52.8,49.5,3.3,18.0,0.5,0.2,0.06
Thaddeus Young,CHI,33,F,68,68,100,5.3,11.0,48.9,47.6,1.3,24.3,1.1,0.2,0.28
Reggie Bullock,NYK,30,G-F,64,64,100,5.1,10.9,46.8,46.2,0.6,30.0,0.8,0.1,0.02
Cole Anthony,ORL,21,G,45,45,100,5.6,10.9,51.7,45.3,6.5,27.1,0.6,0.2,0.13
Kyle Anderson,MEM,27,F-G,69,69,100,4.9,10.9,45.0,46.2,-1.2,27.3,1.2,0.4,0
Donte DiVincenzo,MIL,24,G,65,65,100,5.1,10.9,47.2,46.1,1.1,27.5,1.1,0.1,0.05
Jae'Sean Tate,HOU,25,F,70,70,100,5.0,10.8,46.5,46.9,-0.3,29.2,1.2,0.3,0.2
Isaiah Roby,OKC,23,F,60,60,100,5.6,10.8,51.7,48.3,3.4,23.4,0.9,0.2,0.05
Justin Patton,HOU,24,C,13,13,100,5.8,10.8,54.3,48.6,5.7,19.0,0.9,0.5,0
Nic Claxton,BKN,22,F-C,32,32,100,4.3,10.8,40.4,46.2,-5.8,NaN,NaN,NaN,NaN
Mike Conley,UTA,33,G,51,51,100,4.7,10.8,43.6,44.9,-1.3,29.4,1.4,0.1,0.04
Trae Young,ATL,22,G,63,63,100,5.2,10.7,48.7,45.3,3.3,33.7,0.8,0.1,0.06
Elfrid Payton,NYK,27,G,61,61,100,4.9,10.7,45.6,45.6,-0.1,23.6,0.7,0.1,0
Deni Avdija,WAS,20,F,53,53,100,5.2,10.7,48.2,47.0,1.3,23.3,0.6,0.1,0.02
Kawhi Leonard,LAC,30,F,52,52,100,5.3,10.7,49.0,47.0,2.0,34.1,1.6,0.2,0.02
Bismack Biyombo,CHA,28,C,64,64,100,4.8,10.7,45.3,47.7,-2.5,20.4,0.3,0.4,0
Tyrese Haliburton,SAC,21,G,56,56,100,5.5,10.7,51.0,45.3,5.7,30.1,1.3,0.3,0
Mike Muscala,OKC,29,F-C,34,34,100,4.6,10.7,43.3,47.9,-4.6,18.4,0.2,0.2,0.03
Kevin Love,CLE,32,F-C,24,24,100,5.6,10.7,52.3,47.8,4.6,24.9,0.6,0.0,0.04
Jaden McDaniels,MIN,20,F,61,61,100,4.8,10.6,46.0,46.8,-0.9,24.0,0.6,0.4,0
Tim Hardaway Jr.,DAL,29,G-F,70,70,100,4.7,10.4,45.4,45.4,0.0,28.4,0.4,0.1,0.24
Nicolas Batum,LAC,32,G-F,67,67,100,4.9,10.4,47.2,47.1,0.1,27.4,1.0,0.3,0.07
Michael Carter-Williams,ORL,29,G,31,31,100,4.5,10.4,42.7,46.8,-4.0,25.8,0.8,0.5,0.26
Derrick Favors,UTA,29,F,68,68,100,5.2,10.4,49.7,49.2,0.5,15.3,0.5,0.3,0.03
Joe Harris,BKN,29,G-F,69,69,100,4.8,10.4,46.4,45.6,0.8,31.0,0.7,0.0,0.04
Danilo Gallinari,ATL,32,F,51,51,100,5.0,10.3,48.5,46.8,1.7,24.0,0.6,0.1,0
Pat Connaughton,MIL,28,G,68,68,100,4.8,10.3,46.2,45.5,0.7,22.8,0.7,0.2,0.04
Will Barton,DEN,30,G,54,54,100,5.2,10.3,50.2,46.3,3.9,31.0,0.9,0.2,0.04
Marcus Smart,BOS,27,G,48,48,100,4.4,10.3,42.7,46.2,-3.4,32.9,1.5,0.3,0.29
Juan Toscano-Anderson,GSW,28,F,51,51,100,4.9,10.3,48.0,46.8,1.2,20.9,0.8,0.2,0.06
Gordon Hayward,CHA,31,F,43,43,100,4.6,10.2,45.4,47.0,-1.5,34.0,1.2,0.1,0.02
Jerami Grant,DET,27,F,54,54,100,4.8,10.2,47.1,47.6,-0.6,33.9,0.6,0.5,0.11
Aaron Gordon,DEN,25,F,49,49,100,4.7,10.1,45.9,47.1,-1.2,27.7,0.7,0.3,0
Patrick Williams,CHI,19,F,71,71,100,5.0,10.1,49.7,47.4,2.4,27.9,0.9,0.2,0
Jae Crowder,PHX,30,F,58,58,100,4.3,10.1,42.4,46.6,-4.2,27.5,0.8,0.2,0.13
Killian Hayes,DET,19,G,26,26,100,4.7,10.1,46.6,44.7,1.9,25.8,1.0,0.3,0
Jeremy Lamb,IND,29,G-F,36,36,100,4.9,10.1,49.0,46.4,2.7,21.2,0.9,0.4,0.06
P.J. Tucker,MIL,36,F,52,52,100,5.0,10.1,49.3,47.5,1.9,26.1,0.8,0.2,0.19
Xavier Tillman,MEM,22,F,59,59,100,4.6,10.1,45.9,48.4,-2.6,18.4,0.7,0.1,0
Dwayne Bacon,ORL,25,G-F,70,70,100,4.6,10.0,46.2,46.0,0.3,25.7,0.6,0.0,0
Aron Baynes,TOR,34,C-F,52,52,100,4.6,10.0,45.9,49.1,-3.2,18.5,0.3,0.2,0.19
Dakota Mathias,PHI,25,G,7,7,100,4.7,10.0,47.1,45.1,2.1,15.4,0.1,0.2,0.12
Spencer Dinwiddie,BKN,28,G,3,3,100,3.3,10.0,33.3,46.6,-13.3,21.3,0.7,0.3,0
LaMelo Ball,CHA,19,G,50,50,100,4.7,10.0,47.1,45.5,1.6,28.8,1.6,0.2,0
Chuma Okeke,ORL,22,F,44,44,100,4.7,10.0,47.4,45.8,1.6,25.2,1.1,0.2,0.07
David Nwaba,HOU,28,G-F,30,30,100,4.8,10.0,47.8,45.9,1.9,22.6,1.0,0.2,0.13
Chris Paul,PHX,36,G,68,68,100,5.0,9.9,50.4,45.5,4.9,31.4,1.4,0.2,0.04
LeBron James,LAL,36,F,44,44,100,4.0,9.9,39.8,46.1,-6.3,33.4,1.1,0.3,0.2
Robert Williams III,BOS,23,C-F,52,52,100,4.6,9.9,46.3,48.3,-2.0,18.9,0.8,1.2,0
Josh Jackson,DET,24,G-F,62,62,100,4.9,9.9,49.2,45.8,3.4,25.2,0.9,0.3,0.1
Jayson Tatum,BOS,23,F-G,64,64,100,4.7,9.9,47.6,46.3,1.3,35.8,1.2,0.3,0
Delon Wright,SAC,29,G,61,61,100,4.8,9.9,48.8,46.7,2.2,27.7,1.6,0.2,0.03
DeMarcus Cousins,LAC,30,C,41,41,100,4.7,9.8,48.0,48.5,-0.5,17.4,0.8,0.2,0.17
Davis Bertans,WAS,28,F,56,56,100,4.4,9.8,44.5,45.7,-1.1,25.7,0.6,0.1,0.05
Brandon Ingram,NOP,23,F,59,59,100,4.7,9.8,47.7,46.0,1.6,34.3,0.7,0.2,0.05
Bruce Brown,BKN,24,G-F,65,65,100,4.6,9.8,46.8,46.4,0.4,22.3,0.9,0.3,0.02
Terrence Ross,ORL,30,G-F,45,45,100,4.5,9.7,45.9,45.6,0.3,29.3,1.0,0.3,0
Cory Joseph,DET,29,G,61,61,100,4.6,9.7,47.5,45.9,1.6,23.0,1.0,0.2,0.05
Bojan Bogdanovic,UTA,32,F,72,72,100,4.3,9.7,44.8,46.8,-2.0,30.8,0.6,0.0,0.04
Donovan Mitchell,UTA,24,G,53,53,100,4.7,9.7,48.8,45.5,3.3,33.4,1.0,0.2,0.04
Taj Gibson,NYK,36,F,44,44,100,4.3,9.6,44.6,48.7,-4.1,20.8,0.7,0.6,0.09
Hassan Whiteside,SAC,32,C,33,33,100,4.5,9.6,46.4,49.2,-2.8,15.2,0.2,0.8,0.03
Malik Beasley,MIN,24,G,36,36,100,5.0,9.6,51.7,45.8,5.9,32.8,0.8,0.1,0
Naji Marshall,NOP,23,F,27,27,100,4.6,9.6,47.5,46.1,1.4,21.9,0.8,0.1,0.03
Henry Ellenson,TOR,24,F-C,2,2,100,4.0,9.5,42.1,46.9,-4.8,NaN,NaN,NaN,NaN
Jarred Vanderbilt,MIN,22,F,63,63,100,4.3,9.5,45.7,48.1,-2.5,17.8,1.0,0.4,0.03
Willie Cauley-Stein,DAL,27,C,53,53,100,4.4,9.5,46.3,48.4,-2.1,17.1,0.4,0.3,0.02
Dario Saric,PHX,27,F-C,47,47,100,4.3,9.5,45.5,47.0,-1.5,17.4,0.6,0.1,0.1
Paul Millsap,DEN,36,F,55,55,100,4.7,9.5,49.1,47.4,1.8,20.8,0.9,0.4,0.09
Freddie Gillespie,TOR,24,F,20,20,100,4.8,9.4,50.3,48.3,1.9,19.6,0.7,0.4,0.1
Jalen McDaniels,CHA,23,F-C,44,44,100,4.5,9.4,47.8,45.6,2.2,19.2,0.6,0.1,0.06
Brandon Clarke,MEM,24,F,59,59,100,4.5,9.4,47.9,47.7,0.3,24.0,1.0,0.3,0.03
Derrick Rose,NYK,32,G,50,50,100,4.0,9.4,43.0,45.3,-2.3,25.6,1.0,0.3,0.04
Dante Exum,HOU,25,G,5,5,100,4.4,9.4,46.8,47.0,-0.2,19.3,0.7,0.0,0
Didi Louzada,NOP,21,G,3,3,100,4.0,9.3,42.9,41.3,1.5,NaN,NaN,NaN,NaN
Norman Powell,POR,28,G,69,69,100,4.3,9.3,45.7,46.1,-0.4,32.0,1.2,0.2,0
Kyle Kuzma,LAL,25,F,68,68,100,4.3,9.3,46.0,46.4,-0.4,28.7,0.5,0.2,0.04
Moritz Wagner,ORL,24,F-C,43,43,100,4.2,9.3,44.8,47.5,-2.7,16.0,0.6,0.3,0.31
Gary Harris,ORL,26,G,38,38,100,4.3,9.3,46.5,46.1,0.4,27.7,0.7,0.2,0.05
Mo Bamba,ORL,23,C,43,43,100,4.3,9.3,47.0,48.6,-1.7,15.8,0.3,0.6,0.02
T.J. McConnell,IND,29,G,68,68,100,4.4,9.3,47.6,45.0,2.6,26.0,1.9,0.1,0.06
Seth Curry,PHI,30,G,57,57,100,4.4,9.3,47.6,44.9,2.8,28.7,0.8,0.1,0.05
Reggie Jackson,LAC,31,G,66,66,100,4.3,9.2,46.7,45.4,1.3,23.0,0.6,0.0,0
Josh Richardson,DAL,27,G,59,59,100,4.3,9.2,46.3,45.9,0.4,30.4,1.0,0.2,0.02
Maurice Harkless,SAC,28,F-G,35,35,100,4.2,9.2,46.1,45.9,0.2,20.9,0.8,0.3,0
Tony Bradley,OKC,23,C-F,40,40,100,4.1,9.2,44.5,49.1,-4.6,16.3,0.4,0.2,0
Donta Hall,ORL,23,C,11,11,100,3.9,9.1,43.0,47.5,-4.5,13.8,0.4,0.3,0.15
Ricky Rubio,MIN,30,G,67,67,100,4.3,9.1,47.9,45.6,2.2,26.1,1.4,0.0,0.01
Alex Len,WAS,28,C,63,63,100,4.3,9.1,47.5,49.9,-2.4,15.3,0.3,0.6,0
Kent Bazemore,GSW,31,G-F,66,66,100,3.9,9.1,42.5,45.9,-3.4,19.9,1.0,0.3,0.07
Frank Kaminsky,PHX,28,F-C,46,46,100,4.5,9.0,49.3,48.1,1.2,15.2,0.3,0.1,0.02
Kentavious Caldwell-Pope,LAL,28,G,67,67,100,4.3,9.0,47.8,46.4,1.3,28.4,0.9,0.2,0
Marquese Chriss,GSW,23,F,2,2,100,4.0,9.0,44.4,50.0,-5.5,NaN,NaN,NaN,NaN
Ignas Brazdeikis,ORL,22,F,10,10,100,4.2,9.0,46.7,45.4,1.3,19.2,0.3,0.1,0
Elijah Bryant,MIL,26,G,1,1,100,6.0,9.0,66.7,48.6,18.0,NaN,NaN,NaN,NaN
Derrick Jones Jr.,POR,24,F,56,56,100,4.2,9.0,46.9,46.9,0.0,22.7,0.6,0.3,0
Grayson Allen,MEM,25,G,50,50,100,4.1,9.0,45.9,45.7,0.2,25.2,0.9,0.0,0.06
