Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,BLKR
Rajon Rondo,DAL,29,G,67,64,31.2,1.5,2.5,61.3,54.8,6.6,29.7,0.0
Arron Afflalo,POR,29,G,78,70,26.8,1.4,2.5,57.7,54.0,3.6,32.1,0.1
Richard Jefferson,DAL,35,F,69,59,40.2,1.5,2.5,60.1,54.5,5.6,16.8,0.1
Charlie Villanueva,DAL,30,F,58,52,52.0,1.4,2.5,56.6,54.6,2.0,10.6,0.2
Arinze Onuaku,MIN,27,F-C,4,3,43.5,1.5,2.5,60.0,56.3,3.7,11.3,0.3
Mike Dunleavy,CHI,34,F,63,52,30.8,1.3,2.5,50.3,53.5,-3.1,29.2,0.2
Eric Gordon,NOP,26,G,61,53,31.1,1.4,2.5,57.9,54.0,3.9,33.1,0.1
Avery Bradley,BOS,24,G,77,68,29.7,1.7,2.5,67.0,53.3,13.7,31.5,0.1
Shane Larkin,NYK,22,G,75,65,30.8,1.6,2.5,62.4,52.4,9.9,24.5,0.1
Cleanthony Early,NYK,24,F,34,27,44.7,1.4,2.5,57.1,54.5,2.6,16.6,0.2
Ray McCallum,SAC,24,G,66,57,34.4,1.6,2.5,63.2,52.9,10.3,21.1,0.1
Lorenzo Brown,MIN,24,G,24,19,32.2,1.5,2.5,61.0,52.8,8.2,18.9,0.1
Dwyane Wade,MIA,33,G,61,55,32.3,1.3,2.5,54.7,53.6,1.1,31.8,0.2
Chris Paul,LAC,30,G,82,74,26.4,1.4,2.5,58.7,54.0,4.7,34.9,0.1
Derrick Williams,SAC,24,F,72,58,35.3,1.5,2.4,61.4,54.1,7.3,19.8,0.0
Hollis Thompson,PHI,24,G-F,71,65,32.0,1.3,2.4,53.8,52.7,1.1,25.0,0.2
Chris Copeland,IND,31,F,42,38,39.7,1.4,2.4,56.9,54.4,2.5,16.9,0.1
Jarnell Stokes,MEM,21,F-C,12,11,63.0,1.3,2.4,55.2,53.6,1.5,6.6,0.2
Brandon Jennings,DET,25,G,41,37,33.0,1.4,2.4,59.6,52.6,7.0,28.6,0.1
Tony Allen,MEM,33,F-G,63,57,32.5,1.1,2.4,47.0,53.9,-6.9,26.2,0.3
Kevin Martin,MIN,32,G,38,33,27.0,1.4,2.4,59.3,53.6,5.7,33.4,0.3
Ish Smith,PHI,26,G,44,36,36.2,1.5,2.4,62.9,53.1,9.8,15.1,0.0
Luke Babbitt,NOP,26,F,62,51,45.7,1.4,2.4,60.8,54.1,6.7,13.2,0.1
Nazr Mohammed,CHI,37,C,18,16,68.3,1.1,2.4,46.5,53.5,-7.0,5.6,0.2
Courtney Lee,MEM,29,G,77,65,27.1,1.6,2.4,66.8,53.4,13.4,30.6,0.0
Anthony Morrow,OKC,29,G,74,65,33.7,1.5,2.4,61.4,53.6,7.8,24.4,0.1
Quincy Miller,DET,22,F,8,7,45.2,1.0,2.4,42.1,51.6,-9.5,12.0,0.1
Jose Calderon,NYK,33,G,41,34,28.7,1.6,2.4,67.0,52.8,14.2,30.2,0
Chase Budinger,MIN,27,F,63,54,34.4,1.5,2.4,62.4,53.7,8.7,19.2,0.1
Alan Anderson,BKN,32,G-F,73,67,32.4,1.5,2.4,64.0,53.7,10.2,23.6,0.0
Andre Iguodala,GSW,31,G-F,77,68,30.9,1.4,2.3,60.0,54.4,5.6,26.9,0.2
Rodney Stuckey,IND,29,G,71,61,29.5,1.4,2.3,57.8,53.8,4.0,26.4,0.1
Matthew Dellavedova,CLE,24,G,65,57,30.5,1.3,2.3,56.0,53.3,2.7,20.6,0.0
Kenyon Martin,MIL,37,F,7,6,48.5,0.9,2.3,37.5,56.2,-18.7,9.5,0.5
Greivis Vasquez,TOR,28,G,82,70,32.3,1.4,2.3,62.0,52.4,9.6,24.3,0.1
Marcus Smart,BOS,21,G,66,59,27.2,1.3,2.3,56.0,52.7,3.3,27.0,0.1
Cory Joseph,SAS,23,G,74,65,32.6,1.3,2.3,56.9,52.8,4.1,18.3,0.1
C.J. Watson,IND,31,G,56,47,28.5,1.1,2.3,46.8,52.5,-5.7,24.9,0.1
Beno Udrih,MEM,32,G,79,72,30.6,1.4,2.2,60.5,53.1,7.3,18.9,0.0
Mike Scott,ATL,26,F,67,60,42.0,1.2,2.2,55.3,53.9,1.4,16.5,0.0
Caron Butler,DET,35,F,78,68,35.8,1.4,2.2,62.1,54.4,7.6,20.8,0.0
Jerryd Bayless,MIL,26,G,76,70,33.0,1.2,2.2,55.0,52.8,2.3,22.3,0.1
James Ennis III,MIA,24,F,58,48,41.4,1.3,2.2,57.0,52.7,4.3,17.0,0.2
Chuck Hayes,TOR,32,C-F,26,24,62.0,1.2,2.2,56.1,53.8,2.3,8.8,0.1
Josh McRoberts,MIA,28,F,16,12,39.8,1.3,2.2,57.1,54.0,3.1,17.4,0.1
Noah Vonleh,CHA,19,F,22,18,48.0,1.0,2.2,45.8,52.9,-7.1,10.4,0.2
Brendan Haywood,CLE,35,C,17,15,57.8,1.1,2.2,48.6,54.7,-6.1,5.4,0.3
Russell Westbrook,OKC,26,G,67,54,28.9,1.4,2.2,63.7,54.0,9.7,34.4,0.2
Jeremy Evans,UTA,27,F,33,29,62.6,1.1,2.2,50.0,52.8,-2.8,7.0,0.2
Dwight Buycks,LAL,26,G,6,5,44.8,1.7,2.2,76.9,52.6,24.3,20.5,0
Evan Fournier,ORL,22,G,58,46,32.4,1.4,2.2,64.3,53.0,11.3,28.6,0.0
Corey Brewer,HOU,29,G-F,79,71,27.7,1.4,2.2,64.9,54.4,10.5,26.1,0.1
Jabari Brown,LAL,22,G,19,17,29.7,1.2,2.2,53.7,52.9,0.7,29.9,0.1
Dorell Wright,POR,29,F,44,38,43.4,1.2,2.2,54.7,53.2,1.6,12.3,0.1
Perry Jones III,OKC,23,F,37,28,34.2,1.2,2.2,57.5,55.4,2.1,14.7,0.1
Tony Parker,SAS,33,G,68,60,28.9,1.3,2.1,59.6,54.0,5.6,28.7,0.3
Lance Stephenson,CHA,24,G,59,50,32.1,1.3,2.1,61.9,53.5,8.4,25.8,0.1
Shabazz Muhammad,MIN,22,F,36,31,28.9,1.4,2.1,63.6,54.7,8.9,22.8,0.2
Lou Williams,TOR,28,G,80,70,30.6,1.5,2.1,69.4,52.0,17.4,25.2,0.1
Shawn Marion,CLE,37,G-F,56,47,35.1,1.2,2.1,55.1,54.4,0.7,19.3,0.2
Austin Rivers,LAC,22,G,76,66,34.5,1.2,2.1,58.8,52.5,6.2,20.6,0.1
Earl Clark,BKN,27,F,10,8,50.0,0.6,2.1,28.6,54.0,-25.4,9.3,0.3
Nik Stauskas,SAC,21,G,70,59,33.3,1.2,2.1,58.5,53.0,5.5,15.4,0.1
Shaun Livingston,GSW,29,G,77,67,32.1,1.1,2.1,53.7,52.9,0.8,18.8,0.1
Larry Drew II,PHI,25,G,12,10,35.2,1.3,2.1,64.0,54.3,9.7,18.2,0
Marco Belinelli,SAS,29,F-G,61,52,37.4,1.3,2.1,63.8,54.3,9.5,22.4,0.1
Tony Wroten,PHI,22,G,29,24,30.8,1.4,2.1,66.7,54.3,12.3,29.8,0.2
Rodney Hood,UTA,22,G-F,50,40,30.8,1.3,2.1,65.0,54.2,10.9,21.3,0.2
D.J. Augustin,OKC,27,G,82,68,28.8,1.3,2.0,65.3,52.6,12.7,24.0,0.0
Danny Granger,PHX,32,F-G,29,23,33.3,1.1,2.0,54.2,54.3,0.0,20.4,0.1
Tony Snell,CHI,23,F,66,52,29.6,1.2,2.0,57.9,54.9,3.0,19.6,0.1
Elijah Millsap,UTA,27,G,46,38,33.6,1.0,2.0,50.5,54.5,-4.0,19.7,0.2
JR Smith,CLE,29,G-F,70,61,25.6,1.3,2.0,66.0,54.4,11.5,29.7,0.2
CJ Miles,IND,28,G,69,57,26.4,1.2,2.0,57.6,54.3,3.3,26.3,0.2
Kent Bazemore,ATL,25,G,72,56,31.0,1.0,2.0,48.3,52.7,-4.4,17.6,0.3
Steve Blake,POR,35,G,80,71,29.8,1.1,2.0,54.7,52.3,2.3,18.9,0.0
Dante Exum,UTA,19,G,82,67,28.8,1.2,2.0,60.0,53.1,6.9,22.2,0.0
Aaron Brooks,CHI,30,G,82,65,26.2,1.1,2.0,53.7,52.0,1.7,23.0,0.1
David Stockton,SAC,24,G,3,3,30.0,1.0,2.0,50.0,49.8,0.2,11.0,0
Chris Johnson,UTA,25,F,28,24,33.5,1.0,2.0,48.2,53.7,-5.5,18.2,0.2
Gerald Henderson,CHA,27,G-F,80,71,23.1,1.0,2.0,50.0,53.2,-3.2,28.9,0.2
Francisco Garcia,HOU,33,G-F,13,10,40.6,1.1,2.0,53.8,55.2,-1.4,14.3,0.1
Dwight Powell,DAL,23,F,22,15,51.8,1.0,2.0,50.0,52.6,-2.6,8.1,0.1
Gerald Wallace,BOS,32,F,25,21,48.1,1.2,2.0,58.0,53.2,4.8,8.9,0.1
James Jones,CLE,34,F,49,40,47.5,1.2,2.0,61.9,53.3,8.5,11.7,0.1
Lance Thomas,NYK,27,F,58,48,37.2,1.1,2.0,54.8,54.2,0.6,24.0,0.1
Maurice Harkless,ORL,22,F,44,40,41.2,1.3,2.0,65.5,54.3,11.2,15.0,0.2
Devin Harris,DAL,32,G,76,66,30.5,1.1,2.0,54.0,53.2,0.8,22.2,0.1
Archie Goodwin,PHX,20,G,36,29,39.9,1.2,2.0,59.2,51.9,7.3,13.0,0.1
Norris Cole,NOP,26,G,74,66,32.6,1.0,2.0,50.0,52.8,-2.8,24.4,0.1
O.J. Mayo,MIL,27,G,70,60,27.5,1.0,2.0,50.4,52.9,-2.6,23.9,0.2
Gary Harris,DEN,20,G,50,39,39.5,1.1,2.0,55.1,53.2,1.9,13.1,0.1
Gerald Green,PHX,29,G-F,71,58,30.5,1.2,1.9,63.8,53.7,10.1,19.5,0.1
Will Barton,DEN,24,G,54,40,40.1,0.9,1.9,44.8,53.7,-8.9,17.0,0.3
Earl Barron,PHX,33,F-C,13,12,52.1,1.1,1.9,56.0,56.1,-0.1,8.9,0.1
Gary Neal,MIN,30,G,54,48,31.0,1.1,1.9,59.2,53.6,5.7,22.1,0.7
Joe Ingles,UTA,27,G-F,76,58,33.0,1.1,1.9,57.2,54.3,3.0,21.2,0.0
Alexey Shved,NYK,26,G,40,32,34.1,1.2,1.9,61.8,53.1,8.8,18.3,0.1
Wayne Ellington,LAL,27,G,65,55,24.9,1.1,1.9,59.3,53.8,5.5,25.8,0.2
Jameer Nelson,DEN,33,G,63,51,25.6,1.2,1.9,61.3,54.5,6.8,22.3,0.0
Jason Terry,HOU,37,G,76,59,29.1,1.1,1.9,59.4,53.0,6.5,21.3,0.1
Randy Foye,DEN,31,G,50,39,30.7,1.2,1.9,66.0,53.5,12.5,21.7,0.1
Shayne Whittington,IND,24,F-C,14,11,54.2,1.4,1.9,73.1,53.1,20.0,5.4,0.1
Otto Porter Jr.,WAS,22,F,73,61,33.0,1.0,1.9,54.1,52.1,2.0,19.4,0.3
Travis Wear,NYK,24,F,48,40,38.7,1.0,1.9,52.8,52.7,0.2,13.2,0.2
Jeff Teague,ATL,27,G,73,58,22.5,1.0,1.8,53.7,52.5,1.2,30.5,0.2
Miroslav Raduljica,MIN,27,C,5,4,75.0,1.2,1.8,66.7,54.8,11.9,4.6,0
Tim Frazier,POR,24,G,10,7,24.3,1.4,1.8,77.8,54.2,23.6,21.7,0
Quincy Pondexter,NOP,27,G-F,29,20,29.1,1.0,1.8,55.8,51.8,4.0,23.9,0.2
Jordan Farmar,LAC,28,G,36,31,33.9,1.0,1.8,54.7,52.3,2.3,14.7,0.1
Johnny O'Bryant III,MIL,22,F,31,20,46.6,1.1,1.8,60.0,53.1,6.9,10.8,0.1
Joe Harris,CLE,23,G,39,26,40.6,1.1,1.8,65.2,53.0,12.2,9.7,0.3
Brian Roberts,CHA,29,G,71,57,28.8,0.9,1.8,53.2,51.7,1.5,18.5,0.1
Willie Green,ORL,33,G,50,35,30.0,0.9,1.8,51.1,53.2,-2.0,18.3,0.0
Isaiah Canaan,PHI,24,G,42,32,30.3,1.1,1.8,62.2,52.3,9.8,20.0,0.0
Isaiah Thomas,BOS,26,G,67,55,26.2,0.9,1.8,52.1,51.3,0.9,25.8,0.0
Shabazz Napier,MIA,23,G,48,38,27.2,1.3,1.8,71.4,53.6,17.8,19.8,0.0
CJ McCollum,POR,23,G,60,46,30.2,0.9,1.8,51.4,52.6,-1.2,15.7,0.0
Toney Douglas,NOP,29,G,11,9,35.2,0.8,1.7,47.4,53.9,-6.6,14.8,0.2
Allen Crabbe,POR,23,F,47,35,38.6,1.0,1.7,56.8,52.9,3.9,13.4,0.1
Jodie Meeks,DET,27,G,60,48,25.5,1.0,1.7,58.3,52.7,5.6,24.4,0.1
Hedo Turkoglu,LAC,36,F,53,43,39.4,0.8,1.7,45.1,52.8,-7.7,11.4,0.1
Manu Ginobili,SAS,37,G,70,59,37.0,0.9,1.7,51.3,54.9,-3.6,22.7,0.2
Jeremy Lamb,OKC,23,G,40,29,30.5,0.9,1.7,55.2,53.1,2.2,13.5,0.0
Austin Daye,ATL,27,F,28,22,36.7,1.0,1.7,57.4,52.7,4.7,10.1,0.1
Markel Brown,BKN,23,G,41,31,27.9,1.0,1.7,60.9,51.0,9.8,16.6,0.1
Nick Young,LAL,30,F-G,42,33,28.9,1.1,1.7,62.9,54.4,8.5,23.8,0.1
Ognjen Kuzmic,GSW,25,C,12,11,57.1,1.0,1.7,60.0,54.4,5.6,4.5,0
Jack Cooley,UTA,24,F,15,13,67.6,0.8,1.7,48.0,55.6,-7.6,5.4,0.1
T.J. Warren,PHX,21,F,36,27,35.9,0.9,1.7,56.7,54.8,1.8,NaN,NaN
Bryce Cotton,UTA,22,G,12,8,43.5,1.1,1.7,65.0,51.9,13.2,10.6,0
Ramon Sessions,WAS,29,G,63,49,29.7,1.1,1.6,66.3,53.2,13.1,18.6,0
Nick Johnson,HOU,22,G,23,14,42.7,0.9,1.6,55.3,55.4,-0.2,9.4,0.1
Pablo Prigioni,HOU,38,G,65,54,29.7,0.9,1.6,57.1,53.8,3.4,17.9,0.3
Glenn Robinson III,PHI,21,G-F,26,20,41.2,1.0,1.6,64.3,52.2,12.1,7.5,0.0
DeJuan Blair,WAS,26,C-F,18,12,54.9,0.8,1.6,53.6,51.4,2.2,6.2,0.0
Steve Novak,OKC,32,F,24,16,45.7,0.9,1.5,59.5,53.0,6.5,5.6,0.1
PJ Hairston,CHA,22,G-F,44,34,29.5,0.9,1.5,59.7,53.7,6.0,15.3,0.2
Thabo Sefolosha,ATL,31,F-G,51,32,25.5,0.7,1.5,45.5,53.2,-7.8,18.8,0.2
Jeffery Taylor,CHA,26,F,26,16,27.1,0.9,1.5,61.5,54.2,7.4,14.8,0.2
Shavlik Randolph,PHX,31,F,18,11,52.9,0.8,1.5,55.6,51.6,3.9,6.0,0.1
Sean Kilpatrick,MIN,25,G,4,3,40.0,1.5,1.5,100,53.0,47.1,18.0,0
Justin Holiday,GSW,26,G,52,36,34.8,0.8,1.5,51.9,52.2,-0.3,11.1,0.1
Ronnie Price,LAL,32,G,43,32,23.7,0.9,1.5,58.7,54.5,4.3,22.8,0.1
Patty Mills,SAS,26,G,51,39,31.2,0.7,1.4,48.6,51.2,-2.6,15.7,0.0
E'Twaun Moore,CHI,26,G,40,31,36.9,0.8,1.4,53.4,51.8,1.7,9.0,0.0
Dennis Schroder,ATL,21,G,75,49,26.5,0.9,1.4,60.6,52.0,8.5,19.7,1.0
Troy Daniels,CHA,23,G,34,28,36.0,0.9,1.4,61.2,52.2,9.0,8.4,0.0
Sebastian Telfair,OKC,30,G,16,12,26.7,0.9,1.4,65.2,52.8,12.4,20.4,0
Damjan Rudez,IND,29,F,64,48,30.2,0.9,1.4,65.2,53.0,12.2,15.4,0.0
JaMychal Green,MEM,25,F,18,12,46.4,0.8,1.4,57.7,57.7,0.0,6.8,0.1
Reggie Bullock,PHX,24,G,30,23,39.4,0.7,1.4,48.8,54.5,-5.7,9.4,0.1
Drew Gordon,PHI,24,C-F,7,5,43.5,0.9,1.4,60.0,53.3,6.7,7.9,0
Victor Claver,POR,26,F,7,6,50.0,0.7,1.4,50.0,50.0,0.1,7.6,0.1
Phil Pressey,BOS,24,G,43,34,28.8,0.9,1.4,66.7,50.9,15.8,12.0,0.1
Vince Carter,MEM,38,G-F,63,44,28.3,0.7,1.4,47.7,53.6,-5.9,16.5,0.1
J.J. Barea,DAL,31,G,73,52,27.2,0.8,1.4,53.9,52.7,1.2,17.7,0.0
Ricky Ledo,NYK,22,G,13,11,24.7,0.8,1.4,61.1,52.5,8.6,14.4,0.1
Garrett Temple,WAS,29,G,40,28,23.0,0.6,1.4,43.6,50.8,-7.2,14.1,0.1
Jorge Gutierrez,MIL,26,G,14,11,31.7,0.8,1.4,57.9,51.1,6.8,8.7,0
Jimmer Fredette,NOP,26,G,43,29,35.4,0.9,1.4,65.5,51.2,14.3,10.2,0.2
John Salmons,NOP,35,F,20,14,43.5,1.0,1.4,74.1,55.3,18.8,12.9,0.1
Sergey Karasev,BKN,21,G-F,32,24,25.9,0.7,1.3,51.2,52.1,-0.9,17.3,0.0
Jamal Crawford,LAC,35,G,64,49,22.8,0.9,1.3,64.0,55.0,8.9,26.6,0.1
Andre Miller,SAC,39,G,77,50,24.0,0.7,1.3,54.5,52.4,2.1,15.5,0.0
Jordan Adams,MEM,20,G,26,16,34.0,0.7,1.3,55.9,51.9,4.0,8.3,0.1
Nick Calathes,MEM,26,G,54,36,26.7,0.7,1.3,51.4,52.7,-1.2,14.4,0.0
Luke Ridnour,ORL,34,G,43,30,27.9,0.7,1.3,57.1,51.7,5.4,14.5,0.1
Nate Wolters,MIL,24,G,17,12,31.0,0.5,1.3,36.4,49.8,-13.4,11.8,0.1
Raymond Felton,DAL,31,G,24,18,35.6,0.4,1.3,29.0,52.1,-23.1,9.7,0.0
Kyle Anderson,SAS,21,F,28,19,34.6,0.8,1.3,61.1,55.3,5.8,10.8,0.1
Brandon Rush,GSW,29,G-F,31,21,42.1,0.9,1.3,70.0,54.5,15.5,8.2,0.2
Greg Stiemsma,TOR,29,C,11,10,66.7,0.6,1.3,42.9,52.3,-9.4,3.9,0
Jordan Hamilton,LAC,24,G-F,12,8,39.5,0.8,1.3,66.7,51.3,15.4,8.7,0
Bruno Caboclo,TOR,19,F,4,4,71.4,1.0,1.3,80.0,50.2,29.8,2.9,0.1
Marcus Thornton,PHX,28,G,44,33,31.8,0.7,1.3,58.2,54.6,3.6,15.0,0.1
Darius Miller,NOP,25,F,4,2,45.5,0.8,1.3,60.0,54.0,6.0,8.6,0
Lester Hudson,LAC,30,G,4,2,27.8,0.8,1.3,60.0,48.6,11.4,11.2,0.2
Landry Fields,TOR,27,G-F,20,12,29.3,0.7,1.2,54.2,54.5,-0.3,8.3,0
Tyler Ennis,MIL,20,G,31,23,29.6,0.6,1.2,48.6,50.8,-2.1,12.5,0.1
Mike Miller,CLE,35,G-F,44,25,23.6,0.6,1.2,53.8,54.4,-0.6,13.5,0.0
Gigi Datome,BOS,27,F,18,9,40.4,0.6,1.2,52.4,53.4,-1.0,10.0,0.3
James Young,BOS,19,G-F,29,19,37.5,0.7,1.1,60.6,52.4,8.3,10.7,0.0
Will Cherry,TOR,24,G,8,4,34.6,0.5,1.1,44.4,52.2,-7.7,8.6,0
Elliot Williams,PHI,26,G,8,4,28.1,0.8,1.1,66.7,50.3,16.4,9.2,0
Shelvin Mack,ATL,25,G,54,34,23.1,0.7,1.1,62.3,52.5,9.8,15.1,0.0
Kendall Marshall,MIL,23,G,26,15,22.8,0.7,1.1,62.1,51.2,10.8,14.9,0
Leandro Barbosa,GSW,32,G,65,40,29.9,0.8,1.1,69.4,53.1,16.3,14.9,0.1
Ekpe Udoh,LAC,28,F,20,13,64.7,0.5,1.1,40.9,52.6,-11.7,3.9,0.2
Cameron Bairstow,CHI,24,F-C,11,5,57.1,0.6,1.1,50.0,56.5,-6.5,3.5,0.1
Spencer Dinwiddie,DET,22,G,30,18,28.3,0.5,1.1,43.8,50.5,-6.7,13.4,0.1
Cartier Martin,DET,30,F,19,13,32.8,0.7,1.1,70.0,54.5,15.5,8.6,0.1
AJ Price,CLE,28,G,22,11,24.7,0.6,1.1,56.5,52.4,4.1,12.4,0
Nate Robinson,DEN,31,G,41,23,25.6,0.5,1.1,51.2,52.7,-1.6,14.1,0.1
Alonzo Gee,POR,28,F,49,26,28.1,0.6,1.0,54.0,53.8,0.3,12.2,0.0
Seth Curry,PHX,24,G,1,1,50.0,0.0,1.0,0.0,49.5,-49.5,4.0,0
Shannon Brown,MIA,29,G,4,2,19.0,0.5,1.0,50.0,56.3,-6.3,17.8,0
Patrick Christopher,MEM,27,G,3,2,33.3,0.7,1.0,66.7,52.8,13.8,7.2,0
Eric Moreland,SAC,23,F,1,1,100,1.0,1.0,100,57.1,42.9,0.7,0
Andrei Kirilenko,BKN,34,F,6,4,46.2,0.3,1.0,33.3,52.5,-19.2,5.1,0
Paul George,IND,25,F-G,6,4,20.0,0.3,1.0,33.3,50.8,-17.5,15.2,0.2
Lucas Nogueira,TOR,22,C,5,3,55.6,1.0,1.0,100,56.3,43.7,3.8,0
Kalin Lucas,MEM,26,G,1,1,33.3,1.0,1.0,100,53.3,46.7,6.0,0
Doug McDermott,CHI,23,F,27,16,31.4,0.7,1.0,66.7,52.9,13.8,8.9,0.0
Gal Mekel,DAL,27,G,4,3,30.8,0.8,1.0,75.0,55.8,19.2,10.8,0
Grant Jerrett,UTA,21,F,6,4,40.0,0.7,1.0,66.7,55.2,11.5,6.4,0.2
Chris Douglas-Roberts,LAC,28,G,8,4,44.4,0.9,1.0,87.5,53.9,33.6,8.5,0
Julius Randle,LAL,20,F,1,1,100,1.0,1.0,100,49.3,50.7,14.0,0
John Jenkins,ATL,24,G,20,9,25.0,0.6,0.9,57.9,52.9,5.0,12.4,0
Ian Clark,DEN,24,G,20,14,35.3,0.3,0.9,38.9,55.9,-17.0,6.4,0.1
Xavier Henry,LAL,24,F-G,9,6,32.0,0.8,0.9,87.5,52.2,35.3,9.6,0
Erick Green,DEN,24,G,32,19,25.0,0.6,0.9,67.9,52.5,15.3,9.5,0
C.J. Wilcox,LAC,24,G,17,9,46.7,0.5,0.8,64.3,46.8,17.5,NaN,NaN
Ben Gordon,ORL,32,G,50,30,24.4,0.6,0.8,68.3,51.1,17.2,14.1,0.3
Will Bynum,WAS,32,G,5,3,16.7,0.4,0.8,50.0,50.2,-0.2,9.6,0.1
Reggie Williams,SAS,28,F,15,9,32.4,0.6,0.8,75.0,51.0,24.0,5.2,0
Andre Dawkins,MIA,23,G,4,1,37.5,0.3,0.8,33.3,55.7,-22.3,5.5,0
Toure' Murry,UTA,25,F,4,3,42.9,0.5,0.8,66.7,57.4,9.3,3.6,0
Darius Morris,BKN,24,G,27,11,21.4,0.5,0.7,77.8,52.0,25.8,7.9,0
Jerel McNeal,PHX,28,G,3,2,66.7,0.3,0.7,50.0,56.2,-6.2,6.0,0
Martell Webster,WAS,28,F-G,28,13,18.2,0.4,0.6,66.7,55.0,11.7,11.0,0.0
John Lucas III,DET,32,G,16,8,16.1,0.4,0.6,60.0,50.8,9.2,13.0,0
Glen Rice,WAS,24,G-F,5,2,27.3,0.4,0.6,66.7,51.7,15.0,8.6,0
Dahntay Jones,LAC,34,G-F,17,8,27.8,0.2,0.6,40.0,54.2,-14.2,3.7,0
David Wear,SAC,24,F,2,1,25.0,0.5,0.5,100,48.9,51.1,3.5,0
Jared Cunningham,LAC,24,G,13,4,20.0,0.2,0.4,60.0,52.5,7.5,4.7,0
Russ Smith,MEM,24,G,8,3,18.8,0.3,0.4,66.7,48.0,18.6,5.4,0
Alex Kirk,CLE,23,C,3,1,25.0,0.3,0.3,100,69.2,30.8,2.8,0
Jannero Pargo,CHA,35,G,7,2,8.0,0.1,0.3,50.0,52.9,-2.9,8.1,0
Zoran Dragic,MIA,26,G-F,9,1,11.8,0.1,0.2,50.0,55.2,-5.2,4.7,0
