Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Tyson Chandler,PHX,35,C,46,46,100,5.5,12.1,45.5,48.2,-2.7,25.0,0.3,0.2,0.02
Dewayne Dedmon,ATL,28,C,61,61,100,5.5,12.1,45.5,47.7,-2.2,24.9,0.6,0.3,0.06
Carmelo Anthony,OKC,34,F,76,76,100,5.4,12.0,45.1,46.8,-1.6,32.1,0.6,0.3,0
Aaron Gordon,ORL,22,F,57,57,100,5.2,12.0,43.5,46.5,-3.0,32.9,1.0,0.3,0.09
Ben Simmons,PHI,21,G-F,80,80,100,4.9,12.0,41.2,46.3,-5.1,33.7,1.7,0.6,0.04
Alex Len,PHX,25,C,69,69,100,5.3,11.9,44.8,48.1,-3.4,20.2,0.4,0.3,0
LeBron James,CLE,33,F-G,82,82,100,5.4,11.9,45.2,45.9,-0.8,36.9,1.4,0.3,0.15
Domantas Sabonis,IND,22,C-F,74,74,100,5.5,11.9,46.8,47.4,-0.6,24.5,0.5,0.2,0.05
Kyle Lowry,TOR,32,G,78,78,100,5.3,11.8,44.5,44.9,-0.4,32.2,1.1,0.1,0.54
Rondae Hollis-Jefferson,BKN,23,F,66,66,100,5.8,11.8,49.4,46.7,2.7,28.2,1.0,0.3,0
Zach Randolph,SAC,36,F,59,59,100,6.1,11.7,52.2,48.0,4.2,25.6,0.7,0.1,0.02
Devin Booker,PHX,21,G,54,54,100,5.6,11.7,48.3,44.9,3.4,34.5,0.9,0.1,0.07
CJ McCollum,POR,26,G,80,80,100,5.1,11.6,43.8,44.9,-1.1,36.1,1.0,0.3,0.02
Robert Covington,PHI,27,F,79,79,100,5.3,11.6,46.0,45.7,0.3,31.6,1.7,0.5,0.01
Kelly Olynyk,MIA,27,F-C,75,75,100,5.6,11.6,48.6,46.7,1.9,23.4,0.8,0.2,0.21
Josh Richardson,MIA,24,F,80,80,100,5.0,11.5,43.7,45.0,-1.3,33.2,1.5,0.5,0.12
Justin Holiday,CHI,29,G-F,72,72,100,5.2,11.5,44.9,45.5,-0.6,31.5,1.1,0.2,0.07
Kentavious Caldwell-Pope,LAL,25,G,73,73,100,5.9,11.5,51.1,45.8,5.3,33.2,1.4,0.1,0.07
Jimmy Butler,MIN,28,G,59,59,100,5.3,11.5,46.1,46.1,0.0,36.7,2.0,0.2,0.12
Dennis Schroder,ATL,24,G,66,66,100,5.6,11.4,48.9,45.1,3.9,31.0,1.1,0.0,0.25
Chris Paul,HOU,33,G,57,57,100,5.2,11.4,45.6,45.7,-0.1,31.8,1.7,0.1,0.09
Tim Hardaway Jr.,NYK,26,F-G,57,57,100,5.2,11.4,45.2,45.8,-0.6,33.1,1.1,0.0,0.19
Brandon Ingram,LAL,20,F-G,59,59,100,4.9,11.4,42.7,45.7,-3.0,33.5,0.8,0.3,0
Dillon Brooks,MEM,22,F-G,82,82,100,5.4,11.4,47.9,45.4,2.4,28.7,0.9,0.1,0.06
Klay Thompson,GSW,28,G,73,73,100,5.0,11.3,44.1,45.2,-1.1,34.3,0.8,0.3,0.01
Serge Ibaka,TOR,28,F-C,76,76,100,5.3,11.3,46.5,46.1,0.4,27.5,0.4,0.4,0.01
Jamal Murray,DEN,21,G,81,81,100,5.8,11.3,51.1,44.9,6.3,31.7,1.0,0.2,0.12
Eric Bledsoe,MIL,28,G,74,74,100,5.2,11.3,45.8,44.9,1.0,31.4,2.0,0.4,0.08
Lauri Markkanen,CHI,21,F,68,68,100,5.7,11.3,50.3,46.3,4.0,29.7,0.6,0.2,0.01
Jakob Poeltl,TOR,22,C,82,82,100,5.2,11.3,45.6,47.4,-1.8,18.6,0.5,0.3,0.07
Elfrid Payton,PHX,24,G,63,63,100,5.5,11.3,48.9,45.5,3.4,28.7,1.3,0.2,0.02
Kris Dunn,CHI,24,G,52,52,100,5.3,11.2,47.3,45.0,2.2,29.3,2.0,0.3,0.04
Jeff Teague,MIN,30,G,70,70,100,5.5,11.2,49.4,45.0,4.4,33.0,1.5,0.2,0.11
Patrick Beverley,LAC,29,G,11,11,100,5.1,11.2,45.5,45.1,0.5,30.4,1.7,0.1,0.27
DeMarre Carroll,BKN,31,F,71,71,100,5.1,11.2,45.2,46.6,-1.4,29.9,0.8,0.2,0.07
Tyrone Wallace,LAC,24,G,29,29,100,5.0,11.1,45.2,45.8,-0.7,28.4,0.9,0.1,0
Kyle Kuzma,LAL,22,F,77,77,100,4.8,11.1,43.3,45.7,-2.4,31.2,0.6,0.1,0.08
Danny Green,SAS,31,G-F,70,70,100,5.0,11.0,45.7,45.8,-0.1,25.6,0.9,0.4,0.04
Mason Plumlee,DEN,28,C-F,74,74,100,5.1,11.0,46.1,47.7,-1.6,19.5,0.7,0.5,0.09
Markieff Morris,WAS,28,F,73,73,100,5.0,11.0,46.0,46.8,-0.8,27.0,0.8,0.2,0.05
Tyler Zeller,MIL,28,C,64,64,100,5.3,10.8,48.4,47.6,0.8,16.9,0.2,0.2,0.12
Harrison Barnes,DAL,26,F,77,77,100,4.7,10.8,43.8,46.1,-2.4,34.2,0.6,0.1,0.03
Corey Brewer,OKC,32,G-F,18,18,100,4.8,10.8,44.8,44.9,-0.1,16.8,1.1,0.1,0.17
Taurean Prince,ATL,24,F,81,81,100,5.0,10.8,46.6,46.5,0.1,30.0,1.0,0.1,0.12
Tristan Thompson,CLE,27,C-F,53,53,100,5.4,10.8,49.7,46.6,3.1,20.2,0.3,0.1,0
Austin Rivers,LAC,25,G,61,61,100,5.0,10.8,46.8,45.6,1.2,33.7,1.2,0.2,0.05
Damian Lillard,POR,27,G,73,73,100,4.7,10.8,43.4,44.1,-0.7,36.6,1.1,0.2,0.08
Aron Baynes,BOS,31,C,78,78,100,4.7,10.7,43.7,47.7,-4.1,18.3,0.3,0.2,0.21
Dion Waiters,MIA,26,G,29,29,100,4.9,10.7,46.0,45.5,0.5,30.6,0.8,0.0,0
Bojan Bogdanovic,IND,29,F-G,80,80,100,5.2,10.6,49.0,45.6,3.4,30.8,0.7,0.0,0.04
Dennis Smith Jr.,DAL,20,G,69,69,100,5.1,10.6,47.7,45.2,2.5,29.7,1.0,0.1,0.04
Evan Fournier,ORL,25,G-F,56,56,100,5.2,10.6,49.4,45.8,3.6,32.2,0.8,0.2,0.04
De'Aaron Fox,SAC,20,G,72,72,100,4.9,10.5,46.6,44.1,2.5,27.8,1.0,0.2,0.07
Ricky Rubio,UTA,27,G,76,76,100,4.9,10.4,47.3,45.0,2.3,29.3,1.6,0.1,0.09
Ersan Ilyasova,PHI,31,F,69,69,100,4.8,10.4,46.2,46.3,-0.2,25.1,0.9,0.1,0.45
Kyrie Irving,BOS,26,G,56,56,100,5.0,10.3,48.9,45.6,3.3,32.2,1.1,0.1,0.1
Stephen Curry,GSW,30,G,51,51,100,4.9,10.3,47.9,44.5,3.4,32.0,1.6,0.1,0.1
Joe Ingles,UTA,30,F,81,81,100,4.8,10.3,46.6,45.9,0.7,31.5,1.1,0.2,0.01
Frank Kaminsky,CHA,25,F-C,79,79,100,5.1,10.3,49.5,45.6,3.9,23.2,0.5,0.0,0.04
Greg Monroe,BOS,28,C-F,50,50,100,4.8,10.3,46.7,47.7,-1.0,20.4,0.9,0.1,0.04
Wilson Chandler,DEN,31,F,74,74,100,4.7,10.3,45.4,46.0,-0.6,31.7,0.6,0.2,0
Jaylen Brown,BOS,21,G-F,67,67,100,4.3,10.3,42.4,45.4,-3.0,30.7,1.0,0.2,0.1
Larry Nance Jr.,CLE,25,F,66,66,100,4.9,10.2,48.1,47.3,0.7,21.5,1.3,0.2,0.05
P.J. Tucker,HOU,33,F,81,81,100,5.0,10.2,48.7,46.1,2.7,NaN,NaN,NaN,NaN
Mike Muscala,ATL,26,F-C,53,53,100,4.6,10.2,45.0,46.5,-1.5,20.0,0.6,0.2,0.02
Michael Kidd-Gilchrist,CHA,24,F,73,73,100,4.8,10.2,47.4,46.1,1.4,25.0,0.7,0.2,0.04
Isaiah Thomas,LAL,29,G,32,32,100,4.7,10.2,46.3,45.6,0.7,26.9,0.5,0.1,0.09
Russell Westbrook,OKC,29,G,78,78,100,4.9,10.2,48.4,45.9,2.5,36.4,1.8,0.1,0.06
Cory Joseph,IND,26,G,82,82,100,4.8,10.2,46.7,44.5,2.2,27.0,1.0,0.1,0.1
Mike Conley,MEM,30,G,12,12,100,4.2,10.2,41.0,44.9,-3.9,31.1,1.0,0.1,0.08
James Johnson,MIA,31,F,71,71,100,4.3,10.2,42.7,46.7,-3.9,26.6,1.0,0.3,0.01
Andre Roberson,OKC,26,G,37,37,100,4.4,10.1,43.7,45.7,-1.9,26.6,1.2,0.4,0.05
Tyler Johnson,MIA,26,G,71,71,100,4.8,10.1,47.6,45.0,2.7,28.5,0.8,0.2,0.11
Jeff Green,CLE,31,F,78,78,100,4.6,10.1,45.4,45.9,-0.5,23.4,0.5,0.1,0.08
Donovan Mitchell,UTA,21,G,78,78,100,4.3,10.1,42.6,45.3,-2.7,33.4,1.5,0.1,0
Caris LeVert,BKN,23,G-F,69,69,100,4.8,10.0,47.8,45.4,2.4,26.3,1.2,0.1,0.07
Otto Porter Jr.,WAS,25,F,76,76,100,4.7,10.0,47.0,45.8,1.3,31.6,1.5,0.2,0.04
Marquis Teague,MEM,25,G,3,3,100,5.3,10.0,53.3,44.8,8.5,24.7,1.3,0,0
Josh Hart,LAL,23,G,63,63,100,4.5,9.9,45.7,45.3,0.4,23.2,0.7,0.1,0.05
Milos Teodosic,LAC,31,G,45,45,100,5.0,9.9,50.1,45.1,5.0,25.2,0.5,0.0,0.18
Spencer Dinwiddie,BKN,25,G,78,78,100,4.7,9.9,47.7,45.3,2.4,28.8,0.8,0.2,0.03
Justise Winslow,MIA,22,F-G,67,67,100,4.3,9.9,43.0,45.5,-2.5,24.7,0.8,0.2,0.03
Kyle O'Quinn,NYK,28,C-F,76,76,100,4.6,9.9,47.0,47.9,-0.9,18.0,0.5,0.5,0.01
JaMychal Green,MEM,28,F,55,55,100,4.5,9.8,45.5,46.8,-1.3,28.0,0.6,0.2,0.07
JR Smith,CLE,32,G-F,80,80,100,5.0,9.8,51.2,45.7,5.5,28.1,0.8,0.1,0.03
Will Barton,DEN,27,F-G,81,81,100,4.8,9.8,49.2,45.4,3.9,33.1,1.0,0.2,0.02
Ryan Anderson,HOU,30,F,64,64,100,4.2,9.7,43.5,45.1,-1.6,26.1,0.4,0.2,0.09
Malcolm Brogdon,MIL,25,G,47,47,100,4.5,9.7,46.4,45.0,1.4,29.9,0.9,0.1,0.04
Marquese Chriss,PHX,20,F,72,72,100,4.3,9.7,44.3,46.7,-2.4,21.2,0.7,0.2,0.03
Ish Smith,DET,29,G,82,82,100,4.3,9.7,44.3,44.8,-0.6,24.9,0.8,0.2,0.1
Wesley Matthews,DAL,31,G-F,63,63,100,4.6,9.7,48.0,46.0,2.1,33.8,1.2,0.1,0.06
Thon Maker,MIL,21,C-F,71,71,100,4.8,9.7,50.1,48.4,1.7,16.7,0.5,0.2,0.04
Jae Crowder,UTA,27,F,80,80,100,4.4,9.6,45.8,45.5,0.3,26.1,0.8,0.1,0.04
E'Twaun Moore,NOP,29,F-G,82,82,100,4.5,9.6,46.6,45.3,1.3,31.5,1.0,0.1,0.01
Trevor Ariza,HOU,33,F-G,65,65,100,4.8,9.6,49.9,46.1,3.9,33.9,1.5,0.1,0.01
Miles Plumlee,ATL,29,C-F,55,55,100,4.4,9.6,45.5,48.1,-2.7,16.7,0.3,0.1,0.04
Lou Williams,LAC,31,G,79,79,100,4.2,9.5,44.4,44.7,-0.3,32.8,1.1,0.1,0.05
Marvin Williams,CHA,32,F,77,77,100,4.3,9.5,45.4,46.7,-1.3,25.7,0.7,0.2,0
Buddy Hield,SAC,25,G,80,80,100,4.5,9.5,47.0,44.4,2.6,25.3,1.1,0.1,0.04
Dwight Powell,DAL,26,C-F,78,78,100,4.2,9.5,44.7,46.1,-1.4,21.2,0.8,0.2,0.11
Evan Turner,POR,29,F-G,79,79,100,4.2,9.5,44.5,45.4,-0.9,25.7,0.6,0.2,0.01
Luc Mbah a Moute,HOU,31,F,60,60,100,4.1,9.5,43.1,46.0,-2.9,25.6,1.2,0.2,0.03
Skal Labissiere,SAC,22,F-C,59,59,100,4.4,9.5,46.9,46.7,0.2,20.7,0.4,0.4,0.03
Kent Bazemore,ATL,28,G,64,64,100,4.6,9.4,48.8,45.3,3.5,27.5,1.5,0.2,0.02
David Nwaba,CHI,25,F,70,70,100,4.6,9.4,48.7,45.2,3.5,23.5,0.8,0.2,0
Bismack Biyombo,ORL,25,C,81,81,100,4.4,9.4,47.2,47.5,-0.3,18.2,0.3,0.4,0.04
Josh Jackson,PHX,21,G-F,77,77,100,4.7,9.4,49.8,45.5,4.3,25.4,1.0,0.1,0.09
Jabari Parker,MIL,23,F,31,31,100,4.5,9.4,47.8,46.4,1.4,24.0,0.8,0.1,0.03
Ed Davis,POR,29,F-C,78,78,100,4.3,9.3,46.6,47.9,-1.3,18.9,0.4,0.2,0
Anthony Tolliver,DET,33,F,79,79,100,3.9,9.3,41.7,46.1,-4.4,22.2,0.4,0.1,0.22
Jonathon Simmons,ORL,28,F,68,68,100,4.5,9.3,48.4,45.3,3.2,29.4,0.8,0.1,0.1
Courtney Lee,NYK,32,G,75,75,100,4.4,9.3,47.5,45.5,2.0,30.4,1.1,0.2,0.03
D'Angelo Russell,BKN,22,G,48,48,100,4.6,9.3,49.7,45.5,4.1,25.7,0.8,0.2,0.02
Marcus Smart,BOS,24,G,51,51,100,4.1,9.3,44.2,45.2,-1.0,29.9,1.3,0.1,0.24
Jarrett Jack,NYK,34,G,61,61,100,4.3,9.3,46.5,45.2,1.3,25.0,0.6,0.0,0.03
Marcus Morris Sr.,BOS,28,F,52,52,100,4.2,9.2,45.5,46.0,-0.5,NaN,NaN,NaN,NaN
Avery Bradley,LAC,27,G,46,46,100,4.5,9.2,48.5,45.7,2.8,31.2,1.1,0.1,0.09
Luke Kornet,NYK,22,F-C,20,20,100,4.2,9.2,45.7,48.2,-2.6,16.3,0.3,0.3,0.05
Tony Snell,MIL,26,G,74,74,100,4.3,9.2,46.8,45.0,1.9,27.4,0.6,0.2,0
Reggie Jackson,DET,28,G,45,45,100,4.4,9.2,47.5,45.5,1.9,26.7,0.6,0.0,0.09
Darren Collison,IND,30,G,69,69,100,4.4,9.2,47.6,44.9,2.6,29.2,1.3,0.1,0.01
Goran Dragic,MIA,32,G,74,74,100,3.8,9.2,41.9,45.0,-3.2,31.7,0.8,0.1,0.11
Dante Cunningham,BKN,31,F,73,73,100,4.5,9.1,49.3,46.3,3.0,21.4,0.5,0.1,0.01
T.J. Warren,PHX,24,F,65,65,100,3.9,9.1,42.3,45.3,-3.0,33.0,1.0,0.4,0.02
Yogi Ferrell,DAL,25,G,82,82,100,4.5,9.1,49.4,44.7,4.7,27.8,0.8,0.1,0.18
Reggie Bullock,DET,27,G-F,61,61,100,4.1,9.1,44.9,45.0,-0.1,27.9,0.8,0.1,0.03
Kosta Koufos,SAC,29,C,71,71,100,4.0,9.1,44.0,48.3,-4.4,19.6,0.7,0.1,0.01
Denzel Valentine,CHI,24,F,77,77,100,4.2,9.1,46.5,45.3,1.2,27.2,0.8,0.0,0.03
Mario Hezonja,ORL,23,F-G,73,73,100,4.2,9.0,45.9,45.4,0.5,22.1,1.1,0.1,0.04
Kelly Oubre Jr.,WAS,22,F,81,81,100,4.4,9.0,48.8,45.1,3.8,27.5,1.0,0.2,0.12
Xavier Rathan-Mayes,MEM,24,G,5,5,100,5.2,9.0,57.8,44.6,13.2,23.6,1.2,0.6,0
Luol Deng,LAL,33,F,1,1,100,3.0,9.0,33.3,44.2,-10.9,NaN,NaN,NaN,NaN
Jarell Martin,MEM,24,F,72,72,100,4.0,9.0,44.5,45.9,-1.4,22.8,0.5,0.2,0.07
Jeremy Lamb,CHA,26,G,79,79,100,4.0,8.9,45.3,43.4,1.8,24.6,0.8,0.3,0.01
Cody Zeller,CHA,25,C-F,32,32,100,3.9,8.9,43.4,47.1,-3.7,19.0,0.4,0.2,0.06
Gary Harris,DEN,23,G,67,67,100,4.1,8.9,46.4,45.4,1.0,34.4,1.8,0.2,0.03
Allen Crabbe,BKN,26,G-F,73,73,100,3.7,8.9,42.0,45.2,-3.2,29.2,0.6,0.3,0
Quincy Acy,BKN,27,F,67,67,100,4.2,8.9,46.8,47.0,-0.2,19.4,0.5,0.2,0.26
Jonathan Isaac,ORL,20,F,27,27,100,4.3,8.9,47.9,46.0,1.9,19.8,1.2,0.7,0.19
Eric Gordon,HOU,29,G,68,68,100,3.9,8.9,43.4,45.1,-1.7,31.2,0.6,0.2,0.04
Andre Iguodala,GSW,34,F-G,64,64,100,3.8,8.9,42.3,45.3,-3.0,25.3,0.8,0.3,0.09
Stanley Johnson,DET,22,F,69,69,100,4.0,8.9,44.7,46.3,-1.6,27.4,1.4,0.1,0.03
Montrezl Harrell,LAC,24,F-C,74,74,100,3.9,8.9,43.8,46.8,-3.1,17.0,0.5,0.2,0.14
Zaza Pachulia,GSW,34,C,69,69,100,4.3,8.8,48.5,47.8,0.7,14.1,0.6,0.1,0.01
Gorgui Dieng,MIN,28,C,79,79,100,4.4,8.8,49.5,47.0,2.5,16.9,0.6,0.2,0.19
Terrence Ross,ORL,27,G-F,23,23,100,3.7,8.8,42.6,44.5,-1.9,25.0,1.1,0.3,0
Terry Rozier,BOS,24,G,77,77,100,3.9,8.7,45.2,44.8,0.3,25.9,1.0,0.1,0.04
Jordan Bell,GSW,23,C-F,56,56,100,4.0,8.7,45.6,46.3,-0.7,14.2,0.6,0.3,0.02
George Hill,CLE,32,G,67,67,100,3.9,8.6,45.0,45.3,-0.3,27.0,0.9,0.2,0.04
Tyreke Evans,MEM,28,G-F,52,52,100,3.6,8.6,42.3,45.0,-2.7,30.9,1.1,0.2,0
Dejounte Murray,SAS,21,G,79,79,100,4.1,8.6,47.4,45.5,1.9,21.5,1.2,0.1,0
Nemanja Bjelica,MIN,30,F,66,66,100,3.8,8.6,43.8,45.7,-1.9,20.5,0.7,0.0,0.03
Michael Beasley,NYK,29,F,71,71,100,4.1,8.6,47.5,46.3,1.2,22.3,0.5,0.2,0
Andrew Harrison,MEM,23,G,56,56,100,3.7,8.6,42.7,44.6,-1.9,23.7,0.7,0.3,0.21
Bam Adebayo,MIA,20,C-F,67,67,100,3.8,8.5,44.1,47.4,-3.3,19.8,0.5,0.2,0.04
Bogdan Bogdanovic,SAC,25,G,78,78,100,4.0,8.5,47.5,45.2,2.3,27.9,0.9,0.1,0.01
Cristiano Felicio,CHI,25,C-F,54,54,100,4.2,8.5,48.7,47.6,1.1,17.8,0.3,0.1,0
Maxi Kleber,DAL,26,F,67,67,100,4.0,8.5,47.2,46.3,0.9,16.8,0.4,0.3,0.08
Rajon Rondo,NOP,32,G,64,64,100,4.1,8.5,47.9,44.9,3.0,26.2,1.1,0.1,0.06
Damion Lee,ATL,25,G,15,15,100,3.4,8.5,40.2,45.6,-5.5,26.9,1.3,0.0,0.07
Trey Lyles,DEN,22,F,66,66,100,3.8,8.4,44.7,45.6,-0.9,19.1,0.4,0.2,0.07
Garrett Temple,SAC,32,F-G,65,65,100,3.8,8.4,45.3,45.1,0.2,24.8,0.9,0.2,0.05
Nicolas Batum,CHA,29,G-F,64,64,100,4.2,8.4,50.0,45.4,4.6,31.0,1.0,0.2,0.03
Kyle Korver,CLE,37,G,73,73,100,4.0,8.4,47.4,44.6,2.8,21.6,0.4,0.2,0.05
JJ Redick,PHI,34,G-F,69,69,100,3.7,8.3,44.1,45.2,-1.1,30.2,0.5,0.0,0.13
Nerlens Noel,DAL,24,C,27,27,100,4.2,8.3,50.9,47.6,3.2,16.3,1.1,0.5,0.07
Jerryd Bayless,PHI,29,G,38,38,100,3.6,8.3,43.5,45.1,-1.6,23.7,0.6,0.1,0.05
Marreese Speights,ORL,30,F-C,50,50,100,3.7,8.3,44.4,46.7,-2.2,13.0,0.2,0.3,0.37
Jayson Tatum,BOS,20,F,77,77,100,3.6,8.3,43.2,45.5,-2.2,30.5,1.0,0.3,0.01
Amir Johnson,PHI,31,C-F,74,74,100,3.5,8.2,42.6,47.6,-4.9,15.8,0.6,0.3,0.09
T.J. McConnell,PHI,26,G,75,75,100,3.3,8.2,39.6,44.4,-4.7,22.4,1.2,0.1,0.01
Tomas Satoransky,WAS,26,G-F,70,70,100,3.5,8.2,42.5,44.5,-1.9,22.5,0.7,0.0,0.05
Thabo Sefolosha,UTA,34,F,37,37,100,3.8,8.2,45.7,46.3,-0.6,21.2,1.3,0.2,0
Cameron Payne,CHI,23,G,25,25,100,3.4,8.2,42.0,43.8,-1.8,23.3,1.0,0.2,0
Pascal Siakam,TOR,24,F,81,81,100,3.6,8.2,44.7,45.9,-1.2,20.7,0.8,0.3,0
MarShon Brooks,MEM,29,G-F,7,7,100,4.3,8.1,52.6,44.3,8.4,27.6,1.6,0.3,0
