Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,BLKR
Raymond Felton,DAL,32,G,80,70,30.8,1.5,2.6,56.4,53.7,2.7,27.4,0.1
Andrea Bargnani,BKN,30,C-F,45,43,56.5,1.7,2.6,63.6,54.5,9.1,13.8,0.2
DeMar DeRozan,TOR,26,G,77,71,31.3,1.5,2.6,58.7,55.5,3.3,35.9,0.1
Lou Williams,LAL,29,G,67,64,30.8,1.6,2.6,61.7,54.3,7.4,28.5,0.1
Shane Larkin,BKN,23,G,77,72,35.1,1.4,2.6,55.5,53.2,2.3,22.4,0.1
Bradley Beal,WAS,23,G,54,50,26.5,1.6,2.6,61.9,54.2,7.6,31.1,0.1
Jerryd Bayless,MIL,27,G,52,49,30.7,1.4,2.6,54.9,53.6,1.3,28.9,0.2
Eric Gordon,NOP,27,G,45,43,32.9,1.6,2.6,60.9,52.7,8.1,32.9,0.2
Josh McRoberts,MIA,29,F,41,36,43.9,1.4,2.6,54.3,54.9,-0.6,14.2,0.1
JJ Redick,LAC,32,G,74,66,29.4,1.4,2.5,54.5,54.2,0.3,28.0,0.0
Mike Dunleavy,CHI,35,G-F,31,29,33.8,1.4,2.5,55.7,57.0,-1.3,22.7,0.3
Jason Thompson,TOR,29,F-C,44,39,57.4,1.3,2.5,50.0,53.3,-3.3,10.0,0.3
Doug McDermott,CHI,24,F,81,73,40.1,1.6,2.5,63.1,54.3,8.8,23.0,0.0
Courtney Lee,CHA,30,G,79,74,28.8,1.4,2.5,56.2,54.1,2.2,29.5,0.2
Ryan Kelly,LAL,25,F,36,26,49.2,1.5,2.5,59.3,55.5,3.8,13.1,0.2
Brandon Rush,GSW,30,F-G,68,61,47.6,1.4,2.5,57.3,54.4,3.0,14.7,0.2
Kent Bazemore,ATL,26,F-G,75,69,29.4,1.3,2.5,52.7,55.4,-2.7,27.8,0.3
Thabo Sefolosha,ATL,32,F,75,65,32.4,1.5,2.5,60.1,55.3,4.8,23.4,0.3
Dwyane Wade,MIA,34,G,74,69,34.0,1.4,2.5,55.9,55.0,0.9,30.5,0.3
Terrence Ross,TOR,25,F-G,72,69,32.2,1.3,2.5,50.6,54.3,-3.8,23.9,0.1
Shaun Livingston,GSW,30,G,77,69,36.2,1.4,2.5,57.1,54.3,2.8,19.5,0.1
Isaiah Thomas,BOS,27,G,81,74,30.4,1.5,2.5,61.7,53.9,7.8,32.2,0.1
Avery Bradley,BOS,25,G,75,69,28.7,1.4,2.5,57.1,54.0,3.1,33.4,0.1
Maurice Harkless,POR,23,F,74,65,38.7,1.4,2.5,55.8,53.2,2.6,18.7,0.3
Ben McLemore,SAC,23,G,67,57,31.5,1.5,2.5,62.2,53.9,8.3,21.2,0.1
Luc Mbah a Moute,LAC,29,F,66,61,31.4,1.3,2.4,52.2,54.8,-2.6,17.2,0.1
Corey Brewer,HOU,30,G-F,82,75,33.2,1.6,2.4,63.5,54.4,9.1,20.4,0.1
Nick Collison,OKC,35,F,59,54,50.7,1.1,2.4,46.5,53.7,-7.1,11.8,0.2
Zach LaVine,MIN,21,G,82,69,28.6,1.6,2.4,64.5,54.1,10.4,28.0,0.1
Shelvin Mack,UTA,26,G,48,36,28.2,1.4,2.4,57.8,54.2,3.6,20.3,0.3
Solomon Hill,IND,25,F,50,42,40.8,1.4,2.4,56.7,53.7,2.9,14.7,0.1
Eric Moreland,SAC,24,F-C,5,5,60.0,1.2,2.4,50.0,51.9,-1.9,6.0,0.4
Montrezl Harrell,HOU,22,F,32,26,42.2,1.3,2.4,52.6,53.1,-0.5,9.7,0.2
Monta Ellis,IND,30,G,81,69,24.2,1.4,2.4,59.1,53.8,5.3,33.8,0.2
Isaiah Canaan,PHI,25,G,76,67,35.3,1.4,2.4,59.4,53.2,6.3,25.5,0.1
Alonzo Gee,NOP,29,F,72,64,34.1,1.4,2.4,61.2,54.3,6.9,22.4,0.1
Mario Hezonja,ORL,21,G-F,74,64,38.1,1.4,2.4,58.0,54.3,3.8,17.9,0.2
Archie Goodwin,PHX,21,G,55,47,35.7,1.5,2.3,64.8,53.5,11.3,19.5,0.2
JaKarr Sampson,DEN,23,G-F,72,65,41.3,1.2,2.3,51.2,53.7,-2.5,15.9,0.4
Norris Cole,NOP,27,G,45,41,36.4,1.6,2.3,67.3,54.0,13.3,26.6,0.0
Marco Belinelli,SAC,30,G-F,67,57,33.0,1.6,2.3,67.7,54.6,13.1,24.6,0.0
Johnny O'Bryant III,MIL,23,F-C,62,51,48.1,1.4,2.3,62.9,54.0,8.9,13.0,0.1
Arron Afflalo,NYK,30,G,71,64,25.6,1.4,2.3,61.1,53.9,7.2,33.4,0.1
T.J. Warren,PHX,22,F,46,40,36.0,1.4,2.3,60.0,55.8,4.2,NaN,NaN
Gerald Green,MIA,30,F,69,55,31.0,1.2,2.3,54.1,54.0,0.2,22.6,0.2
O.J. Mayo,MIL,28,G,41,36,32.0,1.4,2.3,61.3,54.6,6.7,26.6,0.1
Mike Scott,ATL,27,F,73,63,46.1,1.2,2.3,51.8,54.0,-2.2,15.3,0.1
Lance Thomas,NYK,28,F,56,49,36.2,1.1,2.3,50.8,55.6,-4.8,22.3,0.1
Iman Shumpert,CLE,26,G,54,48,31.3,1.3,2.2,57.0,55.2,1.9,24.4,0.2
T.J. McConnell,PHI,24,G,79,73,35.5,1.4,2.2,63.8,53.2,10.7,19.8,0.1
Drew Gooden,WAS,34,F,25,20,51.4,1.4,2.2,62.5,53.3,9.2,10.2,0.3
Jameer Nelson,DEN,34,G,39,36,27.8,1.4,2.2,62.1,54.1,7.9,26.6,0.1
Markel Brown,BKN,24,G,55,46,40.1,1.4,2.2,63.1,54.5,8.6,15.8,0.1
Ty Lawson,IND,28,G,63,52,34.4,1.4,2.2,65.9,54.7,11.2,21.4,0.1
Charlie Villanueva,DAL,31,F,52,37,44.9,1.3,2.2,59.6,55.0,4.6,10.7,0.2
JR Smith,CLE,30,G-F,77,68,29.2,1.3,2.2,57.1,54.4,2.7,30.7,0.2
Stanley Johnson,DET,20,F,72,63,32.9,1.2,2.2,54.1,54.3,-0.1,23.1,0.1
Joel Anthony,DET,33,C,17,14,71.2,1.3,2.2,59.5,52.6,6.9,5.1,0.3
Jordan Farmar,MEM,29,G,12,12,27.4,1.1,2.2,50.0,55.3,-5.3,24.2,0.2
Nick Young,LAL,31,F-G,54,48,40.1,1.4,2.1,63.8,54.5,9.3,19.1,0.1
Kobe Bryant,LAL,37,F-G,66,53,28.6,1.3,2.1,62.0,55.7,6.3,28.2,0.1
Jerian Grant,NYK,23,G,72,62,36.6,1.3,2.1,61.3,54.1,7.2,16.6,0.1
DeJuan Blair,WAS,27,C-F,23,18,60.5,1.0,2.1,44.9,53.5,-8.6,7.5,0.1
Darren Collison,SAC,28,G,73,61,24.7,1.3,2.1,63.0,53.6,9.4,30.0,1.3
Raul Neto,UTA,24,G,81,70,31.0,1.1,2.1,54.4,52.6,1.8,18.5,0.0
Tony Parker,SAS,34,G,72,62,26.3,1.2,2.1,58.3,53.2,5.1,27.5,0.1
Austin Rivers,LAC,23,G,66,58,30.9,1.0,2.1,48.2,53.7,-5.5,21.8,0.1
Tayshaun Prince,MIN,36,F,74,60,37.7,1.1,2.1,54.5,54.4,0.2,19.0,0.1
Damien Inglis,MIL,21,F,14,12,50.9,1.0,2.1,48.3,55.8,-7.6,7.8,0.1
Adreian Payne,MIN,25,F,46,40,53.7,1.3,2.1,64.2,55.8,8.4,9.3,0.1
Sasha Vujacic,NYK,32,G,53,44,37.7,1.2,2.1,58.7,54.3,4.4,14.9,0.0
Allen Crabbe,POR,24,G,81,68,28.4,1.1,2.1,54.5,53.6,0.9,26.0,0.1
Metta World Peace,LAL,36,F,34,28,37.0,1.2,2.1,58.6,54.5,4.0,16.9,0.2
Randy Foye,OKC,32,G,80,68,34.5,1.1,2.1,55.8,53.0,2.7,20.3,0.2
Wayne Ellington,BKN,28,G,76,67,32.8,1.4,2.0,67.9,54.4,13.5,21.2,0.0
James Anderson,SAC,27,G-F,44,34,33.5,1.1,2.0,55.6,54.6,0.9,14.1,0.1
Jeremy Evans,DAL,28,F,23,18,43.1,1.1,2.0,53.2,55.6,-2.4,8.4,0.2
Marcus Smart,BOS,22,G,61,52,27.2,1.1,2.0,55.6,54.3,1.3,27.3,0.2
James Johnson,TOR,29,F,56,43,34.6,0.9,2.0,45.1,55.1,-10.0,16.2,0.3
Mario Chalmers,MIA,30,G,61,53,31.9,1.1,2.0,56.1,52.4,3.7,22.5,0.1
Greivis Vasquez,MIL,29,G,23,20,35.7,1.4,2.0,67.4,53.8,13.6,20.0,0
Justin Harper,BKN,26,F-C,2,2,44.4,0.5,2.0,25.0,56.3,-31.3,7.0,0
Josh Huestis,OKC,24,F,5,4,45.5,0.6,2.0,30.0,55.4,-25.4,11.0,0.4
Jeff Ayres,LAC,29,F-C,15,12,69.8,1.3,2.0,63.3,50.1,13.2,6.3,0.1
Gary Neal,WAS,31,G,40,33,32.1,1.4,2.0,68.4,53.3,15.0,20.2,0.0
Dennis Schroder,ATL,22,G,79,71,35.4,1.0,2.0,52.6,53.4,-0.8,20.3,0.1
Jeff Teague,ATL,28,G,79,67,23.5,1.1,2.0,54.5,53.9,0.6,28.5,0.1
Kostas Papanikolaou,DEN,25,F,23,17,36.3,1.0,2.0,51.1,55.7,-4.6,11.3,0.2
Matt Bonner,SAS,36,C-F,23,21,51.7,0.8,2.0,42.2,51.2,-9.0,6.9,0.0
PJ Hairston,MEM,23,F-G,64,51,30.8,0.9,1.9,46.4,53.9,-7.5,19.9,0.1
Shabazz Muhammad,MIN,23,F,82,68,33.8,1.2,1.9,59.4,53.5,5.9,20.5,0.1
Brandon Jennings,ORL,26,G,48,37,35.0,1.0,1.9,53.8,52.4,1.3,18.1,0.1
C.J. Watson,ORL,32,G,32,25,31.2,1.1,1.9,58.1,54.7,3.4,19.9,0.0
Tony Allen,MEM,34,G-F,64,56,28.2,1.2,1.9,60.5,54.4,6.0,25.3,0.2
Ray McCallum,SAS,25,G,28,22,39.4,1.0,1.9,50.0,54.0,-4.0,11.6,0.1
Trey Burke,UTA,23,G,63,52,31.4,1.2,1.9,61.2,52.9,8.3,21.3,0.0
Patty Mills,SAS,27,G,81,71,33.6,1.3,1.9,66.2,52.9,13.3,20.5,0.0
Axel Toupane,DEN,23,G-F,21,17,33.9,1.1,1.9,55.0,54.1,0.9,14.5,0.2
Kelly Oubre Jr.,WAS,20,F,49,42,38.4,1.2,1.9,63.4,55.7,7.8,10.7,0.1
Norman Powell,TOR,23,G,38,32,29.8,0.9,1.9,46.5,53.2,-6.7,14.8,0.2
Toney Douglas,NOP,30,G,60,49,31.5,1.2,1.9,62.5,53.9,8.6,20.7,0.0
Marcus Thornton,WAS,29,F-G,60,48,38.0,1.2,1.9,65.2,54.5,10.7,18.2,0.0
Jeremy Lamb,CHA,24,G,66,57,27.3,1.0,1.9,53.7,54.9,-1.2,18.6,0.3
Cameron Payne,OKC,21,G,48,39,37.9,1.1,1.9,57.3,52.2,5.1,12.2,0.1
Tyler Hansbrough,CHA,30,F,35,30,66.0,1.0,1.8,56.3,55.3,1.0,7.8,0.2
Rashad Vaughn,MIL,19,G,67,61,38.3,1.1,1.8,62.8,54.3,8.6,14.3,0.1
James Ennis III,NOP,25,F,15,10,27.3,1.3,1.8,74.1,53.6,20.4,14.9,0.0
Derrick Williams,NYK,25,F,77,61,30.4,1.1,1.8,61.6,54.3,7.3,17.9,0.1
Kirk Hinrich,ATL,35,G,42,30,33.0,1.1,1.8,62.7,53.6,9.1,13.7,0.0
Devin Harris,DAL,33,G,64,55,30.3,1.1,1.8,61.4,52.6,8.8,20.0,0.1
Chris Johnson,UTA,26,F,61,52,36.4,0.9,1.8,51.9,54.9,-3.0,12.2,0.2
Caron Butler,SAC,36,F,13,12,44.2,1.1,1.8,60.9,56.3,4.6,10.4,0.1
Sean Kilpatrick,BKN,26,G,30,22,35.8,1.3,1.8,71.7,53.5,18.2,19.9,0.1
D.J. Augustin,DEN,28,G,62,49,32.6,1.2,1.8,69.7,53.3,16.4,19.0,0.0
Tyus Jones,MIN,20,G,36,26,33.3,1.3,1.8,73.0,55.3,17.7,15.5,0.0
Seth Curry,SAC,25,G,40,29,31.4,1.1,1.8,60.0,54.5,5.5,15.7,0.0
Steve Blake,DET,36,G,58,47,26.3,1.0,1.7,57.0,53.1,3.9,17.0,0.0
Kyle Anderson,SAS,22,F,72,55,34.6,1.0,1.7,58.9,52.9,6.0,16.0,0.2
Jason Terry,HOU,38,G,71,54,30.2,1.2,1.7,68.9,54.0,14.8,17.5,0.1
Jamal Crawford,LAC,36,G,79,63,28.2,1.0,1.7,58.5,54.4,4.1,26.9,0.1
Gerald Henderson,POR,28,G,70,53,30.1,0.8,1.7,44.5,54.7,-10.2,19.9,0.2
Ramon Sessions,WAS,30,G,82,65,30.9,1.1,1.7,64.7,52.9,11.9,20.3,0.0
Tyler Ennis,MIL,21,G,39,29,31.6,1.0,1.7,60.6,52.4,8.2,14.2,0.0
Lou Amundson,NYK,33,F,28,24,54.0,0.9,1.7,51.1,54.0,-2.9,7.0,0.2
Bryce Cotton,MEM,23,G,3,2,31.3,1.3,1.7,80.0,59.1,20.9,4.9,0
Mo Williams,CLE,33,G,36,26,28.3,0.9,1.7,55.0,52.6,2.4,18.2,0.0
Joe Harris,CLE,24,G,3,3,83.3,1.3,1.7,80.0,48.2,31.8,3.0,0
Aaron Brooks,CHI,31,G,69,54,30.4,0.9,1.7,55.7,52.6,3.0,16.1,0.1
Sergey Karasev,BKN,22,G-F,35,24,38.9,1.0,1.7,58.6,55.3,3.3,10.0,0.0
Beno Udrih,MEM,33,G,44,35,28.3,0.9,1.7,52.1,51.7,0.4,16.1,0.1
Richard Jefferson,CLE,36,F,73,54,29.2,1.0,1.7,60.3,54.0,6.3,17.9,0.1
Vince Carter,MEM,39,G-F,59,45,29.2,1.1,1.7,64.3,53.9,10.4,16.8,0.1
James Michael McAdoo,GSW,23,F,34,28,52.3,1.0,1.6,62.5,53.8,8.7,6.4,0.1
Mike Miller,DEN,36,G-F,36,28,41.3,0.8,1.6,50.8,52.7,-1.9,8.1,0.1
Rodney Stuckey,IND,30,G,57,45,29.2,0.9,1.6,52.7,53.7,-1.0,22.0,0.0
Rasual Butler,SAS,37,F,36,26,41.7,0.7,1.6,44.8,53.2,-8.3,9.4,0.3
Chase Budinger,PHX,28,F,61,50,34.6,0.8,1.6,51.5,53.8,-2.3,14.1,0.1
J.J. Barea,DAL,32,G,74,59,24.0,1.0,1.6,65.0,52.9,12.0,22.5,0.0
Anthony Morrow,OKC,30,G,60,48,36.0,0.9,1.6,60.0,52.8,7.2,13.6,0.1
Alan Anderson,WAS,33,F-G,12,8,29.7,1.2,1.6,73.7,53.9,19.8,14.8,0.1
Kevin Martin,SAS,33,G,54,41,29.8,1.1,1.6,69.4,54.2,15.2,19.9,0.0
Tim Frazier,NOP,25,G,39,29,26.1,1.0,1.6,62.3,53.6,8.7,14.5,0.0
Joe Young,IND,24,G,33,24,42.7,0.9,1.5,58.0,52.2,5.8,9.3,0
Jonathon Simmons,SAS,26,G-F,50,37,36.4,1.1,1.5,69.7,54.5,15.3,14.8,0.1
Marcelo Huertas,LAL,33,G,51,34,26.2,1.0,1.5,64.9,51.6,13.3,16.4,0.1
Glenn Robinson III,IND,22,G-F,39,30,38.3,0.9,1.5,57.6,54.6,3.0,11.3,0.1
Reggie Bullock,DET,25,F,28,17,31.8,1.0,1.5,64.3,54.9,9.4,11.6,0.0
Andrew Goudelock,HOU,27,G,4,4,54.5,1.0,1.5,66.7,55.8,10.9,6.2,0.1
Jared Cunningham,CLE,25,G,30,20,38.1,0.9,1.5,57.8,51.9,5.9,9.3,0.0
Ronnie Price,PHX,33,G,61,40,26.7,0.8,1.5,53.3,52.2,1.1,19.5,0.2
Justin Anderson,DAL,22,G-F,46,32,35.4,0.7,1.5,48.5,54.1,-5.5,11.8,0.4
Pablo Prigioni,LAC,39,G,57,39,32.2,1.0,1.5,70.2,53.6,16.6,13.9,0.0
Joe Ingles,UTA,28,F,76,52,34.9,0.9,1.5,58.9,54.7,4.2,15.3,0.0
Cleanthony Early,NYK,25,F,11,6,30.8,0.7,1.4,50.0,54.0,-4.0,9.1,0.1
Xavier Munford,MEM,24,G,14,11,27.8,1.0,1.4,70.0,55.3,14.7,17.4,0.1
John Jenkins,PHX,25,G,36,24,36.2,0.9,1.4,60.8,53.5,7.3,11.2,0.0
Devyn Marble,ORL,23,F,22,13,39.2,0.9,1.4,61.3,55.0,6.3,8.9,0.2
Damjan Rudez,MIN,30,F,27,23,38.4,0.9,1.4,63.2,53.4,9.8,8.4,0.0
Branden Dawson,LAC,23,F,5,5,70.0,1.0,1.4,71.4,55.7,15.7,4.8,0.2
Lance Stephenson,MEM,25,F-G,67,50,26.5,0.9,1.4,66.7,53.7,12.9,19.9,0.1
Elijah Millsap,UTA,28,G-F,16,12,33.8,0.8,1.4,54.5,55.2,-0.6,8.7,0.1
James Jones,CLE,35,G-F,39,31,45.0,0.8,1.4,61.1,53.9,7.2,9.6,0.1
Kendall Marshall,PHI,24,G,24,19,30.8,0.9,1.3,65.6,52.7,13.0,13.3,0.0
Jodie Meeks,DET,28,G,3,1,21.1,0.7,1.3,50.0,52.0,-2.0,14.3,0
Shayne Whittington,IND,25,F-C,6,5,57.1,0.7,1.3,50.0,50.0,0.0,5.9,0.1
Manu Ginobili,SAS,38,G,56,38,31.1,0.8,1.3,59.5,54.1,5.4,19.6,0.1
Mitch McGary,OKC,24,F,13,11,56.7,0.7,1.3,52.9,52.6,0.4,3.6,0.1
Ian Clark,GSW,25,G,51,39,38.7,0.9,1.3,68.7,54.1,14.6,8.8,0.1
Chris Copeland,MIL,32,F,20,11,38.8,0.7,1.3,50.0,54.4,-4.4,6.5,0
Udonis Haslem,MIA,36,F,29,20,46.3,0.8,1.3,62.2,53.6,8.6,7.0,0.0
Nazr Mohammed,OKC,38,C,4,4,71.4,0.8,1.3,60.0,49.0,11.0,3.8,0
Terry Rozier,BOS,22,G,29,21,44.4,0.7,1.2,55.6,53.3,2.2,8.0,0.0
Brian Roberts,POR,30,G,44,33,31.4,0.7,1.2,53.7,54.0,-0.3,9.2,0.0
Tim Hardaway Jr.,ATL,24,G,51,37,22.5,0.8,1.2,61.3,54.6,6.7,16.9,0.1
Lamar Patterson,ATL,24,G-F,32,22,30.2,0.8,1.2,69.2,55.7,13.6,11.3,0.1
Delon Wright,TOR,24,G,18,11,34.9,0.6,1.2,50.0,52.0,-2.0,8.5,0.1
Sasha Kaun,CLE,31,C,15,9,58.1,0.5,1.2,38.9,49.0,-10.1,3.8,0.1
Kevon Looney,GSW,20,F,5,3,42.9,0.6,1.2,50.0,56.9,-6.9,4.2,0
Jarnell Stokes,MEM,22,F-C,5,5,75.0,0.4,1.2,33.3,53.2,-19.8,2.7,0
Cliff Alexander,POR,20,F,6,4,43.8,0.5,1.2,42.9,58.2,-15.3,4.5,0.1
KJ McDaniels,HOU,23,G-F,25,17,36.3,0.7,1.2,58.6,53.9,4.7,6.4,0.1
James Young,BOS,20,G-F,21,13,32.4,0.7,1.1,62.5,54.2,8.3,6.9,0.2
Lorenzo Brown,DET,25,G,8,6,50.0,0.8,1.1,66.7,53.7,13.0,7.6,0.1
Steve Novak,MIL,33,F,8,7,45.0,0.6,1.1,55.6,48.1,7.5,4.4,0
Leandro Barbosa,GSW,33,G,68,44,31.2,0.7,1.1,62.3,53.9,8.4,15.9,0.1
Troy Daniels,CHA,24,G,36,21,29.4,0.7,1.1,62.5,52.6,9.9,11.1,0.1
Phil Pressey,POR,25,G,20,10,26.8,0.7,1.1,63.6,54.1,9.5,12.3,0.1
Jordan Mickey,BOS,21,F,12,9,52.0,0.6,1.1,53.8,57.4,-3.6,3.6,0.7
Chris Kaman,POR,34,C,15,9,34.0,0.7,1.1,62.5,53.6,8.9,7.0,0.1
Cameron Bairstow,DET,25,F-C,15,9,36.4,0.3,1.1,31.3,54.6,-23.3,5.7,0.1
RJ Hunter,BOS,22,G,26,16,36.0,0.7,1.0,63.0,53.5,9.5,8.7,0.0
Jordan Adams,MEM,21,G,2,1,40.0,1.0,1.0,100,53.9,46.2,7.5,0
Erick Green,DEN,25,G,6,3,42.9,0.5,1.0,50.0,52.2,-2.2,4.7,0
Nate Robinson,NOP,32,G,2,2,13.3,0.5,1.0,50.0,50.3,-0.3,11.5,0
Shabazz Napier,ORL,24,G,46,27,23.5,0.7,1.0,68.2,52.4,15.8,10.9,0.3
C.J. Wilcox,LAC,25,G,18,7,30.4,0.4,0.9,41.2,54.0,-12.8,NaN,NaN
Jordan McRae,CLE,25,G,16,8,26.8,0.4,0.9,40.0,49.2,-9.2,8.9,0.2
Darrun Hilliard,DET,23,F,27,17,29.1,0.5,0.9,56.0,51.8,4.2,10.1,0
Andre Miller,SAS,40,G,35,20,19.5,0.7,0.9,71.9,54.3,17.6,11.8,0
Jorge Gutierrez,CHA,27,G,10,5,40.9,0.5,0.9,55.6,51.5,4.0,5.2,0
Sonny Weems,PHX,29,G-F,35,23,28.2,0.8,0.9,90.3,55.4,35.0,11.6,0.3
Jarell Eddie,WAS,24,G-F,15,7,26.7,0.3,0.8,41.7,52.5,-10.9,5.7,0.0
Tony Wroten,NYK,23,G,8,4,20.0,0.5,0.8,66.7,54.7,11.9,18.0,0
Spencer Dinwiddie,CHI,23,G,11,6,18.6,0.5,0.7,62.5,49.1,13.4,13.2,0
Anthony Bennett,TOR,23,F,12,6,26.7,0.7,0.7,100,56.7,43.3,4.4,0
Russ Smith,MEM,25,G,8,3,20.8,0.5,0.6,80.0,58.2,21.8,4.4,0.5
Jimmer Fredette,SAS,27,G,5,3,42.9,0.6,0.6,100,56.0,44.0,3.0,0
Aaron Harrison,CHA,21,G,16,8,36.0,0.2,0.6,33.3,57.9,-24.6,4.4,0
Pat Connaughton,POR,23,G,19,5,20.9,0.2,0.5,33.3,48.9,-15.6,4.2,0
Elliot Williams,CHA,27,G,5,2,16.7,0.2,0.4,50.0,53.1,-3.1,9.0,0
Luis Montero,POR,23,G,6,2,22.2,0.3,0.3,100,47.5,52.5,3.5,0
