Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Al Horford,BOS,33,C-F,68,68,39.8,2.5,6.6,37.7,37.0,0.7,29.0,0.9,0.4,0.01
Paul George,OKC,29,F,76,76,45.6,2.2,6.5,34.3,36.8,-2.5,36.9,2.2,0.1,0.05
Jarrett Allen,BKN,21,C,80,80,37.1,2.7,6.5,41.3,36.6,4.7,26.2,0.5,0.4,0.01
Nikola Jokic,DEN,24,C,80,80,36.5,2.5,6.5,38.5,37.1,1.4,31.3,1.4,0.2,0.07
DeAndre Jordan,NYK,30,C,69,68,45.5,2.4,6.3,38.4,37.4,0.9,29.7,0.6,0.4,0.03
Robin Lopez,CHI,31,C,72,72,44.5,2.4,6.3,37.7,36.7,1.0,21.7,0.1,0.3,0.01
Nikola Vucevic,ORL,28,C,78,78,34.7,2.7,6.3,42.7,36.9,5.8,31.4,1.0,0.3,0.01
Dennis Smith Jr.,NYK,21,G,53,53,48.3,2.2,6.3,35.0,36.7,-1.7,28.5,1.3,0.1,0
Derrick White,SAS,24,G,67,67,47.3,2.3,6.2,36.8,36.7,0.1,25.8,1.0,0.4,0.13
Josh Richardson,MIA,25,G-F,73,73,48.7,2.2,6.2,35.3,37.0,-1.6,34.8,1.1,0.2,0.03
Montrezl Harrell,LAC,25,F-C,82,82,40.1,2.2,6.2,34.8,36.4,-1.6,26.3,0.9,0.3,0.23
Cedi Osman,CLE,24,F,76,74,50.9,2.5,6.2,39.9,36.8,3.1,32.2,0.8,0.1,0.08
Cody Zeller,CHA,26,C,48,48,40.3,2.2,6.2,36.3,36.7,-0.4,25.4,0.8,0.4,0.06
Dewayne Dedmon,ATL,29,C,64,64,44.9,2.3,6.1,37.5,37.1,0.4,25.1,1.1,0.4,0.03
Thaddeus Young,IND,31,F,81,81,49.2,2.3,6.1,37.4,36.1,1.3,30.7,1.5,0.2,0.28
Julius Randle,NOP,24,C-F,73,72,46.3,2.4,6.1,39.2,36.0,3.2,30.6,0.7,0.1,0.03
Robert Covington,MIN,28,F,34,34,46.1,2.5,6.1,41.3,37.9,3.4,34.4,2.1,0.7,0.09
Giannis Antetokounmpo,MIL,24,F,72,72,51.5,2.0,6.0,33.8,35.8,-2.0,32.8,1.3,0.4,0.03
Collin Sexton,CLE,20,G,82,82,51.5,2.5,6.0,42.0,37.0,4.9,31.8,0.5,0.0,0.01
Zach LaVine,CHI,24,G,61,59,55.0,2.3,6.0,38.9,36.7,2.2,34.5,1.0,0.3,0
Brandon Ingram,LAL,21,F,52,51,50.6,1.9,6.0,31.6,36.8,-5.2,33.8,0.5,0.3,0.04
Jeff Green,WAS,32,F,76,76,47.1,2.3,6.0,38.5,36.4,2.1,27.2,0.6,0.2,0.18
John Collins,ATL,21,F-C,61,61,45.7,2.2,6.0,36.6,36.0,0.6,30.0,0.4,0.2,0.02
Tim Hardaway Jr.,DAL,27,G,64,64,53.0,2.2,5.9,37.0,36.9,0.1,31.6,0.8,0.0,0.28
James Harden,HOU,29,G,77,77,40.2,2.0,5.9,34.0,36.1,-2.1,36.8,2.0,0.4,0.08
Tristan Thompson,CLE,28,C-F,43,42,43.7,2.9,5.9,48.8,37.4,11.4,27.9,0.7,0.1,0.02
Willie Cauley-Stein,SAC,25,C,81,81,41.5,2.2,5.8,37.3,37.2,0.1,27.3,1.2,0.3,0.04
Jeremy Lamb,CHA,27,G,77,76,50.4,2.1,5.8,35.5,37.2,-1.7,28.5,1.1,0.2,0.03
Ben Simmons,PHI,22,G-F,76,76,47.0,1.9,5.8,32.6,36.7,-4.1,34.2,1.4,0.5,0
Jayson Tatum,BOS,21,F,79,78,53.5,1.9,5.8,32.8,36.3,-3.5,31.1,1.1,0.5,0
Danny Green,TOR,32,G-F,79,77,46.5,2.4,5.8,41.7,37.4,4.3,27.7,0.9,0.3,0.11
Marcus Smart,BOS,25,G,80,79,57.7,2.0,5.8,34.3,36.9,-2.6,27.5,1.8,0.1,0.17
Tobias Harris,PHI,26,F,82,82,44.8,2.2,5.8,38.6,36.6,1.9,34.7,0.6,0.1,0.01
Paul Millsap,DEN,34,F,70,69,46.0,1.9,5.8,32.5,36.3,-3.8,27.1,1.2,0.3,0.09
John Wall,WAS,28,G,32,32,48.8,2.3,5.8,39.7,37.2,2.5,34.5,1.5,0.4,0.06
Serge Ibaka,TOR,29,C-F,74,74,37.8,2.3,5.7,39.8,37.0,2.7,27.2,0.4,0.4,0
Kris Dunn,CHI,25,G,45,45,48.3,2.2,5.7,38.5,37.0,1.5,30.2,1.5,0.2,0
CJ McCollum,POR,27,G,70,70,46.6,2.0,5.7,35.6,37.7,-2.1,33.9,0.8,0.2,0
Tyler Zeller,MEM,29,C,6,6,54.0,1.7,5.7,29.4,34.8,-5.4,15.5,0.2,0.2,0.17
Mike Conley,MEM,31,G,70,70,49.8,2.2,5.7,38.8,36.8,1.9,33.5,1.3,0.1,0.07
Omari Spellman,ATL,21,F,44,44,62.6,1.9,5.7,34.5,36.3,-1.8,17.5,0.6,0.1,0
Justin Holiday,MEM,30,F-G,80,80,49.6,2.0,5.6,36.1,37.2,-1.1,31.8,1.5,0.2,0
Buddy Hield,SAC,26,G,82,81,44.5,2.2,5.6,38.9,37.0,1.9,31.9,0.7,0.2,0
JaVale McGee,LAL,31,C,75,75,38.0,2.3,5.6,40.8,37.1,3.7,22.3,0.6,0.3,0.01
Nemanja Bjelica,SAC,31,F,77,73,47.8,1.8,5.5,32.6,36.4,-3.8,23.2,0.7,0.3,0
Lonzo Ball,LAL,21,G,47,47,44.5,1.8,5.5,32.6,36.8,-4.2,30.3,1.5,0.1,0
P.J. Tucker,HOU,34,F,81,81,44.2,1.6,5.5,29.8,36.3,-6.6,NaN,NaN,NaN,NaN
De'Aaron Fox,SAC,21,G,81,80,47.1,1.9,5.5,34.5,36.9,-2.3,31.4,1.6,0.2,0
Kawhi Leonard,TOR,28,F,60,60,52.1,2.0,5.5,37.0,36.0,1.0,34.0,1.8,0.2,0
Jerami Grant,OKC,25,F,79,79,44.2,2.2,5.5,39.5,36.8,2.7,32.6,0.8,0.4,0.17
Nikola Mirotic,MIL,28,F,46,45,42.1,2.0,5.5,36.5,36.0,0.5,27.1,0.7,0.3,0.07
Wendell Carter Jr.,CHI,20,C,42,42,38.1,2.1,5.5,39.1,37.5,1.6,25.2,0.6,0.5,0
LeBron James,LAL,34,F,55,55,51.0,1.9,5.5,34.6,36.3,-1.8,35.2,1.3,0.1,0.11
Russell Westbrook,OKC,30,G,72,72,50.9,2.1,5.5,37.9,36.6,1.3,36.0,1.9,0.2,0.08
Myles Turner,IND,23,C-F,74,73,32.6,2.1,5.5,39.5,36.9,2.5,28.6,0.8,0.8,0.01
Mitchell Robinson,NYK,21,C,65,61,46.6,1.9,5.5,34.2,37.1,-2.9,20.6,0.8,1.2,0.05
Jaylen Brown,BOS,22,G,74,73,54.8,1.8,5.5,33.3,36.7,-3.4,25.9,0.9,0.2,0.05
Justise Winslow,MIA,23,F-G,66,64,46.9,2.1,5.4,38.4,37.5,0.9,29.7,1.1,0.1,0.08
Luka Doncic,DAL,20,F-G,72,71,45.5,2.0,5.4,37.2,36.8,0.4,32.2,1.1,0.2,0.14
Marvin Williams,CHA,33,F,74,74,47.7,2.2,5.4,40.0,36.0,4.1,28.4,0.9,0.2,0
Trae Young,ATL,20,G,81,81,46.5,2.0,5.4,37.5,37.2,0.3,30.9,0.9,0.1,0.05
Enes Freedom,POR,27,C,67,65,38.9,2.2,5.4,41.2,36.3,4.9,NaN,NaN,NaN,NaN
Jabari Parker,WAS,24,F,62,60,47.6,2.1,5.4,39.6,35.9,3.7,26.9,0.7,0.1,0
Rajon Rondo,LAL,33,G,46,44,49.3,1.9,5.4,34.1,36.6,-2.5,29.8,1.2,0.1,0.13
Kyle Lowry,TOR,33,G,65,65,43.6,1.7,5.4,31.3,36.5,-5.2,34.0,1.4,0.3,0.37
Larry Nance Jr.,CLE,26,F,67,66,43.0,1.9,5.4,35.6,36.8,-1.2,26.8,1.5,0.3,0.04
Elfrid Payton,NOP,25,G,42,42,44.6,2.1,5.4,39.2,37.2,2.0,29.8,1.0,0.2,0
Hassan Whiteside,MIA,30,C,72,70,39.8,1.9,5.4,35.6,37.4,-1.8,23.2,0.6,0.8,0.01
Derrick Favors,UTA,27,F-C,74,74,39.7,1.9,5.3,34.8,36.0,-1.1,23.2,0.7,0.6,0
Marvin Bagley III,SAC,20,F,62,62,50.3,1.9,5.3,34.9,36.0,-1.1,25.3,0.5,0.4,0
Jimmy Butler,PHI,29,G-F,63,62,43.5,2.1,5.3,38.8,37.4,1.4,33.6,1.9,0.3,0.02
Derrick Rose,MIN,30,G,51,51,48.5,1.9,5.3,36.2,37.1,-0.9,27.1,0.6,0.2,0.04
Damian Lillard,POR,28,G,80,80,46.5,2.1,5.3,40.7,36.9,3.8,35.5,1.1,0.2,0.07
D'Angelo Russell,BKN,23,G,81,80,48.1,1.8,5.3,34.3,36.5,-2.2,30.2,1.2,0.1,0.01
Marc Gasol,TOR,34,C,79,79,36.3,1.8,5.2,34.3,36.9,-2.6,30.8,1.1,0.4,0.34
Jeff Teague,MIN,31,G,42,41,51.9,2.1,5.2,40.0,37.0,3.0,30.1,1.0,0.2,0.21
Harrison Barnes,SAC,27,F,77,77,50.2,1.8,5.2,35.2,36.7,-1.5,32.9,0.6,0.0,0.03
Eric Bledsoe,MIL,29,G,78,78,49.6,1.9,5.2,35.5,37.1,-1.6,29.1,1.5,0.2,0.04
Malcolm Brogdon,MIL,26,G,64,64,49.4,2.0,5.2,38.8,37.3,1.5,28.6,0.7,0.1,0.02
Stephen Curry,GSW,31,G,69,69,49.3,1.8,5.2,33.9,37.3,-3.4,33.8,1.3,0.3,0.14
Aaron Gordon,ORL,23,F,76,76,43.2,1.9,5.1,37.2,36.7,0.5,33.8,0.7,0.3,0.04
Tyler Johnson,PHX,27,G,56,56,53.5,1.8,5.1,35.9,37.4,-1.5,26.8,0.9,0.2,0.09
Al-Farouq Aminu,POR,28,F,81,80,46.4,2.0,5.1,38.6,36.9,1.7,28.3,0.8,0.1,0.04
Carmelo Anthony,HOU,35,F,10,10,42.9,2.0,5.1,39.2,37.1,2.1,29.4,0.4,0.6,0
Patrick Beverley,LAC,30,G,78,78,46.2,1.8,5.1,36.0,36.8,-0.8,27.4,0.9,0.4,0.12
Devin Booker,PHX,22,G,64,63,46.2,1.9,5.1,38.2,37.0,1.2,34.8,0.9,0.1,0.05
Danilo Gallinari,LAC,30,F,68,67,41.8,1.9,5.1,37.5,36.5,1.0,30.3,0.7,0.0,0.19
Alex Len,ATL,26,C,77,76,42.1,2.2,5.0,42.7,36.6,6.0,20.1,0.4,0.4,0
Kelly Olynyk,MIA,28,F,79,77,49.8,2.0,5.0,39.1,35.8,3.3,22.9,0.7,0.2,0.19
Dwight Powell,DAL,27,F-C,76,73,46.8,1.8,5.0,36.2,36.6,-0.4,21.6,0.6,0.4,0.05
Evan Fournier,ORL,26,G-F,79,77,43.9,1.9,5.0,38.4,37.4,1.0,31.5,0.9,0.1,0.01
Joe Harris,BKN,27,F-G,76,76,48.2,1.8,5.0,35.4,37.0,-1.5,30.2,0.5,0.1,0.03
Kevon Looney,GSW,23,C-F,80,78,42.8,1.8,5.0,35.2,36.7,-1.6,18.5,0.6,0.4,0.01
Pat Connaughton,MIL,26,G,60,60,54.9,1.9,5.0,37.3,36.5,0.8,20.7,0.5,0.3,0.02
Damian Jones,GSW,24,C,24,24,44.6,1.9,5.0,37.5,36.5,1.0,17.1,0.5,0.4,0
Angel Delgado,LAC,24,C,1,1,71.4,1.0,5.0,20.0,41.3,-21.3,NaN,NaN,NaN,NaN
Dion Waiters,MIA,27,G,44,42,55.6,1.9,5.0,37.3,37.4,-0.1,25.9,0.7,0.1,0
Jemerrio Jones,LAL,24,F,5,5,41.0,1.2,5.0,24.0,38.1,-14.1,23.8,1.2,0.2,0.17
DeMar DeRozan,SAS,29,G,77,75,49.5,1.7,5.0,34.4,37.0,-2.6,34.9,1.1,0.2,0
D.J. Wilson,MIL,23,F,47,45,47.7,1.9,5.0,37.2,35.2,2.0,18.4,0.4,0.2,0.04
Jonas Valanciunas,MEM,27,C,49,49,35.9,2.1,5.0,41.4,37.0,4.4,22.3,0.4,0.6,0.06
Terrence Ross,ORL,28,G-F,79,78,53.0,1.7,5.0,33.6,36.5,-2.9,26.5,0.9,0.2,0
Alex Caruso,LAL,25,G,24,20,51.7,1.5,5.0,30.3,37.2,-7.0,21.2,1.0,0.2,0.12
Dennis Schroder,OKC,25,G,78,77,42.5,1.8,5.0,36.0,37.1,-1.0,29.3,0.8,0.0,0.19
Wesley Matthews,IND,32,G-F,69,68,49.7,1.9,4.9,37.5,36.9,0.6,30.3,0.8,0.1,0.07
Caris LeVert,BKN,24,G,40,40,47.7,1.7,4.9,34.5,36.8,-2.3,26.6,1.1,0.2,0.07
Kyrie Irving,BOS,27,G,67,67,46.3,2.0,4.9,40.6,37.1,3.5,33.0,1.5,0.3,0.18
Kevin Love,CLE,30,F-C,22,22,43.4,1.8,4.9,36.1,36.9,-0.8,27.2,0.3,0.0,0.41
Bojan Bogdanovic,IND,30,F,81,80,48.1,1.7,4.9,35.4,36.5,-1.1,31.8,0.9,0.0,0.04
Emmanuel Mudiay,NYK,23,G,58,58,49.6,1.7,4.9,35.6,37.1,-1.5,27.2,0.7,0.2,0.1
Klay Thompson,GSW,29,G,78,77,44.1,1.7,4.9,35.2,36.8,-1.6,34.0,1.1,0.4,0.01
Khris Middleton,MIL,27,F,77,77,51.2,1.8,4.9,36.7,36.6,0.1,31.1,1.0,0.1,0.03
Noah Vonleh,NYK,23,F,66,65,42.3,1.7,4.9,35.2,36.3,-1.1,25.3,0.7,0.3,0.06
John Henson,CLE,28,F,14,13,57.6,1.5,4.9,30.9,36.5,-5.6,13.4,0.5,0.4,0
Bogdan Bogdanovic,SAC,26,G,70,68,47.5,1.7,4.9,35.9,36.8,-1.0,27.8,1.0,0.1,0.01
Walt Lemon Jr.,CHI,26,G,6,6,46.0,2.0,4.8,41.4,37.1,4.3,NaN,NaN,NaN,NaN
Josh Hart,LAL,24,G,67,67,42.9,1.6,4.8,32.9,36.9,-3.9,25.6,1.0,0.2,0.03
Kyle Kuzma,LAL,23,F,70,69,42.1,1.8,4.8,38.0,36.9,1.1,33.1,0.6,0.1,0.1
Spencer Dinwiddie,BKN,26,G,68,65,50.8,1.7,4.8,36.0,36.3,-0.3,28.1,0.6,0.1,0.01
Dorian Finney-Smith,DAL,26,F,80,78,47.5,1.6,4.8,34.3,36.8,-2.5,24.5,0.9,0.2,0.04
Mikal Bridges,PHX,22,F,81,81,43.9,2.0,4.8,42.9,36.9,6.0,29.5,1.6,0.1,0.01
Lauri Markkanen,CHI,22,F,51,51,38.7,1.6,4.8,34.7,36.6,-1.9,32.3,0.7,0.2,0.04
Dario Saric,MIN,25,F,80,78,46.1,1.9,4.7,39.1,36.3,2.8,24.8,0.6,0.0,0.02
Bryn Forbes,SAS,25,G,82,81,49.2,1.9,4.7,41.0,36.8,4.2,28.0,0.5,0.0,0
Patty Mills,SAS,30,G,82,81,53.7,1.7,4.7,36.5,36.6,0.0,23.3,0.6,0.1,0.1
Nicolas Batum,CHA,30,F-G,74,73,45.7,1.7,4.7,35.9,36.7,-0.8,31.4,0.9,0.2,0.01
Taj Gibson,MIN,34,F,70,70,46.3,1.8,4.7,37.7,36.5,1.2,24.1,0.8,0.4,0
Marcus Morris Sr.,BOS,29,F,75,73,47.6,1.9,4.7,41.2,36.7,4.5,NaN,NaN,NaN,NaN
James Johnson,MIA,32,F,54,54,55.7,1.8,4.7,37.5,36.8,0.7,21.2,0.6,0.3,0.04
Garrett Temple,LAC,33,G-F,75,71,47.2,1.7,4.7,36.8,37.1,-0.3,27.2,1.0,0.2,0.01
Kelly Oubre Jr.,PHX,23,F,69,68,46.0,1.6,4.7,33.4,36.9,-3.5,27.9,1.2,0.2,0.1
Bruno Caboclo,MEM,23,F,33,32,47.4,1.8,4.6,39.2,36.8,2.4,23.5,0.4,0.4,0
Ricky Rubio,UTA,28,G,66,65,43.2,1.8,4.6,39.5,36.8,2.7,27.9,1.3,0.1,0.1
Otto Porter Jr.,CHI,26,F,55,53,44.3,1.8,4.6,38.4,36.9,1.5,30.1,1.5,0.2,0.07
Chris Paul,HOU,34,G,57,57,42.2,1.6,4.6,33.7,36.8,-3.1,32.0,2.0,0.2,0.05
Kevin Huerter,ATL,20,G,74,74,46.6,1.7,4.6,36.4,37.1,-0.8,27.3,0.9,0.1,0
Kevin Knox II,NYK,19,F,74,73,51.0,1.7,4.6,37.8,37.4,0.4,NaN,NaN,NaN,NaN
Jamal Murray,DEN,22,G,75,73,46.1,1.8,4.6,38.3,37.1,1.2,32.6,0.9,0.2,0.05
Evan Turner,POR,30,G-F,73,73,49.6,1.6,4.6,33.6,36.1,-2.4,22.0,0.5,0.1,0
Avery Bradley,MEM,28,G,63,62,43.0,1.8,4.6,39.4,37.2,2.2,30.2,0.7,0.1,0.08
Cory Joseph,IND,27,G,82,78,46.9,1.6,4.6,35.4,36.9,-1.5,25.2,1.1,0.1,0.04
Joe Ingles,UTA,31,F,80,79,45.8,1.8,4.6,39.3,36.7,2.6,31.3,1.2,0.2,0.01
Dwyane Wade,MIA,37,G,72,72,52.9,1.6,4.5,35.6,36.5,-0.9,26.2,0.8,0.3,0
Taurean Prince,ATL,25,F,55,53,52.1,1.6,4.5,36.3,36.9,-0.6,28.2,1.0,0.2,0.11
Tony Bradley,UTA,21,C,2,2,45.0,2.5,4.5,55.6,36.7,18.8,12.0,0.7,0.0,0
Joakim Noah,MEM,34,C,42,39,49.2,1.4,4.5,32.3,36.1,-3.8,16.5,0.5,0.2,0.07
Mason Plumlee,DEN,29,F-C,82,81,39.8,1.6,4.5,36.3,36.7,-0.4,21.1,0.8,0.2,0.07
Kenneth Faried,HOU,29,F-C,36,35,44.9,1.6,4.5,34.6,35.9,-1.3,19.7,0.5,0.2,0.27
Darren Collison,IND,31,G,76,75,51.1,1.7,4.5,38.1,37.2,0.9,28.2,1.4,0.1,0.07
Terrance Ferguson,OKC,21,G,73,71,47.8,1.7,4.5,37.7,37.2,0.5,26.1,0.5,0.1,0
Reggie Jackson,DET,29,G,82,82,44.7,1.7,4.5,37.7,37.1,0.6,27.9,0.7,0.0,0.06
Kent Bazemore,ATL,29,G,67,66,44.5,1.8,4.5,40.6,36.9,3.7,24.5,1.3,0.1,0.1
Josh Jackson,PHX,22,F,79,79,44.4,1.8,4.4,39.6,36.6,3.0,25.0,0.9,0.2,0.18
Markieff Morris,OKC,29,F,57,55,44.9,1.6,4.4,37.3,36.7,0.6,21.9,0.6,0.2,0.12
Donovan Mitchell,UTA,22,G,75,74,46.6,1.6,4.4,35.3,36.8,-1.4,33.7,1.4,0.2,0
Bam Adebayo,MIA,21,C-F,82,78,42.9,1.7,4.4,39.5,36.6,2.9,23.3,0.9,0.4,0.01
D.J. Augustin,ORL,31,G,79,79,49.9,1.6,4.4,37.2,37.3,-0.1,28.0,0.6,0.0,0.14
Davis Bertans,SAS,26,F,76,72,46.9,1.6,4.4,36.2,36.1,0.1,21.5,0.5,0.2,0.01
George Hill,MIL,33,G,57,57,50.9,1.6,4.4,37.2,36.8,0.4,21.7,0.9,0.1,0.02
Jaren Jackson Jr.,MEM,19,F-C,58,58,40.3,1.7,4.4,39.0,36.0,2.9,26.1,0.9,0.4,0
Josh Okogie,MIN,20,G,71,67,43.5,1.8,4.4,40.6,37.0,3.6,23.6,1.2,0.1,0.24
Jordan Clarkson,CLE,27,G,81,78,49.5,1.6,4.4,37.0,36.5,0.5,27.3,0.7,0.1,0
Bobby Portis,WAS,24,F,48,47,39.2,1.6,4.3,37.8,36.5,1.3,26.0,0.7,0.2,0
Fred VanVleet,TOR,25,G,64,64,42.1,1.5,4.3,35.3,36.7,-1.5,27.5,0.9,0.2,0
Dragan Bender,PHX,21,F,44,39,38.0,1.7,4.3,38.4,36.7,1.7,18.0,0.4,0.1,0
Trevor Ariza,WAS,33,F,68,66,43.0,1.8,4.3,41.2,37.0,4.2,34.0,1.3,0.1,0.03
Darius Miller,NOP,29,F,69,68,48.1,1.6,4.3,38.3,36.7,1.5,25.5,0.6,0.2,0.04
Thomas Bryant,WAS,21,C,70,68,34.5,1.5,4.3,35.8,36.5,-0.7,20.8,0.3,0.3,0.01
Tomas Satoransky,WAS,27,G-F,78,76,42.6,1.6,4.3,38.5,36.3,2.2,27.1,1.0,0.0,0.04
Shaquille Harrison,CHI,25,G,71,70,50.1,1.4,4.3,33.9,36.6,-2.7,19.6,1.2,0.2,0.01
Kentavious Caldwell-Pope,LAL,26,G,82,79,48.3,1.8,4.3,42.9,37.0,5.8,24.8,0.9,0.1,0.05
Marco Belinelli,SAS,33,G-F,79,77,53.8,1.5,4.3,36.2,36.7,-0.5,23.0,0.4,0.1,0
Ante Zizic,CLE,22,C,57,54,38.8,1.8,4.3,41.6,36.6,5.0,18.3,0.2,0.1,0
David Nwaba,CLE,26,G,50,48,50.2,1.7,4.3,39.0,36.5,2.5,19.3,0.7,0.2,0.02
Miles Bridges,CHA,21,F,79,78,46.9,1.5,4.3,35.7,35.9,-0.2,21.2,0.7,0.3,0
Jalen Brunson,DAL,22,G,68,65,49.1,1.6,4.3,37.4,37.3,0.1,21.8,0.5,0.0,0.16
Rudy Gay,SAS,32,F,69,67,47.8,1.4,4.2,32.5,36.7,-4.1,26.7,0.8,0.2,0.03
Mike Muscala,LAL,27,F-C,61,59,40.0,1.6,4.2,38.1,36.8,1.4,20.4,0.3,0.2,0.03
Danuel House Jr.,HOU,26,F-G,39,39,42.4,1.6,4.2,39.0,36.8,2.2,25.1,0.5,0.1,0.05
Zhaire Smith,PHI,20,G,5,5,53.8,1.4,4.2,33.3,35.5,-2.1,18.5,0.3,0.0,0
Domantas Sabonis,IND,23,F,74,73,36.3,1.5,4.2,36.8,35.9,0.9,24.8,0.6,0.2,0
Zach Collins,POR,21,F-C,77,74,44.3,1.7,4.2,39.8,35.4,4.4,17.6,0.3,0.2,0.01
Aron Baynes,BOS,32,C-F,50,49,35.6,1.5,4.2,36.5,36.7,-0.2,16.1,0.2,0.2,0.29
Maxi Kleber,DAL,27,F,71,68,40.8,1.5,4.2,35.3,37.1,-1.9,21.2,0.5,0.3,0.04
Kyle Anderson,MEM,25,F,43,43,46.0,1.4,4.1,34.3,36.7,-2.4,29.8,1.3,0.3,0.07
Goran Dragic,MIA,33,G,36,35,46.0,1.5,4.1,36.2,37.0,-0.8,27.5,0.8,0.1,0.08
Shelvin Mack,CHA,29,G,57,55,50.6,1.6,4.1,38.6,36.8,1.7,21.9,0.8,0.0,0.05
Eric Gordon,HOU,30,G,67,66,45.0,1.5,4.1,35.7,36.7,-1.0,31.7,0.6,0.2,0.03
Derrick Jones Jr.,MIA,22,F-G,56,54,48.2,1.4,4.1,34.3,36.4,-2.0,19.2,0.8,0.4,0.02
Jae Crowder,UTA,28,F,78,77,46.2,1.5,4.1,35.9,36.5,-0.6,27.1,0.8,0.1,0.09
Luke Kornet,NYK,23,F-C,44,43,34.6,1.5,4.1,37.4,36.1,1.4,17.0,0.6,0.3,0
Jakob Poeltl,SAS,23,C,77,72,40.1,1.6,4.0,38.3,36.0,2.2,16.5,0.4,0.3,0.05
Reggie Bullock,LAL,28,G-F,62,62,42.6,1.5,4.0,37.6,37.3,0.3,29.8,0.6,0.0,0.06
Wilson Chandler,LAC,32,F,49,49,48.6,1.5,4.0,36.5,36.7,-0.1,23.1,0.5,0.2,0
Will Barton,DEN,28,G,43,41,47.7,1.6,4.0,40.5,37.9,2.6,27.7,0.4,0.1,0
DeAndre' Bembry,ATL,24,F,82,81,45.8,1.4,4.0,35.9,36.8,-1.0,23.5,1.3,0.2,0.02
Bonzie Colson,MIL,23,F,5,2,52.6,1.6,4.0,40.0,34.3,5.7,12.2,0.6,0.0,0
Tyson Chandler,LAL,36,C,55,50,38.2,1.4,4.0,36.4,36.6,-0.3,15.9,0.4,0.1,0.02
Jonathan Isaac,ORL,21,F,73,72,43.3,1.4,4.0,34.6,36.9,-2.3,26.6,0.8,0.3,0.09
Maurice Harkless,POR,26,F,60,58,44.2,1.4,4.0,36.3,36.6,-0.3,23.6,1.1,0.3,0
Rodney McGruder,LAC,27,F-G,64,58,48.0,1.7,4.0,42.7,37.8,4.9,23.5,0.5,0.1,0.06
Treveon Graham,BKN,25,F,34,34,47.4,1.2,4.0,29.6,36.6,-7.0,20.4,0.4,0.1,0.11
Richaun Holmes,PHX,25,F-C,69,65,39.7,1.4,4.0,34.8,36.5,-1.7,16.9,0.6,0.4,0
