Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Kyle Korver,ATL,33,G-F,70,70,56.5,2.1,5.5,37.8,37.3,0.5,33.9,1.0,0.1,0.13
Rudy Gay,SAC,27,F,72,71,55.8,2.2,5.5,39.8,37.5,2.3,34.7,1.3,0.3,0.01
LeBron James,MIA,29,F,77,77,58.0,2.0,5.5,35.6,37.3,-1.7,37.7,1.6,0.1,0.04
Taj Gibson,CHI,29,F-C,82,82,46.4,2.0,5.5,36.1,37.2,-1.1,28.7,0.5,0.6,0
Joe Johnson,BKN,33,G,78,78,67.8,2.2,5.5,40.1,36.6,3.5,32.6,0.6,0.0,0
Alec Burks,UTA,22,G,78,77,56.1,2.1,5.5,38.1,37.5,0.7,28.1,0.9,0.0,0.01
Steve Blake,GSW,34,G,55,54,60.5,1.9,5.4,35.8,37.8,-2.0,27.2,1.0,0.1,0.04
Michael Carter-Williams,PHI,22,G,70,70,54.4,2.1,5.3,39.7,37.7,2.0,34.5,1.9,0.4,0.06
Reggie Jackson,OKC,24,G,80,79,57.0,2.0,5.3,36.9,37.7,-0.8,28.5,1.1,0.1,0.01
Raymond Felton,NYK,30,G,65,63,55.2,1.9,5.3,36.5,37.0,-0.5,31.0,1.2,0.2,0.02
Zach Randolph,MEM,32,F,78,77,41.5,2.3,5.3,43.7,38.1,5.6,34.2,0.7,0.1,0.04
Shawn Marion,DAL,36,F,76,76,50.1,1.9,5.3,36.0,37.9,-1.9,31.7,1.2,0.3,0.01
Kirk Hinrich,CHI,33,G,73,72,56.3,2.0,5.3,38.6,37.1,1.5,29.0,1.1,0.2,0.12
Kevin Martin,MIN,31,G,68,67,66.0,1.9,5.3,36.5,37.5,-1.0,32.0,1.0,0.1,0.07
Shaun Livingston,BKN,28,G,75,73,65.9,1.9,5.3,36.5,37.5,-0.9,26.0,1.2,0.2,0.03
David Lee,GSW,31,F,68,68,40.5,1.9,5.3,37.0,38.6,-1.6,33.2,0.7,0.2,0
Chris Paul,LAC,29,G,62,62,55.8,1.8,5.2,35.1,37.9,-2.8,35.0,2.5,0.0,0.03
Ty Lawson,DEN,26,G,62,62,59.3,2.2,5.2,41.2,37.8,3.4,35.8,1.6,0.1,0
James Anderson,PHI,25,G-F,80,79,58.0,1.9,5.2,35.7,37.7,-2.0,28.9,0.9,0.1,0.03
Terrence Ross,TOR,23,F,80,79,56.8,1.9,5.2,36.5,38.1,-1.6,26.7,0.8,0.2,0.01
Ryan Kelly,LAL,23,F,57,56,49.3,1.8,5.2,35.6,37.5,-1.9,22.2,0.5,0.3,0.2
Patrick Beverley,HOU,25,G,56,55,56.6,2.0,5.2,39.4,37.1,2.3,31.3,1.4,0.2,0.12
Terrence Jones,HOU,22,F,75,74,39.3,1.8,5.1,35.8,38.4,-2.6,27.3,0.7,0.6,0.07
Darren Collison,LAC,26,G,80,79,59.2,1.8,5.1,34.4,37.4,-3.0,25.9,1.2,0.1,0.01
Dirk Nowitzki,DAL,36,F,80,79,40.5,1.9,5.1,37.4,37.5,-0.1,32.9,0.9,0.1,0.01
Danny Green,SAS,27,G-F,68,68,51.9,1.6,5.1,32.0,37.4,-5.4,24.3,1.0,0.3,0.01
Martell Webster,WAS,27,F-G,77,77,65.8,2.0,5.1,38.9,37.0,1.8,27.7,0.5,0.1,0.04
Mario Chalmers,MIA,28,G,73,73,58.6,1.9,5.1,37.0,37.3,-0.3,29.8,1.6,0.1,0.07
Ben McLemore,SAC,21,G,81,81,58.5,2.2,5.1,43.4,38.1,5.3,26.7,0.5,0.0,0.01
Blake Griffin,LAC,25,F,80,78,40.1,1.9,5.0,37.4,38.2,-0.8,35.8,1.1,0.2,0.24
Mike Dunleavy,CHI,33,F,82,81,58.8,1.6,5.0,32.6,36.9,-4.3,31.5,0.8,0.3,0.24
Thabo Sefolosha,OKC,30,G,60,60,59.6,1.8,5.0,35.4,38.3,-2.9,26.0,1.3,0.2,0.02
Serge Ibaka,OKC,24,F-C,81,81,32.0,1.9,5.0,38.7,37.7,1.0,32.9,0.5,0.4,0.01
Gerald Green,PHX,28,G-F,82,80,56.6,1.7,5.0,33.3,37.4,-4.2,28.4,0.9,0.2,0.02
Tyreke Evans,NOP,24,F-G,72,71,53.9,1.8,5.0,35.4,37.3,-1.9,28.2,1.2,0.1,0.01
Richard Jefferson,UTA,34,F,82,82,59.4,2.1,5.0,41.6,37.3,4.3,27.0,0.7,0.1,0.04
Dwyane Wade,MIA,32,G,54,53,60.7,1.7,5.0,34.6,37.4,-2.9,32.9,1.5,0.2,0.02
Ramon Sessions,MIL,28,G,83,82,67.9,1.9,5.0,39.4,37.6,1.8,26.7,0.6,0.0,0
Wesley Johnson,LAL,26,F,79,79,45.2,1.8,4.9,36.5,37.6,-1.1,28.4,1.1,0.4,0.03
Kawhi Leonard,SAS,23,F-G,66,65,52.2,1.6,4.9,33.2,37.1,-3.9,29.1,1.7,0.3,0
JJ Redick,LAC,30,G,35,34,55.0,1.8,4.9,36.6,37.2,-0.6,28.2,0.8,0.1,0.09
DeMar DeRozan,TOR,24,G,78,78,55.4,1.6,4.9,33.7,36.9,-3.2,38.2,1.1,0.2,0.09
P.J. Tucker,PHX,29,F-G,81,81,58.0,1.8,4.9,37.5,37.7,-0.1,NaN,NaN,NaN,NaN
Spencer Hawes,CLE,26,C,80,80,30.5,1.8,4.9,35.7,38.7,-3.0,30.9,0.6,0.2,0.01
Kendall Marshall,LAL,22,G,54,52,62.6,1.8,4.9,37.5,37.0,0.5,29.0,0.9,0.0,0.02
Wilson Chandler,DEN,27,F,62,62,43.9,1.8,4.8,36.9,37.4,-0.6,31.1,0.7,0.1,0
D.J. Augustin,CHI,26,G,68,67,61.4,1.7,4.8,35.2,36.5,-1.4,27.3,0.7,0.0,0.04
Jeffery Taylor,CHA,25,F,25,25,60.9,1.6,4.8,34.2,37.3,-3.1,24.2,0.5,0.1,0.04
Draymond Green,GSW,24,F,79,78,46.5,1.6,4.8,34.5,37.5,-3.0,21.9,1.2,0.5,0.1
Gordon Hayward,UTA,24,G-F,77,75,54.3,1.8,4.8,37.1,37.4,-0.4,36.4,1.4,0.2,0.03
Michael Kidd-Gilchrist,CHA,20,F,61,61,50.1,1.9,4.8,40.0,38.8,1.2,24.2,0.7,0.1,0.03
Maurice Harkless,ORL,21,F,80,78,59.9,1.7,4.7,35.4,37.4,-2.1,24.4,1.2,0.3,0
Nick Young,LAL,29,F-G,64,64,60.2,1.7,4.7,36.1,36.8,-0.7,28.3,0.7,0.0,0.06
Josh McRoberts,CHA,27,F,77,76,44.9,1.9,4.7,40.8,38.0,2.8,30.3,0.7,0.2,0.04
Tristan Thompson,CLE,23,F,82,82,42.2,1.7,4.7,36.5,38.1,-1.7,31.6,0.5,0.3,0.02
Iman Shumpert,NYK,24,G-F,74,74,59.0,1.8,4.7,38.7,37.6,1.1,26.5,1.2,0.1,0.04
Goran Dragic,PHX,28,G,76,75,50.9,1.8,4.7,39.3,37.6,1.7,35.1,1.4,0.1,0.04
Channing Frye,PHX,31,F-C,82,81,36.8,1.8,4.7,39.0,38.1,0.9,28.2,0.7,0.2,0.1
Paul Pierce,BKN,36,F,74,72,48.4,1.8,4.7,39.2,37.0,2.3,28.0,1.1,0.2,0.13
Jamal Crawford,LAC,34,G,69,68,61.9,1.5,4.6,31.8,37.5,-5.7,30.3,0.9,0.1,0
Derrick Rose,CHI,25,G,10,10,43.8,1.1,4.6,23.9,35.9,-11.9,31.1,0.5,0.1,0
Nene,WAS,31,F-C,53,52,39.7,1.7,4.6,36.1,38.4,-2.3,29.4,1.2,0.5,0.13
Chris Bosh,MIA,30,C-F,79,77,34.2,1.6,4.6,35.6,38.4,-2.8,32.0,1.0,0.3,0.1
Randy Foye,DEN,30,G,81,78,49.9,1.6,4.6,34.1,37.8,-3.7,30.7,0.8,0.2,0.02
Trey Burke,UTA,21,G,70,68,50.2,1.6,4.6,34.8,37.9,-3.1,32.3,0.6,0.1,0.03
Manny Harris,LAL,24,G,9,9,69.5,1.9,4.6,41.5,37.3,4.1,20.0,0.4,0.0,0
Tyson Chandler,NYK,31,C,54,53,35.0,1.6,4.5,35.9,37.5,-1.6,30.2,0.7,0.5,0
Rodney Stuckey,DET,28,G,73,69,60.8,1.8,4.5,40.0,37.2,2.8,26.7,0.7,0.0,0.08
JR Smith,NYK,28,G-F,74,73,58.4,1.8,4.5,40.1,37.5,2.6,32.7,0.9,0.1,0.03
Kevin Love,MIN,25,F-C,77,75,29.7,1.7,4.5,37.8,38.5,-0.8,36.3,0.8,0.2,0.25
DeAndre Jordan,LAC,25,C,82,80,26.8,1.6,4.5,36.0,39.0,-2.9,35.0,1.0,1.2,0.01
Greg Monroe,DET,24,F-C,82,81,35.5,1.9,4.5,41.6,38.6,2.9,32.8,1.1,0.2,0.02
Robin Lopez,POR,26,C,82,76,27.9,1.8,4.5,39.2,38.3,0.9,31.8,0.3,0.5,0.01
Jason Smith,NOP,28,C-F,31,30,35.8,1.7,4.5,37.7,38.6,-1.0,26.8,0.4,0.2,0.1
Al Horford,ATL,28,C-F,29,28,35.1,1.7,4.5,37.2,38.3,-1.1,33.0,0.9,0.3,0.03
James Johnson,MEM,27,F,50,46,58.5,1.5,4.4,33.9,37.4,-3.5,18.4,0.8,0.7,0.06
Shane Battier,MIA,35,F,72,69,43.6,1.8,4.4,40.3,37.5,2.7,20.1,0.7,0.1,0.38
Brook Lopez,BKN,26,C,17,16,28.8,2.1,4.4,46.7,38.6,8.0,31.4,0.5,0.6,0.06
Vince Carter,DAL,37,G-F,81,79,54.6,1.5,4.4,33.6,37.0,-3.4,24.4,0.8,0.3,0.06
Ryan Anderson,NOP,26,F,22,21,34.5,1.6,4.4,36.1,38.5,-2.4,36.1,0.5,0.1,0.14
Andrea Bargnani,NYK,28,C-F,42,41,38.1,2.1,4.4,47.0,38.8,8.2,29.9,0.3,0.4,0.07
Jeremy Lamb,OKC,22,G,75,72,63.6,1.6,4.3,38.2,37.2,0.9,19.7,0.7,0.2,0
Aaron Brooks,DEN,29,G,69,68,56.2,1.6,4.3,36.2,37.3,-1.0,21.6,0.7,0.1,0.17
Ray McCallum,SAC,23,G,38,35,52.6,1.4,4.3,33.1,38.4,-5.3,19.9,0.5,0.1,0
Ray Allen,MIA,38,G,73,73,56.5,1.8,4.3,41.8,37.5,4.3,26.5,0.7,0.0,0.03
Harrison Barnes,GSW,22,F,77,73,50.7,1.7,4.3,39.8,37.3,2.4,28.3,0.8,0.1,0.03
Derrick Favors,UTA,22,C-F,73,71,32.2,1.7,4.3,40.0,38.9,1.1,30.2,1.0,0.4,0.01
Jared Dudley,LAC,28,F,73,72,47.5,1.5,4.2,35.3,37.4,-2.1,23.4,0.6,0.1,0.08
Mo Williams,POR,31,G,74,74,54.4,1.8,4.2,43.5,37.2,6.2,24.8,0.7,0.1,0.03
Rajon Rondo,BOS,28,G,29,29,55.7,1.7,4.2,40.2,37.5,2.7,33.3,1.3,0.0,0.2
Brandon Bass,BOS,29,F,82,79,38.8,1.4,4.2,34.0,38.3,-4.3,27.6,0.4,0.3,0.02
Lou Williams,ATL,27,G,59,56,63.5,1.8,4.2,42.5,37.4,5.1,24.1,0.8,0.0,0.1
David West,IND,33,F,80,78,44.1,1.4,4.2,34.4,37.7,-3.3,30.9,0.8,0.4,0
Russell Westbrook,OKC,25,G,45,44,60.8,1.5,4.2,36.2,38.3,-2.1,30.7,1.9,0.0,0.04
Kenneth Faried,DEN,24,F,80,74,38.6,1.7,4.2,41.1,38.3,2.9,27.2,0.9,0.1,0.14
Nate Wolters,MIL,23,G,54,51,53.3,1.6,4.2,37.5,36.9,0.6,22.6,0.6,0.2,0
Courtney Lee,MEM,28,G,79,74,57.9,1.4,4.1,33.6,37.5,-3.9,25.0,0.8,0.2,0.03
Shelvin Mack,ATL,24,G,71,71,58.3,1.6,4.1,38.1,36.8,1.3,20.4,0.7,0.0,0.05
Tim Hardaway Jr.,NYK,22,G,81,76,59.9,1.7,4.1,41.2,36.9,4.3,23.1,0.5,0.0,0.01
Tony Wroten,PHI,21,G,70,67,64.9,1.4,4.1,33.8,37.3,-3.5,24.5,1.1,0.1,0.01
Steve Nash,LAL,40,G,15,15,68.1,1.7,4.1,41.9,38.4,3.5,20.9,0.5,0.1,0.07
Hollis Thompson,PHI,23,G-F,75,75,56.7,1.6,4.1,40.0,37.4,2.6,22.6,0.7,0.1,0.03
Giannis Antetokounmpo,MIL,19,G-F,75,73,50.5,1.6,4.1,37.9,37.3,0.6,24.6,0.8,0.2,0
Marvin Williams,UTA,28,F,66,63,43.5,1.6,4.1,39.8,37.8,1.9,25.4,0.8,0.2,0
Al-Farouq Aminu,NOP,23,F,80,76,46.8,1.6,4.0,40.7,38.2,2.6,25.6,1.0,0.2,0
Matthew Dellavedova,CLE,23,G,67,59,60.5,1.5,4.0,37.3,37.4,-0.2,17.7,0.5,0.0,0.07
Derrick Williams,SAC,23,F,75,70,54.0,1.6,4.0,39.5,36.9,2.7,23.3,0.6,0.1,0.03
Markieff Morris,PHX,24,F,81,75,39.5,1.4,4.0,35.1,37.2,-2.1,26.6,0.8,0.3,0.15
Marcin Gortat,WAS,30,C,80,73,26.1,1.7,4.0,41.7,38.3,3.4,32.8,0.5,0.4,0.07
Marco Belinelli,SAS,28,G,80,79,54.9,1.6,4.0,39.8,37.2,2.6,25.2,0.6,0.0,0
Marcus Morris Sr.,PHX,24,F,82,80,49.5,1.5,4.0,37.5,36.6,1.0,NaN,NaN,NaN,NaN
CJ Miles,CLE,27,G,50,50,65.0,1.5,3.9,38.6,36.4,2.2,19.3,0.9,0.1,0.12
JJ Hickson,DEN,25,C-F,69,64,34.8,1.4,3.9,34.2,38.4,-4.3,27.0,0.7,0.2,0.09
Nikola Vucevic,ORL,23,C,57,52,31.1,1.8,3.9,46.0,39.3,6.7,31.8,1.1,0.4,0
Brian Roberts,NOP,28,G,72,71,56.2,1.3,3.9,33.7,38.0,-4.3,23.2,0.6,0.1,0.11
Jordan Farmar,LAL,27,G,40,39,54.0,1.6,3.9,39.7,37.7,2.1,22.2,0.9,0.2,0.02
Andre Drummond,DET,20,C,81,77,29.6,1.7,3.9,42.7,39.1,3.6,32.3,1.2,0.5,0.05
Xavier Henry,LAL,23,F-G,42,39,58.4,1.4,3.9,36.0,37.4,-1.4,21.1,1.0,0.1,0
Anthony Tolliver,CHA,29,F,61,56,56.2,1.5,3.9,38.4,37.3,1.1,20.3,0.3,0.1,0.14
Caron Butler,OKC,34,F,55,53,53.4,1.5,3.9,38.8,36.9,1.8,25.3,0.8,0.1,0
Tayshaun Prince,MEM,34,F,76,71,53.3,1.4,3.9,35.7,37.4,-1.7,25.6,0.5,0.1,0.08
DeMarcus Cousins,SAC,23,C,70,65,30.0,1.4,3.9,35.9,38.5,-2.6,32.4,1.5,0.6,0.55
Luke Babbitt,NOP,25,F,26,24,50.3,1.4,3.9,35.0,38.0,-3.0,17.5,0.3,0.2,0
O.J. Mayo,MIL,26,G,51,50,55.7,1.3,3.8,32.7,36.2,-3.6,25.9,0.5,0.1,0
Jerryd Bayless,BOS,25,G,72,70,55.9,1.6,3.8,40.6,37.8,2.8,23.4,0.8,0.1,0.06
Chase Budinger,MIN,26,F,40,38,57.7,1.4,3.8,37.9,37.0,0.9,18.3,0.5,0.0,0
Pau Gasol,LAL,33,C-F,60,56,25.9,1.2,3.8,32.0,39.0,-7.0,31.4,0.5,0.5,0.03
Tony Allen,MEM,32,G,55,53,63.4,1.3,3.8,34.6,37.4,-2.7,23.2,1.6,0.2,0
Glen Davis,LAC,28,F-C,68,61,37.2,1.4,3.8,36.6,38.4,-1.8,24.4,0.9,0.1,0.21
Roy Hibbert,IND,27,C,81,76,26.9,1.7,3.8,44.6,39.0,5.6,29.7,0.4,0.7,0.06
Nikola Pekovic,MIN,28,C,54,52,30.1,1.5,3.8,40.9,38.7,2.2,30.8,0.6,0.1,0
Eric Gordon,NOP,25,G,64,61,60.2,1.4,3.8,36.3,37.6,-1.4,32.1,1.2,0.1,0
Dwight Howard,HOU,28,C-F,71,68,29.3,1.5,3.7,39.2,38.7,0.5,33.8,0.8,0.9,0
Gary Neal,CHA,29,G,49,48,61.4,1.5,3.7,39.9,36.9,3.0,21.4,0.3,0,0.04
John Henson,MIL,23,C-F,69,66,35.6,1.4,3.7,39.1,37.3,1.8,26.5,0.6,0.6,0.01
Mike Miller,MEM,34,F,82,81,63.7,1.7,3.7,44.9,37.2,7.7,20.8,0.3,0.0,0.02
Boris Diaw,SAS,32,F,79,75,38.5,1.2,3.7,32.9,37.6,-4.7,25.0,0.6,0.2,0
Rashard Lewis,MIA,34,F,58,55,51.1,1.3,3.7,36.4,37.3,-0.8,16.2,0.9,0.0,0
Jordan Crawford,GSW,25,G,79,77,61.8,1.2,3.7,32.0,37.2,-5.3,23.0,0.6,0.0,0
Francisco Garcia,HOU,32,G-F,54,52,54.2,1.3,3.7,34.8,37.4,-2.5,19.7,0.5,0.3,0
Mirza Teletovic,BKN,28,F,68,65,43.7,1.4,3.6,38.3,36.8,1.5,19.4,0.4,0.1,0.01
Nate Robinson,DEN,30,G,43,41,63.2,1.4,3.6,37.8,37.1,0.8,19.7,0.8,0.0,0.02
Trevor Booker,WAS,26,F,71,65,46.2,1.1,3.6,32.0,37.4,-5.4,21.6,0.6,0.3,0.03
Pablo Prigioni,NYK,37,G,66,62,66.2,1.5,3.6,41.8,37.5,4.2,19.4,1.0,0.0,0.02
Marc Gasol,MEM,29,C,58,53,31.1,1.4,3.6,39.9,38.3,1.6,33.4,1.0,0.4,0.12
Greivis Vasquez,TOR,27,G,78,73,56.1,1.3,3.6,35.0,37.4,-2.4,22.5,0.4,0.1,0
Devin Harris,DAL,31,G,39,39,63.6,1.1,3.6,31.4,37.0,-5.6,20.4,0.7,0.0,0.28
Beno Udrih,MEM,31,G,40,37,55.9,1.6,3.6,44.8,37.9,6.9,15.7,0.6,0.0,0
Travis Outlaw,SAC,29,F,59,55,52.8,1.3,3.6,35.5,36.7,-1.2,16.9,0.3,0.1,0
Kelly Olynyk,BOS,23,C-F,70,66,39.3,1.4,3.6,39.0,37.8,1.2,20.0,0.5,0.1,0.16
Patrick Patterson,TOR,25,F,64,60,39.1,1.2,3.6,34.6,37.1,-2.5,23.6,0.8,0.2,0.03
Derek Fisher,OKC,39,G,80,76,70.4,1.4,3.6,39.3,37.0,2.3,17.6,0.9,0.0,0.16
C.J. Watson,IND,30,G,63,63,62.9,1.3,3.6,36.2,37.0,-0.9,18.9,1.0,0.1,0.06
Amir Johnson,TOR,27,F,76,72,30.1,1.4,3.5,40.5,38.4,2.1,28.8,0.7,0.4,0.09
Chris Douglas-Roberts,CHA,27,G,44,41,56.8,1.3,3.5,36.4,37.6,-1.2,20.7,0.6,0.1,0.02
Carlos Boozer,CHI,32,F,76,71,41.5,1.3,3.5,36.2,38.0,-1.8,28.2,0.7,0.1,0
Ersan Ilyasova,MIL,27,F,54,52,34.1,1.4,3.5,41.2,37.7,3.5,26.9,0.8,0.0,0.25
Manu Ginobili,SAS,36,G,67,66,59.2,1.3,3.5,36.2,36.9,-0.7,22.8,1.0,0.1,0.26
Alonzo Gee,CLE,27,F,60,53,66.1,1.3,3.5,37.2,36.2,1.0,15.7,0.6,0.1,0
Luke Ridnour,CHA,33,G,60,57,63.3,1.5,3.5,44.4,36.5,8.0,18.7,0.5,0.1,0.07
Kentavious Caldwell-Pope,DET,21,G,77,71,61.9,1.4,3.5,39.5,37.1,2.4,19.8,0.9,0.0,0.03
John Salmons,TOR,34,F-G,77,71,56.3,1.2,3.4,33.6,37.1,-3.5,22.1,0.6,0.1,0.01
Will Bynum,DET,31,G,54,50,64.2,1.3,3.4,37.8,37.2,0.7,18.8,0.7,0.1,0
Glen Rice,WAS,23,G-F,7,7,66.7,0.9,3.4,25.0,38.1,-13.1,9.9,0.5,0.1,0
Jared Sullinger,BOS,22,C-F,74,68,28.6,1.1,3.4,33.6,37.5,-3.9,27.6,0.5,0.1,0.12
Gerald Wallace,BOS,31,F,57,56,54.5,1.5,3.4,42.6,37.0,5.6,24.4,1.3,0.1,0.09
Jason Thompson,SAC,27,F-C,81,79,37.3,1.4,3.4,40.6,38.7,1.9,24.5,0.4,0.3,0.05
Danny Granger,LAC,31,F,41,41,59.9,1.1,3.4,33.1,37.4,-4.3,20.7,0.3,0.1,0
J.J. Barea,MIN,30,G,79,76,64.4,1.3,3.4,38.8,36.3,2.5,18.6,0.3,0,0.03
Timofey Mozgov,DEN,27,C,82,77,31.4,1.4,3.4,42.6,38.3,4.2,21.6,0.3,0.2,0.02
Shawne Williams,LAL,28,F,34,33,38.5,1.4,3.4,40.9,36.8,4.1,20.9,0.5,0.2,0.03
